小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
简村,(禅城同济)简村北街一巷,5882,暂无信息 ,板楼,暂无信息,无物业管理服务,暂无信息,1栋,12户
罗村荣华楼,(南海罗村)平安街,7104,1995年建成 ,板楼,暂无信息,无物业管理服务,集资房,1栋,28户
新华村,(顺德乐从)新华路二街新华村,7721,1996年建成 ,板楼/塔板结合,0.6至0.9元/平米/月,暂无信息,乐从供销社,11栋,163户
洛明楼,(南海九江)九江洛浦大道19号,7545,2001年建成 ,塔板结合/平房,2元/平米/月,暂无信息,上海洛宾置业有限公司,9栋,386户
富居苑,(高明荷城)虹升路63号,7016,暂无信息 ,塔板结合,1.2元/平米/月,业主委员会,暂无信息,2栋,80户
罗村外滩,(南海罗村)外滩中区4号,6109,1995年建成 ,塔楼,1.2元/平米/月,暂无信息,暂无信息,5栋,33户
创亿明园,(高明荷城)泰安路83号,7365,2014年建成 ,塔楼/板楼,1.5元/平米/月,广东元海资产物业投资管理有限公司,惠州市创亿地产投资策划有限公司,7栋,726户
名豪苑,(高明荷城)荷香路242号,7416,2011年建成 ,板楼/塔板结合,1至1.5元/平米/月,暂无信息,暂无信息,2栋,144户
德和楼,(南海罗村)罗湖区外滩中区30号,7126,2009年建成 ,板楼,暂无信息,无物业管理服务,上海德力房产,1栋,12户
罗村荣华楼,(南海罗村)平安街,7104,1995年建成 ,板楼,暂无信息,无物业管理服务,集资房,1栋,28户
金泰花苑,(高明荷城)沧江路348号,6224,2003年建成 ,塔板结合,0.8元/平米/月,暂无信息,暂无信息,8栋,62户
阳光新城,(顺德均安)恒安路63号,7422,2010年建成 ,塔楼/平房,1.8元/平米/月,业主委员会,阳光城集团,10栋,385户
新华村,(顺德乐从)新华路二街新华村,7721,1996年建成 ,板楼/塔板结合,0.6至0.9元/平米/月,暂无信息,乐从供销社,11栋,163户
洛明楼,(南海九江)九江洛浦大道19号,7545,2001年建成 ,塔板结合/平房,2元/平米/月,暂无信息,上海洛宾置业有限公司,9栋,386户
富恒花园,(三水西南街道)沙头一路3号,6833,暂无信息 ,塔板结合,2.5元/平米/月,暂无信息,暂无信息,4栋,128户
鸿达花园,(高明荷城)文明路6号,6948,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,3栋,44户
富居苑,(高明荷城)虹升路63号,7016,暂无信息 ,塔板结合,1.2元/平米/月,业主委员会,暂无信息,2栋,80户
兴业南村,(南海小塘)教育路兴业南村,6490,1990年建成 ,塔楼,2.5元/平米/月,鸿晖物业,鸿日房产,13栋,237户
南桂二街,(禅城南桂西)禅城区南桂二街,7644,1998年建成 ,板楼,暂无信息,无物业管理服务,佛山石华集团,2栋,36户
新城楼,(顺德乐从)佛山市顺德区乐从镇乐从社区居民委员会怡乐路a136号新城楼,6991,1998年建成 ,板楼,1元/平米/月,业主自聘保安管理, 五指山水墨雨林置业有限公司,3栋,84户
C时代电子商务产业园,(南海千灯湖)佛山市南海区桂城宝石西路1号,6528,2016年建成 ,塔楼,4至6元/平米/月,佛山市百花物业管理有限公司,佛山市凯泰创展科技园有限公司,3栋,730户
鸿运街,(南海罗村)鸿运街,7685,1997年建成 ,板楼,1元/平米/月,佛山兴业管理有限公司,佛山石华集团,7栋,61户
健兴楼,(南海罗村)外滩西路健兴楼,7729,1995年建成 ,塔楼/板楼,1.9元/平米/月,无物业管理服务,上海辉罗置业有限公司,2栋,24户
瑞贤楼,(南海平洲)平洲区群众街,7064,1991年建成 ,板楼,2.37元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,14户
金碧苑,(高明荷城)跃华路金碧苑,6214,2000年建成 ,板楼,1元/平米/月,业主自管, 深圳市万龙靓投资发展有限公司,3栋,58户
全兴楼,(南海罗村)城南路4号,6555,暂无信息 ,塔楼,暂无信息,无物业管理服务,暂无信息,4栋,47户
广昌路散盘,(顺德大良中区)大良街道办事处升平社区居民委员会广昌路,6203,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,4栋,4户
碧珠楼,(南海罗村)鸿运街17号,6616,1995年建成 ,板楼,0.39元/平米/月,罗村物业管理公司,佛山市嘉丰置业有限公司,1栋,20户
顺安楼,(南海罗村)新湖一路5号,5924,2015年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
中企绿色总部,(南海里水)佛山一环东线旁,6192,2017年建成 ,塔楼/塔板结合,5.6元/平米/月,北京戴德梁行物业管理有限公司,广东广佛现代产业服务园开发建设有限公司,15栋,4062户
十二工区楼,(南海罗村)罗湖一路11号,7001,1995年建成 ,塔板结合,暂无信息,业主自管,佛山石华集团,1栋,36户
镇干楼,(南海罗村)文明街镇干楼,6756,1996年建成 ,板楼,暂无信息,自主物业,集资房,1栋,32户
永业楼(城中路),(南海罗村)城中路61号,6297,暂无信息 ,平房,0.5元/平米/月,暂无信息,暂无信息,1栋,10户
联邦楼,(南海罗村)新湖二路10号,6574,2012年建成 ,塔板结合,1.9元/平米/月,佛山星城物业管理公司,佛山市嘉丰置业有限公司,1栋,12户
乐华楼,(南海罗村)新湖一路28号,6521,暂无信息 ,塔楼,1元/平米/月,业主自管,暂无信息,1栋,16户
誉基誉憬湾,(高明荷城)广东省佛山市高明区荷城街道学府路9号,7295,2010年建成 ,塔楼/塔板结合,1.4元/平米/月,佛山市人一物业经营管理有限公司,佛山市誉基房地产开发有限公司,18栋,1398户
政通路,(顺德大良南区)政通路,6682,1976年建成 ,塔楼,1元/平米/月,无物业管理服务,无开发商,16栋,290户
瑞日天下花园,(高明荷城)佛山市高明区荷城街道三洲碧桂路98号,7025,2000年建成 ,塔楼/板楼,1.98至2.5元/平米/月,佛山市丰成物业服务有限公司,佛山市雅域房地产有限公司,16栋,1087户
乐从新苑村,(顺德乐从)顺德区跃进路a20a30号新苑村,5916,1993年建成 ,塔楼,0.9元/平米/月,业主自管,暂无资料,6栋,128户
新辉楼,(顺德乐从)乐从跃进路新辉楼,6563,1996年建成 ,板楼,暂无信息,无物业管理服务,暂无资料,6栋,166户
新松龙京小区,(顺德大良北区)佛山市顺德区龙京路三巷4号,7309,1995年建成 ,塔板结合,暂无信息,暂无资料,暂无资料,26栋,329户
东泰花园,(南海罗村)罗村工商局附近,7430,1995年建成 ,塔楼,0.5元/平米/月,佛山登图物业,暂无资料,1栋,21户
樵晖新城,(南海西樵)西樵镇环山大道侧,6897,1998年建成 ,塔板结合,0.6至1.5元/平米/月,暂无信息,佛山市南海聚富豪房地产开发有限公司,7栋,24户
健兴楼,(南海罗村)外滩西路健兴楼,7729,1995年建成 ,塔楼/板楼,1.9元/平米/月,无物业管理服务,上海辉罗置业有限公司,2栋,24户
新城楼,(顺德乐从)佛山市顺德区乐从镇乐从社区居民委员会怡乐路a136号新城楼,6991,1998年建成 ,板楼,1元/平米/月,业主自聘保安管理, 五指山水墨雨林置业有限公司,3栋,84户
C时代电子商务产业园,(南海千灯湖)佛山市南海区桂城宝石西路1号,6528,2016年建成 ,塔楼,4至6元/平米/月,佛山市百花物业管理有限公司,佛山市凯泰创展科技园有限公司,3栋,730户
鸿运街,(南海罗村)鸿运街,7685,1997年建成 ,板楼,1元/平米/月,佛山兴业管理有限公司,佛山石华集团,7栋,61户
汇丰花园,(南海西樵)龙泉路48号,7440,2010年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,5栋,201户
大良南区,(顺德大良南区)顺德区大良南区,7693,1980年建成 ,板楼,1.2元/平米/月,自主物业,兆联智业,3栋,3户
富恒花园,(三水西南街道)沙头一路3号,6833,暂无信息 ,塔板结合,2.5元/平米/月,暂无信息,暂无信息,4栋,128户
盛禾大厦,(顺德龙江)聚龙东路14号,7305,暂无信息 ,板楼,0.8元/平米/月,暂无信息,暂无信息,4栋,32户
碧湖花园(三水),(三水西南街道)广海大道西3号,7090,2005年建成 ,塔楼,2元/平米/月,暂无信息,广州城建,3栋,148户
成业苑,(三水西南街道)三达路28号,7113,2010年建成 ,塔楼,2元/平米/月,成业物业管理公司,永泰雅居,8栋,196户
桂明楼,(南海罗村)罗村镇乐安开发区乐城一路8-9号桂明楼,6608,1996年建成 ,板楼,暂无信息,无物业管理,暂无信息,1栋,32户
仙湖公寓,(南海丹灶)丹灶镇仙湖度假区湖景公寓,6828,1996年建成 ,塔板结合,1.8至3.5元/平米/月,佛山市南海区丹灶仙湖湖景物业管理有限公司,沈阳万科仙湖置业有限公司,9栋,200户
水电所楼,(南海小塘)长安路水电所楼,6362,1996年建成 ,板楼,1.8元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,24户
森财楼,(南海罗村)罗湖一路森财楼,6473,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
明珠大楼,(南海罗村)新湖二路7号,7688,1995年建成 ,平房,暂无信息,暂无信息,无开发商,1栋,28户
永华楼(兰苑一街),(南海丹灶)有为大道7-2号,7121,2002年建成 ,平房,1元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,1栋,24户
锦绣花苑（南海）,(南海小塘)狮山镇小塘狮山新城塘新一路,7327,2006年建成 ,塔楼/板楼/塔板结合,0.8元/平米/月,业主自管,佛山石华集团,10栋,141户
丹灶科教新村,(南海丹灶)科教路4号,7637,1998年建成 ,塔板结合,1.3元/平米/月,佛山市谦和物业管理有限公司文华尚领管理处, 重庆汇东房地产开发有限公司,10栋,267户
文华苑,(南海西樵)樵乐路文华苑,6814,2006年建成 ,塔楼,0.52元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,3栋,123户
翡翠楼,(南海小塘)狮山镇小塘城区永安路翡翠楼,6647,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
金地艺境天成,(三水大塘)锦塘路金地艺境天成,7746,2019年建成 ,塔楼/塔板结合,2.28元/平米/月,金地物业管理集团公司,佛山市三水区傲粤房地产开发有限公司,13栋,1121户
联兴楼,(南海罗村)狮山镇罗湖新湖一路23号,6695,1995年建成 ,平房,暂无信息,暂无信息,无开发商,1栋,28户
仙湖公寓,(南海丹灶)丹灶镇仙湖度假区湖景公寓,6828,1996年建成 ,塔板结合,1.8至3.5元/平米/月,佛山市南海区丹灶仙湖湖景物业管理有限公司,沈阳万科仙湖置业有限公司,9栋,200户
兴祥南邨,(南海小塘)二环路兴祥南邨,6726,2000年建成 ,塔楼,2.5元/平米/月,暂无信息,利时地产集团,13栋,143户
荣义大厦,(顺德容桂)容奇大道中72号,5966,暂无信息 ,平房,暂无信息,暂无信息,暂无信息,1栋,28户
金富雅苑,(高明荷城)荷富路金富雅苑,6173,2000年建成 ,板楼,1元/平米/月,没有物业公司,暂无信息,8栋,344户
人民二路,(三水西南街道)人民二路,6979,1996年建成 ,塔楼,暂无信息,好日子物业, 陕西志华置业有限公司 ,3栋,112户
工业品商住楼,(顺德勒流)百花东路工业品商住楼,6057,1991年建成 ,塔楼,暂无信息,暂无信息, 大理耀鹏房地产开发有限责任公司,7栋,53户
岭南澳苑,(三水乐平)南边大道18-20号,7552,暂无信息 ,塔楼,1.2元/平米/月,业主自管,暂无信息,2栋,399户
宏兴楼,(南海丹灶)樟村街宏兴楼,7007,1993年建成 ,塔板结合,暂无信息,暂无信息,佛山南海丹灶碧桂园房地产开发有限公司,1栋,40户
商贸大厦,(顺德杏坛)齐赞路1号,7238,2000年建成 ,塔楼,0.9元/平米/月,暂无信息,暂无信息,3栋,36户
容福大厦,(南海罗村)外滩东路容福大厦,7330,1995年建成 ,平房,暂无信息,佛山市千秋物业服务有限公司, 石家庄博皓房地产开发公司有限公司,1栋,108户
宏景居,(顺德容桂)容桂大道北178号,7065,2000年建成 ,塔板结合,0.2元/平米/月,暂无信息,暂无信息,1栋,28户
翠景苑,(三水西南街道)三达路23号,7204,2012年建成 ,塔楼,0.65元/平米/月,暂无信息,路劲基建有限公司,11栋,125户
富贵花园,(顺德容桂)富盛路6号,6987,1995年建成 ,塔楼/塔板结合,0.9元/平米/月,业主委员会,深圳市金富贵投资有限公司,6栋,400户
红棉新村,(顺德勒流)亲仁路55号,6104,1993年建成 ,塔楼,暂无信息,业主自聘保安管理,暂无信息,7栋,52户
工贸大厦,(禅城张槎)佛山市张槎三路2号工贸大厦之一302房,7140,1999年建成 ,板楼,0.8元/平米/月,业主自聘保安管理,暂无信息,1栋,11户
兴业西邨,(南海小塘)永安路兴业西邨,6301,2000年建成 ,塔楼,2元/平米/月,暂无信息,兴益,10栋,252户
吉祥楼,(南海丹灶)富民路一街吉祥楼,7207,1994年建成 ,塔楼,暂无信息,无物业管理,暂无信息,1栋,28户
美居阁,(顺德大良中区)广昌路70号,7453,2009年建成 ,塔楼,0.58元/平米/月,暂无信息,佛山市顺德区府又房产有限公司,3栋,89户
翠香街26号,(高明荷城)翠香街26号,5971,1993年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,35户
园景楼,(南海罗村)南海区罗村城中路1号,7504,1998年建成 ,平房,暂无信息,暂无信息,无开发商,1栋,1户
跃进南路98号,(顺德北滘)跃进南路98号,7330,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,35户
恒益花园,(三水西南街道)华兴一街2号,6071,1998年建成 ,塔楼,0.8元/平米/月,广东启胜物业管理有限公司佛山分公司,茂恒物业,4栋,70户
粤顺豪庭二期,(顺德容桂)容桂大道中粤顺豪庭二期,7709,暂无信息 ,塔楼,1元/平米/月,暂无信息,暂无信息,4栋,28户
德昌楼,(顺德大良中区)保健路96号,6957,2000年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,6栋,60户
荔景楼,(南海大沥)体育路25号,7191,1999年建成 ,板楼,暂无信息,业主自管,暂无信息,1栋,230户
东风小区,(顺德容桂)振兴街4号,6537,2000年建成 ,塔楼/板楼,1元/平米/月,好日子物业,东风置业公司,3栋,53户
园丁北邨,(南海小塘)三环西路园丁北邨,5973,2003年建成 ,平房,2元/平米/月,暂无信息,佛山市南海区小塘房地产开发公司,9栋,131户
五沙单家合益东街,(顺德大良新区)合益东街45号,7780,2014年建成 ,板楼,暂无信息,业主自聘保安管理,暂无信息,1栋,1户
樵贵邨,(南海西樵)朝乐路15号,6005,2001年建成 ,塔板结合,1.5元/平米/月,嘉裕物业,天津金侨城投资有限公司,8栋,215户
文华里二横巷,(顺德大良中区)文华里二横巷,7238,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
外滩西区,(南海罗村)外滩西路外滩西区,5927,1990年建成 ,塔楼,0.5元/平米/月,罗村物业管理公司,"""苍南县中富房地产开发有限公司",5栋,29户
思贤南邨,(南海小塘)永安路109号,6043,1997年建成 ,板楼/塔板结合,0.5元/平米/月,无物业管理服务,山西千秋房地产开发有限公司,25栋,314户
北潮二十一巷,(顺德容桂)北潮二十一巷,6930,2019年建成 ,平房,暂无信息,暂无信息,暂无信息,3栋,33户
景观花园,(南海西樵)西岸银湖南路6号,6232,2000年建成 ,塔板结合,1.95元/平米/月,暂无信息,广东中旅（南海）置地有限公司,7栋,542户
盈翠苑,(三水西南街道)西南张乐1街3号,6947,2001年建成 ,板楼,0.7元/平米/月,业主自管,大连盈翠置业有限公司,8栋,156户
恒顺阁,(顺德容桂)江南大道77号,7704,2000年建成 ,塔楼/板楼,1.2至2元/平米/月,好日子物业,无开发公司,2栋,30户
郑家围,(顺德大良中区)清晖路郑家围,6575,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,8户
文桂东路三街12号,(顺德容桂)文桂东路三街12号,7492,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
天诚大厦一期,(顺德容桂)容奇大道中15号,7285,1992年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,72户
百合楼,(南海罗村)新成路1号,6487,暂无信息 ,塔楼,1.2元/平米/月,暂无信息,暂无信息,1栋,12户
立新北路,(顺德乐从)跃进路立新北路,5967,1993年建成 ,塔楼,0.8元/平米/月,暂无信息,顺德乐从供销集团乐添房产,1栋,6户
乐安乐陶苑,(南海罗村)青龙南路7号,7325,暂无信息 ,塔板结合,0.7元/平米/月,暂无信息,暂无信息,5栋,37户
口岸一街五号,(三水北江新区)口岸一街5号,6494,暂无信息 ,塔板结合,暂无信息,业主自管,暂无信息,3栋,14户
富豪大厦,(高明荷城)升华巷富豪大厦,6003,1998年建成 ,塔板结合,0.8元/平米/月,暂无信息,佛山市南海聚富豪房地产开发有限公司,1栋,48户
泰景轩,(顺德均安)均安镇泰安路16号,5883,1999年建成 ,塔楼,0.6元/平米/月,业主委员会,江苏中江国际房地产有限公司,1栋,120户
华景楼,(高明荷城)广安路13号,6186,2003年建成 ,塔板结合,暂无信息,无物业管理服务,暂无信息,3栋,160户
海华楼,(高明荷城)南平街12号,6006,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,29户
和睦巷3号,(高明荷城)和睦巷3号,6013,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,28户
聚源楼,(顺德勒流)政和北路11号,7131,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,23户
鹿湖尚岛花园,(高明荷城)上乘街鹿湖尚岛花园,7395,2017年建成 ,板楼,1.5元/平米/月,业主自聘保安管理,暂无信息,4栋,562户
皇庭朗景,(高明荷城)泰华路帝景豪庭,7638,2010年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,36户
佛山大道北175号,(禅城张槎)佛山大道北175号,7078,2015年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,162户
凤山中路53号,(顺德大良中区)凤山中路53号,6025,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,21户
富盛楼,(南海罗村)外滩中区12号,7097,1995年建成 ,塔楼,暂无信息,暂无信息,无开发商,1栋,18户
帝华骏豪苑,(高明荷城)和盛街88号,6437,2013年建成 ,板楼,1.8元/平米/月,自主物业,帝华投资有限公司,3栋,128户
星光厂宿舍,(禅城石湾)茂祥路56号,7503,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,15户
盈峰尚苑,(高明荷城)上乘街155号,7620,2010年建成 ,塔楼/板楼/塔板结合/平房,1.4元/平米/月,自主物业,暂无信息,5栋,469户
祥业楼,(高明荷城)彩泰巷7号,5970,1998年建成 ,板楼,0.1元/平米/月,无物业管理服务, 深圳市万龙靓投资发展有限公司,1栋,37户
丹灶永兴楼,(南海丹灶)有为大道5号,7478,2000年建成 ,平房,暂无信息,无物业管理服务,永业集团,2栋,44户
汇源新村横街,(顺德大良中区)汇源新村横街,6786,2000年建成 ,塔楼,0.5元/平米/月,暂无信息,暂无信息,6栋,6户
新松锦绣一村,(顺德大良北区)龙京路新松锦绣一村,7612,1990年建成 ,塔板结合,30元/平米/月,佛山市东平物业管理有限公司,物业和度娘都不知道开发商名称,5栋,60户
世埠长路伏龙东路6号,(顺德龙江)世埠长路伏龙东路6号,5871,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
金碧豪庭,(顺德容桂)兴华东路10号,7628,2003年建成 ,塔板结合,2元/平米/月,暂无信息,佛山市顺德区恒名房产有限公司,4栋,332户
金碧楼,(南海罗村)外滩南路金碧楼,7378,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
星光厂宿舍,(禅城石湾)茂祥路56号,7503,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,15户
樵贵邨,(南海西樵)朝乐路15号,6005,2001年建成 ,塔板结合,1.5元/平米/月,嘉裕物业,天津金侨城投资有限公司,8栋,215户
容山路89号,(顺德容桂)容山路89号,6762,2003年建成 ,塔板结合,暂无信息,无物业管理服务,中山市丽鸿房地产有限公司,1栋,7户
紫京花园,(高明荷城)康宁路144号,6008,1999年建成 ,板楼,0.6元/平米/月,业主自管,暂无信息,9栋,258户
恒顺阁,(顺德容桂)江南大道77号,7704,2000年建成 ,塔楼/板楼,1.2至2元/平米/月,好日子物业,无开发公司,2栋,30户
盈翠苑,(三水西南街道)西南张乐1街3号,6947,2001年建成 ,板楼,0.7元/平米/月,业主自管,大连盈翠置业有限公司,8栋,156户
口岸一街五号,(三水北江新区)口岸一街5号,6494,暂无信息 ,塔板结合,暂无信息,业主自管,暂无信息,3栋,14户
华景楼,(高明荷城)广安路13号,6186,2003年建成 ,塔板结合,暂无信息,无物业管理服务,暂无信息,3栋,160户
富豪大厦,(高明荷城)升华巷富豪大厦,6003,1998年建成 ,塔板结合,0.8元/平米/月,暂无信息,佛山市南海聚富豪房地产开发有限公司,1栋,48户
泰景轩,(顺德均安)均安镇泰安路16号,5883,1999年建成 ,塔楼,0.6元/平米/月,业主委员会,江苏中江国际房地产有限公司,1栋,120户
翠香街26号,(高明荷城)翠香街26号,5971,1993年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,35户
美居阁,(顺德大良中区)广昌路70号,7453,2009年建成 ,塔楼,0.58元/平米/月,暂无信息,佛山市顺德区府又房产有限公司,3栋,89户
聚源楼,(顺德勒流)政和北路11号,7131,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,23户
红中路,(顺德容桂)红中路,6675,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,10户
建设路一巷,(顺德大良北区)建设路一巷,7701,1995年建成 ,塔楼,0.6元/平米/月,暂无信息,暂无信息,5栋,221户
丰源大街,(顺德容桂)丰源大街,6856,2009年建成 ,塔板结合,1元/平米/月,暂无信息,暂无信息,2栋,2户
天诚大厦一期,(顺德容桂)容奇大道中15号,7285,1992年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,72户
立新北路,(顺德乐从)跃进路立新北路,5967,1993年建成 ,塔楼,0.8元/平米/月,暂无信息,顺德乐从供销集团乐添房产,1栋,6户
罗村顺景楼,(南海罗村)平安街27号,7097,1995年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,24户
丽景一座,(高明荷城)锦苑街15号,7063,2000年建成 ,板楼,0.3元/平米/月,业主委员会,暂无信息,1栋,42户
新路南,(顺德大良中区)新路南,7753,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,16户
海华楼,(高明荷城)南平街12号,6006,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,29户
和睦巷3号,(高明荷城)和睦巷3号,6013,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,28户
百合楼,(南海罗村)新成路1号,6487,暂无信息 ,塔楼,1.2元/平米/月,暂无信息,暂无信息,1栋,12户
吉祥楼,(南海丹灶)富民路一街吉祥楼,7207,1994年建成 ,塔楼,暂无信息,无物业管理,暂无信息,1栋,28户
美乐新村,(顺德容桂)容山路6号,6315,1993年建成 ,塔楼,暂无信息,暂无信息,暂无信息,5栋,83户
兴祥南邨,(南海小塘)二环路兴祥南邨,6726,2000年建成 ,塔楼,2.5元/平米/月,暂无信息,利时地产集团,13栋,143户
荣义大厦,(顺德容桂)容奇大道中72号,5966,暂无信息 ,平房,暂无信息,暂无信息,暂无信息,1栋,28户
盛南·儒雅居,(高明荷城)学舟街33号,7516,2010年建成 ,板楼/塔板结合,1.66元/平米/月,业主自管,暂无信息,4栋,226户
汇丰豪园,(三水西南街道)西南街道三达路7号,6949,2000年建成 ,塔楼,0.8元/平米/月,佛山市金陆物业管理有限公司, 陕西亿润经贸有限公司 ,33栋,976户
洛星楼,(南海九江)洛浦路21号,6672,1997年建成 ,塔板结合,0.3元/平米/月,自主物业公司,九江闽丰置业有限公司,3栋,75户
洛晴楼,(南海九江)洛浦路20-1号,7688,2002年建成 ,塔板结合,1.1元/平米/月,南海颐景园物业管理公司, 大理耀鹏房地产开发有限责任公司,3栋,58户
樵贵邨,(南海西樵)朝乐路15号,6005,2001年建成 ,塔板结合,1.5元/平米/月,嘉裕物业,天津金侨城投资有限公司,8栋,215户
北潮二十一巷,(顺德容桂)北潮二十一巷,6930,2019年建成 ,平房,暂无信息,暂无信息,暂无信息,3栋,33户
人民二路,(三水西南街道)人民二路,6979,1996年建成 ,塔楼,暂无信息,好日子物业, 陕西志华置业有限公司 ,3栋,112户
金富雅苑,(高明荷城)荷富路金富雅苑,6173,2000年建成 ,板楼,1元/平米/月,没有物业公司,暂无信息,8栋,344户
景观花园,(南海西樵)西岸银湖南路6号,6232,2000年建成 ,塔板结合,1.95元/平米/月,暂无信息,广东中旅（南海）置地有限公司,7栋,542户
桥头路九号,(三水西南街道)桥头路9号,5988,暂无信息 ,板楼,0.5元/平米/月,业主委员会,暂无信息,4栋,62户
德政路,(顺德大良南区)德政路,7379,1999年建成 ,塔楼,0.3元/平米/月,好日子物业,物业和度娘都不知道开发商名称,3栋,54户
洛明楼,(南海九江)九江洛浦大道19号,7545,2001年建成 ,塔板结合/平房,2元/平米/月,暂无信息,上海洛宾置业有限公司,9栋,386户
富居苑,(高明荷城)虹升路63号,7016,暂无信息 ,塔板结合,1.2元/平米/月,业主委员会,暂无信息,2栋,80户
狮山新城,(南海小塘)兴隆街15号,7569,1999年建成 ,塔楼,2元/平米/月,暂无信息,新城控股,4栋,27户
永丰楼,(南海丹灶)有为大道13号,6679,暂无信息 ,塔板结合,1.5元/平米/月,暂无信息,暂无信息,1栋,30户
汇丰花园,(南海西樵)龙泉路48号,7440,2010年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,5栋,201户
大良南区,(顺德大良南区)顺德区大良南区,7693,1980年建成 ,板楼,1.2元/平米/月,自主物业,兆联智业,3栋,3户
碧湖花园(三水),(三水西南街道)广海大道西3号,7090,2005年建成 ,塔楼,2元/平米/月,暂无信息,广州城建,3栋,148户
東日豪庭,(顺德容桂)风华路44号,7747,2002年建成 ,塔板结合,0.6至0.8元/平米/月,暂无信息,东外滩开发商,8栋,146户
华景花苑,(三水西南街道)三达路30号,7040,2000年建成 ,板楼,0.4至0.6元/平米/月,三水区达安房产发展有限公司,上海物业,18栋,522户
庆业楼,(南海罗村)罗村外滩东区1号,7150,1995年建成 ,板楼,1.2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,6栋,551户
青柯街小区,(禅城张槎)青柯街18号,7542,1992年建成 ,塔楼/板楼/平房,0.2元/平米/月,暂无信息,无,14栋,464户
怡景楼,(顺德大良中区)红英七街怡景楼,7514,1995年建成 ,平房,2元/平米/月,暂无信息,中怡投资有限公司,9栋,104户
健兴楼,(南海罗村)外滩西路健兴楼,7729,1995年建成 ,塔楼/板楼,1.9元/平米/月,无物业管理服务,上海辉罗置业有限公司,2栋,24户
新华村,(顺德乐从)新华路二街新华村,7721,1996年建成 ,板楼/塔板结合,0.6至0.9元/平米/月,暂无信息,乐从供销社,11栋,163户
华翠园,(高明荷城)福乐巷3号,6161,2003年建成 ,板楼/塔板结合/平房,0.8至10元/平米/月,豪信物业,暂无信息,11栋,235户
骏景园,(南海小塘)小塘城区兴业街骏景园,6247,2008年建成 ,板楼,暂无信息,暂无信息,暂无信息,1栋,42户
罗村顺景楼,(南海罗村)平安街27号,7097,1995年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,24户
丽景一座,(高明荷城)锦苑街15号,7063,2000年建成 ,板楼,0.3元/平米/月,业主委员会,暂无信息,1栋,42户
新路南,(顺德大良中区)新路南,7753,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,16户
明德楼,(顺德容桂)容桂大道北明德楼,6564,2005年建成 ,塔楼,1.8元/平米/月,暂无信息,暂无信息,1栋,49户
德保华庭,(三水西南街道)三达路26号,7062,2002年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,8栋,277户
泰安路63号,(高明荷城)泰安路63号,7524,2017年建成 ,板楼,1元/平米/月,业主自聘保安管理,暂无信息,2栋,68户
