小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
阳光上海城（丰都）,(丰都丰都)龙河路555号,4440,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,21栋,1599户
书香雅苑,(长寿古镇片区)菩提东路书香雅苑,4528,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,10栋,438户
材料所家属区,(北碚城南新区)龙凤路仪材小区,5831,1988年建成 ,板楼/塔板结合,0.5至1元/平米/月,单位代管物业, 重庆汇东房地产开发有限公司,34栋,599户
渔塘湾,(北碚朝阳区)碚峡路渔塘湾,5593,1906年建成 ,塔楼/板楼/塔板结合,0.5至20元/平米/月,暂无信息,重庆银星公司,44栋,1784户
龙凤三村,(北碚城南新区)龙凤路龙凤三村,5432,1990年建成 ,板楼,1.2至8元/平米/月,街道办事处（委员会）代管物业,"重庆盈普投资有限公司,重庆盈睿投资有限公司",75栋,1803户
银翔盛世悦庭,(合川北碚老城区)银翔大道199号,5270,2012年建成 ,塔楼,1.2元/平米/月,重庆市银翔物业管理有限公司,重庆银翔房地产开发有限公司,8栋,1635户
北碚龙凤花园,(北碚城南新区)龙凤路北碚龙凤花园,5595,1996年建成 ,板楼,0.5元/平米/月,重庆悦榕庄,北京城建重庆地产有限公司,8栋,540户
龙凤二村,(北碚城南新区)龙凤路龙凤二村,4916,1978年建成 ,板楼/塔板结合,0.3元/平米/月,街道办事处（委员会）代管物业,上海火宏投资发展有限公司,69栋,1515户
养护段家属院,(江津东门)大同路60号,5568,2000年建成 ,板楼,0.3元/平米/月,暂无信息,九鼎重庆实业有限公司,1栋,39户
吉林巷小区,(北碚朝阳区)吉林巷小区,5428,1995年建成 ,塔楼/板楼/塔板结合,0.2至0.5元/平米/月,重庆川仪物业管理有限公司,"""苍南县中富房地产开发有限公司",20栋,918户
荧鸿城,(江津德感片区)津马路777号,4977,2005年建成 ,塔楼/塔板结合,0.98至3.25元/平米/月,第一太平戴维斯物业顾问(北京)有限公司重庆分公司,重庆荧鸿房地产开发有限公司,25栋,6657户
银翔盛世华庭,(合川北碚老城区)银翔大道银翔盛世华庭,5474,2012年建成 ,塔板结合,1.2元/平米/月,重庆市银翔物业管理有限公司,重庆银翔房地产开发有限公司,7栋,1477户
人民村,(北碚朝阳区)碚峡路人民村,5562,1990年建成 ,塔楼/板楼,0.3至0.8元/平米/月,街道办事处（委员会）代管物业,重庆融华房地产有限公司/重庆融汇实业有限公司,28栋,735户
云辉丽都,"(江津老城区)武城大道56号, 武城大道49号, 燕窝穴街234号, 武城大街15号, 武城大街29号",5648,2000年建成 ,塔楼/板楼,0.3至1元/平米/月,重庆市江津区物业管理有限公司,重庆金辉房地产开发有限公司,34栋,2407户
金华路,(北碚城北新区)金华路,5798,1984年建成 ,板楼/平房,0.5至15元/平米/月,无,无,24栋,934户
银翔城盛世豪庭,(合川北碚老城区)银翔大道200号,5712,2014年建成 ,塔楼/板楼/塔板结合,1.2至1.8元/平米/月,重庆市银翔物业管理有限公司,重庆银翔房地产开发有限公司,17栋,2439户
华盛盛世桃源,(长寿桃花新城)文苑大道1号,5277,2000年建成 ,塔楼/板楼,0.8至1.5元/平米/月,重庆绿园物业管理公司,重庆大唐盛世房地产开发有限公司,45栋,6658户
解危解困综合楼,(江津老城区)天香街,5226,1995年建成 ,塔楼,暂无信息,暂无信息,重庆市江津建筑建材总公司,1栋,42户
凤城华府,(长寿桃花新城)舒园路53号,5524,2014年建成 ,塔楼,1至1.8元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,24栋,4796户
文星村,(北碚城北新区)文星湾文星村,5719,1990年建成 ,板楼/塔板结合,0.5至15元/平米/月,街道办事处（委员会）代管物业,无,24栋,1134户
河嘉村,(北碚朝阳区)粮食路河嘉村,5476,1990年建成 ,塔楼/板楼,0.5元/平米/月,街道办事处（委员会）代管物业,无,23栋,1271户
奎星广场,(江津老城区)鞍子街87号,5136,2000年建成 ,板楼/塔板结合,0.5元/平米/月,重庆开门红物业管理有限公司,重庆金桥房地产开发有限公司,14栋,1111户
碧桂园（长寿）,(长寿桃花新城)长 寿区文苑大道5号,5492,2010年建成 ,塔楼/板楼,1至2.5元/平米/月,重庆碧桂园物业有限公司,重庆市碧桂园房地产开发有限公司,63栋,3439户
时代国际,(长寿桃花新城)朝阳路333号,5590,2002年建成 ,塔楼/塔板结合,1.5至2元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司,9栋,2032户
凤城华府二期,(长寿桃花新城)文苑南路风城华府二期,5523,2015年建成 ,塔楼/板楼/塔板结合,1.5至2元/平米/月,重庆嘉利安物业管理有限公司,暂无信息,36栋,5153户
净化总厂,(长寿老城片区)桃花大道44号,4645,1999年建成 ,塔楼/板楼,1.3元/平米/月,无物业管理服务,无开发商,19栋,1240户
长城路,(江津西段)长城路,5095,1993年建成 ,塔楼/板楼/塔板结合,0.2至0.8元/平米/月,业主自筹物业,无开发商,31栋,1527户
金钗井路,(江津东门)金钗井路49号附1号,5212,2000年建成 ,塔楼/板楼,0.9元/平米/月,无物业管理服务, 重庆汇东房地产开发有限公司,10栋,459户
朵力池上春天,(长寿桃花新城)钢花路朵力池上春天,5081,1992年建成 ,塔板结合,1.5至1.8元/平米/月,重庆朵力物业管理有限公司,金科地产开发有限公司,18栋,2905户
碚峡路,(北碚朝阳区)碚峡路,5847,1980年建成 ,塔楼/板楼/塔板结合/平房,0.5至10元/平米/月,街道办事处（委员会）代管物业,重庆银星公司,41栋,2744户
劳动村,(北碚朝阳区)碚峡路劳动村,5544,1992年建成 ,板楼/塔板结合,0.2至0.5元/平米/月,街道办事处（委员会）代管物业,无开发商,47栋,1586户
南华公租房,(江津德感片区)前进街南华公租房,5266,2001年建成 ,塔楼,0.8至2元/平米/月,无物业管理服务,南京建宇房地产开发公司,13栋,1359户
火神街,(长寿老城片区)长 寿老广场附近,5290,1985年建成 ,塔楼/板楼/塔板结合,1至3元/平米/月,无物业,四川省聚丰房地产开发有限责任公司3,163栋,6842户
龙溪路,(北碚朝阳区)龙溪路,5300,1995年建成 ,板楼/塔板结合,0.55元/平米/月,街道办事处（委员会）代管物业,佳龙地产,14栋,601户
维多利亚,(长寿桃花新城)文苑大道8号,5454,2008年建成 ,塔楼,1.35元/平米/月,重庆广宇物业有限公司,重庆光宇建设开发有限公司,20栋,1799户
沿江花园,(江津老城区)鼎山大道767号,5544,2009年建成 ,塔楼/塔板结合,0.3至0.5元/平米/月,重庆市圆通物业管理有限公司,重庆江津山奇房地产有限公司,5栋,722户
大江一组团,(巴南鱼洞)双安街38号,5608,1996年建成 ,板楼,1至1.23元/平米/月,街道办事处（委员会）代管物业,无开发商,29栋,1749户
碧水天城,(长寿桃花新城)桃源东一路1号,5209,2000年建成 ,塔楼/板楼,1.2至1.74元/平米/月,无物业管理服务,无开发商,20栋,1616户
云泉路,(北碚朝阳区)云泉路,5657,1992年建成 ,塔楼/板楼,0.3至0.5元/平米/月,暂无信息,无,20栋,1199户
八一大厦,(江津西段)大有正街33号,5164,2006年建成 ,塔楼,0.4元/平米/月,重庆市富强物业管理有限公司,重庆市中乙房地产开发有限公司,1栋,248户
鹏运左岸,(长寿桃花新城)文苑中路1号,5347,2010年建成 ,塔楼,1.2元/平米/月,重庆鹏润物业管理有限公司,无开发商,9栋,1248户
天府丽正丽新花园,(北碚北碚老城区)天府丽正·丽新花园,5618,2007年建成 ,板楼,0.6至1.2元/平米/月,重庆佳禾物业管理有限公司,重庆茂秀置业有限公司,13栋,1384户
东城家园,(江津东门)大同路68号,5700,2007年建成 ,板楼/塔板结合,0.5元/平米/月,重庆金辉物业管理有限公司,无开发商,3栋,287户
麻纱市,"(江津老城区)麻纱市街83号, 麻纱市街103号",5125,1999年建成 ,塔楼/板楼,0.35至0.5元/平米/月,重庆市巨恒物业管理有限公司,重庆市德高房地产开发有限公司,16栋,749户
泰盛花园,(北碚城北新区)北泉路257号,5578,2000年建成 ,板楼,0.5元/平米/月,暂无信息,中铁四局集团第四工程有限公司合肥分公司,1栋,155户
东方佳苑,(江津琅山片区)凤凰路57号,5281,2006年建成 ,塔楼/板楼,0.45元/平米/月,重庆策华物业管理有限责任公司,无开发商,2栋,238户
双仪花园,(北碚朝阳区)碚峡路,5579,2000年建成 ,塔楼,暂无信息,暂无信息,川煤集团,1栋,96户
焦家沟天府民居3区,(北碚北碚老城区)黄灶公路焦家沟天府民居3区,4950,2000年建成 ,板楼/塔板结合,0.5至30元/平米/月,重庆嘉禾物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,59栋,3565户
新房子,(北碚城北新区)文星路新房子,5667,1990年建成 ,塔楼/板楼/塔板结合/平房,0.1至10元/平米/月,无物业,无,52栋,1059户
西江苑,"(江津西段)滨江路西段14号, 广法宫街126号, 大有正街252号",5138,2000年建成 ,塔楼/板楼,暂无信息,重庆市君信物业管理有限公司,重庆高节房地产开发有限公司,19栋,1798户
凤岭街（长寿）,(长寿老城片区)凤岭街,4212,1986年建成 ,塔楼/板楼/塔板结合/平房,0.1至3元/平米/月,无物业,无开发商,56栋,3749户
香堤澜湾,(长寿桃花新城)朝 阳路173号,5703,2000年建成 ,塔楼/平房,1至1.8元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司,20栋,11616户
北泉路社区,(北碚城北新区)北泉路社区,5443,1997年建成 ,板楼/塔板结合/平房,10至15元/平米/月,街道办事处（委员会）代管物业,重庆海宇置业(集团)有限公司,16栋,504户
大土地,"(江津老城区)江 津时代广场, 江津区大土地街",5416,1996年建成 ,塔楼/板楼,暂无信息,业主自筹物业,无开发商,13栋,626户
金星大厦,(江津老城区)南门路177号,5426,2003年建成 ,塔楼/板楼,0.5元/平米/月,重庆市富强物业管理有限公司,重庆市江津区利源房地产开发有限公司,4栋,331户
水墨林溪,(长寿桃花新城)文苑南路3号,5048,2009年建成 ,塔楼,1.3元/平米/月,重庆拓新控股集团速达物业管理有限公司,重庆拓新控股集团新贵置业有限公司,13栋,1162户
锦上花,(巴南鱼洞)鱼洞大江黄溪街,4828,2008年建成 ,塔楼,1元/平米/月,私人承办物业,重庆达志投资置业有限公司,1栋,234户
龙兴街社区,(渝北两路)龙兴街社区,5597,1995年建成 ,塔楼/板楼/塔板结合,0.2至1元/平米/月,暂无信息,西安龙发实业有限公司,12栋,750户
城南商业街,"(江津老城区)思贤巷44号, 西门路26号",5151,2004年建成 ,板楼,暂无信息,暂无信息,重庆市江津建筑建材总公司,2栋,210户
中央公园二组团,(长寿古镇片区)桃兴路中央公园二组团,5842,2000年建成 ,塔楼/塔板结合,1.5至3元/平米/月,重庆八十一物业发展有限公司,四川省聚丰房地产开发有限责任公司3,10栋,2152户
黄桷雅居,(长寿老城片区)平湖路8号附8号,4978,2000年建成 ,板楼/塔板结合,0.6至0.7元/平米/月,重庆维丰物业管理有限公司,重庆维丰房地产开发有限责任公司 ,21栋,1795户
园丁大厦(江津),(江津祥瑞片区)塔坪路129号,5475,2005年建成 ,塔楼,0.4元/平米/月,重庆高天物业管理有限公司,无开发商,2栋,326户
紫荆花园,(江津西段)鼎山大道312号,7698,2000年建成 ,塔楼/板楼,0.35元/平米/月,重庆开门红物业管理有限公司,重庆广益建设开发有限公司,27栋,392户
月华村,(北碚朝阳区)奔月路月华村社区,5307,1998年建成 ,板楼,20元/平米/月,重庆盛唐叠彩山置业有限公司,无,47栋,846户
大西门,(江津老城区)大西门3号,5035,1950年建成 ,塔楼/板楼/塔板结合,0.3至0.4元/平米/月,暂无信息,重庆市江津建筑建材总公司,14栋,760户
渝能华城,(江津老城区)燕窝穴街65号,5666,2006年建成 ,塔楼,0.5至0.6元/平米/月,重庆渝殿永诚物业管理有限公司,重庆渝能产业(集团)有限公司,5栋,852户
重齿集资楼,(江津祥瑞片区)塔坪路128号,5393,2007年建成 ,塔楼,0.4元/平米/月,重庆市江津区祥瑞物业管理有限公司,重庆祥瑞房地产集团有限公司,2栋,416户
城投花园,(江津滨江中路)琅山大道207号,5843,2007年建成 ,塔楼/塔板结合,0.15至0.42元/平米/月,重庆市江津区鹏程物业管理有限公司,城投开发,6栋,536户
金山街,(长寿老城片区)金山街,5052,1993年建成 ,板楼/塔板结合/平房,1至3元/平米/月,无物业管理服务,无开发商,25栋,1175户
鹏程花园,(江津老城区)鼎山大道560号,5331,2003年建成 ,板楼,0.3元/平米/月,江津鹏程物业管理有限公司,重庆江津力铎公司,18栋,379户
南安街化纤厂家属院,(江津东门)南安街99号,5082,1995年建成 ,板楼,0.2元/平米/月,暂无信息,无,3栋,97户
红宇家苑,(璧山璧山)文风路73号,5270,1995年建成 ,塔楼/板楼/塔板结合/平房,0.3至1.2元/平米/月,重庆宏浩物业, 大理耀鹏房地产开发有限责任公司,20栋,1072户
锦湖花园,(渝北两路)翠湖路412号,6384,2000年建成 ,塔楼/板楼/塔板结合,1.1至30元/平米/月,重庆锦湖花园物业管理公司,台州锦湖置业有限公司,6栋,330户
渝西半岛一号还房,(江津东部新城)江州大道渝西半岛一号还房,4889,2004年建成 ,塔楼/板楼/塔板结合,0.4元/平米/月,策化物业公司,重庆渝西半岛实业有限公司,9栋,1107户
维丰丽水菁华,(长寿桃花新城)长 寿区桃源中路1号,5243,2009年建成 ,塔楼/板楼,0.9元/平米/月,中交物业,重庆维丰房地产开发有限责任公司 ,8栋,310户
斑竹巷街,(江津老城区)斑竹巷街,5308,1984年建成 ,塔楼/板楼,0.4元/平米/月,暂无信息,重庆市江津建筑建材总公司,7栋,310户
丽都地产,(巴南李家沱)渝南大道,5785,2007年建成 ,板楼,0.8元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,1栋,114户
玉宇佳苑,(渝北两路)双龙西路265号附36号,5724,2000年建成 ,塔板结合,0.5至20元/平米/月,重庆高地物业,重庆华都营建有限公司,5栋,418户
新星路（北碚）,(北碚朝阳区)新星路,5106,1995年建成 ,平房,10元/平米/月,重庆天奇物业管理有限公司,星浩资本,12栋,511户
大江南区,(巴南鱼洞)鱼洞江丰街50号,5816,1996年建成 ,板楼,1.23元/平米/月,暂无信息,重庆渝兴开发有限公司,21栋,1275户
聚祥渝南花园,(北碚朝阳区)劳动村15号,5810,2000年建成 ,板楼,0.5元/平米/月,业主自筹物业,无,4栋,266户
四牌坊社区,(江津老城区)大同路280号附7号,5285,1989年建成 ,板楼/塔板结合/平房,0.2元/平米/月,江津市李市物业管理有限责任公司,无开发商,8栋,281户
金竹苑(江津),(江津西段)滨西街19号,4934,2003年建成 ,塔楼/板楼/塔板结合,0.45至0.8元/平米/月,重庆江津山奇物业管理有限公司,重庆江津山奇房地产有限公司,4栋,359户
阳光世纪城,(长寿桃花新城)桃源大道10号,5201,2008年建成 ,塔楼/板楼,1.4元/平米/月,重庆洋世达物业管理有限公司,重庆洋世达实业（集团）有限公司,16栋,2215户
水木年华(长寿),(长寿桃花新城)长寿区桃源东路1号,4965,2000年建成 ,塔楼,1至1.3元/平米/月,重庆腾基物业有限公司,重庆渤能房地产开发有限公司,13栋,2591户
嘉陵村,(北碚朝阳区)金海大道嘉陵村,5246,1990年建成 ,塔楼/板楼/平房,0.3至15元/平米/月,暂无信息,无,23栋,698户
时代广场(江津),"(江津老城区)太和斋街2号, 城皇庙街77号, 通泰街43号",4913,2000年建成 ,塔楼/板楼/塔板结合,0.4至1.5元/平米/月,重庆开门红物业管理有限公司,无开发商,18栋,1102户
黄荆街,(江津老城区)黄荆街,5757,1995年建成 ,塔楼/板楼/塔板结合,0.3至1元/平米/月,暂无信息,重庆市江津建筑建材总公司,14栋,1547户
天工睿城,(长寿古镇片区)长 寿区渡南路1号,5855,2002年建成 ,塔楼,1.48至2元/平米/月,暂无信息,金科集团苏州金科科润房地产开发有限公司,11栋,2199户
团山路社区,(北碚城北新区)团山路社区,5858,1998年建成 ,塔楼/板楼/平房,0.5至15元/平米/月,暂无信息,三河市红晟投资有限公司,29栋,1041户
沁园坊,(长寿桃花新城)长 寿区文苑北路2号,5554,2008年建成 ,塔楼/板楼/塔板结合,1至1.5元/平米/月,重庆威凯物业管理有限公司,重庆市聚维房地产开发有限公司,17栋,1189户
仰天湖,"(江津琅山片区)柳林街25号, 柳林街1号",5760,2009年建成 ,塔楼,0.5元/平米/月,重庆利伯佳物业管理公司,重庆江津山奇房地产有限公司,4栋,495户
玉波池,(巴南鱼洞)肖家巷50号,5024,1996年建成 ,板楼,0.2元/平米/月,街道办事处（委员会）代管物业,无开发商,16栋,782户
广益街,(巴南鱼洞)广益街,5759,1994年建成 ,塔楼/板楼,暂无信息,街道办事处（委员会）代管物业,无开发商,26栋,1299户
芦沟桥,(北碚朝阳区)碚峡西路8号,5525,1990年建成 ,板楼/塔板结合,0.3至10元/平米/月,街道办事处（委员会）代管物业,无,15栋,454户
向阳街(江津),(江津老城区)向阳街,5126,1994年建成 ,板楼/塔板结合,0.5元/平米/月,暂无信息,重庆融华房地产有限公司/重庆融汇实业有限公司,5栋,305户
滨江鼎苑,(江津西段)滨 江 路江 岸丽水,5489,2006年建成 ,板楼,0.8元/平米/月,重庆新祥瑞物业管理有限公司,重庆祥瑞房地产集团有限公司,2栋,66户
新街还房楼,(江津老城区)新街还房楼,5067,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
陵江花园,(北碚城北新区)金华路109号,5359,1997年建成 ,塔楼/板楼/平房,0.3至15元/平米/月,暂无信息,沧州海宇房地产开发有限公司,10栋,291户
津科苑,(江津西段)滨江大道几江段80号,5257,2005年建成 ,塔楼/板楼,0.3至0.5元/平米/月,重庆市君信物业管理有限公司,重庆祥瑞房地产集团有限公司,4栋,320户
东朝尚都,(长寿桃花新城)桃源南路1号,5193,2007年建成 ,塔楼,1.3元/平米/月,重庆东和物业有限公司,重庆东海房地产开发（集团）有限公司,1栋,436户
三通街综合楼,(江津老城区)三通街,4976,1993年建成 ,塔板结合,暂无信息,暂无信息, 陕西亿润经贸有限公司 ,1栋,254户
鱼轻路,"(巴南鱼洞)鱼轻路13号, 鱼轻路58号",5429,1990年建成 ,塔楼/板楼/塔板结合,1至10元/平米/月,街道办事处（委员会）代管物业,无开发商,39栋,1633户
富兴花园,(北碚朝阳区)奔月路富兴花园,5160,2000年建成 ,板楼,0.6元/平米/月,无物业管理服务,无,4栋,64户
耀强花园,(北碚朝阳区)碚峡路297号,5348,2002年建成 ,板楼,0.6元/平米/月,暂无信息,四川省聚丰房地产开发有限责任公司1,3栋,272户
西山坪家属院,(北碚城南新区)龙凤2村20864号,4904,1997年建成 ,板楼,0.5元/平米/月,重庆永恒物业管理有限公司,无开发商,8栋,275户
渝津花园,(江津西段)西关街69号,5655,2005年建成 ,塔楼,0.85元/平米/月,重庆开门红物业管理有限公司,重庆红枫林置业有限公司,2栋,487户
纪委集资楼,(江津东门)大同路66号附6号,5718,2004年建成 ,板楼,0.2元/平米/月,无物业管理服务,无,1栋,68户
金沙海岸,(江津西段)鲤鱼石街65号,5119,2006年建成 ,塔楼/板楼,0.5元/平米/月,重庆市圆通物业管理有限公司,逢源房地产开发有限公司,3栋,438户
山水嘉年华,(北碚朝阳区)龙溪路27号,5376,1996年建成 ,塔楼,0.3至1元/平米/月,暂无信息,重庆银星公司,3栋,346户
金华支路,(北碚城北新区)金华支路,5408,1998年建成 ,板楼/平房,0.2至2元/平米/月,暂无信息,无开发商,7栋,205户
新塔还建房,(璧山璧山)双星大道35号,4938,2000年建成 ,塔楼/板楼/塔板结合,0.2至0.81元/平米/月,无,无,18栋,953户
滨洲花园,(江津西段)广法宫街242号,5228,2001年建成 ,塔楼/板楼/塔板结合,0.3元/平米/月,重庆祥达物业管理有限公司,无开发商,7栋,310户
气象局家属院,(江津西段)长城路539号,5734,1999年建成 ,板楼,暂无信息,业主自筹物业,无开发商,2栋,18户
荣润半山国际,(綦江綦江)重庆市綦江区文龙街道沙溪路40号荣润半山国际,5150,2013年建成 ,塔板结合,1.5元/平米/月,重庆君航物业管理有限公司,重庆荣润置业有限公司,31栋,5088户
四环明珠,(涪陵涪陵)太极大道,5147,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,300户
农机局宿舍,(涪陵涪陵)建涪路,5301,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,25户
荔枝办事处宿舍,(涪陵涪陵)兴华中路,5692,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,216户
御景龙都,(涪陵涪陵)兴华西路,4935,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,7栋,218户
希望小学住宿楼,(涪陵涪陵)太极大道,4942,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,128户
广法宫,(江津西段)长城路205号,5041,1996年建成 ,板楼,0.8元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,3栋,215户
松翠学屿,(涪陵涪陵)松翠路,5811,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,728户
逢源综合楼,"(江津西段)西园路, 西门路41",5616,2000年建成 ,板楼,0.5元/平米/月,暂无信息,重庆市江津建筑建材总公司,1栋,45户
铜锣路小区,(江津老城区)铜锣路231号,4969,2010年建成 ,塔楼/板楼,0.4元/平米/月,重庆市江津区金厦物业管理有限责任公司,"重庆盈普投资有限公司,重庆盈睿投资有限公司",4栋,109户
红石路,(江北花卉园)红石路,5697,1998年建成 ,板楼,5元/平米/月,暂无信息,暂无信息,4栋,117户
四牌坊小学教师宿舍小区,(江津老城区)滨江大道中段98号附30号,4908,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,30户
农行家属院,(江津老城区)南门路250号,5031,2003年建成 ,板楼,暂无信息,暂无信息,重庆鑫源置业集团,1栋,16户
天主教综合楼,(江津老城区)麻纱市街天主教综合楼,5465,2000年建成 ,塔板结合,0.5元/平米/月,暂无信息,重庆市江津区港龙实业有限公司,1栋,96户
滨江新城浒溪还房,(江津滨江新城)西江大道滨江新城浒溪还房小区,5236,2012年建成 ,塔楼/板楼,0.3至1.7元/平米/月,重庆江津山奇物业管理有限公司,暂无信息,19栋,2370户
重庆市果树研究所聊园生活区,(江津西段)长城路108号,4896,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,27户
三九厂家属院,(江津西段)三九路41号附13号,5268,2000年建成 ,板楼,0.3元/平米/月,重庆新祥瑞物业管理有限公司,重庆市江津建筑建材总公司,1栋,86户
长风社区,(江津滨江中路)长风路88号,4979,1993年建成 ,板楼,1.3元/平米/月,暂无信息,暂无信息,16栋,202户
曹家祠堂,(江津老城区)老米市街津川综合楼,5018,2000年建成 ,板楼,6元/平米/月,暂无信息,重庆市江津建筑建材总公司,2栋,47户
通泰街,(江津老城区)通泰街,4970,1995年建成 ,板楼/塔板结合,0.4元/平米/月,暂无信息,重庆鑫源置业集团,4栋,124户
邦泰花园,"(江津德感片区)前进街邦泰花园, 江津区德感街道鼎康路55号",5107,2016年建成 ,板楼,2.48元/平米/月,暂无信息,暂无信息,14栋,856户
民政局家属院,(江津老城区)相府路56号,4913,2000年建成 ,塔楼,暂无信息,暂无信息,重庆融华房地产有限公司/重庆融汇实业有限公司,1栋,28户
朱家院,(江津东门)大同路154号,4956,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,144户
三倒拐,(江津老城区)大同路714号,5033,1994年建成 ,板楼,0.4元/平米/月,暂无信息,重庆融华房地产有限公司/重庆融汇实业有限公司,2栋,145户
建委家属院（江津）,(江津老城区)怡然街156号,4923,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,76户
建筑总公司综合楼,(江津老城区)三通街建筑总公司综合楼,4890,1998年建成 ,塔板结合,0.5元/平米/月,重庆江津山奇物业管理有限公司,重庆鑫源置业集团,1栋,128户
农业局家属院(滨江大道西段),(江津西段)滨江大道几江段186附10号,5309,2001年建成 ,塔板结合,0.8元/平米/月,无物业管理服务,重庆市江津区建宇房地产开发有限责任公司,1栋,17户
四牌坊街32号,(江津东门)四牌坊第32幢,4886,1995年建成 ,板楼,5元/平米/月,暂无信息,城投开发,1栋,49户
四牌坊中行综合楼,(江津老城区)大同路280号,5167,2001年建成 ,板楼,0.5元/平米/月,暂无信息,重庆融华房地产有限公司/重庆融汇实业有限公司,2栋,34户
滨江中路7-1栋,(江津老城区)通泰街,4932,2003年建成 ,板楼,0.2元/平米/月,暂无信息,重庆市江津建筑建材总公司,2栋,29户
邮电家属院,"(江津老城区)天香街159号, 天香街165号",4972,1998年建成 ,板楼,0.3元/平米/月,暂无信息,重庆融华房地产有限公司/重庆融汇实业有限公司,2栋,30户
知园小区,(南岸七公里)学府大道77号,5399,2000年建成 ,塔楼,2元/平米/月,天景物业,重庆天景置业有限公司,7栋,1110户
富丽园,(渝北两路)翠湖支路104号,4973,1999年建成 ,板楼,0.5元/平米/月,重庆浩之然物业管理有限公司,北京海德置业有限公司,1栋,96户
和盛中央广场,(綦江万盛)万盛经开区塔山职教中心中心旁（新区行政中心对面）,5608,2016年建成 ,塔楼,1.2元/平米/月,重庆翰悦物业管理有限公司,暂无信息,6栋,1553户
朝阳路58号,(北碚朝阳区)朝阳路58号,5671,2000年建成 ,塔楼,0.5元/平米/月,暂无信息,重庆市静观房地产开发有限公司,1栋,193户
长寿碧桂园豪园,(长寿桃花新城)文苑大道,5487,1997年建成 ,塔板结合,1.8元/平米/月,增城碧桂园物业管理有限公司,重庆市碧桂园房地产开发有限公司,115栋,4341户
绿地海棠湾,(大足大足)大足区龙棠大道1号（三甲医院斜对面）,5127,2016年建成 ,塔楼/板楼/塔板结合,1.3至1.7元/平米/月,重庆滨锋物业管理有限公司,重庆绿地远林房地产开发有限公司,16栋,1636户
建设坡,(沙坪坝双碑)建设坡66号石井坡派出所附近,5422,1990年建成 ,板楼,0.6至1元/平米/月,暂无信息,暂无信息,46栋,768户
松翠学屿,(涪陵涪陵)松翠路,5811,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,728户
石井坡,(沙坪坝双碑)石井坡,5555,暂无信息 ,板楼,0.6元/平米/月,暂无信息,暂无信息,1栋,25户
汉渝路一巷,(渝北两路)汉渝路一巷,5641,1996年建成 ,板楼/塔板结合,1.11至20元/平米/月,涌鑫物业,重庆华都营建有限公司,11栋,422户
化龙社区,"(巴南鱼洞)化龙路, 化龙路化龙社区",5195,1990年建成 ,塔楼/板楼/塔板结合,3至13.5元/平米/月,重庆八十一物业发展有限公司,无开发商,81栋,2449户
鱼新街社区,(巴南鱼洞)鱼新街社区,5755,1990年建成 ,板楼,1至200元/平米/月,暂无信息,无开发商,24栋,429户
新民街社区,(巴南鱼洞)新民街社区,5587,1990年建成 ,塔楼/板楼,暂无信息,无物业管理服务,无开发商,26栋,436户
兴源小区,(巴南鱼洞)巴县大道112号,4946,2000年建成 ,板楼,0.5元/平米/月,业主自筹物业,重庆庆业置业有限公司,1栋,223户
名人山庄,(渝北两路)名人山庄,5395,2000年建成 ,板楼,0.6元/平米/月,暂无信息,上海南上海动拆迁置业有限公司,6栋,409户
益寿园,(渝北两路)龙永街与飞湖路十字路口西北侧,5709,1998年建成 ,塔板结合,20元/平米/月,暂无信息,无,6栋,511户
湖滨苑,(渝北两路)龙兴街29号,5145,1996年建成 ,板楼/塔板结合,0.9至1元/平米/月,重庆永恒物业管理有限公司,洛阳市普照房地产开发有限公司,4栋,188户
新农街,(巴南鱼洞)新农街,5827,1966年建成 ,塔楼/板楼/塔板结合,暂无信息,重庆朗俊物业服务有限公司,无开发商,53栋,2399户
下河路,"(巴南鱼洞)下河路10号, 下河路50号, 下河路",5464,1992年建成 ,板楼,暂无信息,街道办事处（委员会）代管物业,无开发商,43栋,2174户
先锋新村,(巴南李家沱)花溪工业园,5182,2004年建成 ,塔板结合,1.2元/平米/月,暂无信息,中建八局,6栋,545户
