小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
祥和花园,(海阳海阳)海鑫中路145号,3936,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,16栋,587户
新天地商务会馆,(蓬莱蓬莱市)登州路,5277,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,2栋,28户
枣行小区,(莱阳莱阳市)马山路枣行小区,4596,暂无信息 ,板楼/塔板结合,0.2至10元/平米/月,暂无信息,无,4栋,175户
铁路宿舍,(莱阳莱阳市)丹崖路206号,4300,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,5栋,157户
造纸厂宿舍楼,(莱阳莱阳市)丹崖路造纸厂宿舍楼,4647,暂无信息 ,板楼,0.2至0.5元/平米/月,暂无信息,暂无信息,4栋,130户
蚬河小区,(莱阳莱阳市)鹤山路401号,5694,暂无信息 ,塔楼/板楼/塔板结合/平房,0.4至0.5元/平米/月,暂无信息,莱阳中高房地产开发有限公司,60栋,2417户
海一方,(龙口东海旅游度假区)龙口东海开发区柳海村北800米,3920,暂无信息 ,板楼,1.5元/平米/月,暂无物业公司,烟台海基置业有限公司,10栋,257户
高职家属楼,(蓬莱蓬莱市)南环路,5038,暂无信息 ,板楼/塔板结合,0.5元/平米/月,无物业管理服务,烟台海滨实业公司,3栋,13户
金山小区,(莱阳莱阳市)金山路56号,5680,暂无信息 ,塔板结合,1至10元/平米/月,莱阳市嘉祥物业管理有限公司,莱阳建业建筑集团有限责任公司,5栋,280户
农村信用社家属楼,(蓬莱蓬莱市)黄海路4-1号,5167,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,2栋,32户
二轻家属楼,(牟平牟平振华)宁海大街604号,5311,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,6栋,113户
顺正小区,(牟平工商大街)通海路518号,4864,暂无信息 ,板楼,0.1元/平米/月,无物业管理服务,无开发商,8栋,635户
牟城春天,(牟平工商大街)牟平工商大街与西郊路交汇处东南角（常留庄附近）,5501,暂无信息 ,塔楼/板楼/塔板结合,0.7至1元/平米/月,烟台东华物业管理有限公司,烟台信源置业有限公司,7栋,258户
外贸小区,(蓬莱蓬莱市)南关路,4735,暂无信息 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,10栋,214户
小皂新区,(蓬莱蓬莱市)县后东路14号,5747,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,12栋,328户
鲁房小区,(蓬莱蓬莱市)钟楼南路鲁房小区,4539,暂无信息 ,塔楼/板楼/塔板结合,0.5至8元/平米/月,无物业管理服务,无,16栋,444户
西苑小区(莱阳),(莱阳莱阳市)春阳街06号,4916,暂无信息 ,板楼/塔板结合,0.3至1元/平米/月,暂无信息,莱阳建业建筑集团有限责任公司,16栋,475户
汇龙湾,(牟平工商大街)北关大街530号,5333,暂无信息 ,塔楼,暂无信息,无物业管理服务,无开发商,1栋,493户
永进小区,(蓬莱蓬莱市)南环路永进小区,5494,暂无信息 ,板楼,0.5至0.8元/平米/月,烟台兴和物业管理有限公司,烟台招商地产,6栋,122户
梨园小区,(莱阳莱阳市)芦山路61号,4992,暂无信息 ,塔楼/板楼/塔板结合,0.2至0.4元/平米/月,暂无信息,常州高成莱阳置业有限公司,58栋,1243户
粮油供应公司住宅楼,(莱阳莱阳市)富水北路粮油供应公司住宅楼,4978,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,52户
东盛山庄,(莱阳莱阳市)旌旗东路119号,5702,暂无信息 ,塔板结合,0.25至0.4元/平米/月,暂无信息,莱阳中高房地产开发有限公司,21栋,1037户
水城新区,(蓬莱蓬莱市)港南路47号,5419,暂无信息 ,板楼,0.5至0.8元/平米/月,蓬莱市义和物业管理有限公司,暂无信息,31栋,973户
东华城市花园,(牟平鱼鸟河)牟平北关大街西端846号（北关大街与武五路交汇处）,5521,暂无信息 ,塔板结合,1.3元/平米/月,烟台东华物业管理有限公司,烟台东华置业有限公司,3栋,1362户
小鸭家属区,(蓬莱蓬莱市)东关路125号,4942,暂无信息 ,塔楼/板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,101户
龙族海天福景,(龙口东海旅游度假区)海福路龙族海天福景,5796,暂无信息 ,塔楼/板楼,1.5元/平米/月,北京万科物业服务有限公司烟台分公司,暂无信息,38栋,3769户
海岸华府,(龙口西城)环海南路海岸华府,4321,暂无信息 ,板楼,0.9至1.2元/平米/月,胜通物业,东海置业有限公司,60栋,3142户
外贸小区,(莱阳莱阳市)大夫街,5056,暂无信息 ,板楼,0.2至0.3元/平米/月,暂无信息,暂无信息,7栋,78户
半岛蓝庭Ⅴ期,(蓬莱蓬莱市)蓬丰线西60米,4897,暂无信息 ,未知类型,0.84元/平米/月,暂无信息,暂无信息,16栋,463户
富仙花园,(海阳海阳)凤都街81号,4260,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,5栋,248户
莱州市云峰住宅小区,(莱州莱州)府前东街289号,5155,暂无信息 ,板楼,1.5元/平米/月,暂无信息,暂无信息,17栋,835户
金城广场,(招远招远)温泉路259号,5107,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,6栋,234户
河洛小区,(莱阳莱阳市)共建路河洛小区,4406,暂无信息 ,板楼/塔板结合,0.2至5元/平米/月,暂无信息,暂无信息,12栋,292户
幸福小区三区,(蓬莱蓬莱市)东关街81号,4751,暂无信息 ,板楼,0.3至0.5元/平米/月,暂无信息,暂无信息,9栋,340户
幸福小区二区,(蓬莱蓬莱市)钟楼东路幸福小区二区,4604,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,11栋,323户
开发小区,(蓬莱蓬莱市)聚财街187号,5076,暂无信息 ,板楼,0.1至1元/平米/月,暂无信息,暂无信息,50栋,352户
金岭小区,"(牟平牟平振华)东关路317号, 金系街531号",4945,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,8栋,116户
嵩山路29号,(开发区天地广场)嵩山路29号,4220,暂无信息 ,塔楼,暂无信息,无物业管理服务,无开发商,2栋,245户
教育局家属院,(福山福海路)教育局家属院,5751,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,4栋,28户
梅苑小区,(牟平工商大街)南华街702号,5448,暂无信息 ,板楼,0.45元/平米/月,无物业管理服务,无开发商,12栋,399户
蓬达花园,(蓬莱蓬莱市)天津路7号,4544,暂无信息 ,塔楼/板楼,0.2至0.3元/平米/月,无物业管理服务,无,10栋,600户
永利小区,(蓬莱蓬莱市)登州路32号,5320,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,122户
曙光小区,(牟平牟平振华)东关路359号,5564,暂无信息 ,板楼,0.64至0.65元/平米/月,无物业管理服务,无开发商,36栋,1598户
西桂里小区,(牟平工商大街)通海路,5495,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,6栋,284户
二建小区,(牟平牟平振华)北关大街北四巷453号,4932,暂无信息 ,板楼/塔板结合,0.8元/平米/月,烟台三合物业,无开发商,4栋,156户
东油小区北区,(牟平牟平振华)宁海大街永安路交叉口,5232,暂无信息 ,板楼,0.65元/平米/月,无物业管理服务,无开发商,18栋,714户
电业局住宅楼,(牟平工商大街)武五路,5171,暂无信息 ,板楼,0.4至0.6元/平米/月,自持物业,无开发商,12栋,258户
丰金檀珑湾,(牟平龙湖)滨海东路618号,6740,暂无信息 ,板楼/塔板结合,1.8元/平米/月,深圳津房物业,烟台市津房置业有限公司,13栋,2197户
云海香都,(牟平鱼鸟河)官庄路,6012,暂无信息 ,板楼/塔板结合,0.6至0.8元/平米/月,绿城物业服务集团有限公司,烟台云海置业有限责任公司,45栋,3140户
融创迩海,(牟平龙湖)滨海东路600号,7311,暂无信息 ,塔楼/板楼,1.5至4元/平米/月,融创中国物业,融创中国,46栋,6390户
石药健康城,(牟平龙湖)烟霞大街566号，养马岛大桥南800米路西,6455,暂无信息 ,板楼/平房,1.5至2.16元/平米/月,烟台石投物业管理有限公司,烟台石药投资有限公司,41栋,5636户
鼎城2008,(芝罘只楚)楚毓路1号,7524,暂无信息 ,塔楼/板楼,0.8元/平米/月,街道办事处（居委会）代管物业,烟台鼎城置地发展有限公司,14栋,3351户
文经大楼,(芝罘毓璜顶)胜利路155号,7129,暂无信息 ,塔楼,3元/平米/月,无物业管理服务,无开发商,1栋,156户
御花园,(福山芝阳)南山路106号,7264,暂无信息 ,塔楼/板楼,0.7至1.3元/平米/月,烟台市鹏华物业管理有限公司,烟台市福山区御花园置业有限公司,39栋,2382户
东华苑,"(牟平鱼鸟河)北关大街路南846号, 北关大街846号",6669,暂无信息 ,板楼,0.5至0.6元/平米/月,烟台市鹏华物业管理有限公司,烟台东华投资发展有限公司,55栋,2109户
福海阳光花园,(福山福海路)福海路149号,7483,暂无信息 ,塔楼/板楼,0.8元/平米/月,烟台市宏梦物业管理有限公司,烟台市宏荷房地产开发有限公司,6栋,1137户
美航花园,(福山福海路)北一路美航花园,7591,暂无信息 ,塔楼/板楼,0.6至1.2元/平米/月,烟台美航物业管理有限公司,无开发商,14栋,1533户
海阔天高,(开发区业达医院)泰山路39号,7563,暂无信息 ,塔楼,1至1.5元/平米/月,无物业管理服务,烟台诚信置业有限公司,2栋,821户
卫城润景,"(福山芝阳)英特尔大道5号, 英特尔大道4号",7057,暂无信息 ,塔楼/板楼,0.7至1元/平米/月,烟台宏德园物业,烟台宏德园置业有限公司,10栋,890户
东陌堂新区,(福山福山周边)门楼镇陌堂大街8号,6667,暂无信息 ,塔楼/板楼,0.6至0.9元/平米/月,山东东润物业服务有限公司,烟台东润置业有限公司,27栋,1070户
中建悦海和园北区,(开发区北京中路)南京大街2号,7581,暂无信息 ,塔楼/板楼,1.3至2元/平米/月,暂无物业公司,无开发商,11栋,1339户
河滨小区,(福山松霞)永安街15号,7727,暂无信息 ,塔楼/板楼,0.3至1.2元/平米/月,烟台河滨物业管理有限公司,无开发商,66栋,2283户
天创国际城,(福山福海路)福海路178号,6061,暂无信息 ,板楼,1元/平米/月,烟台市惠万家物业经营管理有限公司,山东天创集团有限公司,11栋,1644户
曙光名座,"(福山鸿福街)鸿福街曙光名座, 鸿福街59-12号, 鸿福街59-14号",7275,暂无信息 ,塔楼/板楼,0.5至1元/平米/月,暂无物业公司,烟台海天宏业实业有限公司,19栋,1212户
通用富馨佳苑,(开发区开发区周边)天津南路91号,7616,暂无信息 ,板楼,1.5元/平米/月,北京北辰信和物业,烟台通用置业有限公司 ,26栋,3222户
安德利迎海花园,(牟平龙湖)通海路59号,7345,暂无信息 ,板楼,1.5元/平米/月,烟台安德利物业管理有限公司,烟台安德利房地产开发有限公司,7栋,995户
海鹰大厦,(开发区德胜)长江路173号,7381,暂无信息 ,塔楼,1.1元/平米/月,烟台开发区海鹰物业管理有限公司,烟台诚信置业有限公司,1栋,1101户
星泰花园,(牟平牟平振华)宁海大街789号,6399,暂无信息 ,板楼/塔板结合,1.5元/平米/月,烟台银星物业管理有限公司,无开发商,15栋,410户
锦绣花园,(芝罘只楚)楚玉路与红旗西路交叉口,6773,暂无信息 ,塔楼,0.5元/平米/月,无物业管理服务,无开发商,6栋,1117户
官庄豪庭,(牟平鱼鸟河)官庄路275号,6947,暂无信息 ,板楼/塔板结合,1至1.5元/平米/月,中博慧物业管理有限公司,烟台市富圣置业有限公司,32栋,1202户
锦绣山庄,(福山奇泉)永安街481号,7240,暂无信息 ,板楼/塔板结合,暂无信息,无物业管理服务,无开发商,28栋,1154户
恒生小区,(福山福海路)府右街恒生小区,7350,暂无信息 ,板楼,0.5元/平米/月,无物业管理服务,无开发商,14栋,657户
福祥新苑,(福山富豪)松霞路,7187,暂无信息 ,板楼,0.5元/平米/月,烟台河滨物业管理有限公司,烟台阳光骊臻房地产开发有限公司,20栋,918户
乡村记忆·山水园,(福山福山周边)福山高疃镇政府东200米（福山六中东200米）,6712,暂无信息 ,塔楼/板楼,0.6至1元/平米/月,烟台乡村记忆物业管理有限公司,烟台传承置业有限公司,30栋,1186户
建源山海龙城,(牟平龙湖)通海路69号，滨海路和通海路交汇处南200米,7416,暂无信息 ,塔楼/板楼/塔板结合,1.3至1.5元/平米/月,烟台天安物业管理有限公司,烟台建源置业有限公司,39栋,1600户
富豪西苑,(福山富豪)天府街676号,7728,暂无信息 ,板楼,0.4至0.6元/平米/月,烟台富豪物业管理有限公司,烟台市福山天府房地产开发有限公司,12栋,699户
松岚苑,(龙口黄城)实验路111号,6256,暂无信息 ,塔楼/板楼/塔板结合,0.6元/平米/月,龙口市松岚花园物业管理有限公司,烟台招商地产,62栋,1705户
海澜花园,(开发区德胜)长江路173号,7289,暂无信息 ,塔楼,1.1元/平米/月,烟台开发区海鹰物业管理有限公司,烟台诚信置业有限公司,1栋,246户
华海现代城,(蓬莱蓬莱市)黄海路与南关路交汇处,7713,暂无信息 ,板楼,0.9元/平米/月,烟台中泰物业管理公司,常州华海置业有限公司,16栋,1183户
相信花园,(牟平牟平振华)宁海大街,6228,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,8栋,295户
山海阳光,(芝罘北岛)芝罘岛东路98号,6985,暂无信息 ,板楼,0.7元/平米/月,无物业管理服务,无开发商,7栋,68户
福缘雅居,"(福山福山周边)乡忆路188号, 乡忆路21号",6851,暂无信息 ,板楼,0.6至1元/平米/月,烟台市锦绣物业管理有限公司,烟台达然房地产开发有限公司,14栋,616户
仁隆花园,(福山福海路)南苑街95号,7624,暂无信息 ,板楼,0.5至13元/平米/月,暂无信息,烟台市福山区物资发展有限公司,21栋,900户
龙门山水华庭,(莱阳莱阳市)富山路龙门山水华庭,6886,暂无信息 ,塔楼/板楼/塔板结合,0.9至1.3元/平米/月,暂无信息,常州高成莱阳置业有限公司,46栋,3031户
新华楼小区,(牟平工商大街)山东省烟台市牟平区通海路555号,6903,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,6户
福山医院南山家属楼,(福山振华)南山路111号,7801,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,5栋,172户
供销社家属楼,(福山振华)城里街,6481,暂无信息 ,板楼,0.5元/平米/月,明仕物业,乐从供销社,2栋,90户
中允新村,(龙口黄城)南山路77号,6828,暂无信息 ,板楼,0.6元/平米/月,烟台三合物业,烟建集团有限公司,22栋,945户
松韵苑,(龙口黄城)北大街松韵苑,6989,暂无信息 ,板楼/塔板结合,0.6元/平米/月,龙口市松岚花园物业管理有限公司,三皇山旅游投资有限公司,59栋,2712户
松霞新苑南小区,(福山松霞)松霞路90号,7750,暂无信息 ,塔楼/板楼,0.8至1元/平米/月,无物业管理服务,北京志远伟业房地产开发有限公司烟台分公司,17栋,677户
康庄小区,(福山振华)福山汽车站对面,7646,暂无信息 ,板楼,0.15元/平米/月,无物业管理服务,无开发商,22栋,755户
亚泰兰海公馆,(蓬莱蓬莱市)上海路亚泰兰海公馆,6985,暂无信息 ,板楼,1.5元/平米/月,吉林亚泰物业管理有限公司,蓬莱亚泰兰海投资置业有限公司,2栋,405户
一中教师公寓,(福山万科)南苑街,6826,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,5栋,87户
恒生2号小区,(福山振华)府右路恒生2号小区,7111,暂无信息 ,板楼/塔板结合,0.5元/平米/月,无物业管理服务,无开发商,10栋,388户
新城福邸,(牟平牟平振华)通海路312号,6256,暂无信息 ,板楼,0.3至1元/平米/月,蓝天速八物业,无开发商,6栋,216户
三元小区,"(福山振华)清洋街道河滨路56-14, 城里街6号",6822,暂无信息 ,板楼,0.2至0.6元/平米/月,烟台宏伟物业管理有限公司,烟台宏洋置业有限公司,2栋,178户
弘盛华庭(牟平),(牟平牟平振华)牟平区师范路409号,6972,暂无信息 ,板楼/平房,1.5元/平米/月,无物业管理服务,无开发商,12栋,34户
雪玉凯瑞苑,(牟平牟平振华)牟平通海路与新区大街东南角（牟平中国移动对面）,6852,暂无信息 ,板楼/塔板结合,1.3元/平米/月,烟台市德祥物业服务有限公司,烟台市雪玉置业发展有限公司,4栋,439户
美乐家园,(莱州莱州)光州西街1909号,6310,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,5栋,161户
艺苑小区,(莱州莱州)文昌南路艺苑小区,6080,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,18栋,657户
坊苑,(莱州莱州)石坊路488号,5970,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,12栋,492户
翔龙云海,(莱州莱州)文化东街191号,6986,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,7户
蔚蓝卡地亚,(莱州莱州)光州西街蔚蓝卡地亚,6928,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,11栋,826户
城港路小区,(莱州莱州)掖县东路159号,6006,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,228户
博雅花园,(莱州莱州)东苑路6639号,6685,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,11栋,366户
天域城中央,(海阳海阳)海阳路98号,7343,暂无信息 ,板楼,1.7元/平米/月,烟台大东物业管理有限公司,物业和度娘都不知道开发商名称,4栋,458户
恒嘉御景豪庭,(海阳海阳)海天路恒嘉御景豪庭,7632,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,11栋,467户
富豪国际商务公寓,(福山富豪)天府街18-19,7239,暂无信息 ,塔楼,1.5元/平米/月,无物业管理服务,无开发商,2栋,180户
南苑街自来水家属楼,(福山振华)南苑街自来水家属楼,6349,暂无信息 ,板楼/塔板结合,0.6至5元/平米/月,烟台市锦绣物业管理有限公司, 重庆汇东房地产开发有限公司,2栋,55户
祥和苑小区,(福山福海路)县府街500号,7557,暂无信息 ,塔板结合,暂无信息,暂无信息,物业和度娘都不知道开发商名称,2栋,25户
县府街,(福山福海路)县府街448,7759,暂无信息 ,板楼,0.9元/平米/月,无物业管理服务,无开发商,10栋,101户
青春100公寓,(福山万科)南苑街,6068,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,1栋,95户
东南哨,(芝罘只楚)东南哨村北街,7327,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,3栋,120户
南苑街房管处住宅楼,(福山振华)南苑街,6432,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,1栋,48户
北方家纺家属楼,(福山奇泉)汇福街170号,7736,暂无信息 ,板楼,0.5至1元/平米/月,无物业管理服务,无开发商,6栋,285户
南山路自来水家属楼,(福山振华)南山路自来水家属楼,6495,暂无信息 ,板楼,0.9元/平米/月,无物业管理服务,无开发商,2栋,40户
通伸北街,(芝罘三站)通伸北街,6888,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,2栋,30户
福水苑,(福山鸿福街)福海路988号,6099,暂无信息 ,板楼,暂无信息,暂无物业公司,无开发商,2栋,811户
基建家属楼,(福山福海路)汇福街基建公司,7008,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,2栋,61户
规划局家属楼,(福山松霞)河滨路189号,6639,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,1栋,57户
商业小区(福山),(福山福海路)文化街商业小区,6901,暂无信息 ,塔楼,暂无信息,无物业管理服务,无开发商,4栋,253户
五环小区,(福山福海路)崇文街130号,7164,暂无信息 ,板楼,0.3元/平米/月,无物业管理服务,无开发商,11栋,423户
房管局家属楼,(福山振华)南苑街82号,7056,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,1栋,48户
林业局宿舍楼,(福山万科)西山路林业局宿舍楼,6421,暂无信息 ,板楼,暂无信息,无物业管理服务,暂无信息,1栋,24户
永安街园艺场家属楼,(福山松霞)永安街33号,7238,暂无信息 ,塔板结合,暂无信息,华润置地（山东）物业服务有限公司烟台分公司,宽城园艺投资有限公司,2栋,7户
福星大厦,(开发区碧海云天)长江路57号,6913,暂无信息 ,塔楼,暂无信息,无物业管理服务,无开发商,1栋,631户
科技创业大厦,(莱山迎春大街)迎春大街133附1号,6854,暂无信息 ,板楼,暂无信息,暂无物业公司,无开发商,3栋,400户
嘉日华庭,(牟平牟平振华)新城大街628号,6513,暂无信息 ,塔楼/板楼/塔板结合,0.06至1元/平米/月,无物业管理服务,无开发商,11栋,519户
创富中心,"(芝罘三站)南通路158号, 西大街157号, 西大街158号",5921,暂无信息 ,塔楼,1.3元/平米/月,无物业管理服务,无开发商,1栋,491户
东方银座,(芝罘三站)南大街157号,7019,暂无信息 ,塔楼,暂无信息,无物业管理服务,无开发商,1栋,362户
美航花园家属楼,(福山芝阳)永安街,7793,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,3栋,76户
吉安悦城,(牟平工商大街)北关大街与牟山路交汇口吉安汽车前,6482,暂无信息 ,板楼,1.2元/平米/月,烟台中洁物业管理有限公司,烟台吉安置业有限公司,9栋,841户
松霞小区,(福山松霞)烟台市福山区松霞路52号,6665,暂无信息 ,板楼,0.5元/平米/月,无物业管理服务,无开发商,4栋,69户
银河小区东华商住,(福山松霞)松霞路银河小区东华商住,7777,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,3栋,10户
逸品香山,(莱山莱山周边)郝家庄（58路终点站）,7748,暂无信息 ,板楼,1元/平米/月,暂无信息,烟台林茂置业有限公司,12栋,288户
米拉公寓,(莱山大学城)华庭路515号,7640,暂无信息 ,塔楼,1.5元/平米/月,烟台惠万家物业管理有限公司,烟台汇龙湾投资有限公司,6栋,918户
万达金融中心,(芝罘毓璜顶)胜利路139号,7739,暂无信息 ,塔楼,11.5元/平米/月,深圳市万象美物业管理有限公司烟台分公司,深圳万达丰,2栋,1609户
和平家电家属楼,(福山福海路)福海路83号,6206,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,1栋,37户
雙良家園,(牟平牟平振华)东关路408号,6563,暂无信息 ,塔板结合,1.5元/平米/月,双良物业公司, 大理耀鹏房地产开发有限责任公司,4栋,106户
山居郦城,(芝罘通世南路)芝罘通世南路与港城西大街交汇口南500米（五卒山隧道对面）,7101,暂无信息 ,板楼,1.5元/平米/月,烟台市诚辉物业管理有限公司,烟台市赢盛实业有限公司,14栋,891户
隆兴家园,(牟平牟平振华)北关大街543号,6085,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,4栋,186户
供销社住宅区,(福山福海路)永安街339号,7474,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,1栋,70户
腾远花苑,(牟平牟平振华)牟平宁海大街523号,6933,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,8栋,292户
百合馨苑,(牟平通海路)通海路216号,7646,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,6栋,262户
盛和家园,(牟平牟平振华)新区大街5号,6738,暂无信息 ,塔板结合,1.3元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,2栋,96户
玉森明珠,(福山首院)永达街580号,6866,暂无信息 ,板楼/塔板结合,1.5至2.5元/平米/月,大连万达物业管理有限公司烟台分公司,天津开发区裕达房地产开发公司,4栋,951户
福海苑小区,(福山万科)永达街福海苑小区,6569,暂无信息 ,塔板结合,1元/平米/月,烟台福顺物业,烟台招商地产,7栋,295户
迎宾里,(福山振华)城里街12号,6150,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,130户
宝珠路东小区,(芝罘珠玑)宝珠路东小区,6633,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,83户
通用一城山河,(福山芝阳)福山区河滨南路文博苑南500米,7459,暂无信息 ,板楼,1.5元/平米/月,汇森物业,烟台通盛置业有限公司,13栋,1356户
大都汇公馆,"(牟平牟平振华)新区大街588号, 海八街565号",6980,暂无信息 ,板楼,1.5元/平米/月,烟台卫城物业管理有限公司,烟台都汇房地产开发有限公司,8栋,814户
邮政局家属楼,(福山振华)邮政局家属楼,6461,暂无信息 ,板楼/平房,暂无信息,无物业管理服务,中国邮政局建造,4栋,12户
半岛·蓝月湾,(海阳海阳)海鑫中路168号,6316,暂无信息 ,板楼,1.3元/平米/月,自持物业,江苏嘉裕置业有限公司,16栋,821户
怡海花园,(蓬莱蓬莱市)怡海花园,6792,暂无信息 ,塔楼/板楼,1元/平米/月,烟台金宇物业管理有限公司,暂无信息,9栋,294户
健成水漾花城,(牟平通海路)牟山路与金埠大街交汇处（滨州医学院附属医院南侧）,6578,暂无信息 ,板楼/塔板结合,1.3元/平米/月,烟台德成物业管理有限公司,烟台健成房地产开发有限公司,13栋,1029户
富邦•逅海小镇,(牟平通海路)通海路168号,6805,暂无信息 ,板楼,1.3至1.5元/平米/月,富邦正信物业公司,烟台富邦正信房地产开发有限公司,8栋,1098户
昆山华府,(牟平工商大街)牟平通海路与新建大街交汇处东侧（新建街小学以东）,6899,暂无信息 ,板楼,1.3元/平米/月,三和物业,暂无信息,6栋,333户
正大怡景,(蓬莱蓬莱市)海市西路附近,7659,暂无信息 ,板楼,1元/平米/月,烟台市福人居物业管理有限公司,暂无信息,11栋,411户
三缘温泉花园,(牟平牟平周边)牟平龙泉汤村龙安路2号（龙泉中心幼儿园对面）,7295,暂无信息 ,板楼,0.8元/平米/月,烟台市三缘物业管理有限公司,烟台市三缘置业有限公司,7栋,215户
源泰沁河苑,(牟平牟平振华)师范路333号,6281,暂无信息 ,板楼,0.5元/平米/月,烟台天安物业管理有限公司,烟台源泰集团有限公司,8栋,237户
37°假期温泉花园,(牟平牟平周边)牟平区龙泉镇温泉路1号,6534,暂无信息 ,板楼,0.8元/平米/月,东林物业,烟台广润置业有限公司,12栋,368户
正阳花园,(牟平工商大街)政府大街578号,6049,暂无信息 ,板楼,暂无信息,无物业管理服务,无开发商,11栋,432户
崇文街81号,(福山福海路)崇文街81号,7303,暂无信息 ,板楼,23元/平米/月,烟台美航物业管理有限公司,三河市润德投资有限公司,2栋,18户
松隽阳光城,(龙口黄城)北大街松隽阳光城,6642,暂无信息 ,板楼/塔板结合/平房,1.5元/平米/月,龙口市松岚花园物业管理有限公司,龙口市中宇房地产有限公司,19栋,2868户
福临家园,(牟平工商大街)牟平新建大街与通海路交汇处（祝家庄新建街小学西38米路南）,6169,暂无信息 ,板楼,0.6元/平米/月,暂无物业公司,烟台弘玉房地产开发有限公司,4栋,140户
隆兴花园(新建大街),(牟平工商大街)新建大街553号,6055,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,144户
金属小区,(牟平牟平振华)牟山路376号,6019,暂无信息 ,板楼,0.8元/平米/月,无物业管理服务,甘肃省有色金属企业管理公司,7栋,547户
恒邦金帝御景,(牟平工商大街)北关大街508号,6594,暂无信息 ,板楼/塔板结合,1.3元/平米/月,烟台恒邦物业管理有限公司,烟台恒邦房地产开发有限公司,13栋,905户
抹直口社区,(蓬莱蓬莱市)兴海路附近,6144,暂无信息 ,板楼,1元/平米/月,蓬莱市义和物业管理有限公司,蓬莱开发有限公司,8栋,132户
海福莱小区,(蓬莱蓬莱市)钟楼东路52号,6083,暂无信息 ,板楼,0.5至1.2元/平米/月,无物业管理服务,无,9栋,397户
锦绣家园,(蓬莱蓬莱市)港南路锦绣家园,6651,暂无信息 ,板楼,0.8至1元/平米/月,暂无信息,暂无信息,18栋,224户
仙境苑,(蓬莱蓬莱市)钟楼西路246号,6660,暂无信息 ,塔楼/板楼/塔板结合/平房,0.5至5元/平米/月,烟台鑫宏物业管理有限公司,暂无信息,15栋,510户
天翔茗苑,(牟平龙湖)滨海东路528号,7125,暂无信息 ,板楼,1.5元/平米/月,青岛中天恒物业有限公司,烟台天翔房地产开发有限公司,7栋,689户
通海新城,(牟平工商大街)北关大街,6014,暂无信息 ,板楼,1元/平米/月,三和物业,烟台中拓房地产开发有限公司,9栋,616户
庄禾城,(牟平工商大街)工商大街636号,6315,暂无信息 ,板楼,暂无信息,烟台天耀置业物业管理有限公司,烟台天耀置业有限公司,2栋,400户
