小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
新希望乐城,(金州城润)金泉路,11339,2005年建成 ,塔楼/板楼,1.6元/平米/月,大连新希望物业服务有限公司,大连新希望家园房地产有限公司,14栋,2164户
一方天鹅湖,(开发区高城山)湖居东园,8768,2005年建成 ,板楼/塔板结合,1.9至19元/平米/月,大连一方城堡物业有限公司,大连一方生态城房地产开发有限公司,207栋,4985户
开建阳光馨苑,(开发区开发区万达)港城佳园,10315,2000年建成 ,塔楼,1.2元/平米/月,大连开利物业管理有限公司,大连开建集团有限公司,7栋,1832户
一河两公园,(开发区高城山)辽河中路,10965,2007年建成 ,板楼,1.7元/平米/月,大连富远物业服务有限公司,大连富远房地产开发有限公司,9栋,1651户
高祥里,(开发区高城山)高祥里,9065,1992年建成 ,板楼,0.3至0.5元/平米/月,街道办事处（居委会）代管物业,大连金港集团有限公司,50栋,2211户
海富经典,(开发区海富)鹏程家园,10911,2003年建成 ,塔楼/板楼/塔板结合,1.2元/平米/月,大连银帆物业管理有限公司,大连海富花园开发有限公司,12栋,1716户
远洋时代城一期,(开发区高城山)时代城,11104,1998年建成 ,塔楼/板楼/塔板结合,1.58至2.9元/平米/月,北京远洋基业物业管理有限公司大连分公司,远洋地产有限公司,42栋,3099户
山河秀景,"(开发区城润)山河秀景, 恒安里",10614,2000年建成 ,板楼,1.5元/平米/月,大连山河物业管理有限公司,大连山河永好置业有限公司,8栋,854户
桃山小区,"(沙河口南沙)桃山一巷, 桃山街, 桃山二巷",11051,1992年建成 ,板楼,0.2至2.5元/平米/月,街道办事处（居委会）代管物业,大连亿达房地产股份有限公司,30栋,2674户
金海国际花园,(金州金华)御海园,9310,2000年建成 ,板楼,1至1.2元/平米/月,盘锦瀚新物业管理有限公司,大连新跃房地产开发有限公司,31栋,2993户
岭湾峰尚一期,(开发区杏花里)峰尚园,9587,2000年建成 ,板楼,1.2至1.3元/平米/月,大连鸿达物业管理有限公司,大连益宁房地产开发有限公司,26栋,2919户
金山小区,"(金州南棉)金山小区, 五一路",8442,1990年建成 ,塔楼/板楼,0.5至1元/平米/月,大连金山物业管理有限公司,大连金州金山房地产开发有限公司,23栋,1664户
远洋时代城三期,(开发区高城山)时代城,10448,2010年建成 ,板楼,1.58元/平米/月,大连远洋基业物业管理有限公司,远洋地产有限公司,16栋,1462户
西雅图,"(开发区海富)众益小区, 海益小区",11050,2002年建成 ,板楼,0.8至1元/平米/月,大连维泰物业管理有限公司,无开发商,17栋,625户
万德悦城,(开发区高城山)松岚大街,7999,2000年建成 ,塔楼/板楼,1.5元/平米/月,大连万德物业管理有限公司,大连万德房地产集团有限公司,3栋,1218户
翠南隆达院,(开发区红梅翠竹)翠竹南里,8878,1996年建成 ,板楼/塔板结合,0.5元/平米/月,嘉兴物业管理有限公司,无开发商,7栋,425户
金源北里安居小区,(开发区金源)金源北里,9532,1996年建成 ,板楼,0.3至0.4元/平米/月,嘉兴物业管理有限公司,大连开建房地产开发有限公司,38栋,2193户
金州福佳新天地广场,(金州光明)北山路,9541,2000年建成 ,塔楼/板楼,1.8元/平米/月,大连福佳物业管理有限公司,大连金新房地产开发有限公司,16栋,3045户
众益阳光海岸,(开发区海富)海益小区,10723,2000年建成 ,板楼/塔板结合,1.2元/平米/月,大连万佳物业管理有限公司,大连神洲众益集团有限公司,19栋,1620户
南棉小区,"(金州南棉)南棉路, 振兴街, 金广路, 斯大林路, 金湾路",8386,1980年建成 ,塔楼/板楼/塔板结合,0.5至3元/平米/月,无物业管理服务,无开发商,93栋,4361户
福佳新城一期,(甘井子前关)居家园,10738,2000年建成 ,板楼,0.95元/平米/月,大连福佳物业管理有限公司,大连恒昇房地产开发有限公司,22栋,3637户
恒盛阳光美麓,(金州桃园)凤祥路,10163,2000年建成 ,板楼,1.6元/平米/月,沈阳阳光鑫地物业管理有限公司大连分公司,大连润景房地产开发有限公司,21栋,1956户
瀛海金洲,(金州南棉)胜利路,9330,2000年建成 ,板楼,0.5至1.6元/平米/月,大连阿尔滨汇城物业服务有限公司,大连阿尔滨中辰置业有限公司,8栋,1444户
金润小区A区,(金州金润)金润小区A区,9719,1999年建成 ,板楼,0.3至0.9元/平米/月,大连新兴物业管理有限公司,大连辽大房地产开发有限公司,62栋,3600户
峰景西海岸,(金州连大)国防路,10697,2001年建成 ,板楼,0.8至2.8元/平米/月,大连峰景物业有限公司,大连峰景房地产开发有限公司,9栋,1083户
凯伦凯悦,(开发区红梅翠竹)西路18号,8950,2000年建成 ,板楼,3.19元/平米/月,大连凯悦物业管理有限公司,大连凯伦房地产开发股份有限公司,2栋,754户
中体奥林匹克花园,"(甘井子溪之谷)柳韵园, 柳韵街",10748,2012年建成 ,板楼,1.9至4.5元/平米/月,广东中奥物业有限公司大连分公司,中体产业集团大连乐百年置业有限公司,10栋,200户
碧海尚城,(金州碧海)碧海尚城,9119,2000年建成 ,板楼/塔板结合,0.8元/平米/月,大连盛祥安宁物业管理有限公司,无开发商,12栋,1881户
恒达花园,"(金州金华)宁海小区, 北山路",9450,2000年建成 ,塔楼/板楼,0.5至0.8元/平米/月,街道办事处（居委会）代管物业,大连友谊合升房地产开发有限公司,43栋,2773户
金石明珠,(金州金石滩)龙山北街金石明珠,9502,1997年建成 ,板楼,1至3.5元/平米/月,大连树源物业管理有限公司,金辉地产,78栋,1964户
海尚明珠,"(旅顺口龙王塘)顺龙园, 顺龙西园",11372,2005年建成 ,塔楼/板楼/塔板结合,1.5元/平米/月,大连合生物业管理有限公司,大连聚达房地产开发有限公司,20栋,2724户
倚园里小区,(开发区倚山里)倚园里,8201,1992年建成 ,板楼,0.3至0.5元/平米/月,大连佳兴物业管理有限公司,开发区城建局,30栋,1252户
裕民新苑,(开发区东城)裕民新苑,9261,2000年建成 ,板楼,0.42至0.8元/平米/月,大连金湾物业管理有限公司,大连金湾实业有限公司,37栋,2922户
自然天城B区,"(金州金纺)自然天城, 五一路",8106,2004年建成 ,塔楼/板楼,0.4至1元/平米/月,大连新生活物业管理有限公司,大连中连房地产开发有限公司,7栋,1739户
鑫境界,(甘井子机场)贤林园,11628,2007年建成 ,板楼,1.3元/平米/月,大连鑫境界物业管理有限公司,大连鑫奇房地产开发有限公司,8栋,1587户
高城花园,(开发区高城山)高吉里,8725,1998年建成 ,塔楼/板楼/塔板结合,0.2至0.5元/平米/月,嘉兴物业管理有限公司,大连开建集团有限公司,22栋,1222户
青松北里,(开发区红梅翠竹)青松北街青松北里,9825,1990年建成 ,板楼,0.5元/平米/月,大连经济技术开发区中强物业管理有限公司,开发区城建局,17栋,1163户
里程巷,(甘井子前程街)里程巷,11286,1990年建成 ,塔楼/板楼,0.2至0.4元/平米/月,大连台安物业管理中心,大连渤海红旗集团有限公司,24栋,1541户
爱我家园,(开发区红梅翠竹)翠竹南里,10111,1995年建成 ,板楼,0.5元/平米/月,大连嘉兴物业管理有限公司,无开发商,13栋,353户
金海明珠,(金州金华)和平路金海明珠,10937,2000年建成 ,塔楼/板楼/塔板结合,1.8元/平米/月,大连金园社区服务有限公司,大连金园房地产开发有限公司,45栋,3044户
古耕景和园,(开发区海富)景和园,10263,2000年建成 ,板楼,0.5至1元/平米/月,街道办事处（居委会）代管物业,无开发商,7栋,741户
宏城金棕榈,(开发区红梅翠竹)金棕榈,11072,1996年建成 ,板楼/塔板结合,1.35元/平米/月,大连宏景物业管理有限公司,"大连宏济开发经济有限公司,大连宏发投资发展有限公司",5栋,773户
职高小区,"(金州光明)育才街, 和平路, 北山路",11091,1900年建成 ,板楼/塔板结合,0.5至3元/平米/月,大连金州育才物业管理有限公司,大连市金州区育才房地产开发有限公司,24栋,1640户
体育场小区,(金州碧海)体育场小区,8598,1992年建成 ,板楼/塔板结合,0.03至1元/平米/月,暂无信息,无开发商,36栋,1919户
金源南里,(开发区金源)金源南里,10297,1995年建成 ,塔楼/板楼,0.3至0.7元/平米/月,嘉兴物业管理有限公司,无开发商,48栋,3098户
永乐金庭,(金州连大)永乐金庭,11388,2002年建成 ,板楼,0.8元/平米/月,大连天河物业管理有限公司,大连永乐房地产开发有限公司,21栋,1120户
劳动局小区,(金州光明)金湾路61号,10251,1988年建成 ,塔楼/板楼,0.01至0.5元/平米/月,无物业管理服务,无开发商,62栋,3187户
海天新界,(金州连大)五一路,9466,2000年建成 ,板楼,1至1.3元/平米/月,大连西海岸物业管理有限公司,大连金开信都房地产开发有限公司,9栋,1037户
万达海景公寓,"(高新园区万达)善水街, 恩水街",10652,2005年建成 ,板楼/塔板结合,2.9至5元/平米/月,大连万达物业管理有限公司,大连万达商业地产有限公司,5栋,1824户
金元小区,(金州金润)东山路,8346,1985年建成 ,板楼,0.1至0.5元/平米/月,深圳市东山物业管理有限公司,无开发商,26栋,1620户
悦泰山里,"(金州古城汇金)舒林园, 永安大街",10824,2000年建成 ,塔楼/板楼,0.5至1.2元/平米/月,大连百安物业管理有限公司,大连馨悦房地产开发有限公司,27栋,2293户
青松南里,(开发区红梅翠竹)青松南里,8614,1992年建成 ,塔楼/板楼,0.5至1.2元/平米/月,大连经济技术开发区中强物业管理有限公司,开发区城建局,8栋,1200户
宁海小区,(金州金华)宁海小区,8468,1993年建成 ,塔楼/板楼,0.5至10元/平米/月,街道办事处（居委会）代管物业,无开发商,23栋,1710户
绿洲半岛三期,(开发区海富)小孤山西里,10978,2000年建成 ,板楼,0.6至1元/平米/月,大连经济技术开发区光伸物业服务有限公司,大连光伸房地产开发有限公司,12栋,849户
欣家园二期,(甘井子前关)欣家园,10712,2000年建成 ,板楼,0.5至1.2元/平米/月,街道办事处（居委会）代管物业,福佳集团有限公司,15栋,2369户
海禄苑小区,(甘井子前关)居家东园,11130,2000年建成 ,板楼/塔板结合,0.95至1.6元/平米/月,无物业管理服务,上海福佳置业有限公司,23栋,2306户
金州东山小区,(金州金润)东山路金州东山小区,8144,1987年建成 ,板楼/塔板结合,0.1至8元/平米/月,无物业管理服务,北京鲁能置业有限公司,19栋,651户
名城和顺人家,(开发区杏花里)松苑小区,9597,2000年建成 ,板楼,0.65至0.95元/平米/月,大连君悦天下物业管理中心,大连名城房地产开发有限公司,11栋,1170户
龙王塘一号,(旅顺口龙王塘)顺港路,10659,2008年建成 ,塔楼,1.2至1.5元/平米/月,街道办事处（居委会）代管物业,大连市教委,4栋,720户
古城乙区,"(金州古城汇金)北山路, 古城乙区, 民主街, 斯大林路",8550,1989年建成 ,板楼/塔板结合,0.3至0.4元/平米/月,暂无信息,无开发商,85栋,4488户
翠竹中区,(开发区红梅翠竹)翠竹小区,11282,1995年建成 ,板楼,0.3至0.5元/平米/月,嘉兴物业管理有限公司,江苏翠竹置业集团有限公司,10栋,548户
山海巷,(中山青云街)山海巷,11645,1985年建成 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,35栋,1101户
金丰大厦,(开发区红梅翠竹)金马路130号,10600,2000年建成 ,塔楼,3元/平米/月,新加坡物业管理有限公司,大开中和祥房地产开发有限公司,1栋,408户
五二三厂,"(甘井子甘井子)海燕街, 海北路, 海鸥街",10742,1900年建成 ,塔楼/板楼,0.5元/平米/月,无物业管理服务,无开发商,71栋,3621户
林茂小区,"(西岗石道街)林茂一巷, 林茂东巷, 林茂街, 林茂二巷",11223,1990年建成 ,板楼,0.2元/平米/月,大连新型物业管理有限公司,大连新型房地产开发总公司,47栋,2307户
东城国际,(开发区东城)隆泰嘉园,9229,2001年建成 ,塔楼/板楼/塔板结合,0.8至2元/平米/月,大连乾豪物业管理有限公司,无开发商,15栋,838户
港湾观海,(开发区金湾新城)观海园,8911,2000年建成 ,板楼,0.5至1元/平米/月,大连宏港物业管理有限公司,大连宏港房地产开发有限公司 ,11栋,1499户
新辰里,"(开发区东山)新桥街, 新辰里",8578,1988年建成 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,25栋,1046户
湾里西,(开发区金湾新城)湾里西,8864,1995年建成 ,板楼/塔板结合,0.2至0.5元/平米/月,广宜物业有限公司,大连金湾实业有限公司,32栋,1621户
古城甲区,(金州古城汇金)拥政街古城甲区,8864,1982年建成 ,塔楼/板楼,0.5至3元/平米/月,金州区房屋开发公司,无开发商,80栋,3360户
新城丽景,(开发区安盛)东北三街,10651,1997年建成 ,板楼,1.28至3.5元/平米/月,大连恒瑞物业管理有限公司,大连九城房地产开发有限公司,5栋,637户
经典生活,"(中山民主广场)修竹街, 发达街, 文林街",8599,1999年建成 ,板楼/塔板结合,2.2元/平米/月,暂无信息,大连锦联地产集团有限公司,15栋,2067户
滨海丰园,(金州金湾新城)西市街道胜利路150号,9129,2001年建成 ,板楼,0.5至1.2元/平米/月,大连嘉禾物业管理服务有限公司,无开发商,28栋,2034户
海脉未来城,(金州城润)双丰路429号,9773,2008年建成 ,塔楼/板楼/塔板结合,1.2至2元/平米/月,大连豪斯威物业管理有限公司,大连海脉房地产开发有限公司,28栋,1978户
新日里小区,(开发区东山)新日里,9769,1990年建成 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,大连城市建设集团有限公司,15栋,899户
岚山著作,(开发区高城山)图强街,10751,2011年建成 ,板楼,1.38元/平米/月,大连昌和物业管理有限公司,大连融和房地产开发有限公司,26栋,1553户
民馨小区,(金州金润)惠民街,8275,2000年建成 ,塔楼/板楼/塔板结合,0.3至4元/平米/月,大连金宸物业管理有限公司,物业和度娘都不知道开发商名称,31栋,1989户
怡海花园二期,"(开发区高城山)高新里, 怡海花园",8614,2000年建成 ,板楼,0.25元/平米/月,街道办事处（居委会）代管物业,无开发商,14栋,765户
海航YOHO湾,(开发区倚山里)东北六街,10772,2010年建成 ,板楼,1.8元/平米/月,海航物业管理有限公司大连分公司,大连港连房地产开发有限公司,6栋,1171户
憬园河畔,(金州古城汇金)永安大道18号,9028,1998年建成 ,板楼,0.4至0.8元/平米/月,大连新生活物业管理有限公司,大连中连房地产开发有限公司,37栋,2683户
远洋时代城四期,(开发区高城山)时代城B区,9764,2005年建成 ,板楼,1.58元/平米/月,大连远洋基业物业管理有限公司,远洋地产有限公司,11栋,1032户
新船巷,(西岗新起屯)新船巷,10642,1985年建成 ,板楼,暂无信息,无物业管理服务,无开发商,25栋,1074户
永安四季,(金州古城汇金)永安大街,9223,2004年建成 ,板楼,0.5至1.2元/平米/月,无物业管理服务,无开发商,14栋,1084户
振富公寓（胜利桥北商圈）,(西岗胜利桥北)菜市街,9319,2000年建成 ,塔楼/板楼,1.1元/平米/月,大连佳保物业管理有限公司,大连振富房屋开发有限公司,4栋,465户
龙祥嘉园,(金州金华)宏意小区,9765,1996年建成 ,板楼,0.5至1.2元/平米/月,大连天河物业管理有限公司,大连友谊合升房地产开发有限公司,33栋,2149户
乾豪新界,(开发区金湾新城)大地街乾豪新界,11303,2006年建成 ,板楼,1.7至1.8元/平米/月,暂无信息,大连乾豪集团有限公司,23栋,2628户
熙龙山庄,(旅顺口龙王塘)思情街,9925,2000年建成 ,板楼,1元/平米/月,大连市辰馨物业服务有限公司,"""苍南县中富房地产开发有限公司",14栋,786户
大有恬园公寓,(高新园区凌水)凌水路,9303,2004年建成 ,塔楼/塔板结合,1至2元/平米/月,大连大有恬园物业管理有限公司,大连大有房屋开发有限公司,4栋,267户
岭湾峰尚二期,(开发区杏花里)峰尚园,11121,2005年建成 ,塔楼/板楼,0.6至1.5元/平米/月,大连鸿达物业管理有限公司,大连益宁房地产开发有限公司,18栋,2390户
中环城市广场,(开发区开发区万达)辽河西路,9288,2012年建成 ,板楼,1.5至1.8元/平米/月,大连鹏玥物业公司,大连鹏玥房地产开发有限公司,4栋,864户
414小区,(金州古城汇金)东升街,8390,1987年建成 ,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,大连飞通物业,无开发商,66栋,2648户
欣家园一期,(甘井子前关)欣家园,10463,2000年建成 ,板楼,0.95至1.2元/平米/月,街道办事处（居委会）代管物业,大连市政府工程建设指挥部,18栋,2610户
和嘉佳园,(金州站前)友好街,7936,2000年建成 ,塔楼/板楼,0.5至0.8元/平米/月,街道办事处（居委会）代管物业,大连和嘉房地产开发有限公司,7栋,1222户
高吉里,(开发区高城山)高吉里,7965,1990年建成 ,板楼,0.15至0.3元/平米/月,暂无信息,无开发商,9栋,422户
金连领地,(金州南棉)南山路,8937,1995年建成 ,板楼,0.5至1.4元/平米/月,街道办事处（居委会）代管物业,大连金连房地产开发有限公司,10栋,1631户
华夏金城,(金州古城汇金)八一路,10764,2000年建成 ,板楼,1至1.2元/平米/月,大连元新物业管理有限公司,大连元新房地产开发有限公司,17栋,1905户
知语山园,(开发区高城山)大学城科教四路,11808,2003年建成 ,板楼,1.3至1.5元/平米/月,大连大众物业管理有限公司,大连明和房地产开发有限公司,14栋,970户
远洋假日养生庄园,"(金州金石滩)金石滩街道紫藤街55号, 海港路777号",10672,2005年建成 ,板楼/塔板结合,1.8至3.5元/平米/月,大连远洋基业物业管理有限公司,远洋地产有限公司,145栋,3153户
新星里,(开发区东山)新桥路,9223,1990年建成 ,塔楼/板楼,0.5至0.9元/平米/月,大连广谊物业管理有限公司,无开发商,15栋,1283户
钻石9座,(开发区倚山里)东北六街,10662,2004年建成 ,塔板结合,1.5至1.8元/平米/月,大连佳家物业管理有限公司,大连唐银盛兴置业有限公司,11栋,1481户
高云街,(中山景山)高云街,10874,1994年建成 ,板楼,0.3至1元/平米/月,街道办事处（居委会）代管物业,大连锦绣房地产开发有限公司,10栋,492户
恒安花园,(开发区城润)恒安里,10913,2001年建成 ,板楼,0.9元/平米/月,大连志广物业管理有限责任公司,志广房地产有限公司,9栋,682户
万瑞达国际公馆,(开发区倚山里)滇池路,8138,2010年建成 ,塔楼,1.98元/平米/月,大连万瑞达物业管理公司,大连万瑞达房地产投资有限公司,2栋,530户
桂林小区,(金州古城汇金)惠民街4号,8178,1985年建成 ,塔楼/板楼/塔板结合,0.2至20元/平米/月,开发商自营物业,大连市金州区房屋开发公司,56栋,2774户
金苑新居,(开发区金源)金源北里,10158,1998年建成 ,板楼,0.3元/平米/月,嘉兴物业管理有限公司, 商金源地产,10栋,564户
金宸联郡,(金州金纺)金港路,10292,2008年建成 ,板楼,1.4至2元/平米/月,大连四通物业管理有限公司,大连金宸集团,27栋,2310户
东才苑,(金州古城汇金)胜利路783,8505,1998年建成 ,板楼,0.4元/平米/月,街道办事处（居委会）代管物业,大连金宸集团,11栋,751户
岗松里小区,(开发区东山)岗松里,7948,1989年建成 ,板楼,0.5元/平米/月,大连经济技术开发区海青物业有限公司,无开发商,34栋,1974户
万向城,(沙河口丽景)中长街2号,11479,2000年建成 ,板楼,1.95元/平米/月,大连好管家物业管理有限公司,大连诚瑞项目管理有限公司,2栋,490户
怡海花园一期,(开发区高城山)高合里,8445,1998年建成 ,板楼,0.25元/平米/月,街道办事处（居委会）代管物业,无开发商,9栋,524户
绿波B区,"(沙河口春柳)香西路, 西南路",11458,1992年建成 ,板楼,0.15至0.3元/平米/月,街道办事处（居委会）代管物业,无开发商,12栋,712户
花园小区,(金州碧海)解放路花园小区,10498,1985年建成 ,塔楼/板楼,0.1至3元/平米/月,暂无信息,无开发商,35栋,1646户
胜利小区,"(金州光明)胜利小区, 北山路, 同济路",10312,1986年建成 ,板楼/塔板结合,0.5至0.6元/平米/月,无物业管理服务,无开发商,60栋,2856户
古城丁区,(金州古城汇金)北山路225号,8416,1991年建成 ,塔楼/板楼/塔板结合,0.1至0.5元/平米/月,香港屋宇物业管理有限公司,大连市金州区房屋开发公司,58栋,3919户
金信陶然居,(金州桃园)陶然居,10161,1995年建成 ,板楼,0.5至0.8元/平米/月,北京瑞思特物业管理有限公司,大连金信集团房地产有限公司,17栋,1416户
杏环街,(西岗八一路)杏环街,11340,1990年建成 ,板楼,暂无信息,无物业管理服务,无开发商,20栋,887户
高家沟,(中山景山)高家沟,11662,1990年建成 ,板楼,0.5元/平米/月,大连景山物业管理有限公司,无开发商,25栋,1081户
糖果小区,(金州金润)金润小区A区,9725,2000年建成 ,塔楼/板楼,0.5至1.3元/平米/月,大连新兴物业管理有限公司,大连新型房地产开发有限公司,34栋,2178户
宜家大院,(开发区安盛)宜家园,9236,2001年建成 ,板楼,1元/平米/月,大连万晟置业有限公司,大连万晟房地产开发有限公司,2栋,341户
新财富大厦,(开发区红梅翠竹)金马路154号,10988,2000年建成 ,塔楼,1.5元/平米/月,街道办事处（居委会）代管物业,大连新财富中心大厦有限公司,1栋,270户
康居小区,(金州金润)康居小区,8874,1995年建成 ,塔楼/板楼,0.4元/平米/月,街道办事处（居委会）代管物业,大连市金州区育才房地产开发有限公司,29栋,1573户
胜利西小区,"(金州光明)胜利西小区, 北山路",8993,1988年建成 ,塔楼/板楼,0.1至0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,58栋,2980户
大有文园公寓,"(高新园区凌水)清恬街, 凌奥街",11164,2010年建成 ,塔楼,2元/平米/月,大连大有恬园物业管理有限公司,大连大有文园房屋开发有限公司,2栋,311户
观山悦,(金州金润)东山路观山悦,10582,1990年建成 ,板楼/塔板结合,1.4至2元/平米/月,大连金宸物业管理有限公司,大连金都地产开发有限公司,37栋,2405户
伟桥金北嘉园,(金州古城汇金)胜利路,9008,2004年建成 ,塔楼/板楼,0.5至1.2元/平米/月,街道办事处（居委会）代管物业,昕德（大连）房地产开发有限公司,36栋,1607户
学府林居,(中山武昌街)武昌街,11418,1998年建成 ,塔板结合,1元/平米/月,暂无信息,大连市教委,2栋,288户
金园名城,"(金州金华)八一路,近北山路",8967,1999年建成 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,大连金园房地产开发有限公司,8栋,667户
聚鑫小区三期,(金州金纺)聚鑫小区,8026,1995年建成 ,板楼,0.5元/平米/月,大连新生活物业管理有限公司,哈尔滨聚鑫投资有限公司,15栋,1066户
开.东山小区,(开发区东山)东山小区,8778,1984年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,大连环宇物业管理有限公司,开发区城建局,80栋,1746户
盛滨花园B区,(金州站前)盛滨花园,8561,2000年建成 ,塔楼/板楼,0.4至1.3元/平米/月,大连阿尔滨集团物业管理有限公司,大连阿尔滨集团房地产开发有限公司,16栋,1093户
华宇凤凰城,(开发区杏花里)凤凰园,8756,2006年建成 ,板楼,0.5至1元/平米/月,大连华宇物业管理有限公司,大连华宇房地产开发有限公司,16栋,1846户
春和小区,(金州古城汇金)春和小区,8285,1990年建成 ,板楼,0.1至0.5元/平米/月,街道办事处（居委会）代管物业,大连市金州区房屋开发公司,18栋,712户
金华小区一期,(金州金华)金华小区,9334,1995年建成 ,板楼,0.4至0.5元/平米/月,大连金华兴物业有限公司,大连金华房地产开发有限公司,29栋,2715户
金地新里程,(金州城润)双丰路,7930,2005年建成 ,塔楼/板楼,0.8至1.2元/平米/月,大连金铭物业管理有限公司,大连金地房地产开发有限公司,7栋,1405户
金园新村,"(金州金华)宁海小区, 北山路",8454,2000年建成 ,板楼,0.3至0.5元/平米/月,大连金州友谊物业公司,无开发商,10栋,825户
金舍嘉苑,(金州站前)盛滨花园,9400,2000年建成 ,板楼,0.5至2.4元/平米/月,街道办事处（居委会）代管物业,大连连铁房地产开发有限公司,10栋,835户
自然天城,(金州金润)自然天成C区,8805,2000年建成 ,板楼,0.4至1元/平米/月,大连新生活物业管理有限公司,大连中连房地产开发有限公司,6栋,1276户
苹果公寓（住宅）,(甘井子辛寨子)辛府园,11024,2004年建成 ,塔楼,0.8至2元/平米/月,大连生生物业有限公司,大连新星房地产开发有限公司,2栋,286户
华邦俪城,(金州桃园)凤祥路,10828,2000年建成 ,塔楼/板楼,1.3元/平米/月,大连华邦物业有限公司,大连金开房地产开发有限公司,13栋,1589户
海港楼,"(甘井子西山水库)红旗中路, 红旗北街",11669,1988年建成 ,板楼,0.2至0.5元/平米/月,大连科海物业管理有限公司,大连科宏房屋开发有限公司,29栋,2457户
翠南管委会院,(开发区红梅翠竹)翠竹南里,11108,1995年建成 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,15栋,390户
教师公寓,(金州连大)国防路,10875,2000年建成 ,板楼,0.8元/平米/月,大连恒天物业管理公司,大连金世纪房地产经纪有限公司,5栋,638户
世茂御龙海湾,(金州金州其他)滨海公路世茂御龙海湾,11068,2005年建成 ,板楼,2.5至3.5元/平米/月,世茂天成物业服务集团有限公司大连分公司,大连世茂嘉年华置业有限公司,317栋,5748户
金连福地,(金州站前)金湾路,9285,2000年建成 ,板楼,0.5至1.2元/平米/月,街道办事处（居委会）代管物业,大连金连房地产开发有限公司,12栋,1026户
华夏海景,(开发区海富)海益小区,10319,2000年建成 ,板楼,0.5至1元/平米/月,大连元新物业管理有限公司,大连元新房地产开发有限公司,19栋,608户
九龙汇,(开发区海富)鹏运家园,9647,2005年建成 ,塔楼/板楼,1.9元/平米/月,大连宏亮红物业管理有限公司,大连九龙汇房地产开发有限公司,11栋,1064户
聚鑫小区二期,(金州金纺)聚鑫小区,8198,1995年建成 ,塔楼/板楼,0.5元/平米/月,大连新生活物业管理有限公司,大连中连房地产开发有限公司,24栋,908户
山河御景,(开发区金湾新城)山河御景,9215,2010年建成 ,板楼,1.5至3元/平米/月,大连山河物业管理有限公司,大连众仕房地产开发有限公司,9栋,1022户
聚鑫小区一期,(金州金纺)聚鑫小区,8403,1993年建成 ,板楼,0.5至0.8元/平米/月,大连新生活物业管理有限公司,肥乡县聚成投资有限公司,14栋,1109户
润泽园小区,(开发区倚山里)润泽园,9929,2000年建成 ,塔楼/板楼/塔板结合,1.2至1.9元/平米/月,大连新华物业管理有限公司,大连中信海港投资有限公司,9栋,766户
德嘉与海,(金州金石滩)龙谷街德嘉与海,7933,2003年建成 ,板楼/塔板结合,1.98至3.98元/平米/月,金州区房屋开发公司,大连正中房地产开发有限公司,25栋,875户
新泉巷,(西岗新起屯)新泉巷,10480,1990年建成 ,板楼,暂无信息,无物业管理服务,无开发商,9栋,450户
古城丙区,(金州古城汇金)古城丙区,8802,1995年建成 ,板楼,0.5至3元/平米/月,街道办事处（居委会）代管物业,无开发商,31栋,2846户
新兴小区,(中山武昌街)新兴巷,9854,1999年建成 ,板楼,0.5元/平米/月,暂无信息,大连海事大学,6栋,211户
名仕国际公寓,(中山三八北)五五路30号,11007,2002年建成 ,塔楼,3.8元/平米/月,大连名流物业有限公司,大连名仕房地产开发有限公司,1栋,508户
鸿霖大厦,(中山民主广场)普照街,7953,1995年建成 ,塔楼,3.2元/平米/月,大连凯立宏物业管理有限公司,大连鸿霖房地产开发有限公司,1栋,795户
倚平里,(开发区倚山里)东北大街,8407,1998年建成 ,板楼,0.5至6元/平米/月,街道办事处（居委会）代管物业,无开发商,23栋,1018户
天源山庄,(西岗石道街)威华街,10855,1993年建成 ,板楼,0.25元/平米/月,大连弘益达物业管理有限公司,大连天源房屋开发有限公司,26栋,1195户
鲁能胜地琴海园,(金州金石滩)丽山环路鲁能胜地琴海园,11478,1997年建成 ,板楼/塔板结合,0.8至4.8元/平米/月,长城物业集团股份有限公司,大连鲁能置业有限公司,114栋,1566户
绿苑小区,(金州南棉)绿苑小区,7895,2000年建成 ,板楼,0.2至0.5元/平米/月,街道办事处（居委会）代管物业,大连市金州区光明房地产开发有限公司,18栋,1129户
金州东山路小区,(金州金润)金州东山路小区,7867,1987年建成 ,板楼,0.1至1元/平米/月,街道办事处（居委会）代管物业,无开发商,20栋,611户
味食小区,(金州连大)胜利路,10373,1988年建成 ,板楼,0.52元/平米/月,大连大众物业管理有限公司,无开发商,14栋,703户
叠翠花香,(开发区安盛)山景里,10777,2000年建成 ,板楼,0.5元/平米/月,大连经济技术开发区永嘉物业管理有限公司,大连华宇房地产开发有限公司,9栋,519户
