小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
隆曦园A区,(房山良乡)隆曦园,22091,2003年建成 ,板楼,0.5至0.8元/平米/月,北京永隆国际酒店物业管理有限公司,北京集达房地产开发有限公司,9栋,472户
漷县镇商业广场,(通州通州其它)漷县镇长陵营,19870,2002年建成 ,板楼,0.6元/平米/月,暂无信息,北京中博房地产开发有限公司,2栋,169户
檀州家园东区,(密云鼓楼街道)密云檀州家园东区,18009,2006年建成 ,板楼,0.8元/平米/月,北京顺泽物业管理有限公司,暂无信息,17栋,722户
隆曦园A区,(房山良乡)隆曦园,22091,2003年建成 ,板楼,0.5至0.8元/平米/月,北京永隆国际酒店物业管理有限公司,北京集达房地产开发有限公司,9栋,472户
密云滨河路小区,(密云鼓楼街道)密关路密云滨河路小区,23250,2008年建成 ,板楼,3.2元/平米/月,暂无信息,暂无信息,3栋,117户
板桥南街7号院,(顺义顺义其它)顺义区版桥南街7号院,22024,2015年建成 ,板楼,0.3至1元/平米/月,暂无信息,暂无信息,9栋,470户
金隅创客,(通州临河里)砖厂北里154号,20365,2016年建成 ,板楼/塔板结合,2.5至3.55元/平米/月,北京金海燕物业管理有限公司,暂无信息,2栋,207户
龙兴家园,(大兴大兴新机场洋房别墅区)龙兴家园,18740,2008年建成 ,板楼,0.6至1.6元/平米/月,暂无信息, 太原俊景房地产开发有限公司,11栋,516户
迎风一里,(房山燕山)迎风一里,16688,1975年建成 ,塔楼/板楼,0.5至1元/平米/月,自持物业,暂无信息,28栋,1373户
绿地诺亚方舟,"(房山良乡)良乡城铁大学城北站西处, 卓秀北街10号院, 卓秀北街8号院",18746,2014年建成 ,塔楼/板楼/塔板结合,5.98元/平米/月,北京绿地京城置业有限公司,绿地集团北京京永置业有限公司,12栋,3565户
融城园北区,(怀柔怀柔)怀长路融城园北区,22509,2000年建成 ,板楼/塔板结合,1至3元/平米/月,上海启胜物业管理服务公司,中实投资有限责任公司,5栋,334户
五和万科长阳天地9号院,(房山长阳)长兴大街五和万科长阳天地9号院,21105,2015年建成 ,塔楼/板楼,7.5元/平米/月,暂无信息,暂无信息,12栋,2918户
中国铁建原香漫谷二区,(房山城关)德润路中国铁建原香漫谷二区,22449,2013年建成 ,板楼/平房,2.28元/平米/月,暂无信息,暂无信息,9栋,772户
化四小区,(房山城关)马各庄兴东大街化四小区,21161,1964年建成 ,板楼,暂无信息,小区物业,暂无信息,9栋,365户
密西花园一期,(密云果园街道)新北路26号,18844,2000年建成 ,塔楼/板楼,0.56元/平米/月,北京恒富裕物业公司,暂无信息,32栋,1570户
康居南区,(密云果园街道)康居路康居南区,21341,1992年建成 ,板楼,0.5元/平米/月,北京心连心物业管理公司密东广场分公司,暂无信息,15栋,1281户
育新花园西里,(大兴大兴新机场洋房别墅区)育林街8号院,21906,1996年建成 ,板楼,1.56元/平米/月,兴采新城物业,暂无信息,18栋,2254户
板桥南街8号院,(顺义顺义其它)板桥南街8号,22638,2015年建成 ,板楼,0.3至1.5元/平米/月,暂无信息,暂无信息,15栋,189户
世界名园南区,(房山窦店)汇丰街4号院,16030,2004年建成 ,板楼,1.8至2.98元/平米/月,北京汇金物业管理有限公司,无开发商,19栋,857户
北京城建琨廷南区,(房山窦店)琨廷北区南面,22944,2013年建成 ,板楼,2.58至2.98元/平米/月,暂无信息,暂无信息,16栋,798户
城建万科城,(延庆延庆其它)沈家营镇东王化营村西侧,22584,2018年建成 ,板楼/塔板结合,2.5至2.7元/平米/月,北京万科物业服务有限公司,北京城建万科天运置业有限公司,38栋,3062户
椿蓉园,(大兴大兴其它)椿榕园,21383,1996年建成 ,板楼/塔板结合,0.5至1元/平米/月,北京天佑万荣物业管理有限公司朝阳分公司,北京大兴榆垡房地产开发有限责任公司,24栋,1955户
矿机北路,(房山城关)城关街道矿机北路,19737,1989年建成 ,板楼,0.65元/平米/月,暂无信息,暂无信息,8栋,668户
东亚尚品台湖,"(通州通州其它)台湖镇铺外路（北京图书城北侧）, 胡家垈村甲8号院",20035,2015年建成 ,塔楼/板楼/塔板结合,3元/平米/月,北京东亚时代物业管理有限公司,北京世纪泰丰国际会展中心有限公司,11栋,4441户
榆垡新城嘉园D区,(大兴大兴其它)榆文街榆垡新城嘉园D区,23072,2012年建成 ,板楼,1.8元/平米/月,暂无信息,暂无信息,10栋,910户
康居家园,(密云果园街道)康居家园,21116,1994年建成 ,板楼,0.5元/平米/月,北京心连心物业管理公司密东广场分公司,暂无信息,17栋,1012户
田家园小区,(房山窦店)田家园小区,18844,1993年建成 ,板楼,0.9元/平米/月,北京田家园物业管理有限公司,无,35栋,2196户
龙湖长城源著1号院,(密云古北口镇)古北口镇司马台村1号院,22060,2015年建成 ,板楼/塔板结合,3.9至5.9元/平米/月,北京金罗马物业管理有限公司,暂无信息,19栋,726户
檀城东区,(密云鼓楼街道)新南路76,20805,2000年建成 ,板楼,1至2.3元/平米/月,华地物业,暂无信息,25栋,1326户
北京城建琨廷北区,(房山窦店)于瓦北路17号院,23387,2013年建成 ,板楼,2.65至2.98元/平米/月,暂无信息,暂无信息,17栋,1307户
大雄公寓,(亦庄开发区亦庄)天华园二里二区,17742,2002年建成 ,塔板结合,1.34元/平米/月,北京中协物业管理有限责任公司,北京大雄华航置业有限公司,1栋,228户
云秀中街,(密云鼓楼街道)云秀中街2号,20433,2002年建成 ,板楼,0.5元/平米/月,自持物业,暂无信息,1栋,72户
育新花园南里,(大兴大兴新机场洋房别墅区)育仁街1号院,22961,2005年建成 ,板楼,1.56元/平米/月,兴采新城物业,暂无信息,14栋,1393户
长安小区,(密云鼓楼街道)长安小区,21555,1999年建成 ,塔楼/板楼/塔板结合,0.58至2元/平米/月,北京清华同方物业管理有限公司,暂无信息,42栋,2744户
K2十里春风,(通州通州其它)永乐店镇漷小路与恒业二街交汇处,20728,2020年建成 ,塔楼/板楼/塔板结合,1.5至5.7元/平米/月,暂无信息,石榴置业集团股份有限公司,62栋,3642户
龙湖长城源著2号院,(密云古北口镇)龙湖长城源著二期,21765,2010年建成 ,板楼/塔板结合,3.9至5.9元/平米/月,北京龙湖物业管理公司,暂无信息,44栋,2084户
育新花园南里,(大兴大兴新机场洋房别墅区)育仁街1号院,22961,2005年建成 ,板楼,1.56元/平米/月,兴采新城物业,暂无信息,14栋,1393户
当代北辰悦MOMA,"(顺义顺义城)顺沙路与顺白路交汇处，卧龙环岛西南角, 前景路2号院",23055,2017年建成 ,塔楼/板楼/塔板结合,4至5.28元/平米/月,第一物业服务（北京）有限公司,北京北辰当代置业有限公司,12栋,1125户
万科云溪,"(密云溪翁庄镇)北京市密云水库南2公里, 密溪路21号院",21996,2012年建成 ,板楼,0.5至6.6元/平米/月,暂无信息,北京宁坤房地产开发有限责任公司,45栋,711户
加州水郡四期,(房山长阳)昊天北大街48号,30851,2010年建成 ,塔楼/板楼/塔板结合,1.68元/平米/月,北京永隆国际酒店物业管理有限公司,北京日兴地产发展有限公司,42栋,3672户
加州水郡三期,(房山长阳)昊天北大街48号,30528,2007年建成 ,塔楼/板楼/塔板结合,1.68元/平米/月,北京永隆国际酒店物业管理有限公司,北京日兴地产发展有限公司,54栋,4696户
珠江逸景,(通州马驹桥)景盛北一街16号,28172,2007年建成 ,塔楼/板楼/塔板结合,2.48至5元/平米/月,广东康景物业服务有限公司北京通州分公司,北京珠江房地产开发有限公司,25栋,2640户
碧桂园小区C区,(房山长阳)昊天北大街碧桂园,28358,2006年建成 ,板楼/塔板结合,1.5至1.58元/平米/月,北京瑞华诚物业管理有限公司,北京市碧桂园房地产开发有限公司,14栋,2253户
天恒乐活城,(房山阎村)阎村镇京港澳高速阎村出口西行1500米,27508,2009年建成 ,板楼,1.7至2.5元/平米/月,暂无信息,北京天恒房地产股份有限公司,44栋,1741户
宏仁家园,(通州马驹桥)驹桥镇中心区,27428,2004年建成 ,板楼,1.8至1.95元/平米/月,北京住总北宇物业服务公司,北京住总置业有限公司,7栋,1770户
力宝广场,(亦庄开发区亦庄)荣华中路8号院,28640,2011年建成 ,塔楼/板楼/塔板结合,3.2元/平米/月,第一太平戴维斯物业顾问（北京）有限公司,北京力宝世纪置业有限公司,14栋,1019户
馨港庄园三区,(顺义李桥)李天路馨港庄园三区,28422,2001年建成 ,板楼,0.55至1.48元/平米/月,北京首华物业管理有限公司,北京甄氏房地产开发有限公司,38栋,2520户
富力童话时光,"(大兴大兴新机场)团结路19号院, 团结路21号院",31242,2013年建成 ,塔楼/板楼,3.3元/平米/月,北京恒富物业管理有限公司,富力集团,7栋,132户
蓝桥驿苑,"(大兴南中轴机场商务区)黄村镇孙村海鑫路北, 民顺南路10号院",30981,2013年建成 ,板楼/塔板结合,2.1元/平米/月,北京天河众兴物业管理有限公司,北京兴业利民置业有限公司,9栋,1806户
首开熙悦睿府书香,(房山良乡)书院南街10号院、书院南街11号院,30031,1990年建成 ,塔楼/板楼/塔板结合,2.41至3.16元/平米/月,北京方庄物业管理有限公司,北京首都开发股份有限公司,33栋,4677户
焦各庄街2号院,(顺义顺义其它)焦各庄街2号院,23773,1986年建成 ,塔板结合,2.6元/平米/月,北京银网物业管理有限责任公司,北京华忆园房地产开发有限公司,4栋,1241户
馨港庄园二区,(顺义李桥)李天路馨港庄园二区,28532,2005年建成 ,板楼,1.48至1.58元/平米/月,北京首华物业管理有限公司,北京甄氏房地产开发有限公司,20栋,1303户
鸿顺园西区,(房山良乡)鸿顺园西区,27684,2003年建成 ,板楼,0.5元/平米/月,北京昊华物业管理有限公司,北京韩建房地产开发有限公司,30栋,1498户
上北鑫座,"(昌平回龙观)回龙观西大街, 回龙观西大街35号院",27511,2012年建成 ,塔楼,1.7至5.4元/平米/月,北京房修一物业管理有限公司,北京东亚新华投资有限公司,4栋,1094户
富力尚悦居,"(通州通州其它)马驹桥凉水河四支路与兴贸一街交汇处向东1.3公里, 兴贸二区, 富力尚悦居B区",30328,2012年建成 ,塔楼/板楼/塔板结合,2至4元/平米/月,暂无信息,北京极富房地产开发有限公司,33栋,4029户
绿城百合公寓栖霞苑,(房山阎村)绿城百合公寓栖霞苑,27344,2000年建成 ,板楼,1.65元/平米/月,北京绿城物业管理有限公司,绿城集团,8栋,270户
一品嘉园,"(大兴南中轴机场商务区)魏北路28号院, 魏西路1号院",23926,2010年建成 ,板楼,1.8至2元/平米/月,北京圣唯伟业物业管理中心,北京兴广厦房地产开发有限公司,28栋,1543户
天恒乐活城南区,(房山阎村)百合路38号院,28603,2010年建成 ,板楼,2.2至2.5元/平米/月,北京市鼎泽物业管理有限公司,北京天恒置业集团有限公司,30栋,1159户
佳世苑小区,(房山良乡)佳世苑小区,29953,2003年建成 ,塔楼/板楼/塔板结合,0.5至1.68元/平米/月,北京森阳家园物业管理有限公司,北京森阳房地产开发有限责任公司,27栋,2008户
碧桂园小区A区,(房山长阳)昊天北大街38号,26293,2001年建成 ,板楼,0.38元/平米/月,北京瑞华诚物业管理有限公司,北京市碧桂园房地产开发有限公司,15栋,793户
西潞园二里,(房山良乡)西潞园二里,29036,1993年建成 ,塔楼/板楼,0.55至1元/平米/月,北京昊远隆基物业管理有限公司,无,19栋,1144户
双河南里,(大兴观音寺)双河南里,31064,1992年建成 ,板楼,0.8元/平米/月,北京观音寺物业管理有限公司,北京城建二建设工程有限公司,18栋,1368户
中建玲珑山,(朝阳双桥)新房路3号院,30935,2013年建成 ,塔楼/板楼/塔板结合,2.95元/平米/月,北京中建物业管理有限公司,中建国际建设有限公司,9栋,1395户
九洲溪雅苑二区,(房山长阳)长阳环岛东,29186,2009年建成 ,塔楼/板楼/塔板结合,1.48元/平米/月,北京均豪物业管理有限公司,北京福州房地产开发有限公司,18栋,1227户
四海公寓,(通州潞苑)潞苑北大街四海公寓,29218,1993年建成 ,板楼,0.6至0.68元/平米/月,北京丛林庄园物业管理有限公司,新华房地产开发公司,50栋,2224户
联港嘉园D区,"(大兴义和庄)联港嘉园, 文新南街272号院",29655,2000年建成 ,塔楼/板楼,1.56至2.51元/平米/月,北京联港物业管理有限责任公司,北京联港置业有限公司,20栋,1728户
苏庄二里,(房山良乡)苏庄二里、苏园小区,28328,2000年建成 ,板楼,0.5至1元/平米/月,北京苏佳园物业管理有限责任公司,北京昊远隆基房地产开发总公司,34栋,2116户
行宫园三里,(房山良乡)行宫园三里,26961,1995年建成 ,板楼,1.2元/平米/月,北京行宫园物业管理有限公司,北京集达房地产开发有限公司,13栋,1046户
文化路社区,(房山良乡)文化路,30526,1977年建成 ,板楼,0.5至1元/平米/月,暂无信息,无,23栋,1243户
石园南区,(顺义顺义城)石园南区,30467,1993年建成 ,板楼/塔板结合,0.62至1.75元/平米/月,北京市建升物业管理有限责任公司,北京建升房地产开发有限公司,40栋,2313户
米拉小镇,"(通州马驹桥)新海北里, 新海东路",31122,2012年建成 ,塔楼/板楼/塔板结合,2.95至3.86元/平米/月,北京城建远东物业管理有限公司,北京城建房地产开发有限公司,11栋,1040户
联港嘉园A区,"(大兴义和庄)联港嘉园, 文新南街265号院",29476,2000年建成 ,塔楼/板楼/塔板结合,1.99至2.51元/平米/月,北京联港物业管理有限责任公司,北京联港置业有限公司,13栋,907户
天堂河北区,"(大兴天宫院)天堂河北区, 天堂河东区, 天堂河南区",30421,1987年建成 ,塔楼/板楼,0.5至0.52元/平米/月,北京嘉和玉成物业管理有限公司,北京城建置业有限公司,26栋,1495户
御园小区,"(大兴大兴新机场)民生路4号院, 幸福路8号院",28519,2012年建成 ,板楼/塔板结合,1.5元/平米/月,北京盛世腾达物业管理有限公司,开封兴建置业有限公司,16栋,2335户
龙湖好望山,(顺义顺义其它)鑫牛南路2号院,30545,2012年建成 ,板楼,3.68至5.89元/平米/月,北京龙湖物业管理公司,北京龙湖兴润置业有限公司,31栋,1003户
鸿顺园东区,(房山良乡)鸿顺园东区,31053,2003年建成 ,板楼/塔板结合,0.5至1.76元/平米/月,北京德隆泰物业管理有限公司,北京德隆泰房地产开发有限公司,9栋,895户
新马家园,"(顺义马坡)新马家园, 顺丰大街16号院",30439,2012年建成 ,板楼,1.8至2.09元/平米/月,北京正华物业管理有限责任公司,北京鲁能置业有限公司,6栋,1172户
郝庄家园西区,(昌平西关环岛)郝庄家园西区,29780,2000年建成 ,塔楼/板楼,0.5至1.5元/平米/月,北京南方国际物业管理有限责任公司,无开发商,11栋,769户
首开缇香郡,(通州通州其它)京津高速于家务出口即到,26768,2015年建成 ,塔楼/板楼,2.7至3.05元/平米/月,暂无信息,首开地产,77栋,2699户
马坡花园一区,(顺义马坡)马坡花园一区,30674,1998年建成 ,板楼,0.5至1.2元/平米/月,北京顺天马物业管理中心,北京天马房地产开发中心,38栋,1441户
坡头西街,(门头沟门头沟其它)坡头西街,28262,1986年建成 ,塔板结合,暂无信息,小区自持,北京京煤集团开发有限公司,2栋,156户
绿城百合公寓玉泉苑,(房山阎村)绿城百合公寓玉泉苑,28201,2011年建成 ,塔楼/板楼,1.85至2.25元/平米/月,北京绿城物业管理有限公司,绿城房地产集团有限公司,8栋,550户
郝庄家园东区,"(昌平西关环岛)南郝庄路郝庄家园东区, 昌平镇西关小区",30039,1995年建成 ,板楼,0.5元/平米/月,北京南方国际物业管理有限责任公司,北京泰兴房地产开发有限公司,12栋,883户
润枫欣尚,(昌平立水桥)中东路5号院,28004,2011年建成 ,塔楼,2.95元/平米/月,北京润丰世纪物业管理有限公司,北京润丰房地产开发有限公司,7栋,1083户
惠泽家园,(门头沟门头沟其它)门头沟路惠泽家园,29521,2009年建成 ,板楼,0.47至0.62元/平米/月,北京京煤集团有限责任公司物业管理分公司,北京京煤集团开发有限公司,19栋,991户
昊天嘉园,(房山良乡)玉竹园小区一里,29898,2002年建成 ,板楼,0.5至0.78元/平米/月,北京天岩守诚物业管理有限公司, 五指山水墨雨林置业有限公司,5栋,488户
碧波园,(房山长阳)碧波园,26753,2002年建成 ,塔楼/板楼,0.38至1.2元/平米/月,北京鑫海莱物业管理有限公司,北京鑫海碧波房地产开发有限公司,22栋,1158户
苏庄一里小区,(房山良乡)苏庄一里,27276,2000年建成 ,塔楼/板楼,0.5元/平米/月,北京华苑物业管理服务有限公司,昊元集团,16栋,970户
华英园,(顺义顺义其它)顺于路华英园,29919,2000年建成 ,塔楼/板楼,0.5至0.65元/平米/月,北京宏毅茶花物业管理有限责任公司,北京华忆园房地产开发有限公司,9栋,592户
金荣园,(大兴西红门)金荣园,30927,1994年建成 ,塔楼/板楼,0.5至1.25元/平米/月,北京市利发军达物业管理有限责任公司,北京安华房地产开发有限公司,22栋,1122户
罗奇营二区社区,(大兴义和庄)罗奇营社区一区,26958,2000年建成 ,板楼,1.55至2.51元/平米/月,北京联港物业管理有限责任公司,沈阳港联房地产开发有限公司,12栋,1130户
莲水怡园,(通州马驹桥)新海东路2号院,31241,2003年建成 ,塔楼/板楼,0.65至1.25元/平米/月,北京顺佳物业管理有限责任公司,北京怡园伟业房地产开发有限公司,14栋,1118户
北潞春家园,(房山良乡)北潞园小区,24893,1999年建成 ,塔楼/板楼/塔板结合,0.65至1.3元/平米/月,暂无信息,北京昊远隆基房地产开发总公司,30栋,1802户
中国铁建广场,(朝阳北苑)北苑东路19号院,30458,2013年建成 ,塔楼,3.5元/平米/月,中铁建（北京）物业管理有限公司,中国铁建房地产集团有限公司,7栋,2756户
蓬莱公寓西区,(昌平北七家)蓬莱公寓,29763,1995年建成 ,板楼,1.35元/平米/月,北京蓬莱苑物业开发中心,北京蓬莱房地产开发中心,23栋,498户
桃园小区,(门头沟大峪)新桥南大街57号,28317,1998年建成 ,板楼,0.6元/平米/月,北京桃园物业管理服务中心,北京新润房地产开发有限公司,13栋,852户
兴家小区,(房山良乡)苏庄三里,30638,2001年建成 ,板楼,0.36至1.2元/平米/月,北京旺达家兴物业管理有限公司,无开发商,4栋,300户
龙熙顺景,"(大兴大兴新机场)瓜香路龙熙顺景, 龙景湾丙区",29897,2003年建成 ,塔楼/板楼,2元/平米/月,北京兴瑞物业管理有限责任公司,北京龙熙顺景房地产开发有限责任公司,93栋,518户
行宫园四里,(房山良乡)行宫园四里,25518,1995年建成 ,板楼/塔板结合,0.7至1.68元/平米/月,北京行宫园物业管理有限公司,北京集达房地产开发有限公司,17栋,1264户
七棵树东大街小区,(门头沟城子)七棵树东大街小区,30526,1980年建成 ,板楼,暂无信息,无物业管理服务,北京京煤集团开发有限公司,10栋,336户
碧桂园小区二区,(房山长阳)长阳镇昊天北大街38号,25817,2004年建成 ,板楼,0.38至0.5元/平米/月,北京瑞华诚物业管理有限公司,北京市碧桂园房地产开发有限公司,13栋,792户
燕化星城建德一里,(房山阎村)燕化星城建德一里,23925,1990年建成 ,塔楼/板楼,0.5至1元/平米/月,北京燕山星城物业管理公司,燕山房地产,38栋,2032户
绿城百合公寓梦泉苑,(房山阎村)绿城百合公寓梦泉苑,25636,2005年建成 ,板楼,1.65至2.25元/平米/月,北京绿城物业管理有限公司,绿城集团,6栋,202户
燕城苑北区,"(昌平北七家)太海路燕城苑北区, 燕丹乡燕丹村北",30944,1995年建成 ,板楼,0.55元/平米/月,北京城建物业管理有限责任公司,北京城建三房地产开发有限公司,7栋,461户
新兴家园,"(大兴南中轴机场商务区)海鑫北路15, 海鑫北路15号院",27967,1994年建成 ,板楼,2.1元/平米/月,北京兴业万源物业管理有限公司,北京万发兴业房地产开发有限公司,31栋,3094户
绿城百合公寓霁雪苑,(房山阎村)绿城百合公寓霁雪苑,28151,2007年建成 ,塔楼/板楼/塔板结合,1.65至2.25元/平米/月,北京绿城物业管理有限公司,绿城集团,7栋,370户
马坡花园二区,(顺义马坡)马坡花园二区,29824,2001年建成 ,板楼,0.5元/平米/月,北京顺天马物业管理中心,北京天马房地产开发中心,36栋,1570户
燕化星城建德二里,(房山阎村)燕化星城建德二里,23557,1994年建成 ,塔楼/板楼/塔板结合,0.5至1元/平米/月,燕乔物业管理公司,北京燕华置业有限公司,43栋,2140户
金科帕提欧,"(昌平昌平其它)昌平小汤山疗养院东门对面, 小汤山镇沙顺路91号",29581,2010年建成 ,板楼,2.8至3.8元/平米/月,首华物业管理公司三里河物业站,南开物业,33栋,1636户
茶贸国际中心,(西城马连道)茶马北街1号院,30048,2006年建成 ,塔楼,2.68至2.8元/平米/月,北京千佳物业管理有限公司,北京中联亚房地产开发公司,3栋,3359户
绿城百合公寓风荷苑,(房山阎村)绿城百合公寓风荷苑,28798,2005年建成 ,板楼,1.65至1.85元/平米/月,北京绿城物业管理有限公司,绿城集团,7栋,232户
北潞芳家园,(房山良乡)北潞芳家园,28016,2000年建成 ,板楼,0.65至0.68元/平米/月,北京昊远隆基物业管理有限公司,北京昊远隆基房地产开发总公司,29栋,1442户
南农家园,(昌平南口)南农家园,24542,1989年建成 ,板楼,0.5元/平米/月,北京南口南农家园物业管理有限责任公司,无,16栋,798户
联港嘉园C区,"(大兴义和庄)联港嘉园, 文新南街273号院",29622,2000年建成 ,板楼/塔板结合,2.51元/平米/月,北京联港物业管理有限责任公司,北京联港置业有限公司,25栋,2354户
海子角小区,(大兴观音寺)海子角,30601,1996年建成 ,板楼,0.5元/平米/月,无物业管理服务,北京大兴华房地产集团,3栋,206户
富力湾,"(顺义马坡)富力湾, 顺安南路12号院六区, 顺安南路12号院二区, 顺安南路12号院一区, 顺安南路12号",29941,2005年建成 ,板楼/塔板结合,3.8至5.5元/平米/月,北京恒富物业管理有限公司,北京富力地产开发有限公司,249栋,319户
王府公寓三区,(昌平北七家)王府公寓三区,29948,1995年建成 ,板楼,1.5至2元/平米/月,北京法政实业总公司,北京法政实业有限公司,34栋,321户
绿城百合公寓天风苑,(房山阎村)绿城百合公寓天风苑,27493,2007年建成 ,板楼/塔板结合,1.85至2.25元/平米/月,北京绿城物业管理有限公司,绿城集团,8栋,426户
北潞馨家园,(房山良乡)良乡卫星城西侧北潞馨家园住宅小区,30039,2002年建成 ,板楼,1.3至1.5元/平米/月,北京世和物业管理有限公司石景山分公司,北京昊远隆基房地产开发总公司,28栋,944户
西潞园四里,(房山良乡)西潞园四里,30389,1994年建成 ,塔楼/板楼,0.5至1元/平米/月,北京昊远隆基物业管理有限公司,无,16栋,897户
纳帕尔湾,"(顺义马坡)纳帕尔湾, 牛山镇右堤路1号",30348,2004年建成 ,板楼/塔板结合/平房,5至5.6元/平米/月,暂无信息,北京乔波冰雪家园置业有限公司,159栋,165户
玉竹园,(房山良乡)玉竹园,27025,2003年建成 ,板楼,0.38至0.55元/平米/月,北京祥和物业管理有限公司,安达祥和置业公司,31栋,1825户
三家店东街8号院,(门头沟城子)三家店东街8号院,27621,1990年建成 ,塔楼/板楼,暂无信息,小区自持,无开发商,4栋,216户
恒华安纳湖,"(顺义马坡)乔波滑雪馆西侧, 恒华西街1-2北门",28206,2008年建成 ,板楼/塔板结合,2.25至2.95元/平米/月,天华泰平物业公司,北京牛栏山房地产开发有限责任公司,23栋,1798户
剧场东街,"(门头沟城子)剧场东街, 河滩路口南100米",30679,1970年建成 ,板楼,暂无信息,自持物业,北京京煤集团开发有限公司,11栋,547户
首开国风美唐综合楼,"(昌平回龙观)首开国风美唐综合楼, 昌平区科星西路106号院",27180,2004年建成 ,塔楼,2.58元/平米/月,北京天鸿宝地物业管理经营有限公司,首开集团,5栋,1258户
三家店四局,(门头沟城子)三家店四局,25754,1983年建成 ,板楼,暂无信息,自持物业,无开发公司,3栋,194户
绿城百合公寓南屏苑,(房山阎村)绿城百合公寓南屏苑,27769,2005年建成 ,板楼,1.64至1.65元/平米/月,浙江省绿城物业服务有限公司,绿城集团,5栋,200户
体育场路26号院,(房山良乡)体育场路26号院,28008,1978年建成 ,板楼,0.58至1.5元/平米/月,无物业管理服务,无开发公司,9栋,507户
常楹公元自由派,"(朝阳常营)朝阳北路与管庄路交界处东南500米, 常意路4号院",31073,2015年建成 ,塔楼,7元/平米/月,北京安泰众和物业管理有限公司,北京信远置业有限公司,2栋,1127户
郝庄家园,(昌平西关环岛)南北庄路郝庄家园,27979,1996年建成 ,板楼,0.5元/平米/月,无物业管理服务,北京泰兴房地产开发有限公司,11栋,740户
绿城百合公寓春云苑,(房山阎村)绿城百合公寓春云苑,26329,2007年建成 ,板楼,1.65元/平米/月,浙江省绿城物业服务有限公司,绿城集团,8栋,238户
潭墅苑,(门头沟门头沟其它)潭柘寺镇新大街6号院,29765,2002年建成 ,板楼,2.4至2.5元/平米/月,北京上地创业物业管理有限公司,北京城建兴云房地产有限公司,34栋,220户
绿地中央广场,"(大兴高米店)金星西路5号院, 金星西路3号院, 乐园路4号院, 金星西路5号及5号院",28319,2012年建成 ,塔楼/塔板结合,5至10元/平米/月,上海绿地物业服务有限公司北京分公司,上海绿地开发责任有限公司,9栋,2222户
花园巷小区,(房山良乡)拱辰街道花园巷小区,26747,1997年建成 ,板楼,0.5至1.06元/平米/月,无物业管理服务,北京华阳地产,19栋,1055户
樱花园一区,(顺义李桥)樱花园一区,28608,1996年建成 ,塔楼/板楼,0.55至0.56元/平米/月,北京三川物业管理有限公司,北京半壁店住宅合作社,31栋,1636户
行宫园一里,(房山良乡)行宫园一里,27058,1993年建成 ,板楼/塔板结合,0.5至1.45元/平米/月,北京房建信达物业管理有限公司,北京集达房地产开发有限公司,16栋,1052户
林海园,(大兴观音寺)林海园,24387,2001年建成 ,板楼,0.7元/平米/月,北京京南住房开发物业管理中心,北京京南住房开发有限责任公司,3栋,245户
水色时光二区,(顺义顺义其它)水色时光二区,29520,2001年建成 ,板楼/塔板结合,2.28至6.07元/平米/月,北京首华物业管理有限公司,"	西安大德房地产开发有限公司",53栋,885户
御园A区,"(大兴大兴新机场)御园A区, 幸福路8号院",26400,2007年建成 ,板楼/塔板结合,1.58元/平米/月,北京盛世洁物业管理有限公司, 石家庄博皓房地产开发公司有限公司,12栋,1581户
远洋商务,(朝阳四惠)八里庄西里,28521,2003年建成 ,塔楼,3元/平米/月,北京远洋基业物业管理有限公司,远洋地产有限公司,1栋,280户
绿城百合公寓叠翠苑,(房山阎村)绿城百合公寓叠翠苑,27038,2007年建成 ,板楼,1.85元/平米/月,浙江省绿城物业服务有限公司,绿城集团,8栋,392户
九洲溪雅苑一区,(房山长阳)溪雅苑一区,28405,2009年建成 ,塔楼/板楼/塔板结合,1.48元/平米/月,均豪物业管理有限公司,北京福州房地产开发有限公司,11栋,700户
和平路33号院,(门头沟城子)和平路33号院,29750,1995年建成 ,板楼,暂无信息,无物业管理服务,无开发商,1栋,132户
众美城,"(大兴大兴新机场)众美城, 隆丰大街1号院",28265,2014年建成 ,板楼,2.4至4元/平米/月,北京衡远物业服务有限公司,北京众美房地产开发有限公司,12栋,707户
御园B区,"(大兴大兴新机场)御园B区, 民生路3号, 民生路3号院",25670,2007年建成 ,板楼,1.58元/平米/月,北京高力国际物业服务有限公司,北京万发兴业房地产开发有限公司,8栋,846户
新海南里,(通州马驹桥)新海南里,29474,2003年建成 ,板楼,0.7元/平米/月,北京胜利物业有限公司,神龙盛唐发展建设有限公司,20栋,653户
昊文温泉家园,"(房山良乡)昊天大街91号院,昊天大街89号院,良乡中路一号院",27000,1985年建成 ,板楼,0.5元/平米/月,暂无信息,潍坊昊华置业有限公司,10栋,456户
泰禾一号街区,"(通州通州其它)通州东五环京津高速通黄路出口2A方向南行800米, 东石东一路4号院, 东石东一路2号院, 东石东一路1号院, 东石东一路3号院",30992,2014年建成 ,塔楼,3.8元/平米/月,暂无信息,北京泰禾置业有限公司,24栋,2064户
新居里,(大兴枣园)新居里,30369,1998年建成 ,板楼,0.62至0.8元/平米/月,北京市吉润物业管理有限公司, 大理耀鹏房地产开发有限责任公司,31栋,1890户
