小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
段店馨苑,(槐荫段店)经十路26777,8611,2006年建成  ,板楼,1.2至6.1元/平米/月,无物业管理服务,宏润集团有限公司,41栋,3010户
桃园小区,(槐荫世购)经六路桃园小区,11467,1943年建成  ,板楼,2元/平米/月,济南市桃园小区物业管理有限公司,绿地控股集团宁波绿地置业有限公司,31栋,1791户
华冠名都,(市中王官庄)济微路华冠名都,10322,1988年建成  ,板楼,1元/平米/月,暂无信息,济南王冠集团有限责任公司,5栋,795户
仪表厂,(槐荫段店)二环西路仪表厂,10013,1982年建成  ,板楼,暂无信息,暂无信息,济南市历城区城市建设综合开发公司,3栋,104户
洛南四街,(天桥泺口)泺口洛南四街48号,10933,1995年建成  ,板楼,暂无信息,无物业管理服务,无开发商,1栋,35户
新地家园,(槐荫匡山区)张庄路新地家园7号,11029,1998年建成  ,板楼,0.2元/平米/月,业主自筹物业,无开发商,3栋,166户
黄河河务局单位宿舍,(天桥标山)济洛路67号,11497,1995年建成  ,板楼,0.5元/平米/月,无物业管理服务,无开发商,4栋,174户
四建宿舍,(天桥堤口路)无影山路57号,10829,1970年建成  ,板楼,暂无信息,无物业管理服务,济南四建集团房地产开发有限责任公司,7栋,383户
煤炭局宿舍,(天桥堤口路)矿院路33号,11613,1968年建成  ,板楼,0.4至0.6元/平米/月,业主自筹物业,无开发商,19栋,607户
田庄东路4号,(天桥无影山)田庄东路4号,11626,1986年建成  ,板楼,暂无信息,无物业管理服务,无开发商,3栋,120户
十一中宿舍,(天桥无影山)堤口路133号,11473,1990年建成  ,板楼,暂无信息,无物业管理服务,无开发商,1栋,72户
卡夫卡公馆,(天桥泺口)济泺路53号,9626,2001年建成  ,板楼,3元/平米/月,私人承办物业,山东东泉置业有限公司,1栋,380户
龙山郡,(章丘章丘)102省道龙山郡,8702,2017年建成  ,板楼,2.13元/平米/月,山东中铁诺德物业管理有限公司,东风集团东合置业有限公司,25栋,341户
金湖国际,(济阳济阳)银河路金湖国际,8089,2016年建成  ,板楼/塔板结合,1.2元/平米/月,润华集团山东物业管理有限责任公司,济阳县华宇置业有限公司,12栋,2017户
国贸公寓,(天桥联四)生产路国贸公寓,8438,2016年建成  ,塔楼,3元/平米/月,暂无信息,清河房地产,1栋,1152户
山东高速绿城玉兰花园,(章丘章丘大学城)芙蓉街山东高速绿城玉兰花园,8396,2015年建成  ,板楼,1.5至1.72元/平米/月,绿城物业服务集团有限公司济南分公司,山东高速章丘置业发展有限公司 ,13栋,1622户
北闸子,(天桥泺口)小清河北路,11138,1986年建成  ,板楼/塔板结合,暂无信息,暂无信息,无开发商,11栋,695户
腊山南苑一区,(槐荫腊山)刘长山路腊山南苑,8582,2016年建成  ,板楼,1.2至1.4元/平米/月,山东银河伟业物业管理有限公司,西城建工集团有限公司,17栋,2224户
原山官邸,(长清长清)峰山路原山官邸,8037,2016年建成  ,板楼,1.3至2.36元/平米/月,山东银丰物业管理有限公司,济南申融房地产开发有限公司,21栋,351户
鲁中康桥,(平阴平阴)云翠大街鲁中康桥,7889,2016年建成  ,板楼,0.8至1元/平米/月,济南淮海物业管理有限公司,淄博市鲁中房地产开发股份有限公司,6栋,27户
名流华第,(长清长清)清河街2428号,8828,2012年建成  ,板楼,1.5元/平米/月,上海文化银湾物业管理有限公司济南分公司,济南嘉拓房地产开发有限公司,7栋,977户
东城花苑,(章丘章丘市区)双山北路801号,9691,2010年建成  ,板楼,1.4至1.5元/平米/月,章丘市友邻物业管理有限公司,济南东城建设置业有限公司,52栋,4079户
长兴公寓,(长清长清)大学路7266号,8463,暂无信息  ,板楼,暂无信息,无物业管理服务,暂无信息,2栋,110户
祥生·城市之星,(济阳济阳)龙海路祥生中央华府,8432,2015年建成  ,板楼,1.2元/平米/月,浙江祥生物业服务有限公司济南分公司,济南祥顺置业有限公司,19栋,1831户
中康龙盘山家园,(章丘章丘市区)明堂街中康龙盘山家园,10421,2013年建成  ,板楼,0.5至1.2元/平米/月,济南龙泉物业管理有限责任公司,章丘市城建开发有限公司 ,12栋,1193户
港基城市经典,(长清长清)经十西路16290,9578,2000年建成  ,板楼,1元/平米/月,业主自筹物业,济南港基房地产开发有限责任公司,9栋,738户
紫薇阁,(长清长清大学城)紫薇路紫薇阁,8802,2005年建成  ,板楼,1.2元/平米/月,业主自筹物业,金泰西城置业公司,36栋,1335户
龙泉街1643号东区,(长清长清)龙泉街1643号,10208,2000年建成  ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,17栋,287户
新黄路2460,(天桥泺口)新黄路2460,10177,1985年建成  ,塔板结合,暂无信息,暂无信息,暂无信息,9栋,195户
长兴美郡,(长清长清)文昌路1296号,9084,2010年建成  ,板楼/塔板结合,1.5元/平米/月,济南长兴房地产开发有限公司,济南长兴房地产开发有限公司,17栋,2509户
中川街64号,(长清长清)中川街64号,8227,2000年建成  ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,7栋,178户
经十西路16255号,(长清长清)经十西路16255号,8827,2005年建成  ,板楼,1元/平米/月,无物业管理服务,无,2栋,72户
龙泉街1643号西区,(长清长清)龙泉街1643号,9336,1999年建成  ,板楼,1元/平米/月,暂无信息,济南港基房地产开发有限责任公司,20栋,333户
宾谷街878,(长清长清)宾谷街878,8277,暂无信息  ,未知类型,暂无信息,暂无信息,暂无信息,3栋,102户
中川街36号,(长清长清)中川街36号,8503,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,2栋,60户
蔬菜公司宿舍,(长清长清)清河街蔬菜公司宿舍,8449,2000年建成  ,板楼,暂无信息,暂无信息,暂无信息,6栋,177户
长运小区,(长清长清)中川街151号,9513,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,5栋,185户
凤凰山路25号,(天桥凤凰山)凤凰山路25号,11059,1989年建成  ,板楼,暂无信息,无物业管理服务,无开发商,10栋,243户
无影山中路86号,(天桥堤口路)无影山中路86号,11420,1994年建成  ,板楼,暂无信息,无物业管理服务,济南天建房地产股份有限公司,4栋,101户
七里山西路4号,(市中二七新村)七里山西路4号,9341,1994年建成  ,板楼,0.5元/平米/月,无物业管理服务,银丰地产,1栋,6户
正大时代广场,(历下历东)解放路112号,10341,2008年建成  ,板楼,暂无信息,无物业管理服务,济南正大建业发展有限公司,1栋,400户
四建美林大厦,(天桥无影山)无影山南路567号,11553,2010年建成  ,板楼,2至3.6元/平米/月,济南万盛物业管理有限公司,济南四建集团房地产开发有限责任公司,2栋,942户
王官庄666号,(市中王官庄)王官庄666号,11717,1986年建成  ,板楼,0.5元/平米/月,业主自筹物业,中建八局,1栋,65户
帝华北岸新城,(济阳济阳)银河路7号,8329,暂无信息  ,未知类型,暂无信息,河北帝华物业服务有限公司济南分公司,济南帝华房地产开发有限公司  ,19栋,355户
华鑫现代城,(济阳济阳)正安中路223号,7935,1995年建成  ,板楼/塔板结合,0.4至1.2元/平米/月,济南嘉华物业服务有限公司,济南华鑫房地产开发有限公司,32栋,1882户
金汇通大厦,(历下环山)环山路48号,9172,1995年建成  ,板楼,3.3元/平米/月,街道办事处（居委会）代管物业,山东金通房地产开发有限公司,1栋,80户
望佛楼,(历下佛山街)佛山街51号,8191,1996年建成  ,板楼,暂无信息,无物业管理服务,无开发商,1栋,46户
丁字山路14号,(槐荫阳光100区)丁字山路14号,11057,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,2户
大桥新苑,(天桥大桥镇)G104国道大桥新苑,10220,2004年建成  ,板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,3栋,180户
发展大厦,(历城七里河)二环东路3218号,8071,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,110户
胜利庄路161号,(天桥堤口路)胜利庄路161号,10422,1980年建成  ,板楼,0.6元/平米/月,济南天恒基物业有限公司,青岛市南城建开发有限公司,1栋,53户
无影山路152号,(天桥长途汽车站)无影山路152号,10170,1995年建成  ,板楼,暂无信息,无物业管理服务,无,1栋,17户
凤凰山路20号,(天桥凤凰山)凤凰山路20号,10190,1992年建成  ,板楼,暂无信息,无物业管理服务,无,1栋,102户
兴源佳苑,(槐荫西客站)齐州路兴源佳苑,11109,2015年建成  ,板楼,1.7元/平米/月,济南万科物业服务有限公司, 西安保亿名卓置业有限公司,4栋,535户
舜泰广场,(历城齐鲁软件园)舜华路2000号,9258,2014年建成  ,板楼,2.72至2.8元/平米/月,山东舜佳物业管理有限公司,济南济高·东拓置业有限公司,9栋,229户
堤口路116号,(天桥堤口路)堤口路116号,10377,1980年建成  ,板楼,暂无信息,无物业管理服务,济南市历城区城市建设综合开发公司,1栋,41户
融汇城玫瑰公馆,(市中腊山)二环南路融汇城玫瑰公馆,10657,2014年建成  ,板楼,1.94元/平米/月,重庆融汇物业管理有限公司济南分公司,山东融汇文创置业有限公司,18栋,2305户
烈士山东路5号,(历城济钢)烈士山东路5号,10882,1980年建成  ,板楼,暂无信息,省农机局机关服务中心管理科,单位自建,1栋,1户
泺南新村五区,(天桥泺口)泺口南路泺南新村五区,8633,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
金宫山庄,(历城仲宫)S103省道金宫山庄,39758,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,10栋,12户
群康佳园,(历城山大路)花园路200号,11558,1990年建成  ,板楼,1元/平米/月,暂无信息,无开发商,1栋,340户
田庄东路1号,(天桥无影山)田庄东路1号,11215,1987年建成  ,板楼,暂无信息,无物业管理服务,单位自建,1栋,24户
东红庙81号,(市中腊山)东红庙81号,10278,1994年建成  ,板楼,暂无信息,无物业管理服务,济南远洋地产,4栋,92户
蓝石商务中心,(历下明湖区)趵突泉北路6号,9750,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,22户
堤口路143号,(天桥堤口路)堤口路143号,10516,1996年建成  ,板楼,暂无信息,无物业管理服务,济南市历城区城市建设综合开发公司,1栋,24户
凤凰山路26号,(天桥凤凰山)凤凰山路26号,11556,2005年建成  ,板楼,暂无信息,无物业管理服务, 陕西亿润经贸有限公司 ,1栋,20户
汽车厂东路11号,"(天桥长途汽车站)汽车厂东路11号, 汽车厂东路9号",11189,1982年建成  ,板楼,暂无信息,暂无信息,1,1栋,16户
林里天怡,(章丘章丘)经十路林里天怡,11908,2014年建成  ,板楼,2.5元/平米/月,济南凯服物业管理有限公司,山东神洲天怡旅业发展有限公司,6栋,8户
胜利庄北路19号,(天桥堤口路)胜利庄北路19号,10430,1980年建成  ,板楼,暂无信息,无物业管理服务,无开发商,2栋,86户
无影山中路86号,(天桥堤口路)无影山中路86号,11420,1994年建成  ,板楼,暂无信息,无物业管理服务,济南天建房地产股份有限公司,4栋,101户
经十西路576号,(槐荫经十西路)经十西路576号,10597,2005年建成  ,板楼,暂无信息,济南金粮苑物业管理有限公司,济南远洋地产,3栋,16户
济微路79号,(市中白马山)济微路79号,11258,1943年建成  ,板楼,0.3元/平米/月,无物业管理服务,济南保利置业有限公司,4栋,58户
济兖路440号,(槐荫经十西路)济兖路440号,9948,暂无信息  ,板楼,暂无信息,无物业管理服务,暂无信息,11栋,54户
师范路27号,(天桥标山)师范路27号,10839,1990年建成  ,板楼,暂无信息,无物业管理服务,单位自建,1栋,35户
济兖路110-1号,(槐荫腊山)济兖路110-1号,10016,1998年建成  ,板楼,0.8元/平米/月,无物业管理服务,无开发商,1栋,45户
东环国际广场,(历城七里河)二环东路3966号,9315,2004年建成  ,塔楼/塔板结合,1.8元/平米/月,无物业管理服务,山东恒地嘉房地产开发有限公司,4栋,1076户
田庄东路1号,(天桥无影山)田庄东路1号,11215,1987年建成  ,板楼,暂无信息,无物业管理服务,单位自建,1栋,24户
凤凰山路26号,(天桥凤凰山)凤凰山路26号,11556,2005年建成  ,板楼,暂无信息,无物业管理服务, 陕西亿润经贸有限公司 ,1栋,20户
发展大厦,(历城七里河)二环东路3218号,8071,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,110户
张庄路102-1号,(槐荫中大槐树)张庄路102-1号,10246,1990年建成  ,板楼,0.3元/平米/月,暂无信息,上海中建八局投资发展有限公司,1栋,48户
坝王路49号,(历城王舍人)坝王路49号,11784,1987年建成  ,板楼,暂无信息,无物业管理服务,田园地产徐州有限公司,8栋,233户
水文公司宿舍,(历城济钢)烈士山北路水文公司宿舍,11519,1988年建成  ,板楼,暂无信息,无物业管理服务,山水文园凯亚房地产开发有限公司,6栋,285户
经十路23900号,(槐荫儿童医院)经十路23900号,11135,1990年建成  ,板楼,暂无信息,暂无信息,无,1栋,18户
烈士山东路5号,(历城济钢)烈士山东路5号,10882,1980年建成  ,板楼,暂无信息,省农机局机关服务中心管理科,单位自建,1栋,1户
泺南新村五区,(天桥泺口)泺口南路泺南新村五区,8633,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
金宫山庄,(历城仲宫)S103省道金宫山庄,39758,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,10栋,12户
小纬北路13号,"(天桥馆驿街)小纬北路13号, 纬北路13号",10754,1990年建成  ,板楼,0.5元/平米/月,无物业管理服务,无开发商,1栋,71户
景绿苑,"(槐荫西市场)经六路景绿苑, 德裕路7号",9927,1996年建成  ,板楼,暂无信息,街道办事处（居委会）代管物业,济南市槐荫区房产管理局,3栋,101户
东红庙南路7号,(市中腊山)东红庙南路7号,9218,1990年建成  ,板楼,暂无信息,无物业管理服务,济南远洋地产,2栋,115户
变压器宿舍,(槐荫段店)西二环路146号,11204,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,4栋,86户
南沙小区西区,(槐荫美里湖)二环西路南沙小区西区,9629,1996年建成  ,板楼,暂无信息,无物业管理服务,城建地产,9栋,337户
银座数码广场,(历下山大路)山大路178号,8988,2006年建成  ,塔板结合,6.5元/平米/月,山东鲁商物业服务有限公司,无开发商,1栋,287户
经十路27825号,(槐荫世购)经十路27825号,10779,1995年建成  ,板楼,暂无信息,暂无信息,济南外海房地产开发有限公司,2栋,81户
胜利庄路,(天桥堤口路)胜利庄路,10897,1980年建成  ,板楼,暂无信息,无物业管理服务,无开发商,12栋,314户
无影山路91号,(天桥堤口路)无影山路91号,11522,1996年建成  ,板楼,暂无信息,无物业管理服务,济南市城市建设投资有限公司,1栋,24户
王官庄668号,(市中王官庄)王官庄668号,11522,1996年建成  ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,2栋,85户
嘉恒商务大厦,(历城七里河)华龙路1825号,9109,2004年建成  ,塔楼,暂无信息,无物业管理服务,南京嘉恒房地产开发有限公司,3栋,304户
绿地玫瑰坊,(槐荫西市场)经六路689号,10493,2012年建成  ,塔楼,3元/平米/月,济南绿地物业管理有限公司,济南市房地产开发集团总公司,2栋,255户
经二路440号,(槐荫西市场)经二路440号,11579,1994年建成  ,板楼,暂无信息,无物业管理服务,济南市房屋建设综合开发集团,3栋,133户
金桥国际,(历城洪家楼)二环东路2277号,10265,2008年建成  ,板楼,2.99元/平米/月,山东洁尔美物业管理有限公司,济南东环置业有限公司  ,2栋,685户
海那城洋房世家,(槐荫美里湖)美里路海那城洋房世家,9511,1990年建成  ,板楼,1元/平米/月,暂无信息,	西安大德房地产开发有限公司,24栋,760户
时代总部基地,(天桥天桥工业园)蓝翔路15号(药山工业园内),8154,2008年建成  ,板楼,1.38至2元/平米/月,济南戴德宝通物业管理有限公司,山东新世纪温州工业基地发展有限公司,17栋,22户
王官庄664号,(市中王官庄)王官庄664号,10637,1996年建成  ,板楼,0.3元/平米/月,街道办事处（居委会）代管物业,济南市房地产开发集团总公司,1栋,45户
堤口路114号,(天桥堤口路)堤口路114号,11509,1985年建成  ,板楼,暂无信息,无物业管理服务,无开发商,1栋,54户
济微路70号,(市中王官庄)济微路70号,10651,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,3栋,27户
林里天怡,(章丘章丘)经十路林里天怡,11908,2014年建成  ,板楼,2.5元/平米/月,济南凯服物业管理有限公司,山东神洲天怡旅业发展有限公司,6栋,8户
胜利庄北路19号,(天桥堤口路)胜利庄北路19号,10430,1980年建成  ,板楼,暂无信息,无物业管理服务,无开发商,2栋,86户
段店北路157号,(槐荫世购)段店北路157号,10991,1995年建成  ,板楼,暂无信息,业主自筹物业,绿地控股集团宁波绿地置业有限公司,2栋,109户
段店北路123号,(槐荫世购)段店北路123号,11202,1994年建成  ,板楼,暂无信息,无物业管理服务,无,1栋,33户
实力小区,(槐荫世购)经十路27351号,11098,1995年建成  ,板楼,0.5元/平米/月,济南新实力物业管理有限公司,济南实力房地产开发有限责任公司,10栋,365户
碧梧街2号,(槐荫西市场)碧梧街2号,11678,1994年建成  ,板楼,暂无信息,无物业管理服务,无开发商,1栋,60户
段店北路253-3号,(槐荫世购)段店北路253-3号,10525,1989年建成  ,板楼,暂无信息,无物业管理服务,济南市城市建设投资有限公司,4栋,210户
东红庙北路6号,(市中腊山)东红庙北路6号,10505,1994年建成  ,板楼,暂无信息,无物业管理服务,济南远洋地产,6栋,172户
中国铁建明山秀水,(章丘章丘大学城)文化路777号,7990,2012年建成  ,板楼,1.4元/平米/月,济南中铁凯华房地产开发有限公司,济南中铁凯华房地产开发有限公司,11栋,1341户
明湖广场,(天桥馆驿街)明湖西路明湖广场,10809,2015年建成  ,板楼,2.7元/平米/月,山东康都物业管理有限公司,济南鑫鹏房地产开发有限公司,2栋,856户
白马山啤酒厂宿舍,(市中白马山)白马山南路27号,11205,1992年建成  ,板楼,0.3元/平米/月,暂无信息,暂无,10栋,462户
三孔桥街16号,(天桥北园大街)三孔桥街16号,11699,1980年建成  ,板楼,暂无信息,无物业管理服务,无开发商,2栋,130户
幸福街4-1,(槐荫匡山区)幸福街4-1号,11479,1995年建成  ,板楼,暂无信息,无物业管理服务,无开发商,1栋,54户
美里苑,(槐荫匡山区)济齐路97号,11026,2004年建成  ,板楼,0.4元/平米/月,山东兴泰物业管理有限公司,山东兴泰实业股份有限公司,4栋,168户
南沙小区东区,(槐荫匡山区)济齐路95号,10490,1994年建成  ,板楼,暂无信息,无物业管理服务,无开发商,7栋,286户
黄岗村,(天桥无影山)黄岗路北段50号,11223,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,13栋,170户
金凤苑南区,(天桥凤凰山)凤凰山南路2-1号,9469,2005年建成  ,板楼,0.55元/平米/月,济南大鹏物业管理服务有限公司,山东达盛集团有限公司,6栋,436户
千鹤园小区,(天桥无影山)田庄东路5-2号附近,10909,1996年建成  ,板楼,暂无信息,无物业管理服务,济南市城市建设投资有限公司,4栋,228户
胜利庄北路小区,(天桥堤口路)胜利庄北路小区,9842,1981年建成  ,板楼,暂无信息,街道办事处（居委会）代管物业,无开发商,3栋,71户
胜利庄115至116号,"(天桥堤口路)胜利庄路115号, 胜利庄路116号",9672,1985年建成  ,板楼,暂无信息,无物业管理服务,无开发商,2栋,89户
堤口庄社区,(天桥堤口路)堤口庄西路堤口庄社区,10029,1993年建成  ,板楼,暂无信息,无物业管理服务,无开发商,6栋,157户
无影山西路983,(天桥堤口路)无影山西路983,10532,1985年建成  ,板楼,暂无信息,无物业管理服务,济南天建房地产股份有限公司,1栋,65户
经二路440号,(槐荫西市场)经二路440号,11579,1994年建成  ,板楼,暂无信息,无物业管理服务,济南市房屋建设综合开发集团,3栋,133户
金桥国际,(历城洪家楼)二环东路2277号,10265,2008年建成  ,板楼,2.99元/平米/月,山东洁尔美物业管理有限公司,济南东环置业有限公司  ,2栋,685户
佳兴澜山,"(章丘章丘大学城)双山大街佳兴天城, 经十东路辅路佳兴天城",6292,2016年建成  ,板楼,1.45元/平米/月,绿城物业服务集团有限公司济南分公司,济南佳兴置业有限公司,8栋,510户
南大北街217到221号,(槐荫西市场)南大北街217到221号,11412,1981年建成  ,塔楼/板楼,暂无信息,无物业管理服务,无开发商,2栋,74户
海那城洋房世家,(槐荫美里湖)美里路海那城洋房世家,9511,1990年建成  ,板楼,1元/平米/月,暂无信息,	西安大德房地产开发有限公司,24栋,760户
时代总部基地,(天桥天桥工业园)蓝翔路15号(药山工业园内),8154,2008年建成  ,板楼,1.38至2元/平米/月,济南戴德宝通物业管理有限公司,山东新世纪温州工业基地发展有限公司,17栋,22户
段店北路253-3号,(槐荫世购)段店北路253-3号,10525,1989年建成  ,板楼,暂无信息,无物业管理服务,济南市城市建设投资有限公司,4栋,210户
铁配路7号,(槐荫段店)铁配路7号,11143,1995年建成  ,板楼,0.6元/平米/月,无物业管理服务,济南市房地产开发集团总公司,4栋,222户
天城集团宿舍,(天桥无影山)无影山中路101号,10878,2000年建成  ,板楼,0.5至5元/平米/月,业主自筹物业,无开发商,4栋,186户
交通宿舍,(历城王舍人)坝王路18号,11648,1992年建成  ,板楼,暂无信息,无物业管理服务,济南市公共交通总公司,1栋,24户
力高君御华府,(章丘章丘市区)龙泉路和石河街交汇处,8108,2019年建成  ,板楼,暂无信息,江西优居美家物业服务有限公司济南分公司,济南东风置业有限公司,8栋,901户
唐人中心D区,(章丘章丘市区)铁道北路唐人中心D区,8041,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,11栋,1056户
金如意花园南区,(章丘章丘市区)双山大街金如意花园南区,10389,2010年建成  ,板楼,0.8元/平米/月,暂无信息,章丘立天唐人置业有限公司,9栋,940户
百脉豪庭,(章丘章丘市区)铁道北路2353号,8798,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,11栋,306户
德天水岸连城,(平阴平阴)滨河路德天水岸连城,8917,暂无信息  ,板楼,0.5元/平米/月,无物业管理服务,暂无信息,8栋,286户
坝王路49号,(历城王舍人)坝王路49号,11784,1987年建成  ,板楼,暂无信息,无物业管理服务,田园地产徐州有限公司,8栋,233户
水文公司宿舍,(历城济钢)烈士山北路水文公司宿舍,11519,1988年建成  ,板楼,暂无信息,无物业管理服务,山水文园凯亚房地产开发有限公司,6栋,285户
经十路23900号,(槐荫儿童医院)经十路23900号,11135,1990年建成  ,板楼,暂无信息,暂无信息,无,1栋,18户
南辛庄街215号,(槐荫儿童医院)南辛庄街215号,10652,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,22户
经一路214号,(槐荫西市场)经一路214号,11436,1990年建成  ,板楼,0.55元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,1栋,24户
经十西路576号,(槐荫经十西路)经十西路576号,10597,2005年建成  ,板楼,暂无信息,济南金粮苑物业管理有限公司,济南远洋地产,3栋,16户
凤凰山路26号,(天桥凤凰山)凤凰山路26号,11556,2005年建成  ,板楼,暂无信息,无物业管理服务, 陕西亿润经贸有限公司 ,1栋,20户
汽车厂东路11号,"(天桥长途汽车站)汽车厂东路11号, 汽车厂东路9号",11189,1982年建成  ,板楼,暂无信息,暂无信息,1,1栋,16户
发展大厦,(历城七里河)二环东路3218号,8071,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,110户
胜利庄路161号,(天桥堤口路)胜利庄路161号,10422,1980年建成  ,板楼,0.6元/平米/月,济南天恒基物业有限公司,青岛市南城建开发有限公司,1栋,53户
无影山路152号,(天桥长途汽车站)无影山路152号,10170,1995年建成  ,板楼,暂无信息,无物业管理服务,无,1栋,17户
凤凰山路20号,(天桥凤凰山)凤凰山路20号,10190,1992年建成  ,板楼,暂无信息,无物业管理服务,无,1栋,102户
兴源佳苑,(槐荫西客站)齐州路兴源佳苑,11109,2015年建成  ,板楼,1.7元/平米/月,济南万科物业服务有限公司, 西安保亿名卓置业有限公司,4栋,535户
舜泰广场,(历城齐鲁软件园)舜华路2000号,9258,2014年建成  ,板楼,2.72至2.8元/平米/月,山东舜佳物业管理有限公司,济南济高·东拓置业有限公司,9栋,229户
堤口路116号,(天桥堤口路)堤口路116号,10377,1980年建成  ,板楼,暂无信息,无物业管理服务,济南市历城区城市建设综合开发公司,1栋,41户
凤凰山路18号,(天桥凤凰山)凤凰山路18号,11333,1988年建成  ,板楼,0.5元/平米/月,无物业管理服务,单位自建,2栋,66户
金宫山庄,(历城仲宫)S103省道金宫山庄,39758,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,10栋,12户
小纬北路13号,"(天桥馆驿街)小纬北路13号, 纬北路13号",10754,1990年建成  ,板楼,0.5元/平米/月,无物业管理服务,无开发商,1栋,71户
无影山中路147号,(天桥无影山)无影山中路147号,9929,1995年建成  ,板楼,0.3元/平米/月,无物业管理服务,济南市天桥区北园街道办事处联四社区居民委员会,1栋,40户
标山南路21号,(天桥凤凰山)标山南路21号,11374,1990年建成  ,板楼,0.7元/平米/月,山东济发物业管理有限公司,未知,1栋,40户
汽车厂东路21号,"(天桥凤凰山)汽车厂东路21号, 汽车厂东路19号, 汽车厂东路17号",9845,1988年建成  ,板楼,暂无信息,暂无信息,未知,3栋,19户
济微路79号,(市中白马山)济微路79号,11258,1943年建成  ,板楼,0.3元/平米/月,无物业管理服务,济南保利置业有限公司,4栋,58户
济兖路440号,(槐荫经十西路)济兖路440号,9948,暂无信息  ,板楼,暂无信息,无物业管理服务,暂无信息,11栋,54户
张庄路102-1号,(槐荫中大槐树)张庄路102-1号,10246,1990年建成  ,板楼,0.3元/平米/月,暂无信息,上海中建八局投资发展有限公司,1栋,48户
胜利庄35号,(天桥堤口路)胜利庄35号,10617,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
无影山中路112号,(天桥堤口路)无影山中路112号,11140,1990年建成  ,板楼,暂无信息,无物业管理服务,单位自建,1栋,36户
南辛庄西路276号,(市中王官庄)南辛庄西路276号,11176,1943年建成  ,板楼,暂无信息,街道办事处（居委会）代管物业, 重庆汇东房地产开发有限公司,4栋,108户
东城华都,(章丘章丘市区)唐王山路1918号,9463,暂无信息  ,板楼,1.5元/平米/月,暂无信息,暂无信息,8栋,640户
创业公司宿舍,(历城王舍人)舍人北街5号,11186,1985年建成  ,塔板结合,暂无信息,无物业管理服务,齐鲁置业有限公司,2栋,120户
闻韶苑,(济阳济阳)开元街131号,8013,暂无信息  ,板楼,0.8元/平米/月,暂无信息,暂无信息,8栋,312户
金色家园小区,(济阳济阳)纬三路295号,8014,暂无信息  ,未知类型,暂无信息,暂无信息,暂无信息,2栋,49户
济南世茂摩天城,(济阳济阳)新元大街济南世茂摩天城,11172,暂无信息  ,板楼,暂无信息,世茂天成物业服务集团有限公司,济南世茂新阳置业有限公司,28栋,3065户
济南文旅城,(历城经十东路)经十路济南万达城,9630,2018年建成  ,板楼,2.36至3元/平米/月,大连万达物业管理有限公司济南分公司,济南万达城建设有限公司,106栋,20225户
三功开元阁,(济阳济阳)汇鑫路三功开元阁,9009,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,3栋,227户
福康小区,(济阳济阳)纬一路317号,9050,暂无信息  ,板楼,0.5元/平米/月,暂无信息,暂无信息,10栋,284户
宏昌西区,"(章丘章丘市区)福泰路751号,鲁宏大道1230",7986,2000年建成  ,板楼,0.4元/平米/月,暂无信息,山东宏昌置业集团有限公司,12栋,509户
东城雅居,(章丘章丘市区)明堂街2455号,7852,2003年建成  ,板楼,0.4元/平米/月,鸿阳物业,章丘市城建开发有限公司 ,4栋,116户
台湾不夜城,(章丘章丘市区)汇泉路4566号,8860,暂无信息  ,板楼,暂无信息,暂无信息,暂无信息,9栋,623户
新城和昌湖畔樾山,(章丘章丘市区)世纪大道湖畔樾山,9017,2020年建成  ,板楼,1.72至2.6元/平米/月,江苏新城物业服务有限公司济南分公司,新城控股集团股份有限公司,20栋,265户
中骏柏景湾,(章丘章丘市区)世纪大道东，山大新址北，2km,8052,2017年建成  ,板楼,1.5元/平米/月,世邦泰和物业管理公司,济南骏泉房地产开发有限公司,55栋,1219户
加州东部世界城,(历城王舍人)虞山大道与机场路交汇处向东1500米,11381,2018年建成  ,板楼,1.9元/平米/月,山东加州物业管理有限公司,山东贵达置业有限公司 ,12栋,1767户
