小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
63中学校宿舍,(白云石井)庆槎路63中教工宿舍,15415,暂无信息 ,塔楼,暂无信息,暂无信息,无开发商,1栋,30户
西苑小区,(花都秀全街)荔红南路12-33号,12950,1995年建成 ,塔楼,0.6元/平米/月,业主自筹物业,无开发商,6栋,194户
金泽花园,(增城新塘南)新塘大道中28号,12445,2000年建成 ,塔楼,1.3至1.8元/平米/月,广州市群力物业管理有限公司,无开发商,3栋,720户
合景科汇金谷,(黄埔科学城)科学大道广州科学城,13560,2010年建成 ,塔楼,3至8元/平米/月,广州市宁骏物业管理有限公司,无开发商,20栋,1877户
花都阳光家园,(花都旧区)大华二路23号,14074,2003年建成 ,塔楼,0.9元/平米/月,广州市富邦升辉物业管理有限公司,广州市富邦升辉投资有限公司,10栋,466户
银菊花小区,(花都旧区)龙珠路10号,15373,1996年建成 ,塔楼/板楼,0.54至1.1元/平米/月,业主自筹物业,天津银菊花小区投资有限公司,14栋,560户
荣翠轩,(花都新区)平龙路17号,13442,2012年建成 ,塔楼,1.7至1.8元/平米/月,广州市宇恒物业管理有限公司,广州市花都城镇建设开发有限公司,5栋,221户
新塘广场,(增城新塘南)解放北路122号,15121,2000年建成 ,塔楼,1.7至2元/平米/月,广州市业骏实业有限公司,无开发商,4栋,683户
嘉御豪庭,(增城石滩镇)石滩大道南128号,12654,2015年建成 ,塔楼,2元/平米/月,广州市置晟物业管理有限公司,广州市顺源投资有限公司,20栋,2162户
锦绣半山御景,(增城荔城西区)荔新二路188号,12182,2010年建成 ,塔楼/平房,1.8元/平米/月,广州市群力物业管理有限公司,广州市敏捷房地产开发有限公司,173栋,1867户
敏捷莱茵花园,(增城荔城增江)沿江东路敏捷莱茵花园,13641,2010年建成 ,塔楼/板楼,1.8至50元/平米/月,广州市群力物业管理有限公司,无开发商,22栋,2087户
嘉逸华庭,(花都旧区)新街大道67号,12475,1998年建成 ,塔楼/板楼,0.7至1元/平米/月,暂无信息,无开发商,17栋,742户
锦绣银苑,(增城白江)海关大道2号,15222,2000年建成 ,塔楼,1.5至2元/平米/月,广州市群利物业管理有限公司,广州骏顺房地产开发有限公司,13栋,1002户
湖畔花园,(花都旧区)滨江东路湖畔花园,11771,1995年建成 ,塔楼,0.9元/平米/月,广州市富邦升辉物业管理有限公司,广州美林基业房地产开发有限公司,4栋,736户
越秀滨海汇,(南沙金洲)祁丰路越秀滨海汇,13246,2012年建成 ,塔板结合,3.8元/平米/月,广州城建开发物业管理有限公司,广州城建开发有限公司,1栋,518户
金泽华庭,(增城新塘南)新塘大道中一号,13187,1992年建成 ,塔楼,1.6至1.8元/平米/月,广州市金地物业管理公司,广州市全益实业有限公司,11栋,1383户
翠华花园,(花都旧区)金华路翠华花园,13709,2006年建成 ,塔楼/板楼,1元/平米/月,广州市翠华物业管理有限公司,广州翠华房地产开发有限公司,11栋,907户
航都花园,(花都新区)天贵路航都花园,13753,2001年建成 ,塔楼,0.7至0.8元/平米/月,大连万象美物业管理有限公司广州分公司,花都成辉房地产开发有限公司,11栋,631户
云峰花园3期,(花都镜湖大道)镜湖大道云峰花园,15106,2009年建成 ,塔楼,2元/平米/月,广州市宏峰物业管理有限公司,广州宏峰房地产开发有限公司,2栋,732户
永大新城,(花都旧区)松园路1号,11810,1996年建成 ,塔楼/板楼,0.5至1.2元/平米/月,暂无信息,广州市永大房地产开发有限责任公司 ,120栋,1667户
桥兴大道,(番禺市桥)桥兴大道,13942,1985年建成 ,塔楼/板楼,暂无信息,暂无信息,无开发商,14栋,135户
百福园,(番禺石楼)莲港大道139号,13265,1993年建成 ,板楼,2元/平米/月,广州市友联物业管理有限公司,上海物业,9栋,368户
美景阁,(增城新塘北)丰华中路1号,13733,2004年建成 ,塔楼/塔板结合,0.8元/平米/月,私人承办物业,无开发商,2栋,218户
风神公社,(花都秀全街)风神大道18号,13079,1999年建成 ,塔楼/板楼,1元/平米/月,广州市城建物业管理有限公司,广州市风神汽车房地产开发有限公司,44栋,3136户
学府南苑,(花都秀全街)学府路10号,12707,2011年建成 ,塔楼,1.6至1.8元/平米/月,广州市宏峰物业管理有限公司,广州宏峰房地产开发有限公司,12栋,1810户
花都银燕大厦,(花都旧区)公益路7号,15109,2002年建成 ,塔楼,1.3至2元/平米/月,广东银燕房产发展有限公司,广东银燕房产发展有限公司,4栋,539户
雅宝新城名门世家,(花都秀全街)平步大道,13893,2012年建成 ,塔楼,1.8元/平米/月,广州市花都雅宝物业管理有限责任公司,广州花都雅宝房地产有限公司,5栋,1381户
清河中路,(番禺市桥)清河中路,13487,1988年建成 ,塔楼/板楼,0.33至10元/平米/月,暂无信息,无开发商,49栋,621户
全鸿花园,(花都旧区)茶园路2号,15437,2000年建成 ,塔楼,1.8元/平米/月,广州百嘉和物业管理有限公司,无开发商,9栋,318户
华侨花园,(花都旧区)公益路2号,12130,1995年建成 ,塔楼,0.7元/平米/月,广州市银燕物业管理有限公司,无开发商,8栋,447户
光明南路,(番禺市桥)光明南路,15056,1990年建成 ,塔楼/板楼/平房,0.5元/平米/月,暂无信息,无开发商,94栋,1098户
月茗轩,(花都旧区)天贵路月茗轩,14192,1993年建成 ,塔楼,0.8元/平米/月,广东实地物业管理有限公司,无锡蠡湖花都置业有限公司,7栋,187户
恒辉小区,(花都旧区)天贵路52号,12543,2000年建成 ,塔楼,1至1.8元/平米/月,广州市宝伦物业有限公司, 广州吉高展览策划有限公司,3栋,265户
君兰苑,(花都旧区)天贵路54号,11880,1998年建成 ,塔楼,1.1元/平米/月,无物业管理服务,花都成辉房地产开发有限公司,9栋,300户
禺丰园二期,(番禺市桥)西丽中路,14549,1992年建成 ,塔楼,暂无信息,暂无信息,无开发商,6栋,273户
金豪雅苑,(花都旧区)建设北路131号,12343,1900年建成 ,塔楼,1.5元/平米/月,业主自筹物业,无开发商,8栋,352户
仁安花园,(增城朱村)朱村街广贤路4号,13260,2016年建成 ,塔楼,2.2元/平米/月,仁安物业,广州仁安房地产开发有限公司,18栋,946户
三堂路,(番禺市桥)三堂路,13489,1988年建成 ,塔楼/板楼,0.7元/平米/月,暂无信息,无开发商,65栋,449户
建桥大厦,(番禺市桥)禺山大道3号,15005,1993年建成 ,塔楼,1.1元/平米/月,建桥大厦物业管理中心,无开发商,1栋,120户
天马河壹号四期,(花都秀全街)荔红南路12号,15031,2012年建成 ,塔楼,2.8元/平米/月,广州市港联长江物业管理有限公司,无,5栋,229户
碧桂园豪园荔湖苑,(增城增城碧桂园)增滩公里碧桂园豪园荔湖苑,13111,2010年建成 ,塔楼,2至2.8元/平米/月,广州增城碧桂园物业管理有限公司,碧桂园控股有限公司,20栋,1248户
碧桂园豪园林湖苑,(增城增城碧桂园)增滩公路碧桂园豪园,14525,2012年建成 ,塔楼/板楼,2至2.8元/平米/月,广州增城碧桂园物业管理有限公司,碧桂园控股有限公司,30栋,2320户
中信香樟墅,(增城中新镇)新墩路中信香樟墅,14853,2014年建成 ,塔板结合,2.8至4.5元/平米/月,广东中信物业服务有限公司广州分公司,广州市东港房地产开发有限公司,102栋,549户
金洲广场,(南沙金洲)金沙路1号,15608,2002年建成 ,塔楼/板楼/塔板结合,1.5至2.1元/平米/月,广东利海酒店物业管理有限公司, 重庆汇东房地产开发有限公司,9栋,243户
花城苑,(花都旧区)宝华路花城苑,11369,1999年建成 ,塔楼,0.5至1.5元/平米/月,广州市爱森物业管理有限公司,广州市城建房地产有限公司,10栋,799户
富城花园,(增城新塘南)新星路22号,12709,2008年建成 ,塔楼,1.5元/平米/月,私人承办物业,无开发商,1栋,405户
南沙裕兴花园,(南沙进港大道)进港大道南沙裕兴花园,12985,1993年建成 ,塔楼/板楼,0.5至1.2元/平米/月,暂无信息,无开发商,45栋,1782户
南沙大都汇,"(南沙金洲)金隆路越鸿都会广场, 金隆路南沙大都汇, 金隆路35号",13620,2015年建成 ,塔楼/塔板结合,3.4至5元/平米/月,保利物业管理有限公司,保利广州房地产开发有限公司,11栋,2528户
东方夏湾拿,(从化太平镇)夏湾拿大道东方夏湾拿,15485,2004年建成 ,塔楼/塔板结合/平房,1.2至2.5元/平米/月,暂无信息,广州市从化珠江房地产开发公司,1339栋,2361户
星汇峰,(从化太平镇)明珠路20号,11746,2010年建成 ,塔楼/平房,1.6至6元/平米/月,广州莱佛士物业服务有限公司,广州中盈置业有限公司,6栋,194户
碧桂园豪园鹤鸣苑,(增城增城碧桂园)增滩公路碧桂园豪园鹤鸣苑,12145,2009年建成 ,塔楼,2元/平米/月,广州增城碧桂园物业管理有限公司,碧桂园控股有限公司,239栋,954户
环城中路,(番禺市桥)环城中路,12529,1990年建成 ,塔楼/板楼/平房,2.8元/平米/月,暂无信息,无开发商,20栋,494户
雅宝新城亚瑟公馆,(花都秀全街)平步大道中雅宝新城亚瑟公馆,13414,2004年建成 ,塔楼,1.6元/平米/月,广州市花都雅宝物业管理有限责任公司,广州花都雅宝房地产有限公司,11栋,1045户
云峰学府花园,(花都秀全街)学府路3号,12967,2011年建成 ,塔楼,1.6至1.8元/平米/月,广州云峰物业管理有限公司,广州宏峰房地产开发有限公司,8栋,1853户
碧桂园豪园荔山苑,(增城增城碧桂园)石滩公路碧桂园豪园荔山苑,13822,2013年建成 ,塔楼,2.8元/平米/月,广州市碧桂园物业管理有限公司,无开发商,17栋,1727户
双晖轩小区,(南沙大岗镇)双星街81号,13690,2008年建成 ,塔楼,1.2至2元/平米/月,无物业管理服务,无开发商,6栋,367户
东圆新村,(番禺沙湾)西环路东圆新村,13241,1994年建成 ,塔楼,0.6至10元/平米/月,广州市东湖物业管理有限公司,番禺建安集团禺城建设综合开发公司,17栋,621户
钻石豪园,(花都新区)紫薇路26号,14775,2003年建成 ,塔楼,0.5元/平米/月,无物业管理服务,无开发商,8栋,330户
翡翠小区,(花都旧区)体育路1号,12859,1997年建成 ,塔楼,0.8元/平米/月,广州市伟豪物业服务有限公司,广州市翠逸房地产开发有限公司,3栋,236户
新天美地花园,"(增城荔城富鹏)荔景大道北88号, 新丰路26号",14180,1999年建成 ,塔楼,1.5至1.8元/平米/月,暂无信息,无开发商,19栋,713户
百晟汇翠湾,(增城荔城西区)荔景大道北433号,12098,2011年建成 ,塔楼,1.5元/平米/月,广州百鸿物业管理有限公司,无开发商,38栋,1833户
环城西路(市桥),(番禺市桥)环城西路,12463,1980年建成 ,塔楼/板楼/塔板结合,0.65至0.8元/平米/月,暂无信息,无开发商,121栋,1558户
敏捷锦绣星辰,"(增城荔城增江)星辰一街1~4号, 星辰二街26~46号（双号）, 星辰二街13~47号（单号）",12079,2013年建成 ,塔楼/塔板结合,2.5元/平米/月,广州市群力物业管理有限公司,广州市锦凡房地产开发有限公司,20栋,780户
石桥新村,(番禺市桥)大北路石桥新村,14056,1995年建成 ,塔楼/板楼,0.1元/平米/月,暂无信息,无开发商,11栋,221户
荔林春晓,(从化太平镇)工业大道7号,12210,2016年建成 ,塔楼,1.98元/平米/月,深圳市鸿盈物业管理有限公司,广州亘元房地产开发有限公司,2栋,136户
花都雅怡花园,(花都新区)天贵路88号,12994,2003年建成 ,塔楼,0.7元/平米/月,广州市富邦升辉物业管理有限公司,无开发商,6栋,382户
锦绣御景国际三期,(增城荔城西区)金竹二路,15502,2010年建成 ,塔楼,1.5元/平米/月,广州市群力物业管理有限公司,敏捷地产,7栋,713户
大岗翡翠蓝湾东区,(南沙大岗镇)蓝湾路202号,13970,2011年建成 ,板楼,1.5元/平米/月,广州市联安物业管理有限公司,广州市百盛房地产发展有限公司,2栋,504户
德晖苑,(花都旧区)建设北路德晖苑,11742,1995年建成 ,塔楼/板楼,1至1.2元/平米/月,无物业管理服务,无开发商,5栋,103户
广悦轩泊爵,(增城荔城西区)荔城街百花路8号,14657,2007年建成 ,塔板结合,2至2.5元/平米/月,单位代管物业,增城市汇业房地产开发有限公司,69栋,111户
雅宝新城雅宝名居,(花都秀全街)平步大道雅宝新城,13579,2015年建成 ,塔楼,1.6至2元/平米/月,广州市花都雅宝物业管理有限责任公司,广州市雅宝房地产开发有限公司,6栋,1071户
碧海楼,(番禺莲花山)西门南路9号,12909,1992年建成 ,塔楼/板楼,暂无信息,暂无信息,无开发商,3栋,60户
金地荔湖城水立坊,(增城永和)新新五路15号,13117,2009年建成 ,塔楼/板楼,2至2.5元/平米/月,广州市金地物业管理公司,无开发商,16栋,2484户
明珠苑,(花都旧区)建设北路152-2号,13151,2003年建成 ,塔楼,0.35元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,3栋,154户
乐华南路,(增城荔城富鹏)乐华南路,11992,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,14栋,200户
怡景城,(增城荔城中区)荔城大道怡景城,11760,1969年建成 ,塔楼,1.8至2.45元/平米/月,暂无信息,无开发商,7栋,482户
石楼居委宿舍,(番禺石楼)沙浦东路8号,12254,1992年建成 ,板楼,1元/平米/月,暂无信息,无开发商,1栋,1户
绿地新里缇香公馆,(花都旧区)建设北路178号,14549,2008年建成 ,塔楼,1.8元/平米/月,上海绿地物业服务有限公司广州分公司,广州绿地花都置业有限公司,5栋,693户
尚品雅居领秀,(花都秀全街)学府路6号,12502,2014年建成 ,塔楼,1.6至1.8元/平米/月,恒嘉物业管理有限公司,广州市花都西城经济开发有限公司,8栋,1134户
粤兴苑,(花都旧区)金都路25-20号,12062,1998年建成 ,塔楼,0.6至0.7元/平米/月,广州市荔信物业管理有限公司,广州粤泰实业有限公司,8栋,486户
江南花苑,(番禺市桥)繁华路江南花苑,14130,1998年建成 ,塔楼/板楼,暂无信息,私人承办物业,广东德诚行地产有限公司,4栋,197户
长江数码花园(南沙),(南沙榄核镇)蔡新街427号,12667,2005年建成 ,塔板结合/平房,0.5元/平米/月,广州市安美物业服务有限公司,港联长江房产开房有限公司,8栋,224户
捷进中路,(番禺市桥)捷进中路,15391,1992年建成 ,塔楼/板楼,暂无信息,暂无信息,无开发商,34栋,495户
天马河壹号五期,(花都秀全街)荔红南路1号,14730,2015年建成 ,塔楼,1.8至2.8元/平米/月,广州市港联长江物业管理有限公司,无开发商,4栋,480户
紫泉流溪湾,(从化太平镇)西环路紫泉流溪湾,12213,2006年建成 ,板楼,1.96至3.6元/平米/月,广州市紫泉物业物管有限公司,广州紫泉房地产开发有限公司,159栋,1356户
钟村镇怡乐园,(番禺钟村)云市东路,15244,1999年建成 ,板楼,0.7元/平米/月,无物业管理服务,无开发商,13栋,139户
旺城花苑,(从化旺城片区)旺城下横南路29号,12746,2010年建成 ,塔楼/板楼,0.4元/平米/月,无物业管理服务,无开发商,7栋,330户
花都西雅苑,(花都旧区)龙珠西路19号,13603,1996年建成 ,塔楼/板楼,0.65元/平米/月,广州城建开发物业管理有限公司,广州城建,8栋,372户
中华大道翠园西,(番禺沙湾)中华大道翠园西,15403,1996年建成 ,塔楼/板楼/塔板结合/平房,暂无信息,无物业管理服务,无开发商,29栋,293户
雅致苑,(花都旧区)茶园路17号,13190,2002年建成 ,塔楼,1元/平米/月,广州市雄炜物业管理有限公司,无开发商,6栋,200户
新湖大厦,(花都旧区)新华路新湖大厦,11978,2001年建成 ,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,136户
书香庭,(花都旧区)云山大道63号,14344,2001年建成 ,塔楼,1元/平米/月,管理处,无开发商,4栋,201户
雅居乐三千院,(增城荔城西区)荔城街百花路23号,14729,2004年建成 ,塔板结合,2.5元/平米/月,广州市粤建物业管理有限公司,广州市金圳源置业有限公司,181栋,395户
金鹏花园,(花都旧区)龙珠路2号,13436,1997年建成 ,塔楼/板楼,2元/平米/月,广州市骏益物业服务有限公司,无开发商,24栋,470户
骏豪雅苑,(花都新区)龙珠路20号楼,15165,2006年建成 ,塔楼,0.5至0.6元/平米/月,广州百新物业管理有限公司,广州绿地花都置业有限公司,2栋,157户
华天大厦,(花都旧区)天贵路华天大厦,13173,2005年建成 ,塔楼,1至1.8元/平米/月,华天物业有限公司,金光华集团,4栋,243户
银珠苑小区,(花都旧区)茶园路9号,13487,2003年建成 ,塔楼/板楼,0.6元/平米/月,广州市紫泉物业物管有限公司,银杨大厦,9栋,276户
美力花园,(花都旧区)梅花路33号,14723,2004年建成 ,塔楼/板楼,0.5元/平米/月,第一戴维斯物业有限公司,廊坊市阳光家园房产置业服务有限公司霸州分公司,27栋,540户
东馨美居,(花都旧区)建设北路91号,15226,2001年建成 ,塔楼,1.5元/平米/月,恒嘉物业管理有限公司,广州市花都粤华房地产开发有限公司,4栋,266户
荔城花园,(增城荔城西区)新塘荔城大道422号,13164,2008年建成 ,塔楼,1.3至2.5元/平米/月,暂无信息,无开发商,42栋,1016户
增城大道,(增城增城区府)增城大道,13164,暂无信息 ,平房,暂无信息,无物业管理服务,暂无信息,7栋,69户
澳景蓝庭,(花都旧区)迎宾大道西,15254,2012年建成 ,塔楼,1.8元/平米/月,粤华物业管理有限公司,广州市花都粤华房地产开发有限公司,2栋,241户
贵源楼,(花都旧区)商业大道93号,12651,1992年建成 ,板楼,0.8元/平米/月,无物业管理,无开发商,1栋,140户
海傍路海傍后街,(番禺市桥)海傍路海傍后街,13905,1994年建成 ,塔楼/板楼,暂无信息,无物业管理,无开发商,43栋,246户
景新花园,(增城荔城西区)荔城大道442号,12691,2010年建成 ,塔楼/板楼,1.5元/平米/月,暂无信息,无开发商,10栋,504户
钟四环村路,(番禺钟村)钟四环村路,14632,1995年建成 ,板楼,暂无信息,暂无信息,内蒙古额姞养老产业管理股份有限公司,2栋,28户
振兴北路,(番禺番禺客运站)振兴北路10号,14074,1995年建成 ,板楼,暂无信息,无物业管理服务,暂无信息,2栋,36户
碧桂园豪园星湖苑,(增城增城碧桂园)增滩公路,13120,2010年建成 ,塔楼,1.5元/平米/月,广州增城碧桂园物业管理有限公司,碧桂园控股有限公司,5栋,760户
新都雅居,(花都旧区)建设北路新都雅居,15008,2010年建成 ,塔楼,1.3元/平米/月,暂无信息,无开发商,2栋,255户
美雅苑,(花都旧区)美雅直街6号,13338,2001年建成 ,塔楼,1.6元/平米/月,广州市银天物业管理有限公司,无开发商,7栋,358户
市桥大南路,(番禺市桥)大南路,14763,1988年建成 ,塔楼/板楼,暂无信息,无物业管理服务,无开发商,27栋,290户
雅豪苑,(花都新区)迎宾大道95号,15069,2003年建成 ,塔楼,1.2元/平米/月,广州市生隆物业管理有限公司,无开发商,2栋,200户
大岗兴业花园,(南沙大岗镇)豪龙路263号,13571,1999年建成 ,塔板结合,1元/平米/月,广东俊华物业管理有限公司,无开发商,20栋,1952户
东汇城国际公寓,(增城荔城中区)观翠路21号,15079,2007年建成 ,塔楼,3.5元/平米/月,佛山市三水广场物业经营管理有限公司,无开发商,3栋,1058户
富怡路,(番禺石碁)富怡路,13125,暂无信息 ,塔楼/板楼,暂无信息,暂无信息,暂无信息,4栋,8户
利康楼,(花都旧区)新华街宝华路34号,12934,2003年建成 ,塔楼,1.35元/平米/月,家利物业管理有限公司,海正集团潍坊宜海置业有限公司,3栋,192户
新源楼,(花都旧区)新中路16号,11867,2002年建成 ,板楼,1元/平米/月,暂无信息,暂无信息,1栋,48户
华芳花园,(花都旧区)华芳巷3-1号,12141,2003年建成 ,塔楼/板楼,0.6元/平米/月,暂无信息,无,2栋,86户
骏辉园,(花都旧区)玫瑰路15号,13275,2002年建成 ,塔楼,0.8元/平米/月,暂无信息,无,3栋,130户
汇港豪庭,(增城荔城中区)民乐路18号,15077,2003年建成 ,塔楼,1.3至1.5元/平米/月,天力物业CBD物业管理,港汇房地产开发有限公司,8栋,342户
力源愉苑,(增城荔城西区)百花路2号,14093,2005年建成 ,板楼,2元/平米/月,广州益源物业发展公司,无开发商,8栋,366户
松田大厦,(增城荔城中区)民乐路5号,12886,1949年建成 ,塔楼,暂无信息,无物业管理服务,无开发商,3栋,120户
清怡居,(番禺亚运城)亚运城大道,15212,2015年建成 ,塔楼,暂无信息,广州市番禺区番艺物业管理有限公司,无开发商,7栋,375户
锦城花园(增城区),(增城荔城中区)荔景大道3号,11953,2004年建成 ,塔楼,1.2元/平米/月,广州市雅居乐物业管理有限公司,无开发商,2栋,216户
碧翠楼,(番禺莲花山)西门南路9号,12289,1998年建成 ,板楼,暂无信息,无物业管理服务,无开发商,6栋,90户
五溪御龙湾,(花都狮岭镇)山前旅游大道五溪御龙湾,15300,2004年建成 ,平房,1.5元/平米/月,广州市丽源物业管理有限公司,暂无信息,212栋,270户
南航碧花园金水湾,(花都狮岭镇)山前大道南航碧花园金水湾,15238,2002年建成 ,塔楼,3元/平米/月,广州碧花园物业管理有限公司,广州碧花园房地产开发有限公司,50栋,50户
东汇城国际公寓,(增城荔城中区)观翠路21号,15079,2007年建成 ,塔楼,3.5元/平米/月,佛山市三水广场物业经营管理有限公司,无开发商,3栋,1058户
敏捷科创中心,(白云太和)北太路1627号,12763,2016年建成 ,塔楼,3.5元/平米/月,广州市敏捷物业管理有限公司,广州市敏运数字信息电子化科技有限公司,3栋,1825户
翠景苑(花都),(花都旧区)曙光路6号,13874,2005年建成 ,塔楼,0.5元/平米/月,无物业管理服务,无开发商,6栋,248户
银雅轩,(花都旧区)松园路17号,14603,2007年建成 ,板楼,0.6元/平米/月,暂无信息,无开发商,1栋,119户
丽景楼,(花都旧区)建设北路97号,12287,2009年建成 ,塔楼,0.5元/平米/月,暂无信息,暂无信息,2栋,59户
逸景雅轩,(从化河滨北路)向阳南路7号,12605,2010年建成 ,塔楼,2元/平米/月,广州云星物业管理有限公司, 合肥万科瑞翔地产有限公司,2栋,182户
荔景园(从化区),(从化新城片区)蓝田堤路荔景园(从化区),15578,2000年建成 ,塔楼/板楼/平房,1.26元/平米/月,无物业管理服务,无开发商,115栋,1342户
美福花园,(南沙进港大道)进港大道322号,13584,2004年建成 ,塔楼,1.8元/平米/月,暂无信息, 西安保亿名卓置业有限公司,3栋,307户
领界,(南沙横沥)南江一路,12629,2015年建成 ,塔楼,2.8元/平米/月,广州长建物业管理有限公司,暂无信息,9栋,437户
尚品雅居花荟,(花都秀全街)学府路11号,15079,2015年建成 ,塔楼,1.6元/平米/月,恒嘉物业管理有限公司,广州市花都西城经济开发有限公司,4栋,784户
富华居,"(南沙大岗镇)环镇西路30号,环镇西路32号,环镇西路34号",12425,1999年建成 ,塔楼/平房,2.8元/平米/月,广东侨富物业管理有限公司, 陕西亿润经贸有限公司 ,6栋,124户
金福花园,(花都旧区)培英街17号,11936,1996年建成 ,塔楼,0.3元/平米/月,暂无信息,广州花都市城镇建设开发公司,4栋,28户
华丽大厦,(花都旧区)商业大道5号,14146,1994年建成 ,塔楼,3元/平米/月,无物业管理服务,暂无信息,3栋,85户
锦德名轩,(增城荔城中区)荔乡路锦德名轩,13786,2003年建成 ,塔楼,2元/平米/月,暂无信息,河南中中置业集团有限公司,1栋,72户
华西路,(白云人和)华西路,15200,2000年建成 ,板楼,0.3元/平米/月,无物业管理服务,暂无信息,78栋,481户
宝华路28号小区,(花都旧区)宝华路28号,12094,1997年建成 ,塔楼/平房,1元/平米/月,时代物业,阳光开发商,4栋,108户
金联大楼,(花都旧区)商业大道86号,11800,1999年建成 ,塔楼,1.5元/平米/月,无物业管理,花腾置业,1栋,130户
金雅居,(花都旧区)花城北路85号-19号,12106,2002年建成 ,板楼,0.6元/平米/月,单位管理,无开发商,3栋,169户
银雅华庭,(花都旧区)松园大道19号,12909,2007年建成 ,塔楼,0.8元/平米/月,业主自筹物业,无开发商,5栋,168户
东平雅筑,(南沙大岗镇)豪福路77号,14158,2003年建成 ,平房,1.8元/平米/月,广州市兴业物业管理有限公司,无开发商,5栋,220户
宝珠苑,(花都旧区)建设北路122-1号,11727,2000年建成 ,塔楼,0.45元/平米/月,业主自筹物业,无开发商,3栋,94户
富康东路,(增城荔城富鹏)开园中路富康东路,12109,2019年建成 ,未知类型,暂无信息,无物业管理服务,暂无信息,13栋,136户
泰富广场,(增城荔城中区)西城路23号,13598,1999年建成 ,塔楼/平房,1元/平米/月,广州市中天物业管理有限公司,无开发商,2栋,322户
中坚花园,(增城荔城中区)民生路18号,15083,1999年建成 ,塔楼,1至2元/平米/月,无物业管理服务,无开发商,8栋,398户
雍晟美景家园,(从化旧城区)新城中路89号,12425,2005年建成 ,塔楼,0.5至1元/平米/月,广州市瑞晟物业管理有限公司,无开发商,2栋,240户
聚景楼,(花都旧区)龙珠西路3号,13081,2005年建成 ,板楼,0.5元/平米/月,暂无信息,北京星辉基业置业有限公司,2栋,73户
香江国际金融中心,(南沙金洲)金隆路香江国际金融中心,12455,2009年建成 ,塔板结合,4.5元/平米/月,广州香江物业管理有限公司,无开发商,3栋,1374户
钻石花苑,(花都旧区)龙珠路13号,12675,2000年建成 ,塔楼,1.2元/平米/月,广州市雅居乐物业管理有限公司,无开发商,16栋,180户
菊晖苑,(花都旧区)天贵路71号,12926,2001年建成 ,塔楼,暂无信息,暂无信息,暂无信息,4栋,107户
華園,(花都旧区)秀全大道54号,14356,1986年建成 ,塔楼/板楼,暂无信息,暂无信息,上海德佑房地产经纪有限公司,10栋,83户
莲花山纸厂宿舍,(番禺莲花山)康定大道莲花山纸厂宿舍,12458,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
宜居苑,(增城荔城富鹏)通园中路62号,13253,2008年建成 ,塔楼,暂无信息,无物业管理,无开发商,3栋,118户
秀全苑,(花都旧区)玫瑰路2号,13518,1995年建成 ,板楼,1元/平米/月,业主自筹物业,无开发商,4栋,140户
望谷美庐,(从化温泉镇)冲口路望谷,13106,2011年建成 ,塔楼,2.5至2.8元/平米/月,望谷酒店物业管理公司,无开发商,87栋,87户
富康西路,(增城荔城富鹏)富康西路,13171,暂无信息 ,未知类型,暂无信息,无物业管理服务,暂无信息,9栋,60户
荔乡路35号小区,(增城荔城中区)荔乡路35号,13761,1998年建成 ,未知类型,暂无信息,无物业管理服务,暂无信息,3栋,37户
富康东路,(增城荔城富鹏)开园中路富康东路,12109,2019年建成 ,未知类型,暂无信息,无物业管理服务,暂无信息,13栋,136户
华西路,(白云人和)华西路,15200,2000年建成 ,板楼,0.3元/平米/月,无物业管理服务,暂无信息,78栋,481户
耀华商住小区,(花都旧区)花城路1号,15041,暂无信息 ,未知类型,0.8元/平米/月,暂无信息,暂无信息,1栋,336户
华丽大厦,(花都旧区)商业大道5号,14146,1994年建成 ,塔楼,3元/平米/月,无物业管理服务,暂无信息,3栋,85户
兴发楼,(花都旧区)宝华路45-2号,13255,1994年建成 ,塔板结合,0.5元/平米/月,无物业管理服务,无开发商,1栋,45户
宝华路28号小区,(花都旧区)宝华路28号,12094,1997年建成 ,塔楼/平房,1元/平米/月,时代物业,阳光开发商,4栋,108户
旧农行宿舍,(番禺钟村)毓秀东路12号,14449,1995年建成 ,板楼,0.8元/平米/月,广州市源林物业管理有限公司, 大理耀鹏房地产开发有限责任公司,1栋,8户
锦德名轩,(增城荔城中区)荔乡路锦德名轩,13786,2003年建成 ,塔楼,2元/平米/月,暂无信息,河南中中置业集团有限公司,1栋,72户
东平雅筑,(南沙大岗镇)豪福路77号,14158,2003年建成 ,平房,1.8元/平米/月,广州市兴业物业管理有限公司,无开发商,5栋,220户
宝珠苑,(花都旧区)建设北路122-1号,11727,2000年建成 ,塔楼,0.45元/平米/月,业主自筹物业,无开发商,3栋,94户
红菊花大厦,(花都旧区)龙珠路9号,12206,2001年建成 ,塔楼,1.8元/平米/月,广州市长信物业管理有限公司, 广州吉高展览策划有限公司,1栋,96户
金联大楼,(花都旧区)商业大道86号,11800,1999年建成 ,塔楼,1.5元/平米/月,无物业管理,花腾置业,1栋,130户
