小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
清涧三街坊,(普陀真光)清涧路187弄,当前网页找不到元素（价格）,1997年建成 ,塔楼/板楼,0.8元/平米/月,上海乾溪物业管理有限公司,上海桃浦房地产开发有限公司,28栋,1524户
泗塘三村,"(宝山张庙)泗塘三村, 张庙",当前网页找不到元素（价格）,1984年建成 ,板楼,0.8至2.2元/平米/月,上海宝房物业服务公司,上海宝房（集团）有限公司,120栋,2363户
上大阳光乾清园,(宝山上大)沪太路2588弄,当前网页找不到元素（价格）,2002年建成 ,板楼,1.38元/平米/月,上海乾溪物业管理有限公司,上海建乾房地产开发有限公司,61栋,732户
嘉城幸福港,(嘉定江桥)海蓝路318弄,当前网页找不到元素（价格）,2005年建成 ,板楼,1.45元/平米/月,景瑞物业,上海华江建设发展有限公司,28栋,828户
通河四村,(宝山通河)长江西路52号,当前网页找不到元素（价格）,1987年建成 ,板楼,0.6至0.7元/平米/月,宝华物业有限公司,上海宝房(集团)通河物业管理有限公司,119栋,2518户
绿地无双,"(奉贤南桥)湖堤路388弄, 湖堤路399弄",当前网页找不到元素（价格）,2011年建成 ,塔楼/板楼,2.4至3.5元/平米/月,上海长城物业,上海绿地奉翔置业有限公司,63栋,1128户
富特五村,"(浦东外高桥)夏碧路310弄,夏碧路380弄,春晖路289弄",当前网页找不到元素（价格）,1993年建成 ,板楼,0.25至0.85元/平米/月,建工物业,上海建工房产有限公司,97栋,1464户
锦龙苑,(宝山上大)聚丰园路388弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.65至1.12元/平米/月,上海乾溪置业总公司,上海祁连房地产开发总公司,82栋,1016户
今天花园,(闵行颛桥)贵都路209弄,当前网页找不到元素（价格）,2001年建成 ,板楼,1.25元/平米/月,上海华欣物业管理有限公司,上海贵都房地产开发有限公司,58栋,590户
浦江世博家园十三街坊,(闵行浦江)浦晓南路59弄,当前网页找不到元素（价格）,2006年建成 ,板楼,0.6至1.2元/平米/月,上海闵行陈行物业管理有限公司,上海世博土地控股有限公司,27栋,486户
都市雅筑,"(闵行颛桥)都市路2101号, 都市路1905弄, 沪闵路3131弄25~52号",当前网页找不到元素（价格）,2010年建成 ,板楼,1.05元/平米/月,上海高成物业管理有限公司,上海高成佳苑置业有限公司,22栋,420户
佳洲欣苑,"(浦东川沙)新川路995弄, 华夏二路661、663号",当前网页找不到元素（价格）,2004年建成 ,板楼,0.35元/平米/月,上海昌悦物业管理有限公司,上海佳运置业有限公司,47栋,553户
东方帕堤欧,"(宝山顾村)顾北路691号,顾北路689弄",当前网页找不到元素（价格）,2009年建成 ,板楼,1.5至2.2元/平米/月,上海绿城物业有限公司,上海明豪置业发展有限公司,140栋,1170户
茂盛花苑,(闵行七宝)七莘路3885弄,当前网页找不到元素（价格）,1994年建成 ,板楼/塔板结合,0.5至0.6元/平米/月,茂训物业,上海茂顺置地有限公司,98栋,1193户
万馨佳园,(浦东川沙)新德西路207弄,当前网页找不到元素（价格）,2005年建成 ,板楼,0.4元/平米/月,上海隆庆物业管理有限公司,界龙房地产开发公司,94栋,1440户
淞南九村（北区）,(宝山淞南)新二路195号,当前网页找不到元素（价格）,1994年建成 ,板楼,0.8元/平米/月,上海湘鑫实业有限公司,上海淞南工业区开发公司,76栋,924户
岭南翠庭,(宝山张庙)岭南路1289弄,当前网页找不到元素（价格）,2003年建成 ,板楼,1.2元/平米/月,上海高境物业管理有限公司,上海市城市建设综合开发有限公司,27栋,350户
金地天地云墅,"(宝山顾村)苏家浜路388弄, 苏家浜路388弄1-189号",当前网页找不到元素（价格）,2010年建成 ,板楼,2.8至3元/平米/月,暂无信息,上海安富鑫房地产发展有限公司,270栋,1616户
柏丽华庭,(宝山杨行)蕰川路1623弄,当前网页找不到元素（价格）,2007年建成 ,板楼,1.8至2元/平米/月,上海东湖物业管理有限公司,上海新舒房地产开发有限公司,11栋,740户
周康二村,(浦东康桥)康沈路400弄,当前网页找不到元素（价格）,1999年建成 ,板楼,0.4至4.8元/平米/月,周康物业管理有限公司,周康置业开发有限公司,74栋,746户
慧华东苑,(宝山上大)南陈路279弄,当前网页找不到元素（价格）,2011年建成 ,板楼,1至1.1元/平米/月,上海乾溪物业管理有限公司,上海祁华房地产开发有限公司,60栋,704户
星纳家园,(浦东曹路)海纳路129弄,当前网页找不到元素（价格）,2011年建成 ,板楼,1.06至1.12元/平米/月,上海浦东东龙物业有限公司,上海中星（集团）有限公司,17栋,1080户
桃浦九村,(普陀桃浦)白丽路688弄,当前网页找不到元素（价格）,2004年建成 ,板楼,0.8元/平米/月,精连物业,上海锦联房地产开发责任有限公司,39栋,458户
东沟六村,(浦东高行)东沟六村,当前网页找不到元素（价格）,1993年建成 ,板楼,0.6元/平米/月,上海浦东新区东沟物业有限公司,上海建工房产有限公司,49栋,664户
日月华庭,"(闵行颛桥)颛乐路199弄（三期）,颛兴路639弄（一期）（二期）",当前网页找不到元素（价格）,2003年建成 ,板楼,0.54至1.7元/平米/月,上海田园物业公司,上海颛盛房地产有限公司,65栋,844户
仁恒广场,"(浦东塘桥)茂兴路86号,茂兴路90号,茂兴路92号,茂兴路96号,茂兴路98号,茂兴路88号",当前网页找不到元素（价格）,1994年建成 ,塔楼/板楼,2.5元/平米/月,上海仁恒物业管理有限公司,上海仁恒房地产有限公司,6栋,658户
复旦软件园智慧新天地,(杨浦周家嘴路)隆昌路588号,当前网页找不到元素（价格）,2002年建成 ,板楼,3.8至5元/平米/月,上海丰城物业有限公司,上海瑞安房地产发展有限公司,3栋,499户
宝林二村,(宝山淞宝)宝林二村,当前网页找不到元素（价格）,1989年建成 ,板楼,0.8元/平米/月,宝钢物业,宝钢集团有限公司,97栋,2040户
宝山三村,(宝山淞宝)永乐路422号,当前网页找不到元素（价格）,1994年建成 ,板楼,0.7至0.8元/平米/月,上海宝山新寓物业管理有限公司,宝钢集团有限公司,185栋,2183户
兴银花园,"(闵行颛桥)丰顺路645弄, 贵都路158弄",当前网页找不到元素（价格）,1995年建成 ,板楼/塔板结合,0.48至0.52元/平米/月,上海田园物业公司,上海兴银房地产发展有限公司,90栋,1128户
西环三村,(闵行莘庄)西环路205弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.6至1.2元/平米/月,上海莘旺物业管理有限公司,上海国融莘闵置业有限公司,31栋,550户
高行银杏苑,"(浦东高行)金高路436弄,行泰路150弄",当前网页找不到元素（价格）,2006年建成 ,板楼,0.9元/平米/月,上海不凡物业管理有限公司,上海高行华飞房地产公司,76栋,1279户
新虹桥雅苑,(青浦徐泾)谢卫路258弄,当前网页找不到元素（价格）,2009年建成 ,塔楼/板楼,3.5元/平米/月,金地物业,上海兴鑫房地产开发有限公司,28栋,812户
共康六村,(宝山共康)共康六村,当前网页找不到元素（价格）,1995年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,上海野桥物业管理有限公司,上海屹立房地产发展有限公司,164栋,2260户
瀚龙苑,(浦东川沙)华夏东路860弄,当前网页找不到元素（价格）,2006年建成 ,板楼,1.2元/平米/月,建工物业,上海建工房产有限公司,31栋,474户
虹桥机场新村,(长宁西郊)虹桥机场新村,当前网页找不到元素（价格）,1978年建成 ,板楼,0.8元/平米/月,龙华物业,机场建设配套有限责任公司,173栋,2422户
薇馨家园,(闵行春申)春申路1580弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.45至0.5元/平米/月,上海春晖物业管理有限公司,上海金三角房地产开发公司,36栋,538户
宝山八村,(宝山淞宝)永清路699弄,当前网页找不到元素（价格）,1998年建成 ,塔楼/板楼,0.8至0.9元/平米/月,上海宝钢源康物业管理有限公司,宝钢集团有限公司,126栋,2075户
华高二村,(浦东高行)巨峰路997弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.9元/平米/月,上海华高物业有限公司,城建二司,98栋,1403户
富特三村,"(浦东外高桥)季景路370弄,冬融路240弄,秋霞路300弄",当前网页找不到元素（价格）,1993年建成 ,板楼,0.8元/平米/月,上海外高桥物业管理有限公司,上海虹桥高尔夫俱乐部有限公司,102栋,1453户
民华小区,(虹口江湾镇)三门路750弄,当前网页找不到元素（价格）,1989年建成 ,板楼,0.8元/平米/月,上海爱仁物业有限公司,天津投资有限公司,31栋,616户
兴浦新村,"(杨浦中原)闸殷路75弄,闸殷路81弄,闸殷路91弄",当前网页找不到元素（价格）,1994年建成 ,板楼,0.85元/平米/月,上海佳管物业管理有限公司,无开发商,78栋,1514户
呼玛四村,(宝山张庙)呼玛四村,当前网页找不到元素（价格）,1993年建成 ,板楼,0.9元/平米/月,景春物业,上海通河工贸开发有限公司,92栋,1761户
国亭花苑,"(松江九亭)九亭大街368弄，虬泾路56弄，九亭大街443弄, 九亭大街403弄",当前网页找不到元素（价格）,1999年建成 ,板楼,0.8元/平米/月,上海国顺物业管理有限公司,上海国亭置业有限公司,79栋,1066户
桃浦六村樱花苑,(普陀桃浦)雪松路330弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.8元/平米/月,上海绿春物业管理有限公司,普陀建筑,41栋,950户
汇丰沁苑,"(嘉定江桥)临夏路800弄,临夏路801弄",当前网页找不到元素（价格）,2006年建成 ,板楼,0.8至1.65元/平米/月,上海万绢物业有限公司,上海欣振房地产发展有限公司,57栋,1252户
周康一村,(浦东康桥)周康新村,当前网页找不到元素（价格）,1993年建成 ,板楼,0.3至0.7元/平米/月,上海康旺物业有限公司,周康置业开发有限公司,47栋,568户
南新三村,(浦东北蔡)下南路339弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.8元/平米/月,上海长银物业发展有限公司,绿城集团,66栋,1040户
浦发绿城东泰林路799弄,(浦东三林)东泰林路799弄,当前网页找不到元素（价格）,2004年建成 ,板楼,0.55元/平米/月,上海浦发物业有限公司,浦发集团,23栋,276户
高行绿洲(二期),(浦东高行)秋岚路251弄,当前网页找不到元素（价格）,2010年建成 ,板楼,1.1元/平米/月,深圳彩生活物业管理公司,上海外高桥保税区联合发展有限公司,24栋,711户
园西二居,"(浦东川沙)城南路627弄1支弄, 城南路627弄2支弄, 城南路627弄3支弄, 城南路707号, 城南路677号",当前网页找不到元素（价格）,1988年建成 ,板楼,0.3至0.5元/平米/月,上海浦东物业管理公司,浦东房地产开发公司,55栋,622户
三门二小区,(虹口江湾镇)三门路759弄,当前网页找不到元素（价格）,1997年建成 ,板楼,0.55元/平米/月,上海虹达物业管理有限公司,天津开发商,48栋,956户
枫桦景苑一期,(闵行吴泾)剑川路198弄,当前网页找不到元素（价格）,2004年建成 ,板楼,1.5元/平米/月,上海吴泾物业管理有限公司,闵行房地产,46栋,525户
三泉公寓,"(静安彭浦)长临路61弄,三泉路601弄,三泉路631弄,三泉路717弄",当前网页找不到元素（价格）,1995年建成 ,板楼,0.6元/平米/月,上海凯士达房地产开发经营有限公司,上海凯士达房地产开发经营有限公司,83栋,1017户
艾南小区,"(浦东杨思前滩)新浦路543弄1-10号,新浦路587弄1-12号,新浦路629弄1-12号,新浦路673弄1-16号",当前网页找不到元素（价格）,1992年建成 ,板楼,0.7元/平米/月,上海建工物业有限公司,上海虹桥高尔夫俱乐部有限公司,50栋,1192户
张桥小区,"(浦东金桥)佳林路838弄,佳林路898弄,佳林路962弄",当前网页找不到元素（价格）,1990年建成 ,板楼,0.9元/平米/月,上海伟发物业有限公司,上海伟发置业有限公司,40栋,578户
万科蓝山,(浦东曹路)金海路3333弄,当前网页找不到元素（价格）,2004年建成 ,板楼,4.2元/平米/月,万科物业,上海万科房地产有限公司,650栋,650户
美丽家园,(闵行莘庄)莘西南路128弄,当前网页找不到元素（价格）,1998年建成 ,板楼,0.7元/平米/月,上海闵行公房资产经营公司,上海闵行公房资产经营公司,39栋,480户
颐亭花园(公寓),(松江九亭)涞坊路1188弄,当前网页找不到元素（价格）,2008年建成 ,板楼,1.7至1.72元/平米/月,上海益镇物业管理有限公司,上海维豪房地产开发有限公司,30栋,840户
曹江公寓,(嘉定江桥)临夏路98弄,当前网页找不到元素（价格）,2006年建成 ,板楼,1.55元/平米/月,上海申旺物业管理有限公司,上海嘉路房地产发展有限公司,58栋,914户
宝钢二村,"(宝山淞宝)宝钢二村, 友谊路140号, 友谊路152号",当前网页找不到元素（价格）,1978年建成 ,板楼,0.5至0.8元/平米/月,友谊物业,宝钢集团有限公司,87栋,1908户
春晖小区,(闵行航华)航华二村三街坊301-340号,当前网页找不到元素（价格）,1995年建成 ,塔楼/板楼,0.8至1元/平米/月,上海春晖物业管理有限公司,天津建工集团,40栋,678户
海上荟名都,(嘉定嘉定新城)双丁路69弄,当前网页找不到元素（价格）,2014年建成 ,板楼,2.9元/平米/月,上实物业管理(上海)有限公司,上海嘉瑞房地产有限公司,5栋,340户
北欧丽景,(闵行老闵行)沧源路755弄126-190号,当前网页找不到元素（价格）,1998年建成 ,板楼,0.35至1元/平米/月,上海金榜物业有限公司,北桥房产,31栋,336户
淞南新新五村,"(宝山淞南)淞南五村, 淞南路200弄501-580号",当前网页找不到元素（价格）,1998年建成 ,板楼,0.8元/平米/月,兴肇物业,暂无信息,77栋,1048户
荷一小区,"(浦东金桥)五莲路1047弄,五莲路1018弄,五莲路959弄",当前网页找不到元素（价格）,1995年建成 ,板楼,0.58至0.8元/平米/月,绿欣物业,金巷开发商,65栋,1122户
宝山六村,(宝山淞宝)永乐路115弄,当前网页找不到元素（价格）,2003年建成 ,板楼,0.7元/平米/月,上海宝山新寓物业管理有限公司,上海华意房地产发展有限公司,100栋,1180户
万科七宝国际,"(闵行七宝)新龙路1333弄, 新龙路1373号, 新龙路1353号, 中春路8633弄",当前网页找不到元素（价格）,1993年建成 ,板楼,4.7至16.8元/平米/月,上海万科物业管理有限公司,上海东苑美墅置业有限公司,49栋,3495户
嘉城桃花岛(公寓),(嘉定江桥)嘉怡路279弄,当前网页找不到元素（价格）,2006年建成 ,板楼,1.55元/平米/月,景瑞物业,上海华江建设发展有限公司,24栋,735户
共和小区,"(宝山张庙)共和新路4719弄31-168号, (不包含163、167号）",当前网页找不到元素（价格）,1994年建成 ,板楼,0.6元/平米/月,上海高境物业管理有限公司,上海宝宸(集团)有限公司,166栋,2194户
颛溪八村,"(闵行颛桥)颛兴路345弄, 颛兴路371号",当前网页找不到元素（价格）,1994年建成 ,板楼,0.6元/平米/月,上实物业管理有限公司,颛元置业有限公司,83栋,942户
西郊河畔家园,(闵行华漕)繁兴路469弄,当前网页找不到元素（价格）,2006年建成 ,板楼,1元/平米/月,上海东慧庄原物业管理有限公司,上海春葵房地产经营有限公司,56栋,668户
东方豪园(公寓),(嘉定嘉定新城)宝安公路3518弄,当前网页找不到元素（价格）,2010年建成 ,板楼,2.5元/平米/月,新加坡狮城怡安物业管理有限公司, 合肥万科瑞翔地产有限公司,6栋,521户
金地都会艺境(松江),(松江莘闵别墅)陈春公路677弄,当前网页找不到元素（价格）,2002年建成 ,板楼/平房,2.9至3.6元/平米/月,金地物业公司,上海安泷鑫房地产开发有限公司,360栋,1105户
朱行新四村,(闵行梅陇)莘朱路1760弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.65元/平米/月,上海虹梅物业管理有限公司,天大房地产经济有限公司,54栋,609户
锦华茗园,(嘉定江桥)靖远路799弄,当前网页找不到元素（价格）,2006年建成 ,板楼,1.55元/平米/月,上海西邦物业有限公司,上海盛城房地产有限公司,58栋,928户
呼玛五村,(宝山张庙)呼玛五村,当前网页找不到元素（价格）,1994年建成 ,板楼,0.8元/平米/月,希尔顿物业,上海住建创意投资有限公司,79栋,1484户
三湘未来海岸,"(杨浦新江湾城)民府路905号,淞沪路949号,国霞路399弄",当前网页找不到元素（价格）,2011年建成 ,板楼,4.7元/平米/月,上海三湘物业管理有限公司,上海湘宸置业发展有限公司,37栋,1685户
信达蓝爵,(松江松江大学城)淡家浜街99弄,当前网页找不到元素（价格）,2013年建成 ,板楼,2.8至3.1元/平米/月,万科物业,上海信达银泰置业有限公司,32栋,1385户
颛溪五村,(闵行颛桥)颛兴路245弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.45至0.65元/平米/月,上海田园物业公司,上海颛桥房地产有限公司,100栋,973户
航华二村嘉丰公寓,(闵行航华)航华二村一街坊391-463号,当前网页找不到元素（价格）,1995年建成 ,板楼,0.8元/平米/月,上海嘉丰物业管理有限公司,上海华漕房地产开发有限公司,73栋,860户
禄德嘉苑,"(宝山杨行)竹韵路259弄,竹韵路258弄",当前网页找不到元素（价格）,2005年建成 ,板楼,1.25至1.5元/平米/月,上海邦手物业管理有限公司,上海杨泰房地产开发有限公司,40栋,876户
汇枫公寓,(浦东周浦)康沈路3001弄,当前网页找不到元素（价格）,2013年建成 ,板楼,1.08至1.2元/平米/月,保利物业管理,上海华惠房地产开发经营有限公司,15栋,960户
爱法花园(一期),(浦东曹路)民雪路918弄,当前网页找不到元素（价格）,2004年建成 ,板楼,0.7至1元/平米/月,上海芸绮物业管理有限公司,爱法房产,33栋,382户
英郡雷丁小城,"(松江新桥)莘砖公路555弄（一期）, 莘砖公路399弄（二期）, 莘砖公路349号, 莘砖公路351号, 莘砖公路353号",当前网页找不到元素（价格）,2007年建成 ,板楼,2.1元/平米/月,上海乔爱物业管理有限公司,上海精文南部置业发展有限公司,827栋,863户
民东公寓,"(嘉定南翔)民主东街62弄, 民主东街27弄, 民主东街87弄, 古猗园路350弄, 民主东街16弄, 民主东街151弄, 民主东街81号",当前网页找不到元素（价格）,2000年建成 ,板楼,1.2元/平米/月,上海翔房物业管理有限公司,上海荣联房地产有限公司,90栋,864户
冶金小区(宝山),(宝山张庙)通河三村111-163号,当前网页找不到元素（价格）,1996年建成 ,板楼,0.8至2.8元/平米/月,通河物业,上海明月房产置业有限公司,54栋,638户
富浩花园,(宝山张庙)虎林路800弄,当前网页找不到元素（价格）,2002年建成 ,板楼/平房,0.6元/平米/月,绿地物业,上海富中置业有限公司,84栋,986户
雅仕轩,(松江莘闵别墅)莘松路1155弄,当前网页找不到元素（价格）,1977年建成 ,板楼,1.7至2元/平米/月,上海复瑞物业管理有限公司,上海莘迪房地产有限公司,587栋,587户
三门路505弄,(宝山高境)三门路505弄,当前网页找不到元素（价格）,1998年建成 ,板楼,0.8元/平米/月,上海高境物业管理有限公司,共和公司,9栋,116户
浦江世博家园十二街坊,(闵行浦江)浦驰路235弄,当前网页找不到元素（价格）,2007年建成 ,板楼,0.98元/平米/月,上海闵行陈行物业管理有限公司,上海世博土地控股有限公司,12栋,376户
南大路180弄,(宝山大场镇)南大路180弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.8元/平米/月,新寓物业,北辰集团,30栋,643户
南新六村,"(浦东北蔡)下南路500弄, 下南路526弄",当前网页找不到元素（价格）,1997年建成 ,板楼,0.8元/平米/月,上海田丰物业管理有限公司,浦东发展有限公司,38栋,888户
逸亭佳苑,(浦东周浦)年家浜路28弄,当前网页找不到元素（价格）,2007年建成 ,板楼,1.5元/平米/月,上海鑫通物业管理有限公司,上海景亭置业发展有限公司,31栋,563户
盘古嘉德,(嘉定嘉定新城)洪德路1500弄,当前网页找不到元素（价格）,2014年建成 ,板楼,4.2元/平米/月,港联物业服务（上海）有限公司,上海盘谷房地产有限公司,8栋,468户
阳光欧洲城别墅(三期),(浦东金桥)佳京路99弄,当前网页找不到元素（价格）,2002年建成 ,板楼,1.5元/平米/月,上海市陆家嘴物业管理有限公司,上海富盛经济开发区开发有限公司,281栋,281户
东缘公寓,(浦东御桥)康桥路1055号,当前网页找不到元素（价格）,1998年建成 ,板楼,0.4元/平米/月,东缘物业有限公司,上海海东房地产有限公司,12栋,100户
南新西园,(浦东外高桥)行南路1150弄,当前网页找不到元素（价格）,2009年建成 ,板楼,0.36至1.2元/平米/月,上海南顺物业管理有限公司,上海永圣房地产有限公司,42栋,1316户
和龙新苑,(浦东外高桥)和龙路619弄,当前网页找不到元素（价格）,2004年建成 ,板楼,1.1元/平米/月,上海外高桥物业管理有限公司,上海朋大置业有限公司,63栋,731户
御澜湾,(青浦盈浦)淀山湖大道199弄,当前网页找不到元素（价格）,2012年建成 ,板楼,3.3至3.6元/平米/月,上海仁恒物业管理有限公司,上海仁杰河滨园房地产有限公司,50栋,754户
铂金府,"(嘉定嘉定新城)云谷路1233弄, 云屏路1286弄",当前网页找不到元素（价格）,2013年建成 ,板楼,2至2.7元/平米/月,上海市鼎太物业管理有限公司,上海鼎申富苑置业发展有限公司,15栋,758户
杨桥第一小区,"(普陀桃浦)真北路2857弄,真北路2977弄",当前网页找不到元素（价格）,1995年建成 ,板楼,0.8元/平米/月,上海真中物业管理有限公司,无开发商,58栋,1054户
华浜二村,(宝山淞南)逸仙路3400弄,当前网页找不到元素（价格）,1993年建成 ,板楼,0.65至1.2元/平米/月,上海继发物业公司,上海正鸿房地产有限公司,98栋,1392户
昌林公寓,(静安彭浦)景凤路52弄,当前网页找不到元素（价格）,1996年建成 ,板楼,0.8元/平米/月,上海北方物业管理有限公司,无开发商,35栋,408户
绿洲古猗新苑(二期),(嘉定南翔)德园南路508弄,当前网页找不到元素（价格）,2015年建成 ,板楼,3.5元/平米/月,上海明达物业管理有限公司,上海漪园房产有限公司,15栋,692户
长泰西郊,(松江洞泾)泗砖南路1500弄,当前网页找不到元素（价格）,2002年建成 ,板楼/塔板结合,6元/平米/月,上海长宜物业管理有限公司,上海德基置业有限公司,436栋,461户
嘉美坊,(嘉定丰庄)铜川路2288弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.8元/平米/月,上海嘉真物业管理有限公司,上海申城城市建设开发有限公司,57栋,1134户
行知家园,(宝山大华)行知路572弄1-37号,当前网页找不到元素（价格）,1997年建成 ,板楼,0.5元/平米/月,大华物业,大华集团上海华宜置业有限公司,35栋,364户
丰舍西苑,(浦东曹路)民雨路336弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.7至1.01元/平米/月,上海建达物业有限公司,上海顾路房地产开发经营公司,46栋,536户
紫晶南园,(闵行吴泾)广南路666弄,当前网页找不到元素（价格）,2005年建成 ,板楼,1.2至3元/平米/月,紫泰物业,上海紫都置业发展有限公司,166栋,2691户
凌兆新村(上浦路336弄),(浦东三林)上浦路336弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.6元/平米/月,上海三凌物业管理公司,三林集团,51栋,740户
金丰小区北区（121弄）,(闵行华漕)金丰路121弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.6至1.5元/平米/月,上海诸翟物业管理有限公司,金丰置业有限公司,131栋,1601户
共康八村,(宝山共康)共康八村,当前网页找不到元素（价格）,1995年建成 ,板楼,0.6至0.8元/平米/月,上海中鑫物业管理有限公司,上海宏洲房地产有限公司,93栋,2076户
银泰苑,(闵行春申)双柏路1688弄,当前网页找不到元素（价格）,2009年建成 ,板楼,1.05至1.65元/平米/月,工联物业,上海泰飞房地产有限公司,78栋,1633户
江桥佳苑,"(嘉定江桥)华江路136弄, 华江公路90弄",当前网页找不到元素（价格）,2012年建成 ,板楼,1.2元/平米/月,上海华江物业发展有限公司,上海华江建设发展有限公司,36栋,2119户
上大阳光乾龙苑,(宝山大场镇)环镇北路700弄,当前网页找不到元素（价格）,1996年建成 ,板楼,0.8至1元/平米/月,上海乾溪物业管理有限公司,上海联兴住宅建设有限公司,56栋,712户
景舒苑一村,(闵行浦江)浦秀路359弄,当前网页找不到元素（价格）,2005年建成 ,板楼,0.5元/平米/月,上海闵行陈行物业管理有限公司,上海浦陈房地产开发经营有限公司,68栋,831户
曹杨八村,(普陀真如)曹杨八村,当前网页找不到元素（价格）,1954年建成 ,塔楼/板楼,0.8至1元/平米/月,真如物业,上海真如物业有限公司,211栋,5312户
东珠苑,(嘉定丰庄)定边路99弄,当前网页找不到元素（价格）,2006年建成 ,板楼,1.2元/平米/月,上海明珠物流有限公司,上海明珠物流有限公司,4栋,120户
孙桥花苑,(浦东张江)孙桥路306弄,当前网页找不到元素（价格）,1994年建成 ,板楼,0.35至1.5元/平米/月,华新物业公司,上海张江（集团）有限公司,55栋,666户
棕榈苑,(浦东三林)环林东路906弄,当前网页找不到元素（价格）,1999年建成 ,塔楼/板楼,1.2元/平米/月,上海民盈城投物业管理有限公司,三林集团,16栋,533户
周康四村,(浦东康桥)康沈路465弄,当前网页找不到元素（价格）,2001年建成 ,板楼,0.5至0.7元/平米/月,康旺物业,周康置业开发有限公司,78栋,781户
爱邦大厦,(徐汇徐家汇)零陵路585号,当前网页找不到元素（价格）,1989年建成 ,板楼,1.8至3元/平米/月,上海菱建物业管理有限公司,爱建房地产公司,1栋,205户
景舒苑十村东区,"(闵行浦江)浦雪路53弄, 浦瑞路56弄",当前网页找不到元素（价格）,2007年建成 ,板楼,0.3至0.9元/平米/月,上海闵行陈行物业管理有限公司,上海浦陈开发经营有限公司,12栋,366户
昌鑫家园,"(宝山通河)通河九村51-70,通河九村156-159,通河九村168-171,通河九村178,通河九村185-187",当前网页找不到元素（价格）,2000年建成 ,板楼,0.4元/平米/月,上海骏利物业管理有限公司,昌鑫房产,32栋,368户
华丰苑(阳光新居),(闵行颛桥)中沟路400弄,当前网页找不到元素（价格）,2003年建成 ,板楼,0.8元/平米/月,中宁物业,上海沪莘置业发展有限公司,26栋,306户
东力新村,(浦东高行)申江路985弄,当前网页找不到元素（价格）,2002年建成 ,板楼,0.6至1元/平米/月,上海北方物业管理有限公司,上海镇东实业有限公司,45栋,568户
天际蓝桥,(嘉定江桥)华江支路328弄,当前网页找不到元素（价格）,2010年建成 ,板楼/平房,1.76元/平米/月,嘉安物业,上海天麦置业有限公司,29栋,1169户
江桥三村四街坊,"(嘉定江桥)靖远路510弄,临潭路518弄",当前网页找不到元素（价格）,2004年建成 ,板楼,0.5元/平米/月,上海申旺物业管理有限公司,上海新兴技术开发区联合发展有限公司,38栋,425户
亭汇花苑,(松江九亭)沪松公路1480弄,当前网页找不到元素（价格）,2002年建成 ,板楼,1元/平米/月,上海佳国物业管理有限公司,上海九亭房地产开发有限公司,100栋,1145户
博捷名苑,(浦东外高桥)冬融路245弄,当前网页找不到元素（价格）,2004年建成 ,板楼,1.35元/平米/月,上海永恒物业管理有限公司,上海博捷房地产开发有限公司,16栋,310户
场中小区,"(静安彭浦)场中路2187弄, 场中路2155弄, 场中路2107弄, 场中路2131弄",当前网页找不到元素（价格）,1994年建成 ,板楼,0.4元/平米/月,上海彭浦物业管理公司,彭浦房地产开发有限公司,18栋,392户
湖畔天下(别墅),"(嘉定南翔)瑞林路1280弄, 瑞林路800弄, 芳林路1357弄1-348号",当前网页找不到元素（价格）,2012年建成 ,板楼,3.6至4.2元/平米/月,暂无信息,上海和雅房地产开发有限公司,723栋,774户
康泉小区,"(静安彭浦)三泉路770弄,三泉路820弄",当前网页找不到元素（价格）,1993年建成 ,板楼,0.8元/平米/月,上海金光花园物业公司,上海三泉置业有限公司,53栋,1104户
桃浦三村和乐苑,(普陀桃浦)白丽路401弄,当前网页找不到元素（价格）,1991年建成 ,板楼,0.8元/平米/月,上海隽翔物业管理有限公司,普陀建筑,38栋,934户
鑫唐佳苑,(浦东唐镇)唐安路1047弄,当前网页找不到元素（价格）,2004年建成 ,板楼,0.5元/平米/月,上海建工物业有限公司,上海建工房产有限公司,29栋,386户
华夏金桂苑(别墅),(浦东川沙)华夏东路1349弄,当前网页找不到元素（价格）,2000年建成 ,板楼,0.8至1.2元/平米/月,上海隆庆物业管理有限公司,上海金桂房地产开发有限公司,236栋,317户
黄浦花园,(浦东张江)孙桥路238弄,当前网页找不到元素（价格）,1995年建成 ,板楼,0.45至2元/平米/月,上海建工物业有限公司,上海振川物业有限公司,39栋,490户
乾溪三村,(宝山上大)环镇北路417弄,当前网页找不到元素（价格）,1996年建成 ,板楼,0.5至1.2元/平米/月,上海乾溪物业管理有限公司,无开发商,100栋,1670户
