小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
瑞华园,(胶州阜安)徐州西路11号,8381,2001年建成 ,塔楼/塔板结合,0.8至1元/平米/月,广东碧桂园物业服务股份有限公司胶州分公司,胶州恒翔置业有限公司,5栋,144户
金日家园,(城阳河套上马)青岛市城阳区龙海路670号,8211,2002年建成 ,塔楼/板楼,0.5至1.4元/平米/月,青岛上实物业管理有限公司 ,暂无信息,27栋,1002户
融城,(胶州中云)兰州西路与杭州路交汇处西北角,9756,2004年建成 ,板楼,1.6元/平米/月,青岛融成万家物业服务有限公司,青岛融成置业有限公司,13栋,1352户
永合硕豐苑B区,(即墨西元庄)西苑路369号,9569,2004年建成 ,塔楼/板楼/塔板结合,0.7至0.8元/平米/月,安居物业服务有限公司,无,24栋,959户
永和碩豐苑,(即墨西元庄)西苑路永和碩豐苑,9509,1995年建成 ,板楼/塔板结合,0.7至1元/平米/月,安居物业服务有限公司,永和置业公司,32栋,1362户
财富公寓,(胶州阜安)郑州东路8号,9519,2010年建成 ,塔板结合,1.59元/平米/月,暂无信息, 广州吉高展览策划有限公司,4栋,732户
弘丰苑,(即墨西元庄)西元庄369号,9642,2007年建成 ,板楼/塔板结合,0.8元/平米/月,颐杰鸿泰青岛物业服务有限公司,暂无信息,40栋,1462户
首创空港国际中心,(城阳流亭)长城南路6号,8657,2001年建成 ,塔楼/板楼/塔板结合,3.3元/平米/月,首万物业服务有限公司,首创置业,12栋,1737户
现代嘉园,(黄岛海西路)琅琊台南路现代嘉园,9640,1995年建成 ,板楼/塔板结合,0.5至1.8元/平米/月,胶南市恒泰物业管理有限公司,中海地产,11栋,204户
富力总部基地,(城阳流亭)长城南路1号,9121,2004年建成 ,塔楼/板楼/塔板结合,1至3.5元/平米/月,北京道丰总部基地物业管理有限公司青岛分公司,青岛总部基地开发建设有限公司,32栋,3607户
青岛世茂正北云嶺四季,(胶州胶东空港商务区)太湖路1351号,7997,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,7栋,468户
鳌山卫经济适用房北区,(即墨即墨蓝谷)泰安街鳌山卫经济适用房北区小区,7910,2014年建成 ,板楼,1.2元/平米/月,青岛房产开发公司,即墨市城市建设开发有限公司,10栋,551户
中央公园创客广场,(胶州阜安)东关大街中央公园创客广场,8844,2016年建成 ,塔板结合,2.8元/平米/月,中铁建物业管理有限公司,暂无信息,1栋,858户
青建橄榄树,(即墨即墨和平)海泉路青建橄榄树,9385,2006年建成 ,板楼/塔板结合,1.3至3元/平米/月,青岛天智物业,"青建房地产开发有限公司,青岛建设集团零零一工程有限公司",64栋,368户
鑫汇丽都,(胶州胶东空港商务区)泉州北路11号,7961,2013年建成 ,板楼/塔板结合,0.6至0.8元/平米/月,暂无信息,暂无信息,15栋,474户
开发小区,(胶州阜安)兰州东路80号,8721,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
保赫曼家属楼,(黄岛胶南老城区)珠山路788号,9150,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,5户
水文局宿舍,(胶州南关)扬州东路26号,7847,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
中梁国宾府,(平度平度)纬一路118号,9352,暂无信息 ,板楼,暂无信息,暂无信息,青岛中梁宏置业有限公司,8栋,241户
物资公司小区,(黄岛胶南老城区)东风路179号,9240,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
莱州路花园,(胶州北关)莱州路花园,8766,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,6栋,84户
黄河西路703号,(黄岛柳花泊)开发区黄河西路703栋1单元3楼302号,8042,2003年建成 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
开元城开元御景,(平度平度)厦门路118号,9115,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,16栋,471户
胶南社保局家属楼,(黄岛胶南老城区)黄岛区双珠路1766号,8766,1995年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
水产大院,(黄岛黄岛轮渡)崇明岛东路水产大院,9307,1999年建成 ,板楼,暂无信息,暂无信息,暂无信息,5栋,148户
万豪胶东首府,(胶州胶东空港商务区)青力路万豪胶东首府,8012,2011年建成 ,板楼,0.6至1元/平米/月,青岛万豪物业管理服务有限公司,暂无信息,67栋,2285户
鸿福家园,(胶州北关)高州路98号,8376,2010年建成 ,塔板结合,0.6元/平米/月,业主自筹物业,暂无信息,8栋,350户
澳门花园(胶州),(胶州胶州新城区)澳门路70号,9703,2000年建成 ,板楼,0.6元/平米/月,青岛春天物业公司,上海新嘉房地产发展有限公司,31栋,925户
向阳小区,(胶州阜安)湖州路向阳小区,8955,2010年建成 ,板楼,0.7至1元/平米/月,暂无信息,暂无信息,8栋,699户
物资局小区,(黄岛胶南老城区)东风路86号,9751,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,6栋,126户
龙兴苑,(即墨即墨城西)庄头街1号,9163,2002年建成 ,板楼/塔板结合,0.8至1.2元/平米/月,城发物业,青岛即发房地产开发有限公司,3栋,71户
黄海小区,"(黄岛胶南老城区)西宁路49号,灵山湾路3933",9133,1996年建成 ,塔楼/板楼/塔板结合,0.4至1.8元/平米/月,中海物业管理有限公司青岛分公司,中海地产,33栋,1084户
东风商场家属院,(黄岛胶南老城区)金贵路东风商场家属院,9683,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,30户
市南小区,(胶州阜安)常州路437号,9371,1994年建成 ,塔板结合,0.4至0.8元/平米/月,青岛鑫进苑物业管理中心,胶州恒翔置业有限公司,62栋,2134户
西卢家滩村,(黄岛隐珠)凤凰山路1659号,9309,2003年建成 ,板楼/平房,0.3至1元/平米/月,暂无信息,暂无信息,13栋,628户
郑州东路170号,(胶州北关)郑州东路170号,7967,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
苏州路供电公司宿舍楼,(胶州阜安)苏州路13号,8251,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
雍翠花园,(胶州李哥庄)联谊大街90甲号,7843,暂无信息 ,未知类型,0.45元/平米/月,暂无信息,暂无信息,6栋,160户
东亚小区,(胶州北关)郑州东路170号,7999,2002年建成 ,板楼,暂无信息,暂无信息,暂无信息,2栋,3户
天泰公园壹号,(莱西莱西)济南路天泰公园壹号,7828,暂无信息 ,板楼,2元/平米/月,青岛天泰物业服务有限公司,青岛泰富置业有限公司 ,23栋,919户
新向阳商业广场,(胶州阜安)郑州东路61号甲,9083,2010年建成 ,塔楼/板楼,0.7至1.5元/平米/月,暂无信息,暂无信息,5栋,530户
新鹤小区,(即墨即墨开发区)鹤山路新鹤小区,8776,2000年建成 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,131户
鑫汇新都,(胶州胶州)兰州东路453号,8026,2003年建成 ,板楼,0.48至0.8元/平米/月,青岛鑫龙爱家物业服务有限公司,青岛澳柯玛新龙房地产开发有限公司,35栋,1349户
中南星汇城,(黄岛辛安)江山中路195号（江山路与黄河路交汇处）,9199,2019年建成 ,板楼/塔板结合,2.5至3.8元/平米/月,暂无信息,暂无信息,3栋,690户
江山花园,(黄岛辛安)江山北路300号,9646,2003年建成 ,板楼,0.5元/平米/月,青岛经济技术开发区建环物业有限公司,兴华管理有限公司,8栋,354户
地恒春天,(城阳河套上马)正阳西路上马段38号,9606,2005年建成 ,板楼/塔板结合,0.5至1.2元/平米/月,成晟物业, 西安保亿名卓置业有限公司,23栋,649户
世纪花苑北区,(即墨即墨城西)城西二路326号,9583,1999年建成 ,板楼/塔板结合,0.6元/平米/月,青岛世纪花苑物业管理有限公司,世纪房产,19栋,1006户
富临花园,(即墨即墨和平)贵华路10号,8555,1999年建成 ,板楼,0.4元/平米/月,青岛安居物业管理有限公司,青岛天一仁和房地产集团有限公司,4栋,162户
即墨北安惠景苑,(即墨即墨和平)营王路即墨北安惠景苑,8222,2009年建成 ,塔板结合,1.2元/平米/月,青岛恒久物业管理有限公司,广东碧桂园物业服务股份有限公司洛阳分公司1,20栋,962户
福慧嘉苑,(即墨即墨城西)金泉二路8号,8568,2009年建成 ,塔板结合,0.6元/平米/月,青岛世纪花园物业管理公司,青岛合德置业有限公司,18栋,732户
水寨花园北院,"(胶州阜安)常州路81号,常州路83号",8345,1996年建成 ,板楼,0.4至0.5元/平米/月,业主自筹物业,无,25栋,1038户
夜市小区,(黄岛胶南老城区)人民路122号,9700,2002年建成 ,塔板结合,0.5元/平米/月,暂无信息,暂无信息,10栋,364户
华达文锦苑,(黄岛胶南六中)人民东路166号,8909,2012年建成 ,塔楼,1.2元/平米/月,暂无信息,暂无信息,1栋,128户
新华小区,(黄岛胶南老城区)新华路144号,9043,1995年建成 ,板楼/塔板结合,0.4至0.5元/平米/月,青岛新华锦集团物业管理有限公司,暂无信息,10栋,249户
中建尚溪地,(即墨即墨蓝谷)中建尚溪地,9517,2013年建成 ,板楼,1.6元/平米/月,暂无信息,暂无信息,39栋,420户
南山花苑,(黄岛黄岛轮渡)斋堂岛街4号（斋堂岛街和海南岛路交汇处）,9322,2002年建成 ,板楼,0.4元/平米/月,暂无信息,暂无信息,6栋,224户
供电小区,"(胶州北关)郑州东路121号,福州北路9号",8070,1994年建成 ,塔板结合,0.4元/平米/月,业主自筹物业,无,11栋,294户
正北名城二期,(胶州北关)莱州西路128号,8034,2018年建成 ,板楼,1元/平米/月,青岛正北物业管理有限公司,青岛中兴恒润房地产开发有限公司,17栋,303户
永合弘泰苑6期,(即墨西元庄)新城二路永合弘泰苑6期,9582,2002年建成 ,塔楼/板楼/塔板结合,0.7至0.8元/平米/月,安居物业管理有限公司,永和置业公司,46栋,1808户
胶州东路水产公司住宅楼,(胶州阜安)山东省青岛市胶州市阜安街道胶州东路16号金沙广场,8100,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
铁橛山路消防队家属院,(黄岛胶南老城区)铁橛山路1761号,9228,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
黄海小区,"(黄岛胶南老城区)西宁路49号,灵山湾路3933",9133,1996年建成 ,塔楼/板楼/塔板结合,0.4至1.8元/平米/月,中海物业管理有限公司青岛分公司,中海地产,33栋,1084户
东苑绿世界二区,(胶州中云)锦州路469号,9247,2011年建成 ,板楼/塔板结合,0.6至1元/平米/月,青岛广源物业管理有限公司,暂无信息,8栋,276户
玉晶嘉苑,(黄岛胶南老城区)台兴二路21号,8763,2000年建成 ,未知类型,0.5元/平米/月,暂无信息,暂无信息,2栋,244户
鲁房小区,(即墨即墨开发区)烟青路758号,8237,1993年建成 ,板楼,0.3至0.5元/平米/月,青岛乔记物业,华电青岛发电有限公司,4栋,159户
金珠花园,(黄岛胶南老城区)泰山路543号,9635,2000年建成 ,板楼,0.5至1元/平米/月,青岛金珠花园物业管理公司,中海地产,15栋,382户
融城嘉汇苑,(胶州中云)龙州路融城嘉汇苑,8804,2014年建成 ,板楼,1.6至2元/平米/月,青岛融成万家物业服务有限公司,暂无信息,7栋,1238户
富贵新里城,(胶州胶州新城区)北京东路6号,9674,2016年建成 ,板楼,1.8元/平米/月,青岛友力物业管理有限公司,青岛聚通置业有限公司,8栋,453户
优昊美寓,(即墨西元庄)通济街道华侨村680号,9511,2010年建成 ,板楼,0.8至1.2元/平米/月,青岛鸿翔物业有限公司,青岛昊特置业有限公司,5栋,202户
福华园(胶州),(胶州阜安)泸州东路213号,8061,2000年建成 ,塔楼/板楼/塔板结合,0.6至0.8元/平米/月,青岛广厦物业管理有限公司,无,19栋,629户
建兴小区,(即墨即墨古城)文化路125-1号,9227,1995年建成 ,板楼,0.8元/平米/月,暂无信息,海正集团潍坊宜海置业有限公司,8栋,353户
坤宇幸福花园,(黄岛胶南老城区)金桥大街7号,9394,2000年建成 ,板楼/塔板结合,0.4至1.5元/平米/月,暂无信息,上海新明环球置业有限公司,12栋,831户
海景绿洲,(黄岛世纪大道)上海东二路18号（滨海大道与世纪大道交汇处西500米）,9609,2003年建成 ,板楼,1.55元/平米/月,青岛瑞德物业服务有限公司,青岛海景置业有限公司 ,5栋,875户
鲁房小区,(即墨即墨开发区)烟青路758号,8237,1993年建成 ,板楼,0.3至0.5元/平米/月,青岛乔记物业,华电青岛发电有限公司,4栋,159户
富贵新里城,(胶州胶州新城区)北京东路6号,9674,2016年建成 ,板楼,1.8元/平米/月,青岛友力物业管理有限公司,青岛聚通置业有限公司,8栋,453户
融城嘉汇苑,(胶州中云)龙州路融城嘉汇苑,8804,2014年建成 ,板楼,1.6至2元/平米/月,青岛融成万家物业服务有限公司,暂无信息,7栋,1238户
东苑绿世界二区,(胶州中云)锦州路469号,9247,2011年建成 ,板楼/塔板结合,0.6至1元/平米/月,青岛广源物业管理有限公司,暂无信息,8栋,276户
祥龙花园,(胶州胶州新城区)香港路祥龙花园,9390,2005年建成 ,板楼,0.4元/平米/月,青岛千顺祥物业有限公司,北京祥龙房地产开发有限公司,9栋,408户
正北又一城,(胶州北关)莱州路正北又一城,8032,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,19栋,802户
毛毡,(胶州阜安)南坦街51号,7950,2000年建成 ,板楼,0.3至0.8元/平米/月,业主自营, 重庆桥达茂宸房地产开发有限公司,11栋,521户
建兴小区,(即墨即墨古城)文化路125-1号,9227,1995年建成 ,板楼,0.8元/平米/月,暂无信息,海正集团潍坊宜海置业有限公司,8栋,353户
世纪公寓,(黄岛海西路)世纪大道2216号,8804,2000年建成 ,板楼,0.5元/平米/月,青岛金海滨物业有限公司,暂无信息,9栋,157户
星海湾,(城阳河套上马)龙海路600号,9715,2006年建成 ,板楼/塔板结合,0.8至1.2元/平米/月,暂无信息,暂无信息,16栋,810户
金岸御景,(胶州北关)胶州西路207号,9399,2012年建成 ,板楼/塔板结合,0.8至1.2元/平米/月,暂无信息,暂无信息,18栋,754户
比华丽公寓二期,(胶州阜安)泸州东路308号,8104,2005年建成 ,板楼,0.7元/平米/月,业主自营,暂无信息,3栋,208户
象沟头村,(黄岛临港工业区)隐珠山路象沟头村,9060,2013年建成 ,板楼,0.6元/平米/月,青岛九方集团物业管理有限公司,暂无信息,13栋,532户
响嘡花园,(胶州中云)兰州西路,8763,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
富新花园,(胶州阜安)中云街85号,8042,2001年建成 ,未知类型,2.5元/平米/月,暂无信息,暂无信息,8栋,234户
福华园(胶州),(胶州阜安)泸州东路213号,8061,2000年建成 ,塔楼/板楼/塔板结合,0.6至0.8元/平米/月,青岛广厦物业管理有限公司,无,19栋,629户
裕龙润邦,(平度平度)杭州南路199号,8097,2015年建成 ,板楼,2.2元/平米/月,青岛裕龙物业管理有限公司,青岛裕龙润邦置业有限公司,21栋,660户
清水庐,(黄岛世纪大道)滨海五路777号,9288,2000年建成 ,塔楼/板楼/塔板结合/平房,0.5至20元/平米/月,佳家园物业管理有限公司,中海地产,18栋,1110户
优昊美寓,(即墨西元庄)通济街道华侨村680号,9511,2010年建成 ,板楼,0.8至1.2元/平米/月,青岛鸿翔物业有限公司,青岛昊特置业有限公司,5栋,202户
同福苑,(胶州胶州宝龙)福州南路45号,8115,1998年建成 ,塔板结合,0.6元/平米/月,暂无信息,无,5栋,156户
河南杨头,(即墨即墨创智新区)崂山二路河南杨头,9574,2005年建成 ,塔楼,1.3至13元/平米/月,即墨市城市建设开发有限公司,万科,13栋,1744户
王戈庄中心社区,(黄岛胶南老城区)牌坊街28号,9638,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,10栋,752户
万丽国际广场,(即墨即墨城西)振华街128号,8805,2012年建成 ,塔楼/板楼,1.8至5.5元/平米/月,瑞海物业有限公司,青岛麦佳贺置业有限公司,2栋,814户
河滨华庭,(胶州胶州新城区)常州路703号,9402,2005年建成 ,板楼,0.6至1.2元/平米/月,青岛皇骐房地产有限公司,上海皇骐房地产开发有限公司,25栋,774户
康大联创,(黄岛胶南六中)北京路77号,8726,2008年建成 ,塔板结合,1元/平米/月,暂无信息,"""苍南县中富房地产开发有限公司",1栋,264户
嘉富佳苑,"(黄岛胶南老城区)嘉富路嘉富佳苑,灵山湾路2988号",9597,2014年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,105户
宋城府邸,(胶州中云)兰州西路718号,9491,2018年建成 ,塔楼/板楼,0.8元/平米/月,青岛金岭实业股份有限公司,青岛祥福房地产开发有限公司,14栋,250户
金科御苑,(胶州九龙)海尔大道金科御苑,9464,2015年建成 ,板楼,0.8至1.5元/平米/月,家乐物业,青岛胶州湾房地产开发有限公司 ,20栋,751户
小台后社区,(黄岛胶南老城区)顺康路小台后社区,9057,2012年建成 ,塔板结合,1元/平米/月,暂无信息,暂无信息,22栋,1285户
红豆杉养生谷,(即墨即墨蓝谷)嶺海西路40号,9621,2011年建成 ,板楼/塔板结合,1.8至2元/平米/月,青岛银华物业管理有限公司,青岛大邦置业有限公司,12栋,1006户
凯旋花园,(胶州南关)扬州东路8号,9397,2004年建成 ,塔板结合,0.45至1.2元/平米/月,青岛森源洁物业管理有限公司,青岛凯旋地产有限公司,13栋,541户
岭海逸景湾,(即墨即墨蓝谷)岭海中路87号-88号,8675,2009年建成 ,板楼/塔板结合,1.6至2元/平米/月,烟台南山物业管理有限公司青岛分公司, 石家庄博皓房地产开发公司有限公司,25栋,1271户
大卢家疃经济适用房小区,(黄岛隐珠)朝阳山路大卢家疃经济适用房小区,9231,2013年建成 ,板楼,1元/平米/月,暂无信息,暂无信息,3栋,255户
青建景苑,(胶州南关)广州南路858号,8860,2000年建成 ,塔板结合,1元/平米/月,青岛力友物业管理公司,青岛城市建设集团股份有限公司,35栋,1262户
东方花园(胶州),(胶州南关)常州路528号,8649,2001年建成 ,板楼,1至7.6元/平米/月,青岛金城业冠物业管理有限公司, 苏州天地源木渎置业有限公司,11栋,367户
忠观悦府A区,(胶州阜安)徐州西路111号,8749,2009年建成 ,板楼/塔板结合,1.2至1.9元/平米/月,青岛天泰物业服务有限公司,青岛建荣建设发展有限公司,4栋,904户
少海馨德苑,(胶州胶州新城区)北京南路7号,9401,2008年建成 ,板楼,0.8元/平米/月,青岛盛昌物业有限公司,大连盛昌置业有限公司,34栋,1134户
慧博小城,(胶州胶东空港商务区)胶州东路518号,8032,2008年建成 ,塔板结合,0.7元/平米/月,暂无信息,暂无信息,4栋,168户
帝邦▪帝海,(黄岛胶南六中)大连路185号,7931,2010年建成 ,塔楼/板楼,1.5元/平米/月,新加坡,青岛隆海集团有限公司,3栋,989户
中仁少海澜山,(胶州胶州新城区)海尔大道209号,9044,2015年建成 ,板楼,1.2至1.6元/平米/月,青岛中仁物业管理有限公司,青岛中仁房地产有限公司,25栋,1256户
珠山名苑,"(黄岛隐珠)水城路667号, 东岳中路357号, 东岳中路309号, 墨香路488号",9512,2005年建成 ,板楼/塔板结合,0.5至1.6元/平米/月,青岛鸿润达物业管理有限公司,青岛明珠园实业有限公司,22栋,898户
泽惠贸易中心,(城阳城阳宝龙)华城路6号,9437,1998年建成 ,塔楼/板楼/塔板结合,0.3至1.6元/平米/月,青岛广源物业,北京盈泽惠置业有限公司,9栋,676户
青岛碧桂园,(城阳棘洪滩)宏通路9号,9599,2016年建成 ,塔楼/板楼/塔板结合,0.8至2元/平米/月,碧桂园物业,青岛城阳碧桂园房地产开发有限公司,35栋,2919户
云鼎国际,(城阳城阳立交)瑞阳路99号,9177,2012年建成 ,塔楼,3元/平米/月,青岛都霖物业发展有限公司,青岛华商联实业公司,3栋,407户
利群现河名邸,(平度平度)杭州路61号（人民路与杭州路交汇处）,9352,2015年建成 ,板楼,1.7元/平米/月,青岛德源泰物业服务有限公司,青岛建设房地产开发有限公司,11栋,60户
盛世美居,(城阳惜福镇)王沙路1327号,9533,2015年建成 ,板楼,1.2至11.2元/平米/月,青岛泰城阳光物业服务有限公司,青岛力隆置业有限公司,2栋,128户
唐岛海岸,(黄岛金沙滩)漓江西路122号,8858,2016年建成 ,塔楼,2元/平米/月,青岛瑞源物业服务有限公司,青岛海德宁置业有限公司,4栋,716户
海尔产城创御品华府熙园,"(胶州胶东空港商务区)兰州东路592号, 兰州东路596号",8484,2016年建成 ,板楼,1.1元/平米/月,青岛万海物业管理有限公司,青岛海置置业有限公司,18栋,593户
平度上海花园,(平度平度)同和街道办事处新区大道519号,8601,2015年建成 ,板楼,0.55元/平米/月,沪港物业,青岛沪港置业发展有限公司,21栋,510户
常青藤花园,(胶州阜安)杭州路17号,8522,2016年建成 ,板楼,0.8元/平米/月,无物业管理服务,青岛恒联房地产开发有限公司,12栋,368户
青岛达观天下,(胶州上合经济开发区)湘江路5号,8094,2016年建成 ,塔楼/板楼,1.6元/平米/月,胶南市恒泰物业管理有限公司,青岛东方聆海置业有限公司,16栋,2391户
锦绣御园,(胶州阜安)青州路以南惠州路以西,9429,2014年建成 ,板楼,0.6元/平米/月,青岛龙泉物业管理有限公司,青岛绿阳投资置业有限公司,10栋,314户
烨蓝东湖郡,(胶州胶州新城区)少海新城香港路38号,8307,2015年建成 ,板楼/塔板结合,1.2至2元/平米/月,暂无信息,青岛华丽广场房地产开发有限公司,16栋,697户
海滨花园(寨子山路),(黄岛海西路)珠山南路26号,9091,2000年建成 ,塔楼/板楼/塔板结合,0.5至0.9元/平米/月,暂无信息,­青岛翠湖地产有限公司,20栋,736户
发达大厦,(市南火车站)中山路10号,9315,1996年建成 ,塔楼,2元/平米/月,暂无信息,无,1栋,780户
海洋大厦,(市南辛家庄)高雄路18号,8434,2000年建成 ,塔楼,2元/平米/月,青岛宏怡物业管理有限公司,中国海洋置业公司,1栋,425户
崂山水岸绿洲,(城阳夏庄)银河路崂山水岸绿洲,11305,2004年建成 ,板楼,0.6至1元/平米/月,无物业管理服务,无开发商,45栋,2520户
万科东郡,(即墨即墨创智新区)崂山二路288号（烟青一级路西邻）,10813,2012年建成 ,塔楼/板楼,2.3至2.4元/平米/月,北京万科物业服务有限公司青岛分公司,青岛豪仁置业有限公司,24栋,2960户
海印长天,(黄岛积米崖)朝阳路1号,11631,2003年建成 ,板楼,0.5至1.4元/平米/月,山东宏程物业管理有限公司青岛分公司,山东宏程建设有限公司,20栋,631户
都霖馨苑,(城阳瑞阳路)瑞阳路78号,11638,2010年建成 ,板楼,1.2元/平米/月,青岛都霖物业发展有限公司,青岛都霖美景房地产开发有限公司,24栋,1563户
银座动感时代,(即墨即墨开发区)辽河一路98号,10818,1995年建成 ,板楼,1.2元/平米/月,青岛宏正物业管理有限公司,东方银座集团,33栋,1814户
安居小区(即墨),(即墨即墨城西)蓝鳌路安居小区(即墨),10744,1994年建成 ,板楼,0.8元/平米/月,青岛新时代物业有限公司,万科房产,62栋,2785户
万科金色广场,(市北北岭)重庆南路162号,9968,2011年建成 ,板楼,3.8元/平米/月,北京万科物业服务有限公司青岛分公司,青岛万科房地产开发有限公司,1栋,753户
海尔幸福里,(黄岛辛安)奋进路666号,11041,2008年建成 ,板楼,0.8至1.2元/平米/月,海航物业管理有限公司,青岛海尔房地产开发投资有限公司,20栋,1134户
永和花苑,(即墨即墨城西)嵩山二路168号,11424,1995年建成 ,板楼,0.8元/平米/月,山东新厦物业管理公司,广东碧桂园物业服务股份有限公司洛阳分公司1,40栋,1659户
观澜国际,(即墨即墨古城)长江一路怡华悦峰,9792,2008年建成 ,板楼,1.2至1.6元/平米/月,青岛均豪物业管理有限公司,青岛怡华置业有限公司,27栋,6037户
银盛泰▪星河城一期A区,"(黄岛隐珠)金晖路407号, 东岳中路693号",11676,2013年建成 ,板楼,1.2至1.5元/平米/月,青岛银盛泰物业管理有限公司, 太原俊景房地产开发有限公司,22栋,1196户
那鲁湾公寓,(黄岛胶南)滨海大道1288号,10111,2011年建成 ,塔楼/板楼,3.6元/平米/月,喜来登物业管理有限公司,青岛隆和置业有限公司,2栋,1840户
龙山花园,(即墨即墨创智新区)鹤山东路龙山花园,10535,1995年建成 ,板楼,0.7至0.85元/平米/月,青岛宏正物业管理有限公司,即墨市城市旅游开发投资有限公司,29栋,1540户
宝龙中央尊邸,(即墨即墨古城)振华街宝龙中央尊邸,11397,2012年建成 ,板楼,1.5至1.8元/平米/月,暂定新时代物业管理有限公司,宝龙集团（青岛）置业发展有限公司,6栋,1454户
世纪新村,(黄岛辛安)团结路1482号,10981,2000年建成 ,板楼,0.6元/平米/月,无物业管理服务,无开发商,17栋,557户
齐长城花园,(黄岛保税区)五台山路1555号,11049,2002年建成 ,板楼,0.4元/平米/月,青岛世佳物业管理有限公司,青岛市市政建设发展有限公司,24栋,929户
泰发槟城,"(黄岛隐珠)北京路185号, 朝阳山路1203号",10703,2011年建成 ,板楼,1至1.4元/平米/月,无物业管理服务,青岛泰发置业有限公司,12栋,534户
阳光美寓,(城阳流亭)仙山东路38号,11283,2005年建成 ,板楼,0.5至1元/平米/月,青岛广厦物业有限公司,青岛磊鑫房地产开发有限公司,17栋,618户
大华正信花园,(即墨即墨开发区)蓝鳌路大华正信花园,9895,1995年建成 ,板楼/塔板结合,0.7元/平米/月,山东新厦物业管理公司,即墨市城市建设开发有限公司,47栋,1892户
黄金岁月,(市北理工大学)鞍山一路88号,10187,2005年建成 ,塔楼,1.1元/平米/月,青岛海韵物业管理有限公司,青岛伟和置业有限公司,1栋,1038户
正北蔚蓝半岛,(胶州胶州宝龙)福州南路77号,11295,2014年建成 ,板楼,1.2至1.8元/平米/月,青岛晟浩龙物业有限公司,青岛正北泽坤房地产开发有限公司,19栋,1759户
怡馨苑(城阳),"(城阳惜福镇)正阳东路177号, 正阳东路159号",10362,2008年建成 ,板楼/塔板结合,0.6至1.5元/平米/月,青岛泰苑物业管理有限公司,青岛鑫源置业集团有限公司,23栋,1127户
翰林苑(胶州),(胶州胶州新城区)澳门路257号,10811,2002年建成 ,板楼,0.8至1.2元/平米/月,青岛方正物业有限公司,青岛环宇房地产发展有限公司,31栋,746户
观海华庭一期,(黄岛灵山卫)泰山东路3297号,11522,2003年建成 ,板楼/平房,0.5至1.4元/平米/月,青岛汇隆物业管理有限公司,青岛宏日置业有限公司,26栋,1060户
鲁商泰晤士小镇,(城阳惜福镇)百福路167号,11628,2001年建成 ,塔楼/板楼,1.6至2元/平米/月,青岛鲁商物业服务有限公司,青岛鲁商惜福置业有限公司,30栋,2043户
安居二小区,(即墨即墨城西)嵩山二路520号,10819,1990年建成 ,板楼,0.8元/平米/月,青岛安居物业管理有限公司,上海安居置业有限公司,37栋,1393户
薛家泊子社区,"(黄岛辛安)黄河中路55号, 团结路1476号",11092,2001年建成 ,板楼,0.6至0.8元/平米/月,青岛天和兄弟物业管理有限公司,山东兴华建设集团房地产开发公司,29栋,1402户
盛世嘉苑,(黄岛保税区)昆仑山南路1399号,11465,2000年建成 ,板楼,1.3元/平米/月,无物业管理服务,青岛海西城市投资有限公司,11栋,926户
中惠景园,(即墨即墨和平)泰山一路228号,10417,1994年建成 ,塔楼/板楼/塔板结合,0.6至2元/平米/月,青岛新时代物业公司,青岛惠中房地产开发有限公司,36栋,1739户
鲁泽观天下,(黄岛辛安)江山北路10号,10426,1995年建成 ,板楼,0.3至0.8元/平米/月,青岛瑞源物业服务有限公司,青岛鲁泽置业集团有限公司,20栋,1058户
蓝色港湾,(黄岛辛安)辛安街道团结路1771号,10058,1996年建成 ,板楼,0.5至0.6元/平米/月,青岛上实物业管理有限公司 ,山东兴华建设集团房地产开发公司,14栋,513户
华城路三小区,(城阳城阳宝龙)康城路256号,11430,1995年建成 ,板楼,0.3至0.55元/平米/月,街道办事处（居委会）代管物业,无开发商,43栋,1858户
