小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
京汉君庭(安次),(安次安次)龙腾路京汉君庭,9820,2003年建成 ,塔楼/塔板结合,1.6元/平米/月,乐生活（北京）智慧社区投资发展有限责任公司廊坊分公司,京汉（廊坊）房地产开发有限公司,18栋,2213户
富力新城H17,(香河香河)富力新城H17,10284,2010年建成 ,塔板结合,1.8元/平米/月,恒富物业香河分公司,暂无信息,13栋,1746户
雅致花园,(广阳广阳)凤仪道雅致花园,9938,2010年建成 ,板楼,1至1.7元/平米/月,廊坊市山海树物业服务有限公司,暂无信息,32栋,2153户
钰海嘉苑,(安次安次)常甫路钰海嘉苑,9832,2000年建成 ,板楼/塔板结合,1元/平米/月,廊坊市钰海物业服务有限公司,廊坊市海农房地产开发有限公司,22栋,1330户
天琴湾一期,(香河香河)天琴湾,10060,2004年建成 ,塔楼/板楼/塔板结合,0.8至1.3元/平米/月,尚新物业服务有限公司,暂无信息,16栋,2131户
新朝阳公寓,(广阳广阳)永丰道新朝阳公寓,9123,2016年建成 ,塔楼/塔板结合,5元/平米/月,暂无信息,暂无信息,2栋,446户
新天地小区,(香河香河)迎宾路西侧,9690,2006年建成 ,塔板结合,1.3元/平米/月,香河县尚新物业管理公司,香河县盛达房地产开发有限公司,6栋,674户
蓝水湾,(广阳广阳)蓝水湾,10481,2003年建成 ,塔板结合,0.5至0.9元/平米/月,暂无信息,暂无信息,27栋,652户
苹果公寓,(固安固安)新昌街21号,8863,2000年建成 ,塔板结合,2.5元/平米/月,华夏幸福基业物业服务有限公司, 重庆桥达茂宸房地产开发有限公司,3栋,1416户
金海家园,(固安固安)新源街16号,9611,2005年建成 ,板楼/塔板结合,0.6至1.9元/平米/月,固安县鑫润物业有限公司,华秀花园公司,11栋,291户
恒大名都,(安次安次)富康路恒大名都,8879,2012年建成 ,板楼/塔板结合,1.9至3元/平米/月,金碧物业有限公司廊坊分公司,恒大廊坊房地产开发有限公司,16栋,2007户
新坐标,(燕郊永旺商圈)开发 区102国道电厂桥路北,10306,2006年建成 ,塔楼,1.5元/平米/月,三河雷捷物业服务有限公司,三河雷捷房地产开发有限公司,1栋,930户
盛泽花城,(广阳广阳)凤仪道盛泽花城,9514,2006年建成 ,板楼/塔板结合,1.4至1.9元/平米/月,廊坊宁远物业服务有限公司,廊坊果岭湾房地产开发有限公司,24栋,2231户
学府锦园,(固安固安)京九西路学府锦园,9379,2005年建成 ,塔板结合,1.6至1.8元/平米/月,霸州市家之韵物业服务有限公司,固安中鼎房地产开发有限公司,9栋,1137户
天和住宅小区,(固安固安)新中街151号,8044,2004年建成 ,塔板结合,10元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,5栋,199户
安平启城,(香河香河)新城街安平启城,8082,2008年建成 ,塔楼/板楼/塔板结合,0.46至0.8元/平米/月,暂无信息,三强实业集团,20栋,2384户
尚品馨界,(固安固安)永定路尚品馨界,10593,1996年建成 ,塔板结合,1.6至1.8元/平米/月,北京华特物业管理发展有限公司香河分公司, 重庆汇东房地产开发有限公司,17栋,2609户
运通家园,(广阳广阳)东环路98号,11116,2000年建成 ,塔楼/板楼/塔板结合,0.7至1.9元/平米/月,运通物业, 石家庄博皓房地产开发公司有限公司,29栋,3470户
盛园小区,(广阳广阳)广阳道55号,11543,2000年建成 ,塔板结合,1.2至1.4元/平米/月,暂无信息,唐山盛德房地产开发有限公司,6栋,526户
汇源名居西区,(安次安次)光明西道汇源名居西区,10487,2005年建成 ,塔楼/板楼,1.6元/平米/月,廊坊市金轮物业管理有限公司,汇源盛实业有限公司,24栋,2932户
玫瑰家园,(固安固安)新中街98号,7857,2001年建成 ,板楼,1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,8栋,291户
国泉城,(固安固安)玉泉路国泉城,9824,1996年建成 ,板楼/塔板结合,1.58至1.9元/平米/月,固安县金远物业服务有限公司,京津冀（固安）投资发展有限公司,9栋,1673户
方城佳苑小区,(固安固安)新中东街72号,9568,1999年建成 ,板楼,0.8至1元/平米/月,固安中宏物业,上海顺驰方城置业有限公司,15栋,653户
金悦华府,(固安固安)新源街59号,9028,2005年建成 ,板楼/塔板结合,1.5至2元/平米/月,开发商自持物业, 重庆汇东房地产开发有限公司,7栋,686户
山水田园,(香河香河)山水田园,10979,2008年建成 ,塔楼/塔板结合,1.3至1.5元/平米/月,香河县尚新物业服务有限公司,香河县城镇房地产综合开发有限公司,22栋,4039户
香汐,(香河香河)平安大街香汐,9120,2012年建成 ,塔楼/板楼/塔板结合,1.65至1.9元/平米/月,香汐物业公司,香河展望房地产开发有限公司,39栋,6402户
长富吉第,(安次安次)常甫路51号,10724,2004年建成 ,塔板结合,1元/平米/月,暂无信息,长城地产,4栋,473户
富力新城v02区,(香河香河)五一路富力新城v02区,10644,2010年建成 ,板楼/塔板结合,1.5至2.8元/平米/月,恒富物业香河分公司,暂无信息,37栋,1494户
京南绿洲三期,(固安固安)惠文东街75号,9090,2000年建成 ,塔板结合,1元/平米/月,久胜物业, 陕西亿润经贸有限公司 ,6栋,588户
宝德悦汇城,(固安固安)新中街4955号,9100,1966年建成 ,塔板结合,1.5元/平米/月,暂无信息,华夏集团,10栋,1380户
南屏小区,(安次安次)永华道南屏小区,11194,暂无信息 ,塔板结合,1.2元/平米/月,暂无信息,暂无信息,3栋,284户
天赐良苑,(固安固安)兴旺街天赐良苑,9102,1996年建成 ,塔板结合,1.64元/平米/月,博雅澜庭物业管理公司, 重庆汇东房地产开发有限公司,4栋,480户
聚星苑,(广阳广阳)群安道聚星苑,10260,2000年建成 ,板楼,暂无信息,暂无信息,暂无信息,9栋,301户
3532小区,(安次安次)3532小区,8922,1990年建成 ,板楼,0.5元/平米/月,暂无信息,廊坊新奥房地产开发有限公司,6栋,312户
枫尚颐和,(固安固安)新昌街枫尚颐和,9110,2013年建成 ,塔板结合,1.3元/平米/月,暂无信息,北华（固安）置业有限公司,2栋,288户
京汉君庭(香河),(香河香河)京汉君庭,10021,2000年建成 ,塔板结合,1.2至3元/平米/月,乐生活（北京）智慧社区投资发展有限责任公司廊坊分公司,香河京汉房地产开发有限公司,21栋,3013户
水木清华小区,(固安固安)育才南路水木清华,10669,2008年建成 ,塔板结合,1.5元/平米/月,霸州市家瑞物业管理有限公司, 重庆汇东房地产开发有限公司,8栋,620户
锦厦家园,(固安固安)固安县国泉城附近,8944,1996年建成 ,塔板结合,1元/平米/月,固安县悦达物业服务有限公司, 重庆汇东房地产开发有限公司,3栋,422户
管道局八区北区,(广阳广阳)和平路管道局八区北区,11083,1998年建成 ,板楼,0.6元/平米/月,暂无信息,上海管新房地产有限公司,19栋,1191户
天域花园,(广阳广阳)新开路118号,10218,2000年建成 ,板楼,0.6元/平米/月,河北天域集团物业服务有限公司,上海荣升房地产开发有限公司,14栋,841户
绣水经典,(香河香河)河北省廊坊市香河县绣水街绣水经典,10064,2002年建成 ,塔板结合,1.3至1.4元/平米/月,香河县尚新物业管理公司,暂无信息,13栋,2302户
怡和嘉园,(固安固安)新昌街37号,9508,2005年建成 ,板楼,1至1.8元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,6栋,1099户
万兴新家苑,(固安固安)永定路万兴新家苑,7963,1996年建成 ,塔板结合,1元/平米/月,开发商自持物业, 大理耀鹏房地产开发有限责任公司,5栋,376户
天地物业,(固安固安)天地物业,7977,1995年建成 ,板楼,1元/平米/月,固安天地物业开发公司,固安克莱迪投资有限公司,18栋,544户
荷兰印象,(固安固安)荷兰印象,9503,1986年建成 ,塔板结合,2元/平米/月,固安县永顺物业服务有限公司,"""浙江富园房地产开发有限公司",9栋,866户
东方润龙二期,(固安固安)新昌东街东方润龙二期,9584,1996年建成 ,塔板结合,1.5元/平米/月,开发商自持物业,京津冀（固安）投资发展有限公司,3栋,437户
锦绣家园,(广阳广阳)新开路8号,11619,2002年建成 ,塔楼/板楼/塔板结合,1.2至1.8元/平米/月,廊坊荣盛物业服务有限公司,暂无信息,11栋,654户
白鹭岛清芦屿,(香河香河)京哈高速白鹭岛清芦屿,8262,2005年建成 ,塔板结合,1.65至2.3元/平米/月,幸福基业物业服务有限公司,荣盛地产,13栋,2227户
金龙小区.橘洲,(固安固安)永康路金龙小区.橘洲,9013,2000年建成 ,板楼/塔板结合,1.58至2.1元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司,8栋,920户
盛德花园,(安次安次)永华道137号,10488,2000年建成 ,塔楼/板楼/塔板结合,0.98元/平米/月,暂无信息,廊坊市德仁投资有限公司,49栋,3424户
新星里,(广阳广阳)新星里,8389,1993年建成 ,板楼,0.8元/平米/月,廊坊新煜熠基业物业服务有限公司,上海好贴心置业有限公司,15栋,580户
新源三期,(固安固安)新源东街新源三期,9211,2008年建成 ,塔板结合,1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,81户
富力新城V01区,(香河香河)富力新城,10804,2011年建成 ,塔板结合,1.65至1.8元/平米/月,恒富物业香河分公司,富力地产,57栋,2570户
中国地质调查局勘探技术研究所宿舍,(广阳广阳)金光道77号,11135,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,16栋,422户
职工宿舍楼,(安次安次)爱民西道职工宿舍楼,10528,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,95户
兴盛新区,(安次安次)永兴路15号,10520,2003年建成 ,塔板结合,1元/平米/月,暂无信息,三利中和房地产开发有限公司,9栋,492户
红星紫郡,(安次安次)龙泽路红星紫郡,11710,2006年建成 ,板楼/塔板结合,1.7至1.8元/平米/月,廊坊市红星物业管理有限公司,大连红星美凯龙置业有限公司,18栋,1917户
兴业公寓,(香河香河)兴业公寓,9528,2009年建成 ,塔板结合,1.3元/平米/月,香河县尚新物业服务有限公司,暂无信息,8栋,2396户
龙河盛都,(安次安次)瑞丰道9号,9844,2004年建成 ,塔楼/板楼/塔板结合,1.4至1.7元/平米/月,廊坊市富强物业服务有限公司,辽宁富强置业有限公司,24栋,3357户
吉祥小区,(广阳广阳)吉祥小区,10247,1995年建成 ,塔楼/板楼/塔板结合,0.5至0.65元/平米/月,暂无信息,中房集团,20栋,1679户
中盛星河湾,(固安固安)106国道向南3公里，农兴路向西行200米,9938,1996年建成 ,塔板结合,1.6元/平米/月,廊坊市盛通物业服务有限公司,固安县中盛联创房地产开发有限公司,15栋,2428户
凡尔赛公馆,(固安固安)新中街与永康路十字路口东南角，县机关幼儿园南侧,10229,2013年建成 ,塔板结合,1.45元/平米/月,固安县和惠物业服务有限公司,固安县和惠房地产开发有限公司,8栋,1323户
孔雀城 · 悦秀園,(广阳广阳)祥云道36号,10600,2010年建成 ,板楼/塔板结合,1.8至1.9元/平米/月,华夏幸福基业物业服务有限公司,华夏幸福基业股份有限公司,12栋,2056户
万和上品小区,(广阳广阳)万和上品,11528,2010年建成 ,板楼,1.6元/平米/月,暂无信息,廊坊市运喜登房地产开发有限公司,2栋,445户
京津花园四期,(香河香河)新城街京津花园四期,8156,2010年建成 ,板楼,0.65至0.85元/平米/月,暂无信息,三强实业集团,14栋,972户
溪语蓝湾（天琴湾二期）,(香河香河)新开大街（五一公园南侧）,10355,2005年建成 ,塔板结合,1.3至1.5元/平米/月,香河县尚新物业管理公司,香河城镇房地产开发有限公司,17栋,4342户
泰河家园,(香河香河)永泰路东侧,8726,1990年建成 ,板楼,0.5元/平米/月,暂无信息,三强实业集团,15栋,1098户
气象局小区,(固安固安)惠文街气象局小区,10283,2013年建成 ,塔板结合,1至1.2元/平米/月,暂无信息,	西安大德房地产开发有限公司,2栋,242户
北京自在城,(香河香河)新华大街北京自在城,10898,2014年建成 ,塔板结合,1.3元/平米/月,香河县尚新物业管理公司,香河县华宇房地产开发有限公司,23栋,4015户
安泰家园,(安次安次)安泰家园,9898,2002年建成 ,板楼,1元/平米/月,暂无信息,天津瑞银盛通置业发展有限公司,16栋,881户
宏润家园,(香河香河)廊坊市香河县新华大街与永泰路交口,9468,2000年建成 ,板楼/塔板结合,1.3元/平米/月,香河县尚新物业管理公司,暂无信息,4栋,670户
呈祥紫园,(安次安次)西宁道94号,11085,2000年建成 ,板楼/塔板结合,1.5元/平米/月,暂无信息,廊坊市元辰房地产开发有限公司,10栋,1674户
馨境界东区,(广阳广阳)馨境界东区,11633,2007年建成 ,塔板结合,1.5至1.8元/平米/月,暂无信息,暂无信息,6栋,545户
大运河孔雀城大公馆,(香河香河)正阳路大运河孔雀城大公馆,9523,2012年建成 ,塔楼/塔板结合,1.7至1.98元/平米/月,幸福基业物业服务有限公司香河分公司,华夏集团,4栋,652户
新民小区A区,(广阳广阳)新民道新民小区A区,8710,1999年建成 ,板楼,0.6元/平米/月,暂无信息,梅都开发商,8栋,313户
憩园小区,(廊坊经济技术开发区开发区其它)友谊路99号,9928,2002年建成 ,板楼,0.8元/平米/月,暂无信息,暂无信息,31栋,1270户
第七大街,(广阳广阳)第七大街,9404,2003年建成 ,板楼,1元/平米/月,暂无信息,华夏集团,8栋,516户
宏泰花园,(广阳广阳)康庄道宏泰花园,10188,1999年建成 ,板楼,1元/平米/月,暂无信息,乳山国泰城建开发有限公司,22栋,692户
京东晓镇,(大厂大厂)长 安街东35公里102国道南800米夏垫步行街,10344,2014年建成 ,板楼,0.8至2.6元/平米/月,大厂回族自治县晨诚物业服务有限公司,大厂回族自治县友通房地产开发有限公司,11栋,23户
盛达铂宫,(香河香河)府前街与康宁路交口西南,10311,2012年建成 ,塔板结合,1.3元/平米/月,香河县盛达物业服务有限公司,香河县盛达房地产开发有限公司,7栋,1585户
潮白晓月,(香河香河)五一路公交“紫辰集团”站北侧,11346,2010年建成 ,塔板结合,1.3元/平米/月,国贸物业酒店管理有限公司,三强实业集团,12栋,1650户
三田雍泓青海城,(香河香河)京沈高速西集出口香河方向3公里,8657,2015年建成 ,塔楼/板楼/塔板结合,1.3至1.98元/平米/月,香河三田雍泓物业服务有限公司,香河三田雍泓房地产开发有限公司 ,11栋,2227户
天元小区,(安次安次)汇福路,9813,暂无信息 ,塔板结合,0.6元/平米/月,暂无信息,暂无信息,2栋,44户
信息大厦,(燕郊天洋城商圈)迎宾路与海油大街交叉口东,10280,1998年建成 ,塔板结合,1.6元/平米/月,霸州市建华物业服务有限公司,三河市兴达房地产开发有限公司,5栋,1622户
泰达广场,(燕郊福成四期商圈)汉王路与学院东大街交汇处二三医院东侧,9933,2007年建成 ,塔楼,2.5元/平米/月,三河市燕兴物业服务有限公司, 石家庄博皓房地产开发公司有限公司,3栋,1462户
黄金SOHO,"(燕郊福成四期商圈)102国道与汉王路交叉口往东100米(福成大酒店西侧),",10196,2012年建成 ,塔楼/塔板结合,1.98元/平米/月,廊坊市戴德梁行信息咨询服务有限公司,三河市长城重机房地产开发有限公司,2栋,5户
晶龙公寓,(燕郊燕京航城商圈)燕郊经济技术开发区迎宾北路746号,9921,暂无信息 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,3栋,48户
职教小区,(安次安次)学院路职教小区,10520,1990年建成 ,板楼,0.6元/平米/月,暂无信息,中房集团,11栋,337户
万欣小区B区,(广阳广阳)建设路万欣小区B区,8294,暂无信息 ,板楼,0.8元/平米/月,暂无信息,暂无信息,10栋,924户
宏泰龙河枫景,(安次安次)龙腾路宏泰龙河枫景,9310,2010年建成 ,塔楼/板楼,1.6元/平米/月,廊坊市恒泰物业服务有限公司,廊坊市城区房地产开发有限公司,19栋,2178户
北昌·西队新苑-西区,(安次安次)育英路北昌西队新苑西区,9529,2007年建成 ,塔板结合,1.2元/平米/月,暂无信息,廊坊市凯程凯城房地产开发有限公司,8栋,913户
南苑里小区,(安次安次)光明西道南苑里小区,8680,1999年建成 ,板楼,0.6元/平米/月,暂无信息,暂无信息,5栋,159户
银河嘉苑四区,(安次安次)银河南路银河嘉苑四区,8945,2015年建成 ,板楼,1.5元/平米/月,暂无信息,暂无信息,6栋,747户
北昌 · 西队新苑东区,(安次安次)育英路北昌 · 西队新苑东区,10984,2007年建成 ,塔板结合,1.2元/平米/月,暂无信息,廊坊前进投资有限公司,8栋,698户
香江逸景A区,(香河香河)香江逸景A区,10255,2008年建成 ,塔板结合,1.3元/平米/月,香河县华鑫物业服务有限公司,暂无信息,11栋,764户
东日瑞景,(广阳广阳)永兴路东日瑞景,11650,2006年建成 ,塔楼/板楼,1至1.9元/平米/月,暂无信息,华夏集团,15栋,1445户
东方广场,(香河香河)东方广场,11079,2013年建成 ,塔板结合,1.3元/平米/月,香河县尚新物业管理公司,暂无信息,4栋,343户
粮食局小区,(香河香河)淑阳东大街北侧,8188,2003年建成 ,板楼,0.5元/平米/月,香河县尚新物业服务有限公司,三强实业集团,2栋,80户
晶龙公寓,(燕郊燕京航城商圈)燕郊经济技术开发区迎宾北路746号,9921,暂无信息 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,3栋,48户
天顺家园三区,(固安固安)永定路天顺家园三区,9144,2010年建成 ,塔板结合,1.8元/平米/月,暂无信息,固安县东荣房地产开发有限公司,3栋,363户
小西湖,(固安固安)新中东街小西湖,8775,2011年建成 ,塔板结合,1元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,6栋,650户
旭景花园(固安),(固安固安)新昌街旭景花园,9216,2006年建成 ,塔板结合,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,7栋,245户
旭景花园二期,(固安固安)新昌街旭景花园二期,9980,2005年建成 ,塔板结合,1元/平米/月,暂无信息,固安泰然房地产开发有限公司,3栋,235户
广合嘉园新居里,(固安固安)玉泉路广合嘉园新居里,9681,2005年建成 ,板楼,1.2至1.5元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司,8栋,738户
时代家园,(固安固安)永定路时代家园,7884,2008年建成 ,塔板结合,2元/平米/月,廊坊市骏怡物业服务有限公司,	西安大德房地产开发有限公司,4栋,102户
京东晓镇,(大厂大厂)长 安街东35公里102国道南800米夏垫步行街,10344,2014年建成 ,板楼,0.8至2.6元/平米/月,大厂回族自治县晨诚物业服务有限公司,大厂回族自治县友通房地产开发有限公司,11栋,23户
盛达铂宫,(香河香河)府前街与康宁路交口西南,10311,2012年建成 ,塔板结合,1.3元/平米/月,香河县盛达物业服务有限公司,香河县盛达房地产开发有限公司,7栋,1585户
潮白晓月,(香河香河)五一路公交“紫辰集团”站北侧,11346,2010年建成 ,塔板结合,1.3元/平米/月,国贸物业酒店管理有限公司,三强实业集团,12栋,1650户
黄金SOHO,"(燕郊福成四期商圈)102国道与汉王路交叉口往东100米(福成大酒店西侧),",10196,2012年建成 ,塔楼/塔板结合,1.98元/平米/月,廊坊市戴德梁行信息咨询服务有限公司,三河市长城重机房地产开发有限公司,2栋,5户
天元小区,(安次安次)汇福路,9813,暂无信息 ,塔板结合,0.6元/平米/月,暂无信息,暂无信息,2栋,44户
信息大厦,(燕郊天洋城商圈)迎宾路与海油大街交叉口东,10280,1998年建成 ,塔板结合,1.6元/平米/月,霸州市建华物业服务有限公司,三河市兴达房地产开发有限公司,5栋,1622户
三田雍泓青海城,(香河香河)京沈高速西集出口香河方向3公里,8657,2015年建成 ,塔楼/板楼/塔板结合,1.3至1.98元/平米/月,香河三田雍泓物业服务有限公司,香河三田雍泓房地产开发有限公司 ,11栋,2227户
泰达广场,(燕郊福成四期商圈)汉王路与学院东大街交汇处二三医院东侧,9933,2007年建成 ,塔楼,2.5元/平米/月,三河市燕兴物业服务有限公司, 石家庄博皓房地产开发公司有限公司,3栋,1462户
安华里小区,(广阳广阳)银河北路80号,8946,1996年建成 ,板楼,0.6元/平米/月,暂无信息,廊坊新奥房地产开发有限公司,12栋,690户
骏丰,(广阳广阳)新华路骏丰,8542,暂无信息 ,板楼/塔板结合,1.5元/平米/月,暂无信息,暂无信息,2栋,40户
爱民道,(广阳广阳)爱民道,9963,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,13户
银河小区,(广阳广阳)西后街23号,9092,1999年建成 ,板楼,1.2元/平米/月,开发商自持物业,华夏集团,8栋,727户
尚北金街小区,(广阳广阳)新华路146号,7828,2010年建成 ,塔板结合,1.5元/平米/月,暂无信息,暂无信息,5栋,137户
空港家园,(固安固安)大广高速固 安出口西侧1公里,10312,2010年建成 ,塔板结合,1.9至2.5元/平米/月,华夏幸福基业物业服务有限公司,河南中中置业集团有限公司,14栋,1878户
世嘉正园,(永清永清)京台高速与廊霸路交叉口右侧,7983,2017年建成 ,板楼,1.99元/平米/月,廊坊正佳物业服务有限公司,北京世嘉房地产开发有限公司,26栋,210户
北辰阳光,(大厂大厂)北辰阳光,10335,暂无信息 ,板楼,1.9元/平米/月,暂无信息,暂无信息,9栋,1008户
凯悦花园,(广阳广阳)北凤道119号,10718,2001年建成 ,塔楼/板楼/塔板结合,1.9至3.5元/平米/月,深圳长城物业管理股份有限公司,信阳荣盛置业有限公司,17栋,1816户
新苑小区,(安次安次)新苑小区,8530,2000年建成 ,板楼,0.5元/平米/月,业主自管,武汉新苑房地产开发有限公司,6栋,262户
顺安小区,(安次安次)顺安小区,9038,1990年建成 ,板楼,0.5元/平米/月,廊坊市钰海物业服务有限公司,荣盛地产,10栋,694户
广苑公寓,(固安固安)永定路79号,9766,2000年建成 ,板楼,1.8元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,2栋,78户
中保公寓,(固安固安)新源街中保公寓,9269,2009年建成 ,塔板结合,1至2元/平米/月,暂无信息,美田利华集团有限公司,2栋,148户
英国宫8期,(固安固安)洛克公馆7号二单2501,10588,2012年建成 ,板楼/塔板结合,1.9至2.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,6栋,734户
京津花园3期,(香河香河)新城街京津花园三期,8232,2010年建成 ,板楼/塔板结合,0.45至0.85元/平米/月,暂无信息,三强实业集团,21栋,1361户
尚北金街小区,(广阳广阳)新华路146号,7828,2010年建成 ,塔板结合,1.5元/平米/月,暂无信息,暂无信息,5栋,137户
安华里小区,(广阳广阳)银河北路80号,8946,1996年建成 ,板楼,0.6元/平米/月,暂无信息,廊坊新奥房地产开发有限公司,12栋,690户
银河小区,(广阳广阳)西后街23号,9092,1999年建成 ,板楼,1.2元/平米/月,开发商自持物业,华夏集团,8栋,727户
创新里东小区,(安次安次)创新里东小区,9066,1998年建成 ,板楼,0.6元/平米/月,暂无信息,暂无信息,6栋,408户
永华小区,(安次安次)永华小区,9689,1995年建成 ,板楼,0.8元/平米/月,暂无信息,廊坊开发区永华房地产开发有限公司,8栋,358户
北新里,(广阳广阳)北新里,9392,1998年建成 ,板楼,0.5至0.8元/平米/月,暂无信息,暂无信息,5栋,243户
众贤里,(广阳广阳)众贤里,9553,1991年建成 ,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,80户
汇源名居东区,(安次安次)光明西道汇源名居东区,11253,2008年建成 ,塔楼/板楼,1.6元/平米/月,暂无信息,汇源盛实业有限公司,7栋,848户
安通驾校,(安次安次)安通驾校,9134,2001年建成 ,塔板结合,0.6元/平米/月,暂无信息,暂无信息,5栋,264户
迎春小区东区,(广阳广阳)迎春小区东区,9433,1996年建成 ,板楼,0.5元/平米/月,暂无信息,河北迎春房地产开发有限公司,15栋,630户
通用新区,(安次安次)通用小区,9971,2002年建成 ,板楼,1.2元/平米/月,无物业管理服务,沧州市通用房地产开发有限责任公司,3栋,448户
富强小区,(安次安次)富强小区,9277,1995年建成 ,塔板结合,0.5元/平米/月,暂无信息,廊坊市富强房地产开发集团有限公司,5栋,225户
亿合家园,(安次安次)亿合家园,8755,1999年建成 ,板楼,0.6元/平米/月,暂无信息,廊坊亿泰房地产开发有限公司,11栋,578户
创新里南小区,(安次安次)银河南路创新里南小区,8568,1999年建成 ,板楼,0.6元/平米/月,暂无信息,中康公司,9栋,432户
迎春小区西区,(广阳广阳)银和北路41-2号,9065,1996年建成 ,板楼,0.5元/平米/月,业主自筹物业,北京元辰置业有限公司,8栋,516户
德仁永祥苑,(安次安次)辛庄道5号,9570,2005年建成 ,板楼/塔板结合,0.9元/平米/月,廊坊市德仁物业服务有限公司,廊坊市德仁投资有限公司,9栋,982户
新民里,(广阳广阳)新源道新民里,9643,1990年建成 ,板楼,0.6元/平米/月,暂无信息,暂无信息,4栋,112户
玉井商住,(固安固安)玉井商住,8367,2006年建成 ,板楼,0.5至1元/平米/月,悦动物业服务（固安）有限公司,华秀花园公司,2栋,188户
新华小区,(广阳广阳)新华路189号,9576,1989年建成 ,板楼,0.6元/平米/月,大城县新华物业管理有限公司,中房集团,14栋,475户
华腾嘉园,(广阳广阳)华腾嘉园,8929,2005年建成 ,板楼,暂无信息,无物业管理服务,华腾投资发展有限公司,8栋,238户
尚品阳光,(固安固安)尚品阳光,8538,2007年建成 ,板楼/塔板结合,0.8至1元/平米/月,固安县耀盛物业服务有限公司,海生物业,4栋,255户
德仁新苑,(安次安次)德仁新苑,11428,2000年建成 ,板楼,0.6元/平米/月,暂无信息,河北德仁房地产开发集团有限公司大厂分公司,11栋,644户
汇丰家园,(固安固安)汇丰家园,9484,1996年建成 ,塔板结合,1.9元/平米/月,固安县悦达物业服务有限公司,七台河市汇丰投资有限公司,4栋,631户
四季花语三期,(安次安次)建设南路四季花语三期,10836,2012年建成 ,板楼/塔板结合,1.92至5元/平米/月,廊坊荣盛物业服务有限公司,荣盛地产,17栋,2213户
景泰公寓,(固安固安)景泰公寓,8206,2006年建成 ,板楼,1元/平米/月,固安天地物业开发公司, 陕西亿润经贸有限公司 ,1栋,48户
植物油厂宿舍楼,(安次安次)光明西-288,8664,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,1栋,144户
惠民佳苑,(固安固安)永康南路惠民佳苑,10336,2010年建成 ,塔板结合,2元/平米/月,暂无信息,东莞太和花园建造有限公司,16栋,1598户
三五三一小区,(广阳广阳)新华路146号,9369,1998年建成 ,板楼,0.1至0.55元/平米/月,业主自管, 合肥万科瑞翔地产有限公司,23栋,753户
奥富斯小区,(安次安次)辛庄道21号,9540,2000年建成 ,板楼,0.7至1元/平米/月,暂无信息,北京德源花园置业有限公司,3栋,369户
粮食局宿舍,(广阳广阳)粮食局宿舍,7902,1998年建成 ,板楼,暂无信息,暂无信息,廊坊市安次区博泰房地产开发有限公司,1栋,58户
怡景花园,(广阳广阳)新源道8号,10248,2004年建成 ,板楼,1.4元/平米/月,暂无信息,廊坊市增亚房地产开发有限公司,2栋,420户
卫校职工宿舍,(广阳广阳)卫校职工宿舍,9564,暂无信息 ,板楼,0.8至1.9元/平米/月,业主自筹物业,暂无信息,4栋,86户
康庄供电小区,(广阳广阳)康庄供电小区,8836,2006年建成 ,板楼,13元/平米/月,廊坊金项物业服务有限公司,北京荣盛达置业有限公司,3栋,118户
华安丽景,(大厂大厂)华安丽景,10072,2013年建成 ,塔板结合,1.46元/平米/月,北京建达物业发展有限公司,暂无信息,17栋,1455户
群安实业小区,(广阳广阳)群安实业小区,10220,2000年建成 ,未知类型,0.6元/平米/月,暂无信息,暂无信息,8栋,264户
裕华小区南区,(广阳广阳)群安道裕华小区南区,9041,1993年建成 ,塔板结合,0.6元/平米/月,业主自管,廊坊市百顺通投资有限公司,20栋,1093户
畜牧水产宿舍楼,(广阳广阳)农业局宿舍,9626,1997年建成 ,板楼,0.8元/平米/月,暂无信息,暂无信息,3栋,132户
鑫磊·君安,(大厂大厂)鑫磊·君安,10445,暂无信息 ,未知类型,1.5元/平米/月,暂无信息,暂无信息,4栋,249户
康庄小区东区,(广阳广阳)康庄小区东区,8692,1996年建成 ,板楼,0.5至20元/平米/月,业主自管,中房集团,24栋,1433户
四季花语五期,(安次安次)辛庄道四季花语,11312,2014年建成 ,板楼,1.92元/平米/月,暂无信息,荣盛地产,7栋,996户
金光小区,(广阳广阳)金光道金光小区,9477,1990年建成 ,板楼,0.5元/平米/月,暂无信息,廊坊新奥房地产开发有限公司,15栋,962户
