小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
新城家园(肥西县),(肥西新港)包公路新城家园,当前网页找不到元素（价格）,1996年建成 ,板楼,0.55至1.2元/平米/月,自持物业,城建地产,18栋,632户
恒福花园,(瑶海红光)当涂路与新安江路交口,当前网页找不到元素（价格）,1990年建成 ,塔板结合,0.4至0.5元/平米/月,社区物业办,北京金源长置业有限公司,16栋,568户
瑞龙花园,(长丰北城)瑞龍花园,当前网页找不到元素（价格）,2002年建成 ,塔板结合,0.5至0.51元/平米/月,暂无信息,瑞龙置业有限公司,17栋,1160户
长春都市豪庭,(瑶海三里街)长春都市豪庭,当前网页找不到元素（价格）,2002年建成 ,板楼,1.1至1.44元/平米/月,合肥艾尔物业管理有限公司,长春东北亚置业有限公司,2栋,398户
方圆华庭,(瑶海长淮)方圆华庭,当前网页找不到元素（价格）,2002年建成 ,板楼/塔板结合,1.1元/平米/月,自持物业,无,8栋,388户
金盛家园,(瑶海七里站)站塘路100号,当前网页找不到元素（价格）,2000年建成 ,塔板结合,0.41至1.2元/平米/月,街道办事处（居委会）代管物业,合肥蓝光盛景置业有限公司,15栋,570户
怡馨苑,(瑶海长淮)濉溪东路88号,当前网页找不到元素（价格）,2002年建成 ,板楼/塔板结合,1元/平米/月,泰苑物业, 合肥前城置业有限公司,13栋,516户
鸿徽苑,(长丰北城)鸿徽苑,当前网页找不到元素（价格）,2010年建成 ,塔板结合,1.27至1.3元/平米/月,昆明世纪城物业管理有限公司合肥分公司,安徽世纪金源置业发展有限公司,22栋,2680户
水景阁,(蜀山三里庵)水湖路24号,当前网页找不到元素（价格）,1990年建成 ,板楼,1元/平米/月,自主物业,无,1栋,16户
唐桥新村,(瑶海城东)唐桥新村,当前网页找不到元素（价格）,1998年建成 ,塔板结合,0.4至0.5元/平米/月,无物业,合肥市政建设集团有限责任公司,32栋,977户
隆岗新村,(瑶海城东)隆岗路77号,当前网页找不到元素（价格）,1995年建成 ,塔板结合,0.6元/平米/月,业主自管,合肥市政建设集团有限责任公司,18栋,461户
铁静苑3期,(新站七里塘)萧城路铁静苑三期,当前网页找不到元素（价格）,2005年建成 ,塔板结合,1至1.21元/平米/月,无物业,暂无信息,7栋,1361户
华兴城市广场,(瑶海七里站)长江东路华兴城市广场,当前网页找不到元素（价格）,2000年建成 ,塔板结合,0.4至2元/平米/月,合肥丰大物业管理有限责任公司,大连华兴房屋开发公司,8栋,154户
胜利北村,(瑶海长淮)新蚌埠路胜利北村,当前网页找不到元素（价格）,1995年建成 ,塔楼,1.44元/平米/月,合肥长淮物业管理有限责任公司,合肥宝湾国际,6栋,180户
天一大厦,(蜀山五里墩)清溪路19号,当前网页找不到元素（价格）,2010年建成 ,塔板结合,1.3元/平米/月,立达物业管理有限公司,合肥市长城房地产经营开发公司,1栋,396户
化西小区,(瑶海红光)化西小区,当前网页找不到元素（价格）,1994年建成 ,塔楼,0.5至10元/平米/月,合肥诚和物业管理有限公司,上海长城嘉福置业有限公司,34栋,1220户
顺和家园北区,(肥西长安)桥湾路顺和家园北区附近,当前网页找不到元素（价格）,2010年建成 ,塔板结合,暂无信息,街道办事处（居委会）代管物业,岳阳江南广德置业有限公司,23栋,1570户
万凯碧桂园,(肥东肥东)万凯·碧桂园,当前网页找不到元素（价格）,2004年建成 ,板楼/塔板结合,0.5元/平米/月, 广东碧桂园物业服务有限公司,万洲置业,16栋,811户
景荣花园,(瑶海长淮)全椒路105号,当前网页找不到元素（价格）,2004年建成 ,塔板结合,1.1至1.4元/平米/月,安徽蓝馨物业管理有限责任公司,安徽文一地产集团,11栋,786户
省二建宿舍,(瑶海和平路)茂林路省二建宿舍,当前网页找不到元素（价格）,1989年建成 ,板楼,0.8元/平米/月,合肥宇城物业管理有限公司,城房集团,39栋,659户
长江东路265号,(瑶海七里站)长江东路267号,当前网页找不到元素（价格）,1997年建成 ,塔板结合,0.8至1元/平米/月,小区物业,市政建设,4栋,10户
星河家园西区,(肥西新港)星河家园西区,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,0.5至1.2元/平米/月,社区物业办,合肥城建东庐置业有限公司,9栋,225户
鑫徽苑,(长丰北城)鑫徽苑,当前网页找不到元素（价格）,2013年建成 ,塔板结合,1.1至1.28元/平米/月,昆明世纪城物业管理有限公司合肥分公司,合肥世纪城置业有限责任公司,9栋,1188户
农资商住楼,(肥西肥西)巢湖路农资商住楼,当前网页找不到元素（价格）,1998年建成 ,塔板结合,3元/平米/月,暂无信息,上海鑫鸿鑫置业股份有限公司,2栋,62户
樱花苑小区,(庐阳双岗)樱花苑小区,当前网页找不到元素（价格）,1996年建成 ,塔楼/板楼,1.01元/平米/月,暂无信息,合肥祥源房地产开发有限公司,3栋,178户
彩虹新城北区,(肥东肥东)彩虹新北区,当前网页找不到元素（价格）,2009年建成 ,板楼/塔板结合,0.8至1.2元/平米/月,安徽新长江物业管理有限公司,合肥众望置业有限责任公司,32栋,1162户
三圆,(肥西肥西)青年路三圆,当前网页找不到元素（价格）,2000年建成 ,塔板结合/平房,0.5元/平米/月,成泰物业,城建地产,4栋,164户
瑶东北村,(新站七里塘)生态公园边、龙门岭与瑶海西路交口,当前网页找不到元素（价格）,1998年建成 ,塔板结合,0.5元/平米/月,业主自管,上海绿地集团,34栋,1764户
钢北二村,(瑶海红光)乐水路钢北二村,当前网页找不到元素（价格）,1978年建成 ,塔楼/塔板结合,0.1至1元/平米/月,合肥安景物业服务有限责任公司,单位自建,26栋,440户
鸿运园,(瑶海铜陵路)鸿运园,当前网页找不到元素（价格）,2000年建成 ,塔板结合,4元/平米/月,安徽伟星物业管理有限公司,上海大丰置业有限公司,2栋,85户
鑫源花园,(瑶海嘉山路)嘉山路鑫源花园,当前网页找不到元素（价格）,2004年建成 ,塔楼/塔板结合,0.6至1.4元/平米/月,合肥环艺物业管理有限公司,开发商自持物业,6栋,250户
凤凰城,(肥东肥东)凤凰城,当前网页找不到元素（价格）,2010年建成 ,塔板结合,1至1.01元/平米/月,安徽中徽瑞丽物业服务有限公司,南京宏顺房地产开发有限公司,20栋,989户
杏林雅苑,(庐阳杏林)荣事达大道550,当前网页找不到元素（价格）,2002年建成 ,塔楼/塔板结合,0.6元/平米/月,合肥洪政物业服务有限公司, 合肥前城置业有限公司,4栋,113户
凯旋公馆,(肥东肥东)凯旋公馆,当前网页找不到元素（价格）,2012年建成 ,塔板结合,1.21元/平米/月,安徽德申物业服务有限公司,安徽文一投资集团肥东置业有限公司,17栋,1535户
宝翠园,(肥东肥东)青年路宝翠园,当前网页找不到元素（价格）,2008年建成 ,塔板结合,1元/平米/月,合肥华兴物业管理有限公司,合肥华盛洲际置业有限公司,27栋,1672户
开源馨居,(瑶海长淮)开源馨居,当前网页找不到元素（价格）,2007年建成 ,塔板结合,暂无信息,安徽国开置业有限公司,北京开源兴华置业有限公司,5栋,403户
景辉家园,(瑶海七里站)站塘路8号,当前网页找不到元素（价格）,1990年建成 ,塔板结合,0.5至7元/平米/月,宁波联合物业,上海景水湾置业有限公司,5栋,201户
面粉厂联建楼,(肥西肥西)巢湖路联建楼,当前网页找不到元素（价格）,2001年建成 ,板楼,暂无信息,暂无信息,松建集团,3栋,60户
兴达牡丹园,(瑶海龙岗)兴达·牡丹园,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,0.58至0.8元/平米/月,暂无信息,"三河市兴达房地产开发有限公司,兴达集团",13栋,452户
兰亭园,(瑶海胜利路)兰亭园,当前网页找不到元素（价格）,2006年建成 ,塔板结合,0.98至2.31元/平米/月,合肥市运达物业管理有限公司, 重庆汇东房地产开发有限公司,9栋,349户
宏翔小区,(瑶海三里街)天长路25号,当前网页找不到元素（价格）,2003年建成 ,板楼,0.7至0.8元/平米/月,暂无信息,无,2栋,87户
新恒生大厦,(瑶海长淮)高塘路新恒生大厦,当前网页找不到元素（价格）,2001年建成 ,塔楼,1.1元/平米/月,暂无信息,凯鹏,1栋,150户
恒大绿洲,(肥东肥东)北张路与日出路交叉口,当前网页找不到元素（价格）,2005年建成 ,塔楼/板楼/塔板结合,1至4元/平米/月,金碧物业有限公司合肥分公司,暂无信息,14栋,2469户
站塘新村,(瑶海七里站)站塘路,当前网页找不到元素（价格）,1997年建成 ,板楼/塔板结合,0.1至1.4元/平米/月,文一物业,中建八局,14栋,639户
安全苑小区,(肥西肥西)青年北路安全苑小区,当前网页找不到元素（价格）,1999年建成 ,塔楼,1.2元/平米/月,业主自管,无开发商,5栋,103户
卫生材料厂生活区,(瑶海七里站)长江东路卫生材料厂生活区,当前网页找不到元素（价格）,1900年建成 ,板楼,0.58至12元/平米/月,暂无信息,文一地产有限公司,6栋,99户
富康居小区,(肥西肥西)青年路富康居小区,当前网页找不到元素（价格）,2001年建成 ,板楼,1.2元/平米/月,暂无信息,临汾瑞富康投资有限公司,1栋,48户
东苑雅居,"(瑶海七里站)站塘路中段，与临泉路交汇处, 当涂路交叉口东60米",当前网页找不到元素（价格）,2005年建成 ,塔板结合,1.4元/平米/月,安徽德安物业管理有限公司,城建地产,10栋,570户
东坡雅筑,(瑶海七里站)东坡雅筑,当前网页找不到元素（价格）,2000年建成 ,板楼,0.1元/平米/月,深圳长城物业,云南保利恒泰实业有限公司,2栋,38户
合肥市公路管理局肥西分局,(肥西新港)包公路179号,当前网页找不到元素（价格）,2003年建成 ,塔板结合,暂无信息,安徽省开城物业管理有限公司,肥西县合安置业有限公司,2栋,37户
龙潭雅居,(庐阳杏林)龙潭雅居,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,1.2元/平米/月,业主自管,开发商自持物业,4栋,132户
淝滨路16号,(瑶海胜利路)淝滨路16号,当前网页找不到元素（价格）,1997年建成 ,板楼/塔板结合,暂无信息,暂无信息,无,5栋,86户
林语人家,(新站东站)当涂路,当前网页找不到元素（价格）,1998年建成 ,板楼/塔板结合,0.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,14栋,472户
宝文国际花园,"(瑶海长淮)站西路宝文国际花园, 瑶海区站西路1号",当前网页找不到元素（价格）,2000年建成 ,塔楼/板楼,1元/平米/月,自持物业,宝文置业（安徽）有限公司,8栋,296户
秋实园,(瑶海铜陵路)秋实园,当前网页找不到元素（价格）,2000年建成 ,塔板结合,1元/平米/月,合肥科园房地产开发有限公司,河北欣邱府房地产开发有限公司,3栋,100户
安拖新村,(瑶海和平路)南陵路交叉口,当前网页找不到元素（价格）,2000年建成 ,塔板结合,0.6元/平米/月,元基物业,上海长城建设开发有限公司,13栋,580户
安拖生活小区,(瑶海和平路)和平路与铜陵路交口,当前网页找不到元素（价格）,1982年建成 ,塔楼,10元/平米/月,绿地控股集团有限公司,绿地集团,7栋,174户
瑞泰尚园,(肥东肥东)瑞泰尚园,当前网页找不到元素（价格）,2008年建成 ,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息,合肥光明置业有限公司,34栋,1794户
三元小区,(瑶海三里街)临淮路21号,当前网页找不到元素（价格）,2000年建成 ,塔板结合,0.3元/平米/月,自主物业,安徽文一地产集团,5栋,151户
御景花园北区,(肥东肥东)御景花园二期,当前网页找不到元素（价格）,2011年建成 ,塔楼/塔板结合,0.9至1.44元/平米/月,安徽斌峰置业有限公司,合肥东信房地产开发有限公司,42栋,1768户
康乐新村,(瑶海三里街)新站区长江东路946号琅琊山路与长江东路交汇处,当前网页找不到元素（价格）,1988年建成 ,板楼/塔板结合,0.8至1.4元/平米/月,安徽省长城物业公司,合肥市富泰房地产开发有限公司,10栋,530户
铜陵东村,(瑶海铜陵路)南陵路铜陵东村,当前网页找不到元素（价格）,1986年建成 ,板楼/塔板结合,1.28元/平米/月,合肥海洲物业管理有限公司,苏州中科地产,18栋,653户
肥西县粮食局,(肥西肥西)巢湖中路109号,当前网页找不到元素（价格）,1994年建成 ,板楼,1.1元/平米/月,肥西诚信家政有限责任公司,肥西县绿水青山生态酒店有限公司,6栋,114户
东南花园,(肥西肥西)金鸣街东南花园,当前网页找不到元素（价格）,1996年建成 ,板楼/塔板结合,0.5元/平米/月,社区物业办,福州江滨建设开发公司,2栋,43户
食品小区,(肥西肥西)巢湖路食品小区,当前网页找不到元素（价格）,1998年建成 ,塔板结合,0.6元/平米/月,无物业管理服务,城建,6栋,143户
和平家园A2区,(瑶海和平路)肥东路,当前网页找不到元素（价格）,1998年建成 ,塔楼,0.5元/平米/月,自主物业,永达集团,5栋,222户
幸福园小区,(瑶海城东)幸福园小区,当前网页找不到元素（价格）,2000年建成 ,塔楼/塔板结合,1.1元/平米/月,安徽圣洁物业有限公司,天津何夫人投资有限公司,13栋,672户
龙飞明珠花园北区,(肥西肥西)龙飞明珠花园(北区）,当前网页找不到元素（价格）,2004年建成 ,塔板结合,1.8元/平米/月,暂无信息,徐州市龙飞房地产开发有限公司,16栋,592户
名景园,(瑶海长淮)北二环路与张洼路交叉口,当前网页找不到元素（价格）,2000年建成 ,塔板结合,1.5元/平米/月,暂无信息,上海名景置业有限公司,3栋,199户
金地丽景祥园,(长丰北城)金地丽景祥园,当前网页找不到元素（价格）,2010年建成 ,塔板结合,1.1至1.11元/平米/月,合肥金明物业服务有限公司,长丰祥和置业有限公司,14栋,1418户
水岸花园,(肥东肥东)裕溪路3号,当前网页找不到元素（价格）,2000年建成 ,塔楼/板楼/塔板结合,0.5元/平米/月,合肥香樟物业管理公司,华盛置业集团建设工程有限公司北京第一分公司,23栋,966户
姚大塘新村,(瑶海三里街)东一环路姚大塘新村,当前网页找不到元素（价格）,1997年建成 ,板楼,1元/平米/月,业主自管,东安物业,8栋,268户
国轩假日,(新站七里塘)国轩假日,当前网页找不到元素（价格）,2000年建成 ,塔板结合,2.4元/平米/月,假日物业,合肥国轩集团有限公司,1栋,208户
铜陵路338号,(瑶海铜陵路)铜陵路338号,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,0.5至2元/平米/月,天信物业管理有限公司,金光华集团,7栋,197户
罗马花园西区,(瑶海长淮)罗马花园西区,当前网页找不到元素（价格）,2000年建成 ,板楼,0.6至1.5元/平米/月,合肥诚和物业管理有限公司,安徽省中兴房地产开发有限责任公司,9栋,431户
裕和兴苑,(瑶海大兴镇)钟油坊路裕和兴苑,当前网页找不到元素（价格）,2000年建成 ,板楼,0.5元/平米/月,合肥市新华物业管理有限公司,润裕公司,29栋,964户
瑞士花园,(肥东肥东)合店路瑞士花园,当前网页找不到元素（价格）,2008年建成 ,塔楼/板楼/塔板结合,1至1.3元/平米/月,合肥瑞康物业管理有限公司,合肥东锦置业投资有限公司,9栋,1317户
东兴小区,(瑶海长淮)东兴小区,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,0.5元/平米/月,暂无信息,中服东外置业公司,3栋,108户
汪塘东区,(瑶海铜陵路)汪塘东区,当前网页找不到元素（价格）,2000年建成 ,板楼,暂无信息,合肥长城物业管理有限公司,上海长城嘉福置业有限公司,7栋,288户
铭座嘉园,(瑶海三里街)铭座嘉园,当前网页找不到元素（价格）,2006年建成 ,塔板结合,0.8至1.3元/平米/月,安徽新长江物业管理有限公司,中商旺达置业有限公司,3栋,186户
金江大厦,"(包河芜湖路)金寨路金江大厦, 望江路2号",当前网页找不到元素（价格）,2005年建成 ,板楼,1.2元/平米/月,安徽省文一物业管理有限公司,北京金源长置业有限公司,1栋,42户
五中宿舍,"(瑶海三里街)长江东路789号,铜陵路339号",当前网页找不到元素（价格）,1995年建成 ,板楼,0.5元/平米/月,暂无信息,上海物业,3栋,70户
凤阳新村,(瑶海三里街)合肥十一中对面,当前网页找不到元素（价格）,1993年建成 ,塔板结合,0.2元/平米/月,合肥百花物业,安徽文一地产集团,15栋,495户
斌锋观邸,(肥东肥东)合店路斌锋观邸,当前网页找不到元素（价格）,2015年建成 ,塔楼/塔板结合,1元/平米/月,安徽斌峰置业有限公司,安徽斌锋控股集团,15栋,1448户
汪塘花园,(瑶海铜陵路)汪塘花园,当前网页找不到元素（价格）,1990年建成 ,塔板结合,0.5元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,10栋,562户
秀珍大厦,(瑶海胜利路)秀珍大厦,当前网页找不到元素（价格）,2006年建成 ,板楼,2元/平米/月,暂无信息,上海扬子江置业发展有限公司,1栋,324户
丰乐世纪公寓,(蜀山西园)长江西路499号,当前网页找不到元素（价格）,2008年建成 ,板楼/塔板结合,1.2元/平米/月,合肥长乐物业管理有限公司,合肥丰乐房地产开发有限公司,3栋,479户
长城安居小区,(庐阳杏林)长城安居小区,当前网页找不到元素（价格）,1997年建成 ,塔板结合,0.8至1.86元/平米/月,安徽一山物业服务有限公司合肥分公司,合肥市政建设集团有限责任公司,9栋,377户
嘉兴苑,(瑶海嘉山路)嘉兴苑,当前网页找不到元素（价格）,2000年建成 ,板楼,1元/平米/月,自持物业,开发商自持物业,4栋,90户
柏堰商业楼,(高新蜀麓)柏堰商业服务中心,当前网页找不到元素（价格）,2013年建成 ,板楼,18元/平米/月,绿城物业服务集团有限公司安徽分公司, 重庆桥达茂宸房地产开发有限公司,3栋,336户
聚缘山庄,(肥西新港)聚缘山庄,当前网页找不到元素（价格）,2001年建成 ,塔板结合,0.5元/平米/月,原溪物业,无开发商,3栋,133户
大洋湖滨花园,(庐阳森林公园)大洋·湖滨花园,当前网页找不到元素（价格）,2004年建成 ,塔板结合,1.1元/平米/月,合肥世茂物业,无开发商,11栋,378户
青杨苑,(庐阳大杨镇)青杨苑,当前网页找不到元素（价格）,2006年建成 ,塔楼,暂无信息,暂无信息, 合肥万科瑞翔地产有限公司,3栋,90户
宝地家园,(肥西肥西)宝地家园,当前网页找不到元素（价格）,2002年建成 ,板楼,0.6元/平米/月,安徽长城物业管理有限公司,天津中冶宝地置业有限公司,12栋,421户
龙飞明珠花园南区,(肥西肥西)龙飞明珠花园(南区）,当前网页找不到元素（价格）,1998年建成 ,塔板结合,20元/平米/月,自主物业,肥西县合安置业有限公司,15栋,402户
西城时代花园,(肥西肥西)时代花园,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.44元/平米/月,安徽金地物业有限公司,暂无信息,3栋,96户
七里塘村,(瑶海长淮)七里塘村1幢,当前网页找不到元素（价格）,暂无信息 ,塔楼,暂无信息,业主自管,暂无信息,1栋,60户
淮南新村,(瑶海三里街)淮南新村,当前网页找不到元素（价格）,1987年建成 ,塔板结合/平房,0.3至0.32元/平米/月,业主自管,无,7栋,342户
万豪花园,(瑶海三里街)万豪花园,当前网页找不到元素（价格）,2000年建成 ,塔板结合,0.8元/平米/月,暂无信息,万豪置业房地产开发有限公司,9栋,428户
天瑶花苑,(瑶海长淮)瑶海公园南大门对面,当前网页找不到元素（价格）,2003年建成 ,塔板结合,0.5元/平米/月,自持物业,开发商自持物业,7栋,349户
瑶东新村,(新站七里塘)颍河路与天柱山交界处,当前网页找不到元素（价格）,1990年建成 ,板楼/塔板结合,0.5元/平米/月,合肥瑶东新村物业管理有限公司, 合肥万科瑞翔地产有限公司,15栋,682户
开元西大院,(瑶海三里街)开元西大院,当前网页找不到元素（价格）,1995年建成 ,塔板结合,0.4元/平米/月,合肥市传世物业管理有限公司,上海城开集团合肥置业有限公司,3栋,116户
临淮新村,(瑶海三里街)临淮新村,当前网页找不到元素（价格）,2005年建成 ,塔板结合,0.5元/平米/月,业主自管, 陕西亿润经贸有限公司 ,9栋,403户
凤阳五村,(瑶海三里街)元一时代广场附近,当前网页找不到元素（价格）,1998年建成 ,板楼/塔板结合,0.4元/平米/月,合肥博威置业发展有限公司,文一地产有限公司,5栋,142户
张郢小区（二区）,(肥西肥西)张郢小区（二区）,当前网页找不到元素（价格）,2013年建成 ,塔楼,1.2元/平米/月,合肥香怡物业管理有限公司,暂无信息,15栋,908户
春茂花苑,(新站七里塘)张洼路以西，颖河路以北,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合,0.01至1.21元/平米/月,合肥市金骏物业管理公司,物美开发商,8栋,217户
花冲村住宅区,(瑶海三里街)琅琊山路18号附近,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1元/平米/月,华水物业,暂无信息,4栋,180户
太宁花园紫云阁,(包河包公)太宁花园紫云阁,当前网页找不到元素（价格）,2002年建成 ,塔板结合,0.7元/平米/月,安庆市新世纪物业管理有限责任公司,合肥市康明工贸有限公司,1栋,57户
灯塔小区,(肥西肥西)灯塔小区,当前网页找不到元素（价格）,2010年建成 ,板楼/塔板结合,0.8元/平米/月,安徽金地物业有限公司,暂无信息,13栋,858户
瑶北新村,(新站七里塘)张洼路七里塘小学东侧,当前网页找不到元素（价格）,1998年建成 ,塔楼/板楼/塔板结合,0.01至1.22元/平米/月,上海永升物业,上海安徽裕安实业总公司,7栋,277户
桂馨苑,(瑶海胜利路)明光路453-12号,当前网页找不到元素（价格）,2000年建成 ,板楼/塔板结合/平房,1至1.1元/平米/月,山东明德物业管理集团有限公司合肥分公司,山东三箭房地产开发有限公司,11栋,199户
人才苑北村,(瑶海铜陵路)人才苑北村,当前网页找不到元素（价格）,1998年建成 ,塔板结合,暂无信息,自主物业,合肥东锦置业投资有限公司,6栋,254户
双河村,(瑶海胜利路)淝滨路双河村,当前网页找不到元素（价格）,1987年建成 ,板楼/塔板结合,0.8元/平米/月,合肥长城物业管理有限公司,漯河市双河置业有限公司,5栋,169户
凉亭小区,(肥西肥西)上派镇翡翠路,当前网页找不到元素（价格）,2009年建成 ,板楼,1.44元/平米/月,绿城物业服务集团有限公司安徽分公司,暂无信息,18栋,528户
航道大院,(瑶海城东)铜陵路22号,当前网页找不到元素（价格）,1973年建成 ,塔板结合,暂无信息,自主物业,四川省聚丰房地产开发有限责任公司1,14栋,224户
国土大厦宿舍,(瑶海胜利路)濉溪东路国土大厦宿舍,当前网页找不到元素（价格）,1997年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,36户
合裕路763号,"(瑶海城东)合裕路763号, 合裕路1091号",当前网页找不到元素（价格）,2003年建成 ,板楼,15元/平米/月,暂无信息,上海长城嘉福置业有限公司,1栋,24户
徽州家园,(瑶海嘉山路)白龙路徽州家园,当前网页找不到元素（价格）,1992年建成 ,板楼/塔板结合,0.5至1.4元/平米/月,合肥嘉德物业, 合肥前城置业有限公司,4栋,124户
长江西路25号,(蜀山三里庵)长江西路25号,当前网页找不到元素（价格）,1995年建成 ,板楼,0.5元/平米/月,暂无信息,无,1栋,46户
省地矿经济开发区公司宿舍楼,(庐阳双岗)阜阳北路318号,当前网页找不到元素（价格）,1998年建成 ,平房,暂无信息,合肥万好物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,3栋,50户
合裕路五十五中学宿舍楼,(瑶海城东)合裕路五十五中学宿舍楼小区,当前网页找不到元素（价格）,1998年建成 ,塔楼,暂无信息,无物业,沧州中合裕泽房地产开发有限公司,2栋,13户
新创益民家园,(瑶海龙岗)合店路新创益民家园小区,当前网页找不到元素（价格）,2001年建成 ,塔板结合,0.78元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,5栋,171户
裕溪路1058号,(瑶海和平路)裕溪路1058号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.44元/平米/月,暂无信息,暂无信息,1栋,15户
五金五厂宿舍,(庐阳杏林)荣事达大道631号,当前网页找不到元素（价格）,1996年建成 ,平房,0.8至1.4元/平米/月,暂无信息,南京天一置业有限公司,3栋,83户
阜阳北路276号,(庐阳双岗)阜阳北路276号,当前网页找不到元素（价格）,2000年建成 ,板楼,0.5元/平米/月,合肥盛全物业管理公司,中铁四局集团第四工程有限公司合肥分公司,2栋,16户
银山棉麻公司宿舍,(瑶海铜陵路)银山棉麻公司宿舍,当前网页找不到元素（价格）,2005年建成 ,板楼,12元/平米/月,暂无信息,北京长城东部置业有限公司,1栋,72户
合肥电焊条厂宿舍,(庐阳双岗)濉溪路88号,当前网页找不到元素（价格）,1988年建成 ,塔楼/平房,暂无信息,暂无信息,暂无信息,5栋,30户
钢西生活区,(瑶海红光)钢西生活区,当前网页找不到元素（价格）,1986年建成 ,塔楼/板楼/塔板结合,0.98元/平米/月,暂无信息,安徽文一地产集团,19栋,52户
板桥商住楼,(瑶海胜利路)濉溪东路225,当前网页找不到元素（价格）,1997年建成 ,塔板结合,1.3至1.42元/平米/月,兴华物业,南油物业,2栋,49户
凤阳路集贸市场住宅,(瑶海三里街)凤阳路1029号,当前网页找不到元素（价格）,2000年建成 ,板楼,0.3元/平米/月,汇景物业,南油物业,5栋,119户
金环苑,(瑶海长淮)濉溪东路98号,当前网页找不到元素（价格）,2000年建成 ,塔楼,暂无信息,街道办事处（居委会）代管物业,开发商自持物业,3栋,129户
铜陵路178号,(瑶海和平路)铜陵路178号,当前网页找不到元素（价格）,2000年建成 ,板楼,0.5至1.5元/平米/月,安徽长城物业管理有限公司,北京长城东部置业有限公司,2栋,38户
淝滨路8号,(瑶海胜利路)淝滨路8号,当前网页找不到元素（价格）,1995年建成 ,板楼,暂无信息,暂无信息,暂无信息,2栋,27户
蕾蕾硕苑,(瑶海胜利路)濉溪东路蕾蕾硕苑,当前网页找不到元素（价格）,1996年建成 ,塔板结合,0.5元/平米/月,中海物业,龙泉物业物业管理有限责任公司,2栋,74户
亳州南路商住楼,(庐阳亳州)亳州南路商住楼,当前网页找不到元素（价格）,2005年建成 ,塔板结合,3元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,28户
惠康小区,(瑶海长淮)站西路16号,当前网页找不到元素（价格）,2003年建成 ,板楼/塔板结合,1.5元/平米/月,合肥银城物业管理有限公司, 陕西亿润经贸有限公司 ,7栋,115户
全椒新村,(瑶海三里街)全椒路28号,当前网页找不到元素（价格）,1996年建成 ,塔板结合,1.5元/平米/月,合肥艾尔物业管理有限公司,全椒明发实业有限公司,5栋,110户
合瓦路183号,(庐阳杏林)合瓦路183号,当前网页找不到元素（价格）,2007年建成 ,板楼,0.8元/平米/月,金阳金诚物业管理有限公司,城建,2栋,18户
万事达小区,(瑶海长淮)临泉路和胜利路交叉口,当前网页找不到元素（价格）,1998年建成 ,塔板结合,1至1.5元/平米/月,合肥丰大物业管理有限责任公司,舟山市万事达东方实业发展有限公司,5栋,167户
广厦之家宿舍楼,(包河望湖)青年路19号,当前网页找不到元素（价格）,2000年建成 ,板楼,暂无信息,业主自管,北京广厦富城置业有限公司,2栋,32户
粮食局宿舍楼,(瑶海胜利路)濉溪东路粮食局宿舍楼小区,当前网页找不到元素（价格）,1998年建成 ,板楼,0.5至0.6元/平米/月,安徽宝文物业发展有限公司,宝矿国际,4栋,60户
蓝海国际A座,(政务荷叶地)潜山路与高河东路交叉口,当前网页找不到元素（价格）,2007年建成 ,板楼,4元/平米/月,暂无信息,本溪实华蓝海置业有限公司,1栋,336户
绿地瀛海国际大厦,(包河周谷堆)绿地瀛海国际大厦,当前网页找不到元素（价格）,2005年建成 ,塔楼,2至20元/平米/月,绿地控股集团有限公司,绿地控股集团宁波绿地置业有限公司,4栋,1333户
燃气公司宿舍,(庐阳逍遥津)燃气公司宿舍,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.4元/平米/月,暂无信息,暂无信息,5栋,240户
蓝山CBD,(滨湖新区方兴)紫云路与与湖北路交汇处往南100米,当前网页找不到元素（价格）,2012年建成 ,塔楼,3.5元/平米/月,合肥万科物业服务有限公司,合肥盈富置业有限公司,1栋,1144户
杏花商贸城,(蜀山五里墩)杏花商贸城,当前网页找不到元素（价格）,1999年建成 ,板楼/塔板结合,0.6元/平米/月,暂无信息,无,4栋,81户
荣事达大道461号,(庐阳双岗)荣事达大道461号,当前网页找不到元素（价格）,2000年建成 ,板楼,0.3元/平米/月,暂无信息,良丰集团,1栋,24户
