小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
蔡正街31号,(蔡甸蔡甸城区)蔡正街31号,6509,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,37户
城市广场,(新洲阳逻)阳光大道496号,6914,2006年建成 ,塔板结合,0.5至1元/平米/月,暂无信息,城开集团,27栋,437户
玫瑰园小区,(新洲阳逻)鄂发街67号,4647,2005年建成 ,塔板结合,0.8元/平米/月,暂无信息,武汉东原地产,3栋,161户
煤气小区,(黄陂前川)双凤大道363号,7134,2000年建成 ,板楼,暂无信息,暂无信息,无开发商,3栋,130户
汉阳大街662号院,(蔡甸蔡甸城区)汉阳大街662号,6251,1990年建成 ,板楼,暂无信息,暂无信息,无开发商,2栋,24户
同岗里,(蔡甸蔡甸城区)古井路同岗里,6576,1987年建成 ,板楼,0.5元/平米/月,无物业管理服务,无,20栋,247户
华发峰尚,(新洲阳逻)潘庙四路和潘庙大道交汇处,7724,2018年建成 ,板楼,2.6至2.8元/平米/月,暂无信息,武汉华铄房地产开发有限公司,13栋,865户
蔡张二路37号院,(蔡甸蔡甸城区)蔡张二路37号,4776,1995年建成 ,板楼,暂无信息,小区自主物业,无,2栋,54户
中医院宿舍(黄陂),(黄陂前川)板桥大道中医院宿舍,7311,2000年建成 ,板楼,暂无信息,暂无信息,无开发商,1栋,56户
滠水大厦,(黄陂前川)双凤大道滠水大厦,6232,2003年建成 ,板楼,暂无信息,无物业管理服务,武汉市黄陂西域房地产开发有限公司,2栋,102户
天宫小区,(黄陂前川)西寺大道45号,6059,1990年建成 ,板楼,暂无信息,暂无信息,武汉市兆丰实业有限公司,3栋,104户
新福路10号,(蔡甸蔡甸城区)新福路10号,5989,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
纸坊饭店集资房,(江夏纸坊)纸坊大街1059号,6771,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,13户
罗家巷,(蔡甸蔡甸城区)罗家巷1号,5387,1995年建成 ,板楼,暂无信息,暂无信息,无,2栋,48户
薇湖路,(汉南汉南其它)薇湖路,5014,1998年建成 ,塔楼/板楼/塔板结合,暂无信息,暂无信息,暂无信息,18栋,93户
开来百花苑,(汉南汉南其它)滨江路33号,5504,暂无信息 ,塔板结合,1元/平米/月,暂无信息,暂无信息,8栋,186户
中奇银莲花园,(汉南汉南其它)银莲路171号,5317,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,78户
左岸风景苑,(汉南汉南其它)纱帽正街155号,5855,2008年建成 ,塔楼,0.6元/平米/月,暂无信息,暂无信息,8栋,300户
梦泽园,(汉南汉南其它)何家畈139号,4993,2005年建成 ,塔楼/板楼,0.5至0.6元/平米/月,暂无信息,暂无信息,7栋,392户
薇西小区,(汉南汉南其它)薇湖路278号,5004,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,18栋,648户
南色鑫空,(汉南汉南其它)汉南大道639号,6101,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,4栋,251户
鑫晶佳苑,(沌口开发区沌口)东荆河路,7654,2002年建成 ,塔板结合,1.2元/平米/月,武汉青安物业公司,暂无信息,1栋,80户
御河兰亭,(汉南汉南其它)朱家山路御河兰亭,6981,2014年建成 ,塔板结合,1.8元/平米/月,暂无信息,暂无信息,7栋,652户
西岸阳光城,(蔡甸蔡甸其它)联谊二路西岸阳光城,7161,2012年建成 ,塔板结合,1.1至2元/平米/月,武汉市晨鸣物业管理有限公司,武汉西岸置业有限公司,5栋,216户
岭南小区,(江夏文化大道)新华街岭南小区,7092,2009年建成 ,板楼,1.5元/平米/月,暂无信息,"山东高速集团,绿城集团",22栋,1472户
商贸小区,(江夏纸坊)复江道150附10,7628,1998年建成 ,塔板结合,暂无信息,暂无信息,无开发商,1栋,7户
蔡河街73号,(蔡甸蔡甸城区)蔡河街73号,4885,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
蔡河街49号,(蔡甸蔡甸城区)蔡河街49号,5908,2001年建成 ,板楼,0.8元/平米/月,暂无信息,武汉市蔡甸城建投资开发有限公司,3栋,28户
六小宿舍,(黄陂前川)石阳街六小宿舍,7676,暂无信息 ,平房,暂无信息,暂无信息,暂无信息,1栋,24户
文正街90号,(蔡甸蔡甸城区)文正街90号,6951,1996年建成 ,板楼,暂无信息,无物业管理服务,无,2栋,58户
北岸名居,(新洲阳逻)鄂发街71号,5322,2001年建成 ,塔楼/塔板结合,0.8元/平米/月,暂无信息,无,7栋,147户
文昌街137号,(蔡甸蔡甸城区)文昌街137号,6346,1998年建成 ,板楼,0.5元/平米/月,暂无信息,无,1栋,42户
文兴路47号,(蔡甸蔡甸城区)文兴路47号,5694,1996年建成 ,板楼,暂无信息,无物业管理服务,暂无信息,5栋,86户
蔡正街19号,(蔡甸蔡甸城区)蔡正街19号,6446,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,26户
药材宿舍,(黄陂前川)双凤大道药材宿舍,6949,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,55户
碧桂园桂湖映月,(汉南汉南其它)马影河大道碧桂园桂湖映月,7046,2011年建成 ,塔板结合,1.5元/平米/月,暂无信息,暂无信息,5栋,306户
后官湖水上人家,(蔡甸中法生态城)天鹅湖大道299号,7495,1991年建成 ,塔板结合/平房,1元/平米/月,无物业管理服务,"""苍南县中富房地产开发有限公司",4栋,168户
光谷8号工坊二期,(东湖高新金融港)谭湖一路8号,7593,2012年建成 ,板楼/塔板结合,2元/平米/月,武汉联合辉煌物业管理有限公司,武汉市黎明电机电器修造有限公司,2栋,372户
蔡河街48号,(蔡甸蔡甸城区)蔡河街48号,6247,2000年建成 ,塔楼,暂无信息,武汉天鼎源物业服务有限公司,无,1栋,8户
卫民巷44号院,(蔡甸蔡甸城区)卫民巷44号,7034,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,12户
名人公馆,(新洲阳逻)军安道185号,6236,2006年建成 ,塔楼,1元/平米/月,暂无信息,无,1栋,144户
宏益幸福人家,(新洲阳逻)周冲街宏益幸福人家,5378,2006年建成 ,塔板结合,0.6至1.5元/平米/月,暂无信息,武汉金地集团,8栋,285户
五层街28号,(蔡甸蔡甸城区)五层街28号,6880,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,25户
汉阳大街84号,(蔡甸蔡甸城区)汉阳大街84号,7166,暂无信息 ,板楼,暂无信息,武汉市洪山区鑫湖物业管理有限公司,单位宿舍房改房,5栋,45户
水府巷,(蔡甸蔡甸城区)水府巷55号,6969,1999年建成 ,板楼,暂无信息,暂无信息,暂无信息,4栋,37户
茂林街,(蔡甸蔡甸城区)茂林街6号,6289,1998年建成 ,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息,无,5栋,170户
文正街30号院,(蔡甸蔡甸城区)文正街30号,6099,1990年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,122户
蔡正街8号院,(蔡甸蔡甸城区)蔡正街8号,6769,1998年建成 ,板楼,暂无信息,暂无信息,无,5栋,56户
工农路60号院,(蔡甸蔡甸城区)工农路60号,6743,1998年建成 ,板楼,暂无信息,暂无信息,无开发商,1栋,56户
永平花园,(新洲阳逻)永平街181号,4355,2003年建成 ,塔板结合,0.8元/平米/月,暂无信息,上海新张江物业管理有限公司,11栋,364户
新福路27号,(蔡甸蔡甸城区)新福路27号,6483,1999年建成 ,塔楼/板楼,0.1至0.5元/平米/月,暂无信息,无,2栋,84户
汉阳大街660号,(蔡甸蔡甸城区)汉阳大街660号,6290,1995年建成 ,板楼,0.2元/平米/月,暂无信息,无,2栋,13户
齐联里49号,(蔡甸蔡甸城区)齐联里49号,6431,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
合融锦城,(黄陂前川)东堤路11号,7411,2013年建成 ,板楼,1元/平米/月,武汉兴宏兴物业管理有限公司,湖北合融房地产开发有限公司,2栋,96户
金茂花园,(蔡甸蔡甸城区)茂盛路18号,7505,2005年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,3栋,80户
五层街31号,(蔡甸蔡甸城区)五层街31号,6138,1990年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,7栋,301户
志高花园,(蔡甸蔡甸城区)拥军路2号,4992,1992年建成 ,板楼,0.6元/平米/月,小区自主物业,武汉市蔡甸区建新房地产开发公司,1栋,36户
鑫江花园西区,(蔡甸蔡甸城区)汉马路16号,6008,2000年建成 ,板楼,0.5元/平米/月,暂无信息,城投开发,3栋,98户
新福路96号,(蔡甸蔡甸城区)新福路96号,7598,2000年建成 ,板楼,暂无信息,暂无信息,暂无信息,3栋,36户
汉阳大街82号,(蔡甸蔡甸城区)汉阳大街82号,7246,1995年建成 ,板楼,1元/平米/月,暂无信息,无开发商,4栋,102户
同馨花园D、E栋,(蔡甸蔡甸城区)汉阳大街同馨花园D、E栋,6211,1993年建成 ,板楼,0.6元/平米/月,武汉同馨物业管理有限公司,武汉江华房地产开发公司,2栋,75户
树藩大街451号,(蔡甸蔡甸城区)树潘大街451号,7219,2000年建成 ,板楼,暂无信息,暂无信息,无,2栋,38户
卫民巷38号,(蔡甸蔡甸城区)卫民巷38号,6451,1998年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,1栋,12户
卫民巷39号,(蔡甸蔡甸城区)卫民巷39号,6227,2004年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,1栋,12户
宏传小区,(黄陂前川)西寺大道165号,6786,2008年建成 ,板楼,暂无信息,暂无信息,无开发商,1栋,64户
同心路48号,(蔡甸蔡甸城区)同心路48号,6761,2006年建成 ,板楼,暂无信息,武汉市天丰物业管理有限公司,天石集团,1栋,36户
新福路24号,(蔡甸蔡甸城区)新福路24号,6482,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,56户
汉阳大街110号农行宿舍,(蔡甸蔡甸城区)汉阳大街110号,6262,2000年建成 ,板楼,暂无信息,逸情雅阁物业服务中心,"武汉市住宅开发公司,武汉嘉华房地产开发有限公司",2栋,54户
建材小区,(黄陂前川)双凤大道539号,7781,2002年建成 ,板楼,20元/平米/月,暂无信息,无开发商,4栋,78户
高新花园,(新洲阳逻)高新街78号,5052,2007年建成 ,塔板结合,0.6元/平米/月,暂无信息,无,3栋,147户
交通小区,(黄陂前川)西寺大道145号,7512,1999年建成 ,平房,暂无信息,暂无信息,无开发商,2栋,60户
同心路57号,(蔡甸蔡甸城区)同心路57号,6280,2008年建成 ,板楼,0.5元/平米/月,暂无信息,同心置业发展有限公司,2栋,45户
蔡甸街拥军路9号,(蔡甸蔡甸城区)蔡甸街拥军路9号,5364,2009年建成 ,板楼,0.5元/平米/月,无物业管理服务,武汉市蔡甸区建新房地产开发公司,3栋,75户
国税局宿舍小区,(蔡甸蔡甸城区)安全巷国税局宿舍小区,6056,1998年建成 ,板楼,暂无信息,暂无信息,无,2栋,40户
光谷佳园,(洪山洪山其它)民康路光谷佳园,4918,2001年建成 ,塔楼/板楼,0.8元/平米/月,暂无信息,暂无信息,10栋,178户
树藩大街455号,(蔡甸蔡甸城区)树藩大街455号,5974,1998年建成 ,板楼,0.5元/平米/月,暂无信息,无,3栋,52户
汉阳大街107号院,(蔡甸蔡甸城区)汉阳大街107号,7689,2000年建成 ,板楼,0.5元/平米/月,暂无信息,无,1栋,30户
汉阳大街55号院,(蔡甸蔡甸城区)汉阳大街55号,6225,2000年建成 ,板楼,暂无信息,暂无信息,无,1栋,10户
同心路43号,(蔡甸蔡甸城区)同心路43号,6579,1998年建成 ,板楼,0.1元/平米/月,暂无信息,武汉东原地产,4栋,130户
宁关巷,(蔡甸蔡甸城区)宁关巷13号,5843,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,4栋,32户
文正街73号院,(蔡甸蔡甸城区)文正街73号,5165,1995年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,2栋,30户
树藩大街368号院,(蔡甸蔡甸城区)树藩大街368号,6760,1996年建成 ,板楼,暂无信息,暂无信息,暂无信息,1栋,16户
中医院宿舍(蔡甸),(蔡甸蔡甸城区)新福路39号,6323,1998年建成 ,板楼,0.3元/平米/月,暂无信息,无,3栋,73户
黄陂血防宿舍,(黄陂前川)金光路黄陂血防宿舍,6471,2003年建成 ,板楼,1元/平米/月,暂无信息,无开发商,1栋,24户
火路巷3号,"(蔡甸蔡甸城区)火路巷13号, 火路巷3号",4403,1996年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,1栋,36户
汉阳大街31号院,(蔡甸蔡甸城区)汉阳大街31号,6487,1998年建成 ,板楼,暂无信息,暂无信息,无开发商,1栋,42户
文正街74号院,(蔡甸蔡甸城区)文正街74号,6004,1999年建成 ,板楼,暂无信息,暂无信息,无,2栋,13户
玫白兰丽舍一期A区,(黄陂前川)桃李路玫白兰丽舍一期A区,7430,2011年建成 ,板楼,0.3元/平米/月,武汉鹤祥物业管理有限公司,武汉市兆丰实业有限公司,5栋,240户
汉阳大街17号院,(蔡甸蔡甸城区)汉阳大街17号,5604,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,48户
同心路54号,(蔡甸蔡甸城区)同心路54号,6438,1996年建成 ,板楼,暂无信息,暂无信息,和记黄埔地产（武汉蔡甸）有限公司,2栋,100户
蔡张二路29号,(蔡甸蔡甸城区)蔡张二路29号,6897,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
卫民巷28号院,(蔡甸蔡甸城区)卫民巷28号,6345,2004年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,1栋,14户
东风小区,(黄陂前川)百兴街58号,7519,2003年建成 ,板楼,15元/平米/月,暂无信息,无开发商,3栋,81户
蔡张二路20号,(蔡甸蔡甸城区)蔡张二路20号,7716,1995年建成 ,板楼,暂无信息,暂无信息,无,1栋,24户
温馨家园(黄陂),"(黄陂前川)工农路47号, 望城巷11号",7672,2006年建成 ,板楼,0.45元/平米/月,武汉丽岛物业管理有限公司,武汉市黄陂西城房屋开发有限公司,10栋,330户
广场小区,(蔡甸蔡甸城区)汉阳大街114号,7162,2000年建成 ,板楼,0.8元/平米/月,暂无信息,武汉市蔡甸区建新房地产开发公司,3栋,106户
新福路25号,(蔡甸蔡甸城区)新福路25号,6260,1900年建成 ,板楼,0.5元/平米/月,暂无信息,贵州从伟房地产开发有限公司,4栋,80户
福泰苑,(蔡甸蔡甸城区)新福路60号,6591,2004年建成 ,板楼,0.5元/平米/月,武汉四方通物业公司,无,3栋,92户
文昌街184号,(蔡甸蔡甸城区)文昌街184号,6050,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,5栋,78户
板桥公寓楼,(黄陂前川)板桥大道251号,5516,暂无信息 ,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,30户
义勇路73号,(蔡甸蔡甸城区)义勇路73号,7485,1998年建成 ,板楼,暂无信息,暂无信息,无,1栋,20户
蔡姚路7号,(蔡甸蔡甸城区)蔡姚路7号,5939,2005年建成 ,板楼,1元/平米/月,暂无信息,无,1栋,24户
蔡甸街拥军路9号,(蔡甸蔡甸城区)蔡甸街拥军路9号,5364,2009年建成 ,板楼,0.5元/平米/月,无物业管理服务,武汉市蔡甸区建新房地产开发公司,3栋,75户
交通小区,(黄陂前川)西寺大道145号,7512,1999年建成 ,平房,暂无信息,暂无信息,无开发商,2栋,60户
高新花园,(新洲阳逻)高新街78号,5052,2007年建成 ,塔板结合,0.6元/平米/月,暂无信息,无,3栋,147户
建材小区,(黄陂前川)双凤大道539号,7781,2002年建成 ,板楼,20元/平米/月,暂无信息,无开发商,4栋,78户
同心路11号,(蔡甸蔡甸城区)同心路11号,6300,1998年建成 ,板楼,0.8元/平米/月,暂无信息,无,3栋,49户
古驿道住宅楼栋,(江夏纸坊)古驿道住宅楼栋,7511,2006年建成 ,塔板结合,暂无信息,暂无信息, 陕西亿润经贸有限公司 ,2栋,22户
前川汽修商住楼,(黄陂前川)双凤大道前川汽修商住楼,6762,1998年建成 ,板楼,1元/平米/月,暂无信息,武汉市黄陂西城房屋开发有限公司,4栋,92户
中港阁公寓,(蔡甸蔡甸城区)蔡甸区车站巷4号,6689,1995年建成 ,板楼,暂无信息,暂无信息,暂无信息,1栋,28户
玫瑰园,(黄陂前川)双凤大道玫瑰园,7380,2008年建成 ,塔板结合,0.5元/平米/月,无物业管理服务,大名县双发房地产开发有限公司,1栋,36户
安居乐园,(江夏纸坊)熊廷弼路201号,7392,2006年建成 ,板楼,0.6元/平米/月,暂无信息,上海富丽房地产开发公司,2栋,141户
蔡甸大街220号,(蔡甸蔡甸城区)蔡甸大街220号,7420,暂无信息 ,平房,暂无信息,无物业管理服务,暂无信息,1栋,15户
鑫缘住宅,(黄陂前川)双凤大道837号,6731,2011年建成 ,板楼,1元/平米/月,暂无信息,武汉市黄陂西城房屋开发有限公司,3栋,160户
汉阳大街12号院,(蔡甸蔡甸城区)汉阳大街12号,6233,暂无信息 ,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,28户
鑫华庭园,(蔡甸后官湖)湖北省武汉市蔡甸区沌口鑫华庭园,7505,2002年建成 ,板楼/平房,0.5元/平米/月,暂无信息,上海赣华房地产开发有限公司,1栋,238户
板桥大道271号,(黄陂前川)板桥大道271号,5882,2002年建成 ,塔楼,12元/平米/月,暂无信息,武汉市兆丰实业有限公司,2栋,25户
金茂花园,(蔡甸蔡甸城区)茂盛路18号,7505,2005年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,3栋,80户
劳保里,(蔡甸蔡甸城区)汉阳大街劳保里,7223,1990年建成 ,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息,武汉市蔡甸区建新房地产开发公司,13栋,225户
望城巷4号,(黄陂前川)望城巷4号,7429,暂无信息 ,平房,暂无信息,暂无信息,暂无信息,1栋,55户
蔡张二路39号,(蔡甸蔡甸城区)蔡张二路39号,4761,2016年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
汉口北金马凯旋家居博览城CBD,(黄陂黄陂其它)汉口北大道21号,5231,2001年建成 ,板楼/平房,2至8元/平米/月,武汉唐人居物业管理有限公司,武汉金马凯旋置业有限责任公司,7栋,17户
百合佳园二期,(黄陂横店街)前进大街百合佳园,6696,2006年建成 ,板楼,0.3元/平米/月,业主自筹物业,武汉顺风房地产开发有限公司,5栋,62户
新长江香榭澜溪三期,(汉南汉南其它)兴城大道与汉南大道交汇处,6042,暂无信息 ,塔楼/板楼,2.5元/平米/月,暂无信息,湖北新长江置业有限公司,7栋,1412户
老人民医院宿舍,(黄陂前川)宁安路38号,6887,2004年建成 ,板楼,15元/平米/月,暂无信息,武汉市兆丰实业有限公司,4栋,118户
武汉电话设备厂宿舍,(蔡甸蔡甸城区)古井路139号,6389,1986年建成 ,板楼,0.5元/平米/月,暂无信息,无开发商,4栋,181户
模具小区,(黄陂前川)前川大道372号,7785,1998年建成 ,板楼,1元/平米/月,暂无信息,武汉市兆丰实业有限公司,4栋,71户
精致阳光嘉园,(新洲阳逻)平江大道精致阳光嘉园,4323,2002年建成 ,塔板结合,0.5元/平米/月,精致阳光嘉园物业,无,4栋,182户
汉马路,(蔡甸蔡甸城区)汉马路43号,6406,1993年建成 ,板楼/塔板结合,2元/平米/月,无物业管理服务,无开发公司,14栋,383户
新北街综合楼,(江夏纸坊)新北街综合楼,6634,2000年建成 ,塔板结合,1元/平米/月,暂无信息,湖北武汉雄飞有限公司,1栋,16户
嘉鸿阳光花园,(新洲阳逻)阳光大道709号,5452,2007年建成 ,板楼/塔板结合,0.7至1元/平米/月,暂无信息,阳光开发商,5栋,69户
祥盛小区,(新洲阳逻)军安道303号,5085,2006年建成 ,塔板结合,1元/平米/月,暂无信息,武汉五环集团,3栋,22户
土产小区,(黄陂前川)西寺大道113号,7386,2005年建成 ,板楼,0.5至0.8元/平米/月,暂无信息,武汉市黄陂西城房屋开发有限公司,2栋,72户
鑫宸花园小区,(新洲阳逻)阳光大道531号,4668,2000年建成 ,板楼,0.5至24元/平米/月,暂无信息,武汉五环集团,7栋,142户
树藩大街560号,(蔡甸蔡甸城区)树藩大街560号,6166,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,14户
汉乐路,(蔡甸蔡甸城区)汉乐路20号,7739,2010年建成 ,板楼,暂无信息,暂无信息,暂无信息,2栋,25户
名人公馆,(新洲阳逻)军安道185号,6236,2006年建成 ,塔楼,1元/平米/月,暂无信息,无,1栋,144户
宏益幸福人家,(新洲阳逻)周冲街宏益幸福人家,5378,2006年建成 ,塔板结合,0.6至1.5元/平米/月,暂无信息,武汉金地集团,8栋,285户
生生公寓,(新洲阳逻)环湖路生生公寓,6104,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
景明小区,(新洲阳逻)阳逻街道平江大道287号,7238,2005年建成 ,塔板结合,暂无信息,无物业管理服务,武汉华星东城置业有限公司,1栋,2户
沙河公寓,(汉南汉南其它)纱河南路沙河公寓,5537,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,119户
锦绣鑫苑,(汉南汉南其它)银莲路175号,6297,2008年建成 ,板楼/塔板结合,1至1.8元/平米/月,暂无信息,暂无信息,5栋,407户
罗家巷,(蔡甸蔡甸城区)罗家巷1号,5387,1995年建成 ,板楼,暂无信息,暂无信息,无,2栋,48户
薇湖路,(汉南汉南其它)薇湖路,5014,1998年建成 ,塔楼/板楼/塔板结合,暂无信息,暂无信息,暂无信息,18栋,93户
开来百花苑,(汉南汉南其它)滨江路33号,5504,暂无信息 ,塔板结合,1元/平米/月,暂无信息,暂无信息,8栋,186户
中奇银莲花园,(汉南汉南其它)银莲路171号,5317,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,78户
左岸风景苑,(汉南汉南其它)纱帽正街155号,5855,2008年建成 ,塔楼,0.6元/平米/月,暂无信息,暂无信息,8栋,300户
梦泽园,(汉南汉南其它)何家畈139号,4993,2005年建成 ,塔楼/板楼,0.5至0.6元/平米/月,暂无信息,暂无信息,7栋,392户
薇西小区,(汉南汉南其它)薇湖路278号,5004,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,18栋,648户
学府佳园,(汉南汉南其它)纱帽正街211号,6220,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,8栋,99户
南色鑫空,(汉南汉南其它)汉南大道639号,6101,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,4栋,251户
鑫晶佳苑,(沌口开发区沌口)东荆河路,7654,2002年建成 ,塔板结合,1.2元/平米/月,武汉青安物业公司,暂无信息,1栋,80户
御河兰亭,(汉南汉南其它)朱家山路御河兰亭,6981,2014年建成 ,塔板结合,1.8元/平米/月,暂无信息,暂无信息,7栋,652户
西岸阳光城,(蔡甸蔡甸其它)联谊二路西岸阳光城,7161,2012年建成 ,塔板结合,1.1至2元/平米/月,武汉市晨鸣物业管理有限公司,武汉西岸置业有限公司,5栋,216户
岭南小区,(江夏文化大道)新华街岭南小区,7092,2009年建成 ,板楼,1.5元/平米/月,暂无信息,"山东高速集团,绿城集团",22栋,1472户
纸坊饭店集资房,(江夏纸坊)纸坊大街1059号,6771,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,13户
恒大时代新城,(汉南汉南其它)马影河大道88号,6476,暂无信息 ,板楼/塔板结合,暂无信息,金碧物业有限公司武汉分公司,武汉楚水云山农业开发有限公司,54栋,6669户
福兴小区,(新洲阳逻)军安道福兴小区,4344,1997年建成 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
东城里,(黄陂前川)大南街228号,5854,1998年建成 ,板楼,暂无信息,无物业管理服务,暂无信息,4栋,76户
树藩大街349号,(蔡甸蔡甸城区)树藩大街349号,6879,2000年建成 ,塔板结合,暂无信息,无物业管理服务,中国交通建设有股份限公司,1栋,28户
三环花园,(新洲阳逻)陶家路三环花园,4533,2006年建成 ,板楼/塔板结合,0.6至1元/平米/月,无物业管理服务,武汉五环集团,5栋,290户
蔡河街96号院,(蔡甸蔡甸城区)蔡河街96号,6884,2000年建成 ,板楼,暂无信息,小区自主物业,无,2栋,24户
福鑫花园,(蔡甸蔡甸城区)劳保里108号,6900,2004年建成 ,板楼,3元/平米/月,暂无信息,武汉市奔业房屋开发有限公司,7栋,252户
新福路42号,(蔡甸蔡甸城区)新福路42号,6597,1998年建成 ,板楼,0.5元/平米/月,暂无信息,无,3栋,58户
五层二巷,(蔡甸蔡甸城区)五层街二巷,7286,1980年建成 ,板楼,暂无信息,无物业管理服务,暂无信息,1栋,12户
古井路3号院,(蔡甸蔡甸城区)古井路3号,6728,1990年建成 ,板楼,0.5元/平米/月,暂无信息,无,3栋,109户
新福路38号,(蔡甸蔡甸城区)新福路38号,7358,2006年建成 ,板楼,暂无信息,暂无信息,武汉东原地产,2栋,26户
义勇路78号,(蔡甸蔡甸城区)义勇路78号,5500,2000年建成 ,板楼,暂无信息,暂无信息,无开发商,3栋,79户
汉阳大街22号,(蔡甸蔡甸城区)汉阳大街22号,5883,2000年建成 ,板楼,暂无信息,暂无信息,无开发商,1栋,21户
江北公寓,(黄陂前川)双凤大道832号,6285,1986年建成 ,板楼,暂无信息,暂无信息,无开发商,3栋,88户
新一中宿舍,(蔡甸蔡甸城区)树藩大街新一中宿舍,6895,1996年建成 ,塔楼/板楼,0.5元/平米/月,暂无信息,无,8栋,256户
新福路16号水利局宿舍,(蔡甸蔡甸城区)新福路16号,5412,1998年建成 ,板楼,暂无信息,暂无信息,安居地产,2栋,59户
建园小区,(黄陂前川)金朋道建园小区,7106,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,5栋,108户
盛和小区,(黄陂前川)板桥大道盛和小区,7326,2004年建成 ,板楼,0.3元/平米/月,业主自筹物业,无开发商,12栋,513户
南门世家,(黄陂前川)南城里105号,7740,2006年建成 ,板楼,1元/平米/月,暂无信息,武汉市兆丰实业有限公司,3栋,156户
新福路74号,(蔡甸蔡甸城区)新福路74号,6001,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,4栋,59户
中心小区,(黄陂前川)前川大道391号,6746,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,5栋,171户
汉口北2号公馆,(黄陂汉口北)汉口北大道88号,5392,2010年建成 ,塔楼,1.5元/平米/月,武汉卓尔物业管理有限公司,武汉汉口北商贸市场投资有限公司,3栋,1009户
汉阳大街8号,(蔡甸蔡甸城区)汉阳大街8号,6198,2000年建成 ,板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,1栋,25户
蔡正街33号院,(蔡甸蔡甸城区)蔡正街33号,7279,2008年建成 ,板楼,0.6元/平米/月,武汉新桥物业管理有限责任公司,无,1栋,15户
国税局宿舍小区,(蔡甸蔡甸城区)安全巷国税局宿舍小区,6056,1998年建成 ,板楼,暂无信息,暂无信息,无,2栋,40户
新城小区工农路54号,(蔡甸蔡甸城区)工农路54号,6278,1997年建成 ,塔楼/板楼,暂无信息,暂无信息,武汉市蔡甸城建投资开发有限公司,3栋,93户
文正街78号,(蔡甸蔡甸城区)文正街78号,6777,1999年建成 ,板楼,暂无信息,暂无信息,无,1栋,10户
汉乐公寓,(蔡甸蔡甸城区)树藩大街汉乐公寓,7120,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,7栋,78户
大南街106号,(黄陂前川)大南街106号,7166,暂无信息 ,板楼,0.6元/平米/月,暂无信息,暂无信息,1栋,20户
东风小区,(黄陂前川)百兴街58号,7519,2003年建成 ,板楼,15元/平米/月,暂无信息,无开发商,3栋,81户
