小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
信义假日名城博雅园,(龙岗区布吉关)百鸽路317号,46100,2000年建成 ,塔板结合,2.7至2.8元/平米/月,深圳核电物业管理有限公司,深圳市信义房地产开发有限公司,9栋,868户
长丰苑,(罗湖区春风路)春风路2021号,42100,1999年建成 ,塔板结合,3.8至4.2元/平米/月,长城物业（集团）股份有限公司,深圳市长城（地产）集团股份有限公司,4栋,1620户
桃源居十二区,(宝安区桃源居)前进二路208号,48000,1996年建成 ,塔楼/塔板结合,0.8至2.5元/平米/月,世外桃源物业管理（深圳）有限公司,深圳航空城（东部）实业有限公司  ,13栋,1138户
中环花园,(龙华区龙华中心)龙发路228号,40000,1998年建成 ,板楼,1.2至3元/平米/月,深圳市富通物业管理有限公司中环花园管理处,深圳市深房集团宝安开发有限公司,7栋,387户
万科东海岸一期,(盐田区梅沙)环碧路168号,35900,1995年建成 ,塔板结合,2.5至5.98元/平米/月,深圳市万科物业管理有限公司,深圳市万科房地产有限公司,57栋,965户
滨城新村安乐花园,(宝安区新安)新安四路181号,44200,1991年建成 ,塔楼/板楼/塔板结合,0.5元/平米/月,深圳新银物业管理有限公司,深圳恒安房地产开发有限公司,10栋,406户
天源花园,(宝安区新安)新安上川路42号,50500,1994年建成 ,塔板结合,1.9元/平米/月,广州市夏联物业管理有限公司,西部地产,3栋,99户
双城世纪,"(罗湖区罗湖口岸)沿河南路1021号, 沿河南路1021-12号",48700,2005年建成 ,塔楼/塔板结合,4.49至4.5元/平米/月,深圳市宝创物业管理有限公司,首都机场地产集团有限公司,3栋,930户
华达园公寓,(罗湖区百仕达)布心路2083号,42000,2002年建成 ,塔板结合,3.2元/平米/月,深圳市志诚物业管理有限公司,深圳市光彩红房地产开发有限公司,1栋,960户
百合山庄,(龙岗区布吉关)荣华路295号,42000,1999年建成 ,塔板结合,1.01至3元/平米/月,深业集团物业管理有限公司,深圳市李朗业兴实业有限公司,17栋,1052户
怡泰大厦,(罗湖区黄贝岭)文锦中路2092号,52400,1993年建成 ,塔楼/塔板结合,3.25至9元/平米/月,深圳市泰新利物业管理有限公司,深圳经济特区房地产（集团）股份有限公司,2栋,934户
丰湖花园,(罗湖区清水河)布吉路1005号,46000,2005年建成 ,塔楼/塔板结合,2.5元/平米/月,深圳市龙辉物业管理有限公司,深圳市农产品股份有限公司,4栋,766户
仁恒峦山美地,(龙岗区龙岗宝荷)宝荷路仁恒峦山美地,42000,2012年建成 ,塔板结合,3.8元/平米/月,深圳市仁恒物业管理有限公司,仁恒置地（深圳）有限公司,3栋,1530户
百佳华大厦,(宝安区西乡)宝安大道3080号,40000,1999年建成 ,塔板结合,0.81元/平米/月,深圳市宝晨物业管理有限公司,深圳市佳华房地产开发有限公司,1栋,145户
旭飞华天苑,(罗湖区清水河)坭岗东路1120号,42700,1998年建成 ,塔板结合,3.2元/平米/月,深圳市志诚物业管理有限公司,深圳市旭飞实业有限公司,2栋,1921户
银泉花园,(龙华区龙华中心)龙峰二路106号,42700,1999年建成 ,塔楼/塔板结合,1.8元/平米/月,深圳市国贸物业管理有限公司,深圳市龙泉房地产开发有限公司,9栋,633户
新阳丽舍,(龙华区龙华中心)龙华东环二路新阳丽舍,42200,2004年建成 ,塔板结合,2.5元/平米/月,港庭物业管理有限公司,深圳市宝安龙华经济发展有限公司,3栋,338户
大信花园,(龙华区龙华中心)龙发路215号,45800,2002年建成 ,板楼,1.1元/平米/月,深圳市大信物业经营管理有限公司,深圳市大信实业股份有限公司,16栋,822户
东乐花园,(罗湖区百仕达)布心路1023号,43000,1988年建成 ,塔板结合,0.68元/平米/月,中海物业管理有限公司,深圳市深房集团龙岗开发有限公司,127栋,3401户
新鸿花园,(龙岗区龙岗中心城)龙翔大道7118号,36900,1997年建成 ,塔板结合,1至2.5元/平米/月,深圳市鸿基物业管理有限公司,深圳市龙岗鸿基房地产开发有限公司,9栋,800户
中海康城花园二期,(龙岗区大运新城)清辉路88号,42600,2007年建成 ,塔楼/板楼/塔板结合,2.8元/平米/月,深圳中海物业管理有限公司,深圳市龙富房地产开发有限公司,6栋,1352户
泽润华庭,(龙岗区布吉街)宝丽路55号,42200,2005年建成 ,塔板结合,1.7至3.5元/平米/月,深圳市城拓物业管理有限公司,深圳市岗宏集团有限公司,5栋,426户
凯悦华庭,(罗湖区春风路)春风路2047号,48900,2002年建成 ,塔板结合,3.8元/平米/月,深圳信和物业管理有限公司,深圳信和地产开发有限公司,1栋,464户
银座金钻,(罗湖区春风路)东门南路3003号,48600,1992年建成 ,塔板结合,3.8元/平米/月,深圳市益田物业管理有限公司,深圳市益田房地产开发有限公司,1栋,442户
深业紫麟山花园,(龙岗区龙岗中心城)长兴北路12号,34200,2009年建成 ,塔楼/板楼/塔板结合,2.5至4元/平米/月,深圳市深业物业管理有限公司,深业集团（深圳）物业管理有限公司,63栋,1073户
丽廷豪苑,(龙岗区布吉街)东岭121号,38700,2002年建成 ,塔楼,2.6元/平米/月,深圳市丽庭物业管理有限公司,丽廷实业（深圳）有限公司,1栋,540户
畔山御景花园,(宝安区松岗)江边高架辅路100号,42500,2006年建成 ,塔板结合,2.7至3元/平米/月,深圳市富通物业管理有限公司,深圳市恒达房地产开发有限公司,10栋,1287户
丽湖花园三期,(龙岗区布吉水径)丽湖大道307号,37700,2000年建成 ,塔板结合,1.5元/平米/月,深圳信和物业管理有限公司,深圳信和地产开发有限公司,7栋,954户
康达尔花园三期,(龙岗区布吉大芬)深惠路2251号,38400,2001年建成 ,塔板结合,1.95元/平米/月,金地物业管理有限公司,暂无资料,6栋,334户
雅仕居,(罗湖区清水河)泥岗东路1108号,49000,2000年建成 ,塔板结合,3.5元/平米/月,深圳市玉蓝物业管理有限公司,深圳市玉蓝实业有限公司,7栋,974户
龙威花园二期,(龙岗区布吉关)龙岗大道2124号,40900,1999年建成 ,塔板结合,2.01至2.8元/平米/月,深圳嘉毅龙腾物业管理有限公司,大中华国际集团(中国)有限公司,6栋,690户
劲力城市明珠,(龙华区龙华中心)龙观东路62号,48200,2005年建成 ,塔楼/塔板结合,2.3至2.5元/平米/月,深圳市怡盛华物业发展有限公司,深圳市宝安劲力工贸发展有限公司,23栋,1715户
锦绣江南二期,(龙华区龙华新区)龙华人民路3002号,48000,2003年建成 ,板楼,1.2至1.21元/平米/月,暂无信息,深圳市锦绣江南投资有限公司,9栋,980户
恒地悦山湖花园,(龙岗区横岗)横一路恒地悦山湖花园,41000,2013年建成 ,塔楼,3.2至3.45元/平米/月,深圳恒地冠物业管理有限公司,深圳市恒地投资有限公司,14栋,2008户
碧桐海苑,(盐田区沙头角)梧桐路1051号,44900,2005年建成 ,塔板结合,2.9元/平米/月,深圳市物业管理有限公司,深圳经济特区房地产（集团）股份有限公司,2栋,604户
金侨花园,(龙华区龙华中心)龙环一路143号,40400,1991年建成 ,板楼,1.2至1.45元/平米/月,金鹏物业管理有限公司,深圳市金鹏集团有限公司,19栋,1760户
桂花大厦,(罗湖区地王)桂园路46,42600,1995年建成 ,塔板结合,2.4元/平米/月,深圳市馨居佳物业管理有限公司,深圳市住宅工程开发股份有限公司,2栋,340户
风和日丽花园一期,(龙华区龙华新区)梅龙路807号,45200,2000年建成 ,板楼/塔板结合,1.2至1.28元/平米/月,深圳市国贸天安物业管理有限公司,深圳市物业房地产开发有限公司,10栋,414户
中海怡瑞山居,(龙岗区布吉石芽岭)景芬路1号,40200,2004年建成 ,塔楼/板楼/塔板结合,2.39至4.2元/平米/月,深圳市金地物业管理有限公司,中海地产（深圳）有限公司,10栋,1192户
百合盛世二期,(龙岗区龙岗中心城)友谊路35号,37800,2013年建成 ,塔板结合,2.9至3.48元/平米/月,深圳市业兴物业管理有限公司,深圳市五联百合房地产开发有限公司,4栋,976户
灏景明苑一期,(龙岗区布吉街)政清路28号,40900,1998年建成 ,塔楼,2.2元/平米/月,深圳市合州实业有限公司,深圳市合州实业有限公司,1栋,240户
岗厦变电综合楼,(福田区福田中心)滨河大道5002号,60097,1994年建成 ,塔板结合,2.3元/平米/月,深圳市北方物业管理有限公司,深圳市住宅局,1栋,198户
桃源居五区,(宝安区桃源居)前进二路197号,48000,2001年建成 ,板楼,1.8至2.4元/平米/月,世外桃源物业管理（深圳）有限公司,深圳航空城（东部）实业有限公司  ,16栋,718户
南塘物业小区,(罗湖区东门)永新街35号,41500,1996年建成 ,塔板结合,2.8元/平米/月,深圳市东埔物业管理有限公司,深圳市发中实业有限公司,16栋,989户
康达尔花园五期蝴蝶堡,(龙岗区布吉大芬)龙岗大道（布吉段）2251号,48000,2005年建成 ,塔板结合,2.95元/平米/月,金地物业管理有限公司,暂无资料,2栋,1155户
风临域,(龙岗区龙岗中心城)西埔东街1号,60827,2008年建成 ,塔板结合,2.9元/平米/月,深圳市鸿基物业管理有限公司,深圳市鸿基（集团）股份有限公司,2栋,342户
茵悦之生花园二期,(龙岗区布吉水径)松源路1号,43300,2004年建成 ,板楼,2.8元/平米/月,广东碧桂园物业管理有限公司深圳分公司,暂无资料,3栋,675户
理想家园,(龙岗区布吉关)金稻田路1228号,44700,2002年建成 ,板楼/塔板结合,1至2.8元/平米/月,深圳市开元国际物业管理有限公司,广东省红岭集团有限公司,38栋,2237户
中加名园,(龙岗区布吉关)荣华路199号,45100,2000年建成 ,塔板结合,0.8元/平米/月,招商物业管理有限公司,深圳市粤宝实业发展有限公司,15栋,755户
金港盛世华庭,(盐田区盐田港)盐田路45号,45000,2004年建成 ,塔板结合,2.6元/平米/月,深圳市富基物业管理有限公司,深圳市富基投资发展有限公司,5栋,781户
信义假日名城三期菁华园,(龙岗区布吉关)百鸽路234号,45600,2000年建成 ,塔楼/塔板结合,1.81至3.21元/平米/月,深圳招商物业管理有限公司,深圳市信义房地产开发公司,8栋,742户
滢水山庄二区,(龙华区梅林关)梅坂大道94号,48200,1998年建成 ,塔板结合,0.8至1.2元/平米/月,暂无信息,深圳市滢水房地产开发有限公司,15栋,777户
百合盛世,(龙岗区龙岗中心城)友谊路35号,37800,2012年建成 ,塔板结合,2.9元/平米/月,深圳市业兴物业管理有限公司,深圳市五联百合房地产开发有限公司,17栋,1426户
蓝田壹站,(盐田区沙头角)深盐路3012号,45700,2002年建成 ,塔楼,2.6元/平米/月,深圳市群利物业管理有限公司,深圳市汇豪力投资发展有限公司,2栋,389户
金运家园,(龙岗区布吉街)中兴路42号,39300,2003年建成 ,塔楼,2元/平米/月,深圳市宇宏投资集团有限公司,深圳市宇宏投资集团有限公司,5栋,618户
万科公园里二期,(龙岗区布吉南岭)樟富北路8号,45600,2012年建成 ,塔楼,2.8至6元/平米/月,深圳市万科物业服务有限公司,深圳市聚龙湾投资发展有限公司,6栋,988户
京基御景印象一期,(坪山区坪山)中山大道与体育二路交汇处,38800,2015年建成 ,塔板结合,3.5至3.9元/平米/月,深圳市万科物业服务有限公司,深圳市京基房地产股份有限公司,6栋,857户
立新花园一期,(罗湖区东门)立新路1号,51400,1990年建成 ,塔板结合,1至2.5元/平米/月,深圳市罗新物业管理有限公司,上海郑昌实业有限公司,9栋,404户
南园枫叶国际广场,(南山区南山中心)南山大道1088号,61599,2014年建成 ,塔楼/塔板结合,3.8至18.8元/平米/月,桑泰物业,桑泰地产,3栋,1704户
碧湖花园,(罗湖区洪湖)洪湖路23号,47800,1995年建成 ,塔楼/塔板结合,3至7.3元/平米/月,深圳市泰源物业管理有限公司,宝安集团股份有限公司,4栋,643户
中海怡翠山庄二期,(龙岗区布吉水径)布龙路26号,42700,1999年建成 ,塔楼/板楼,2.2元/平米/月,万科物业, 合肥万科瑞翔地产有限公司,9栋,467户
前海铂寓,(宝安区碧海)新安六路西端（沿江高速大铲湾出口旁）,51692,2015年建成 ,塔板结合,3.5元/平米/月,深圳市大铲湾港区配套设施管理有限公司,深圳市特区建设发展集团有限公司,5栋,1550户
世纪春城二期,(龙华区民治)梅龙大道206号,52000,2004年建成 ,塔楼/板楼/塔板结合,0.8至5元/平米/月,深圳市恒基物业管理有限公司,深圳恒安房地产开发有限公司,17栋,719户
万科四季花城四期,(龙岗区坂田)五和大道85号,52600,2002年建成 ,塔板结合,1.7元/平米/月,深圳市万科物业管理有限公司,深圳市万科房地产有限公司,2栋,320户
桐景花园,(罗湖区莲塘)港莲路18号,49600,1998年建成 ,塔楼,3元/平米/月,花样年物业管理有限公司,深圳市莲塘房地产开发公司,6栋,744户
新阁小区,(福田区银湖)林园东路9号,50000,1993年建成 ,塔楼/板楼/塔板结合,1至1.8元/平米/月,深圳市金众物业管理有限公司,深圳市金众房地产有限公司,6栋,1232户
鹏兴花园一期,(罗湖区莲塘)国威路192号,51800,1998年建成 ,板楼,0.98至1元/平米/月,深圳市鹏基物业管理服务有限公司,深圳鹏基（集团）有限公司,33栋,1434户
大世纪花园,(龙岗区布吉街)中兴路40号,41000,2000年建成 ,塔板结合,0.8至3元/平米/月,深圳市勤诚达物业管理有限公司,深圳市勤诚达投资发展有限公司,9栋,1153户
东港印象,(盐田区盐田港)东海道379号,45500,2011年建成 ,塔楼/塔板结合,2.9元/平米/月,深圳市中建大康物业管理有限公司,深圳市登程投资开发有限公司,7栋,553户
桃源居一区,(宝安区桃源居)前进二路208号,48000,2004年建成 ,板楼,2.4元/平米/月,世外桃源物业管理有限公司,深圳航空城（东部）实业有限公司  ,7栋,708户
嘉华花园西区,(宝安区西乡)流塘路28号,52000,1994年建成 ,塔楼,0.8元/平米/月,深圳市高斯达实业有限公司物业管理分公司,深圳市高斯达实业有限公司,1栋,140户
文汇花园,(宝安区新安)宝民一路204号,51600,1991年建成 ,板楼/塔板结合,0.8至1元/平米/月,深圳新银物业管理有限公司,新银房地产开发公司,31栋,1020户
合能城市阳光花园,(龙华区龙华中心)大浪南路221号,42000,2011年建成 ,塔楼/塔板结合,2.6元/平米/月,暂无信息,深圳市合能房地产开发有限公司,2栋,266户
新亚洲花园,(龙岗区龙岗中心城)吉祥路229号,35100,2001年建成 ,塔板结合,1.8元/平米/月,深圳市万科物业服务有限公司,深圳新亚洲实业发展有限公司,28栋,1447户
万象中心,(宝安区西乡)固戍二路万象中心,49704,2015年建成 ,板楼/塔板结合,6.25至6.6元/平米/月,深圳市吉达物业管理有限公司,深圳市草围投资有限公司,2栋,470户
朝阳里,(龙岗区龙岗中心城)清林路36号,56100,2011年建成 ,塔板结合,2.5元/平米/月,深圳市彩生活物业管理有限公司,深圳市裕德丰投资发展有限公司,3栋,319户
禾田世居,(龙岗区龙岗中心城)吉福路93号,43000,2003年建成 ,塔楼,1.6元/平米/月,深圳市禾田居投资有限公司,东旭鸿基地产集团有限公司,2栋,241户
中粮云景国际,(光明区公明)光明新区松白路与金安路交汇处（近公明汽车站）,48300,2015年建成 ,塔板结合,3.5元/平米/月,中粮地产集团深圳物业管理有限公司,中粮地产（集团）股份有限公司,5栋,1344户
凤凰花苑,(宝安区福永)福永街道白石厦,48900,1994年建成 ,塔板结合,2.38至4.8元/平米/月,福建泉州三远物业管理有限公司,深圳市同和工贸有限公司,4栋,468户
喜福汇,(龙岗区龙岗中心城)和谐路139,38300,2011年建成 ,板楼/塔板结合,2.5至3元/平米/月,深圳市创展置地物业管理有限公司,深圳市创展置地实业发展有限公司,6栋,362户
徽王府,"(龙岗区龙岗中心城)龙平西路159号, 龙平西路159号西门",38300,2008年建成 ,塔板结合,2.5元/平米/月,深圳市爱地花园物业管理有限公司,深圳市创展置地实业发展有限公司,3栋,923户
华昱苑,(龙华区龙华中心)人民路4084号,39100,2001年建成 ,塔板结合,0.7至1.1元/平米/月,深圳市昱发物业管理有限公司,深圳华昱投资开发股份有限公司,3栋,252户
珑门,(龙华区观澜)福前路与新丹路交汇处,47500,2016年建成 ,板楼/塔板结合,3.68元/平米/月,深圳市鹏城物业管理服务有限公司,深圳市鹏城置业投资发展有限公司,9栋,1359户
华盛观荟名庭,(龙华区观澜)悦兴路南侧,51200,2016年建成 ,塔板结合,3.78至3.8元/平米/月,深圳市华盛物业管理有限公司,深圳市金洪实业投资发展有限公司,3栋,807户
福永花苑,(宝安区福永)兴益路4号,42800,1997年建成 ,板楼/塔板结合,1.8元/平米/月,深圳市兴益业联物业管理有限公司,兴益（深圳）工业发展有限公司,12栋,594户
德润荣君府,(龙岗区坂田)坂田布龙路与坂雪岗大道交汇处,61300,2017年建成 ,板楼/平房,3.5至4元/平米/月,深圳市德润物业服务有限公司,深圳市德润创展房地产开发有限公司,6栋,1070户
海心汇福园,(龙岗区布吉街)吉华路266号,42200,2014年建成 ,塔楼,3.1至3.2元/平米/月,深圳市海心物业管理有限公司,深圳市下水径投资有限公司,3栋,450户
福景花园,(龙华区龙华中心)中环路139号,40600,1991年建成 ,板楼/塔板结合,0.85元/平米/月,芳邻物业管理有限公司,深圳市宝安龙华经济发展有限公司,9栋,370户
滢水山庄,(龙华区民治)梅坂大道91号,43500,1997年建成 ,塔板结合,0.8至1.2元/平米/月,深圳市滢水物业管理有限公司,深圳市滢水房地产开发有限公司,28栋,1198户
南湖路2013号,(罗湖区春风路)南湖路2013号,42000,1990年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,30户
龙园意境,(龙岗区布吉石芽岭)景芬路2号,43900,1992年建成 ,塔楼/塔板结合,2.5至3元/平米/月,深圳市开元国际物业管理有限公司圆龙园物业管理处,深圳市龙园山庄实业发展有限公司,27栋,1651户
华盛峰荟名庭,"(龙华区观澜)观澜街道泗黎路与悦兴路交汇处, 泗黎路51号",47700,2015年建成 ,塔板结合,3.68元/平米/月,深圳市华盛物业管理有限公司,深圳市祥盛房地产开发有限公司,2栋,1105户
慢城一期,(龙岗区布吉石芽岭)科技园路8号,44700,2006年建成 ,板楼,1.05至2.21元/平米/月,深圳市承翰物业管理有限公司,深圳市承翰投资开发有限公司,9栋,554户
桂芳园八期,(龙岗区布吉大芬)中翠路19号,48500,2006年建成 ,塔楼/塔板结合/平房,1.8至2.55元/平米/月,佳兆业物业管理（深圳）有限公司,佳兆业地产（深圳）有限公司,9栋,967户
世纪春城一期,(龙华区民治)民治街道世纪春城一期,51500,2004年建成 ,塔楼/塔板结合,0.8至5.8元/平米/月,深圳市恒基物业管理有限公司,深圳恒安房地产开发有限公司,14栋,662户
深发花园,(罗湖区黄贝岭)深南东路1015号,44000,1994年建成 ,塔板结合,2.8至3.5元/平米/月,深业物业管理有限公司,深圳深业集团有限公司,2栋,488户
桂芳园二期,(龙岗区布吉大芬)深惠路375号,43100,2002年建成 ,板楼,1.95元/平米/月,佳兆业物业管理（深圳）有限公司,佳兆业地产（深圳）有限公司,2栋,226户
深业泰然观澜玫瑰苑,(龙华区观澜)观澜大道锦山公园,47400,2014年建成 ,塔板结合,3.68至3.7元/平米/月,深圳市泰然物业管理服务有限公司,深业泰然（集团）股份有限公司,6栋,1393户
知春里,(龙岗区布吉大芬)龙岗大道2361号,40300,2001年建成 ,板楼,1元/平米/月,深圳市中元物业管理有限公司,深圳市中元房地产开发有限公司,3栋,195户
港逸豪庭,(罗湖区罗湖口岸)渔村路38号,43100,1994年建成 ,塔楼,3.8元/平米/月,深圳市万科物业管理有限公司,深圳融发投资有限公司,2栋,948户
龙福一村,(龙岗区龙岗中心城)德政路95号,38600,1994年建成 ,塔楼/板楼/塔板结合,1元/平米/月,深圳市龙房物业管理有限公司,深圳市龙房地产公司,25栋,1232户
松河瑞园二期,(宝安区松岗)宝 安区松岗溪头工业四路西侧,48000,2015年建成 ,塔楼/塔板结合,3.2元/平米/月,深圳市喜盈盈投资有限公司,深圳市喜盈盈投资有限公司,5栋,893户
碧海蓝天名苑,(盐田区沙头角)海涛路140号,47500,2002年建成 ,塔板结合,3元/平米/月,开元国际物业管理(深圳)有限公司,暂无资料,3栋,764户
日豪名园,(罗湖区地王)宝安南路2139号,43100,2000年建成 ,塔板结合,3.6元/平米/月,深圳市晨晖物业管理有限公司,深圳市东江渔村实业有限公司,1栋,292户
文峰华庭,(龙岗区布吉南岭)南园路4号,43400,2014年建成 ,塔板结合,3元/平米/月,碧桂园物业管理有限公司,深圳市南岭华业投资有限公司,8栋,974户
金地名峰,(龙岗区龙岗宝荷)宝沙一路金地名峰,39000,2010年建成 ,塔板结合,3.5至3.98元/平米/月,深圳金地物业管理有限公司,金地（集团）股份有限公司,10栋,2544户
尚景花园,(龙岗区龙岗中心城)龙福路166,38300,2000年建成 ,板楼,2.5元/平米/月,深圳市尚景物业管理有限公司,深圳市尚模发展有限公司,11栋,667户
万家灯火,(龙华区梅林关)梅坂大道172号,48100,2001年建成 ,塔板结合,1.2元/平米/月,深圳市滢水物业管理有限公司,深圳市鹏宝东物业发展有限公司,4栋,926户
盈富家园,"(坪山区坪山)坪山镇金牛路, 金牛西路7号",23800,2006年建成 ,塔板结合,2.6元/平米/月,深圳市地勘物业管理有限公司, 陕西亿润经贸有限公司 ,3栋,632户
阅山公馆,(龙岗区龙岗中心城)龙城大道阅山公馆,43000,2014年建成 ,塔楼,2.8元/平米/月,深圳市嘉旺城投资有限公司,深圳市嘉旺城投资有限公司,4栋,618户
茵悦之生花园一期,(龙岗区布吉水径)吉华路32号,41000,2002年建成 ,板楼,0.68至1.68元/平米/月,广东碧桂园物业管理有限公司深圳分公司,暂无资料,6栋,559户
金洲花园,(罗湖区布心)金洲路213号,46600,2001年建成 ,板楼/塔板结合/平房,2.6元/平米/月,深圳市金洲物业管理有限公司,深圳市金洲房地产开发有限公司,12栋,474户
水蓝湾,(龙岗区龙岗中心城)平安里二路3号,43200,2000年建成 ,塔楼,2.5至3.5元/平米/月,深圳市金阳成物业管理有限公司,深圳市蓝湾地产开发有限公司,5栋,530户
融湖中心城一期,(龙岗区平湖)平湖平新路与平龙路交汇处,43000,1993年建成 ,塔楼/板楼/塔板结合,2.8至3.2元/平米/月,深圳市岗宏城拓物业管理有限公司,深圳岗宏集团有限公司,6栋,2435户
银麓公寓,(福田区银湖)林园东路33号,53900,2000年建成 ,板楼/塔板结合,1元/平米/月,深圳市深纺物业管理有限公司,无开发商,2栋,156户
颖隆大厦,(罗湖区布心)翠山路1号,39500,2000年建成 ,塔板结合,2元/平米/月,深圳市利庆物业管理有限公司,深圳市颖力实业发展有限公司,1栋,618户
福盈中央山,(光明区公明)公明街道振明路（红花山对面）,47200,2014年建成 ,塔板结合,3元/平米/月,暂无信息,深圳市福盈置地控股有限公司,5栋,983户
嘉宾花园,(罗湖区万象城)宝安南路1050号,43200,1992年建成 ,塔板结合,2至3.6元/平米/月,深圳市北方物业管理有限公司,无开发商,3栋,460户
台湾花园,(龙岗区坂田)吉华路632号,37300,1991年建成 ,塔板结合,0.8至1元/平米/月,深圳市南光房地产发展有限公司,传古斋房产开发(深圳)有限公司,4栋,224户
光明峰荟,(光明区公明)光 明新 区南环大道与振兴路交汇处（公明人民医院西侧）,50000,2013年建成 ,塔板结合,2.8至5.5元/平米/月,深圳华中物业管理有限公司,深圳市秋铭投资发展有限公司,4栋,1326户
皇都广场,(福田区石厦)益田路3008号,43200,1999年建成 ,塔板结合,3.2至7.9元/平米/月,深圳中海物业管理有限公司,深圳市津房物业发展有限公司,3栋,1155户
粤海花园,(罗湖区春风路)南湖路3044号,39100,1989年建成 ,塔板结合,2.78至2.8元/平米/月,深圳市粤华联物业管理有限公司,粤海集团（深圳）有限公司,2栋,348户
世界金融中心,(罗湖区万象城)深南东路4004号,54666,2004年建成 ,塔板结合,16至16.01元/平米/月,深圳市崇德物业管理有限公司,深圳茂业集团有限公司,3栋,1102户
翠怡苑,(罗湖区布心)金稻田路1141号,41900,2001年建成 ,板楼/塔板结合,1.6至1.9元/平米/月,莲花物业管理有限公司,深圳市万城集团开发商,8栋,327户
宝安新村,(宝安区西乡)流塘路333号,51100,1995年建成 ,塔板结合,0.81至2元/平米/月,深圳市宝晨物业管理有限公司,宝安区新安村委会,20栋,1034户
俊景园,(宝安区西乡)广深路西乡段660号,44300,2008年建成 ,塔板结合,2至2.38元/平米/月,深圳市花样年物业管理有限公司,深圳市贵安炜实业有限公司,3栋,251户
万科公园里一期,(龙岗区布吉南岭)樟富北路35号,43000,2012年建成 ,塔楼/塔板结合,3.8元/平米/月,深圳市万科物业服务有限公司,深圳市聚龙湾投资发展有限公司,5栋,1258户
阅山华府,"(龙岗区龙岗中心城)回龙路32号, 三十八号路北阅山华府三期",40200,2010年建成 ,板楼/塔板结合,2.8至3元/平米/月,深圳市嘉旺城投资有限公司,深圳市嘉旺城投资有限公司,12栋,952户
金城大厦,(罗湖区春风路)深南东路3017号,46600,1984年建成 ,塔楼/塔板结合,3.2至3.5元/平米/月,深圳市物业管理有限公司,深业集团,8栋,1114户
和煦苑,(龙岗区龙岗中心城)爱心路45,36300,2004年建成 ,塔板结合,1.5元/平米/月,深圳市龙岗和兴花园物业管理中心,深圳市银台实业发展有限公司,9栋,610户
富通天骏,"(龙华区龙华中心)龙发路368-1号, 龙发路370号",49400,2003年建成 ,塔楼/塔板结合,1.8至2.3元/平米/月,富通物业管理有限公司,深圳市富通房地产集团公司,18栋,925户
康华苑,(龙华区龙华中心)建达路94号,39500,1998年建成 ,板楼,1至1.5元/平米/月,深圳市龙泉物业管理有限公司,深圳市龙泉房地产有限公司,2栋,165户
万科九龙山,(龙华区观澜)观澜中心龙观快速与悦兴路交汇处，紧邻九龙山,47100,2008年建成 ,板楼/塔板结合,3.6至6.4元/平米/月,深圳市万科物业服务有限公司,深圳市万疆城投资发展有限公司,20栋,1617户
洪湖花园,(罗湖区洪湖)洪湖路10号,48000,1994年建成 ,塔楼,3.5元/平米/月,宝安物业管理有限公司,深圳市恒基泰房地产投资有限公司,4栋,735户
阳光新居,(宝安区西乡)航城大道4号,42000,1994年建成 ,塔板结合,1.5元/平米/月,世外桃源物业管理有限公司,暂无资料,4栋,128户
宏发嘉域,(光明区公明)光明 新 区公 明中 心区松 白路与马 田路交汇处,48300,2004年建成 ,塔板结合,3.2元/平米/月,深圳市宏发物业管理有限公司,深圳市宏发房地产开发有限公司,9栋,1419户
麟恒中心广场二期,(龙岗区横岗)埔厦路8号,46500,2015年建成 ,塔板结合,3.6元/平米/月,深圳市东城花园物业管理有限公司,深圳市麟恒投资发展有限公司,5栋,684户
宝丽大厦,(罗湖区地王)宝安南路2046号,43600,1994年建成 ,塔楼,2.5元/平米/月,深圳市振业物业管理有限公司,深圳市振业(集团)股份有限公司,2栋,496户
碧湖康馨园,(龙岗区龙岗中心城)龙城建设路33,34200,2002年建成 ,塔板结合,1.8元/平米/月,尚模物业管理有限公司,深圳市尚模发展有限公司,1栋,49户
金洲嘉丽园,(龙岗区坂田)坂田北路34号,47000,2002年建成 ,板楼,1至2.5元/平米/月,深圳市金洲房地产开发有限公司,深圳市金洲房地产开发有限公司,12栋,690户
德兴大厦,(罗湖区罗湖口岸)建设路1050号,46800,1981年建成 ,塔楼/塔板结合,3.2元/平米/月,深圳市深房物业管理有限公司,深圳经济特区房地产(集团)股份有限公司,5栋,866户
坪山招商花园城北区,(坪山区坪山)坪山管委会及中心公园旁,42000,2012年建成 ,塔板结合,2.6至3.9元/平米/月,招商物业管理有限公司,招商地产开发有限公司,7栋,1018户
青湖山庄,(罗湖区清水河)红岗路1249号,42000,2000年建成 ,塔板结合,1.5元/平米/月,深圳中和新物业有限公司,振业集团,3栋,345户
双龙花园,(宝安区西乡)西乡大道305号,44800,1992年建成 ,塔楼/板楼/塔板结合,0.65至3元/平米/月,深圳市龙腾物业有限公司,深圳市金海港投资发展有限公司 ,33栋,1344户
金石雅苑,(宝安区福永)广深路福永段95号,49600,2003年建成 ,板楼/塔板结合,2.5至4.2元/平米/月,深圳市精诚物业管理有限公司,振昌实业（深圳）有限公司,10栋,844户
