小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
青六商务大厦,(钱塘区大江东)青兴路义蓬购物中心2期,当前网页找不到元素（价格）,暂无信息 ,板楼,3元/平米/月,浙江开元物业服务有限公司,暂无信息,5栋,301户
桐庐县凤川街道谷井路16号,(桐庐桐庐)桐庐县凤川街道谷井路16号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.21元/平米/月,无物业管理公司,暂无信息,1栋,1户
杨山路8号,(临安临安)杭州市临安区高虹镇杨山路8号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,1栋,1户
临天路九弄49号,(临安临安)临天路九弄49号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,新城悦物业,无,1栋,14户
青蓝雅苑,(临安临安)青蓝雅苑,当前网页找不到元素（价格）,暂无信息 ,板楼,0.6至0.8元/平米/月,无物业管理公司,暂无信息,9栋,224户
石镜街138号,(临安临安)石镜街138号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,24户
勤俭弄44号,(临安临安)勤俭弄44号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,12户
临天路369号,(临安临安)临天路369号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,无物业管理服务,暂无信息,1栋,12户
城中街374号,(临安临安)城中街374号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,3户
越美园,(萧山临浦)苎萝路408号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,无物业管理公司,无,2栋,96户
锦湖弄58号,(临安临安)锦湖弄58号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,2栋,61户
景杉路490号,(临安临安)景杉路490号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,20户
汇锦新村,(临安临安)汇锦新村2幢402,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,2栋,14户
景杉路,(临安临安)景杉路,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,暂无信息,临安地上物业管理有限公司,齐化房地产,23栋,254户
旧里河路,(萧山临浦)旧里河路,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1至2元/平米/月,万科物业物理有限公司,万科,10栋,183户
金谷弄,(萧山临浦)金谷弄,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,暂无信息,暂无信息,无开发商,2栋,22户
金桥公寓,(临安临安)锦桥路77号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1元/平米/月,浙江怡城物业管理有限公司,金辉地产,3栋,70户
石镜街692号,(临安临安)石镜街692号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,无开发商,1栋,16户
钱王新村,(临安临安)桂花路5号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,社区居委会,杭州城建置业发展有限公司,6栋,96户
水泥厂宿舍,(临安临安)临天路1904号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.5至9元/平米/月,无物业管理公司,浙江省计量局,3栋,108户
锦桥路34号,(临安临安)锦桥路34号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.98元/平米/月,街道办事处（居委会）代管物业,暂无信息,2栋,41户
锦龙公寓,(临安临安)畔湖路锦龙公寓,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,0.8元/平米/月,杭州绿城物业,杭州城建置业发展有限公司,14栋,41户
江东壹号,(钱塘区大江东)义隆路江东壹号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,2至5元/平米/月,杭州开元物业管理有限公司,杭州万耀置业有限公司,22栋,1316户
城中街268号,(临安临安)城中街268号,当前网页找不到元素（价格）,暂无信息 ,板楼,2元/平米/月,暂无信息,暂无信息,1栋,60户
锦城新天地购物广场,(临安临安)锦城街道黄金水岸35号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.5元/平米/月,浙江中江上房物业管理有限公司,暂无信息,6栋,134户
万乐西园,(临安临安)万马路57号,当前网页找不到元素（价格）,暂无信息 ,板楼/平房,0.5至1.2元/平米/月,杭州新欣物业管理有限公司,浙江万马集团房地产开发有限公司,6栋,88户
竹林家园,(临安临安)西墅街339号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.6元/平米/月,社区居委会,暂无信息,1栋,128户
解放村2组,(萧山大江东)长沙路,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
金家花园,(临安临安)杏花路80,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,业主自筹物业,暂无信息,8栋,162户
联建房小区,(临安临安)畔湖路联建房小区,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,83户
衣锦街571号,(临安临安)衣锦街571号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.5元/平米/月,暂无信息,暂无信息,1栋,3户
西瓜路11号,(临安临安)西瓜路11号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,1栋,1户
锦城街,(余杭未来科技城)锦城街131号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
临天路1876号,(临安临安)临天路1876号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,1户
锦溪街127号,(临安临安)锦溪街127号,当前网页找不到元素（价格）,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,28户
大气站宿舍,(临安临安)新民街大气站宿舍,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,8户
银都公寓,(临安临安)临天路1987号,当前网页找不到元素（价格）,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,1户
东大街,(余杭瓶窑)东兴路,当前网页找不到元素（价格）,暂无信息 ,板楼,0.4元/平米/月,业主自筹物业,暂无信息,1栋,2户
膨润土矿宿舍,(临安临安)临天路膨润土矿宿舍,当前网页找不到元素（价格）,暂无信息 ,未知类型,1元/平米/月,暂无信息,暂无信息,1栋,36户
九龙公寓,(临安临安)临天路九弄11号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.5元/平米/月,街道办事处（居委会）代管物业,暂无信息,2栋,61户
英冠天地,(钱塘区大江东)义蓬路265号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,2.5元/平米/月,浙江中冠物业服务有限公司,暂无信息,5栋,22户
临天路九弄43号,(临安临安)临天路九弄43号,当前网页找不到元素（价格）,暂无信息 ,平房,1元/平米/月,无物业管理公司,暂无信息,1栋,14户
公管所宿舍,(临安临安)钱王街公管所宿舍,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
临水路193号,(临安临安)临水路193号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,无物业管理公司,暂无信息,1栋,12户
靖中路46号,(萧山大江东)靖中路46号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
江南路市政宿舍,(临安临安)江南路市政1幢,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,无物业管理公司,暂无信息,3栋,19户
义桥金属材料市场,(萧山义桥)萧山区义桥镇时代大道义桥金属材料市场,当前网页找不到元素（价格）,暂无信息 ,板楼,1元/平米/月,浙江绿升物业服务有限公司,暂无信息,1栋,64户
汇锦新村,(临安临安)汇锦新村2幢402,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,2栋,14户
邮电路,(钱塘区大江东)河庄镇邮电路20号,当前网页找不到元素（价格）,暂无信息 ,塔楼,2元/平米/月,浙江绿升物业服务有限公司,暂无信息,1栋,4户
衣锦街545号,(临安临安)衣锦街545号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.1元/平米/月,街道办事处（居委会）代管物业,无,2栋,3户
临天路1864号,(临安临安)临天路1864号,当前网页找不到元素（价格）,暂无信息 ,平房,2元/平米/月,社区居委会,暂无信息,1栋,3户
棋盘弄24号,(临安临安)棋盘弄24号,当前网页找不到元素（价格）,暂无信息 ,塔楼,0.5元/平米/月,暂无信息,暂无信息,1栋,12户
医药公司大楼,(临安临安)钱王街医药公司大楼,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,2栋,28户
天宇小区,(临安临安)於潜镇天风街天宇小区,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.41元/平米/月,暂无信息,暂无信息,4栋,4户
计生宿舍,(临安临安)锦城街道江桥路373号1幢402室,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,1栋,16户
临水路62-68号,(临安临安)临水路62-68号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合/平房,暂无信息,无物业管理服务,暂无信息,5栋,31户
大桥南路8号,(余杭瓶窑)大桥南路,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.6元/平米/月,浙江绿西物业管理有限公司桐庐分公司,暂无信息,1栋,2户
勤俭弄,(临安临安)勤俭弄29号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.22元/平米/月,暂无信息,暂无信息,8栋,116户
新湾商贸城,(钱塘区大江东)致远路180号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.5元/平米/月,暂无信息,暂无信息,3栋,5户
塘北弄,(萧山瓜沥)人民路1364号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,没物业,暂无信息,1栋,1户
富力湖滨悦居,(淳安淳安)千岛湖阳光路880号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.1元/平米/月,富力物业服务集团浙江公司,广州富力地产股份有限公司,10栋,2871户
德雅汇丰,(临平区东湖)望梅路578号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.85元/平米/月,浙江金成物业管理有限公司,暂无信息,2栋,76户
塘头街,(萧山瓜沥)塘头街,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,2栋,2户
潜洲街103号,(临安临安)潜洲街103号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.9元/平米/月,无物业管理公司,暂无信息,1栋,1户
安阁弄112号,(临安临安)安阁弄112号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.7元/平米/月,暂无信息,暂无信息,1栋,10户
景秀花园,(淳安淳安)新安南路6号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,1.3至3元/平米/月,街道办事处（居委会）代管物业,暂无信息,8栋,8户
临天一弄58号,(临安临安)临天一弄58号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,街道办事处代管物业,暂无信息,1栋,12户
畔湖路121号,(临安临安)畔湖路121号,当前网页找不到元素（价格）,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,2栋,2户
义桥商贸中心,(萧山义桥)萧山区义桥镇商贸中心,当前网页找不到元素（价格）,暂无信息 ,塔楼/塔板结合,0.5元/平米/月,无物业管理公司,暂无信息,2栋,3户
钱王街846号,(临安临安)钱王街840号,当前网页找不到元素（价格）,暂无信息 ,未知类型,0.8元/平米/月,社区居委会,暂无信息,1栋,3户
东兴路23号,(余杭瓶窑)东兴路23号,当前网页找不到元素（价格）,暂无信息 ,平房,暂无信息,业主自管,暂无信息,1栋,8户
临天路2200,(临安临安)临天路2200,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2元/平米/月,暂无信息,暂无信息,1栋,1户
香雪园,(临平区塘栖)里仁路香雪园,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,88户
锦城镇广场路7号,(临安临安)锦城镇广场路7号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.55元/平米/月,暂无信息,暂无信息,1栋,2户
安阁弄59号,(临安临安)安阁弄59号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1元/平米/月,街道办事处（居委会）代管物业,暂无信息,1栋,14户
临天路195号,(临安临安)临天路195号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,无物业管理公司,暂无信息,1栋,1户
景杉路547号,(临安临安)景杉路547号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.5元/平米/月,街道办事处（居委会）代管物业,暂无信息,1栋,25户
棋盘弄11号,(临安临安)锦城街道棋盘弄11号,当前网页找不到元素（价格）,暂无信息 ,塔楼,1.5元/平米/月,暂无信息,暂无信息,1栋,2户
天工商贸大厦,(临安临安)锦城街道广场路2-1（ 5幢403),当前网页找不到元素（价格）,暂无信息 ,板楼,5元/平米/月,暂无信息,暂无信息,1栋,1户
凤凰山庄,(萧山瓜沥)杭州市萧山区东升路与圆田路交叉口西北100米,当前网页找不到元素（价格）,暂无信息 ,塔楼,暂无信息,杭州绿城物业,暂无信息,1栋,1户
华兴路23号,(余杭瓶窑)华兴路23号,当前网页找不到元素（价格）,暂无信息 ,板楼,1元/平米/月,社区居委会,暂无信息,1栋,12户
锦城街道临水路227号,(临安临安)临水路227号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
西墅街948号,(临安临安)西墅街948号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.5元/平米/月,暂无信息,暂无信息,1栋,1户
锦城镇商业城,(临安临安)城中街商业城1,当前网页找不到元素（价格）,暂无信息 ,塔楼,暂无信息,暂无信息,暂无信息,1栋,4户
钱王街374号,(临安临安)钱王街374号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,21户
棋盘弄40号,(临安临安)锦城街道棋盘弄40号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,街道办事处（居委会）代管物业,暂无信息,2栋,11户
西墅街948号,(临安临安)西墅街948号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.5元/平米/月,暂无信息,暂无信息,1栋,1户
直河西路6号,(萧山瓜沥)瓜沥镇坎山直河西路6号,当前网页找不到元素（价格）,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
锦城镇广场路7号,(临安临安)锦城镇广场路7号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.55元/平米/月,暂无信息,暂无信息,1栋,2户
天工商贸大厦,(临安临安)锦城街道广场路2-1（ 5幢403),当前网页找不到元素（价格）,暂无信息 ,板楼,5元/平米/月,暂无信息,暂无信息,1栋,1户
塘头街,(萧山瓜沥)塘头街,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,2栋,2户
富力湖滨悦居,(淳安淳安)千岛湖阳光路880号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.1元/平米/月,富力物业服务集团浙江公司,广州富力地产股份有限公司,10栋,2871户
德雅汇丰,(临平区东湖)望梅路578号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.85元/平米/月,浙江金成物业管理有限公司,暂无信息,2栋,76户
华兴楼,(临安临安)钱王街855号,当前网页找不到元素（价格）,暂无信息 ,板楼/平房,暂无信息,无物业管理公司,暂无信息,3栋,137户
江南路38号,(临安临安)江南路38号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2元/平米/月,暂无信息,暂无信息,1栋,10户
钱王街1300,(临安临安)钱王街1300,当前网页找不到元素（价格）,暂无信息 ,板楼,1元/平米/月,社区居委会,暂无信息,1栋,2户
滨溪阳光家园A区,(富阳富阳)金城北路78号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,3元/平米/月,杭州绿城物业,暂无信息,2栋,2户
人民路1109号,(萧山瓜沥)人民路1109,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
功臣山路60号,(临安临安)功臣山路60号,当前网页找不到元素（价格）,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,3栋,46户
临建宿舍,(临安临安)临天路2026（206-222）,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,无物业管理公司,暂无信息,1栋,10户
侨资公司宿舍,(临安临安)景杉路225号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.5元/平米/月,暂无信息,暂无信息,2栋,18户
公交公司宿舍,(临安临安)锦城街道钱王街385-389,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,12户
棋盘弄15号,(临安临安)棋盘弄15号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.51元/平米/月,暂无信息,暂无信息,1栋,1户
小西门,(临安临安)城中街小西门,当前网页找不到元素（价格）,暂无信息 ,板楼,20元/平米/月,无物业管理公司,暂无信息,2栋,52户
天苑小区,(临安临安)天风街2号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.86元/平米/月,暂无信息,暂无信息,1栋,20户
新民街124号,(临安临安)锦城镇新民街124,当前网页找不到元素（价格）,暂无信息 ,平房,暂无信息,暂无信息,暂无信息,1栋,1户
临天路2123号,(临安临安)临天路2123号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
万马路19号,(临安临安)万马路19号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,4户
雁沙公寓,(富阳江南新城)雁沙路雁沙公寓,当前网页找不到元素（价格）,暂无信息 ,板楼/平房,2至2.5元/平米/月,天海物业,暂无信息,4栋,71户
钱王铂金大厦,(临安临安)钱王街钱王铂金大厦,当前网页找不到元素（价格）,暂无信息 ,塔楼,2元/平米/月,暂无信息,暂无信息,1栋,153户
乔林新城,(桐庐桐庐)白云源路乔林新城,当前网页找不到元素（价格）,暂无信息 ,塔板结合/平房,3至3.2元/平米/月,暂无信息,暂无信息,24栋,620户
康乐区,(桐庐桐庐)康乐里弄康乐区,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,0.1至1.91元/平米/月,暂无信息,暂无信息,36栋,1279户
新湾商贸城,(钱塘区大江东)致远路180号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,2.5元/平米/月,暂无信息,暂无信息,3栋,5户
塘北弄,(萧山瓜沥)人民路1364号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,没物业,暂无信息,1栋,1户
义桥商贸中心,(萧山义桥)萧山区义桥镇商贸中心,当前网页找不到元素（价格）,暂无信息 ,塔楼/塔板结合,0.5元/平米/月,无物业管理公司,暂无信息,2栋,3户
玲珑村,(临安临安)钱王街1628号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,2栋,18户
遇见清煦里,(临安临安)白泥路遇见清煦里,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,1.8元/平米/月,暂无信息,暂无信息,14栋,1193户
景秀花园,(淳安淳安)新安南路6号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,1.3至3元/平米/月,街道办事处（居委会）代管物业,暂无信息,8栋,8户
临天一弄58号,(临安临安)临天一弄58号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,街道办事处代管物业,暂无信息,1栋,12户
景杉路547号,(临安临安)景杉路547号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.5元/平米/月,街道办事处（居委会）代管物业,暂无信息,1栋,25户
临天路195号,(临安临安)临天路195号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,无物业管理公司,暂无信息,1栋,1户
潜洲街103号,(临安临安)潜洲街103号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.9元/平米/月,无物业管理公司,暂无信息,1栋,1户
安阁弄112号,(临安临安)安阁弄112号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.7元/平米/月,暂无信息,暂无信息,1栋,10户
华兴路23号,(余杭瓶窑)华兴路23号,当前网页找不到元素（价格）,暂无信息 ,板楼,1元/平米/月,社区居委会,暂无信息,1栋,12户
直河西路23号,(萧山瓜沥)直河西路23号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,1户
阳城家园,(萧山大江东)永里路59号,当前网页找不到元素（价格）,暂无信息 ,板楼,2元/平米/月,暂无信息,暂无信息,2栋,9户
妙笔小镇,(桐庐桐庐)分水江东100米,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.2元/平米/月,桐庐卓悦物业管理有限公司,暂无信息,4栋,61户
佰澜公寓,(淳安淳安)睦州大道521号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,3元/平米/月,杭州绿城物业,暂无信息,2栋,10户
平和家园北区,(临安临安)杏花路平和家园北区,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,4栋,84户
钱王街846号,(临安临安)钱王街840号,当前网页找不到元素（价格）,暂无信息 ,未知类型,0.8元/平米/月,社区居委会,暂无信息,1栋,3户
东兴路23号,(余杭瓶窑)东兴路23号,当前网页找不到元素（价格）,暂无信息 ,平房,暂无信息,业主自管,暂无信息,1栋,8户
长桥路65号,(临安临安)长桥路65号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.2元/平米/月,暂无信息,暂无信息,1栋,14户
临水路16号,(临安临安)临水路16号1幢101室,当前网页找不到元素（价格）,暂无信息 ,板楼,0.2元/平米/月,暂无信息,暂无信息,1栋,1户
天水巷5号,(临安临安)天水巷5号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.6元/平米/月,无物业管理公司,暂无信息,1栋,1户
创世水岸银座,(临安临安)滨江路创世水岸银座,当前网页找不到元素（价格）,暂无信息 ,未知类型,1.1至1.2元/平米/月,暂无信息,暂无信息,3栋,26户
五洞闸路28号,(萧山临浦)五洞闸路28号,当前网页找不到元素（价格）,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,78户
荣正财富广场,(桐庐桐庐)迎春南路29号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.6元/平米/月,暂无信息,暂无信息,1栋,736户
洋塘路198号,(桐庐桐庐)洋塘路198号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,20户
恒大林溪郡,(建德建德)汤家线恒大林溪郡,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼/塔板结合,2至2.2元/平米/月,中国浙江省杭州直辖市杭州远东物业管理有限管理公司,杭州百恒置业有限公司,38栋,1322户
文景公寓东区,(桐庐桐庐)对山路文景公寓东区,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,社区物业服务,暂无信息,3栋,49户
城中路,(桐庐桐庐)城中路,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,66户
广晟祥和家园,(桐庐桐庐)市场路198号,当前网页找不到元素（价格）,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,27户
梧桐凤栖商务楼,(桐庐桐庐)迎春南路134号,当前网页找不到元素（价格）,暂无信息 ,未知类型,1元/平米/月,暂无信息,暂无信息,1栋,80户
新青年广场,(桐庐桐庐)迎春南路205号,当前网页找不到元素（价格）,暂无信息 ,塔板结合,3.02元/平米/月,暂无信息,暂无信息,1栋,240户
钱王街780号,(临安临安)锦城街道钱王街780（1幢506）,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1元/平米/月,街道办事处（居委会）代管物业,暂无信息,1栋,1户
东灵路79号,(萧山瓜沥)东灵路79号,当前网页找不到元素（价格）,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
航坞路124,(萧山瓜沥)航坞路124号1单元201,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
致远路158号,(钱塘区大江东)萧山区新湾镇致远路158号,当前网页找不到元素（价格）,暂无信息 ,板楼,1.8元/平米/月,暂无信息,暂无信息,1栋,1户
菜场弄,(临安临安)锦城镇菜场弄1,当前网页找不到元素（价格）,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
畔湖路68-1号,(临安临安)畔湖路68-1号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,10户
遇见清煦里,(临安临安)白泥路遇见清煦里,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,1.8元/平米/月,暂无信息,暂无信息,14栋,1193户
天水巷5号,(临安临安)天水巷5号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.6元/平米/月,无物业管理公司,暂无信息,1栋,1户
中兴近江家园,(桐庐桐庐)市场路566号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,5元/平米/月,暂无信息,暂无信息,14栋,312户
航坞路166-1号,(萧山瓜沥)航坞路116-1,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,杭州明华置业有限公司,暂无信息,1栋,1户
钱王街767/769号,(临安临安)钱王街769号,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,1元/平米/月,街道办事处（居委会）代管物业,临安市城镇房地产开发有限公司,2栋,24户
江桥路159号,(临安临安)江桥路159号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,24户
锦城公寓,(临安临安)临天路2019-1号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.6元/平米/月,社区居委会,暂无信息,4栋,73户
景杉路,(临安临安)景杉路,当前网页找不到元素（价格）,暂无信息 ,板楼/塔板结合,暂无信息,临安地上物业管理有限公司,齐化房地产,23栋,254户
未未来电商物流产业园,(富阳鹿山新城)场口驾校路,当前网页找不到元素（价格）,暂无信息 ,塔板结合,1.7至2.85元/平米/月,杭州富阳山水物业有限公司,暂无信息,2栋,155户
勤俭弄,(临安临安)勤俭弄29号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.22元/平米/月,暂无信息,暂无信息,8栋,116户
大桥南路8号,(余杭瓶窑)大桥南路,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.6元/平米/月,浙江绿西物业管理有限公司桐庐分公司,暂无信息,1栋,2户
天平驾校,(临安临安)万马路18号,当前网页找不到元素（价格）,暂无信息 ,板楼,0.7元/平米/月,社区居委会,暂无信息,1栋,16户
物资局宿舍,(临安临安)城中街物资局宿舍,当前网页找不到元素（价格）,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,49户
佰澜公寓,(淳安淳安)睦州大道521号,当前网页找不到元素（价格）,暂无信息 ,塔楼/板楼,3元/平米/月,杭州绿城物业,暂无信息,2栋,10户
天宇小区,(临安临安)於潜镇天风街天宇小区,当前网页找不到元素（价格）,暂无信息 ,塔板结合,0.41元/平米/月,暂无信息,暂无信息,4栋,4户
江南路103号,(临安临安)江南路103号,当前网页找不到元素（价格）,暂无信息 ,板楼,2.98元/平米/月,暂无信息,暂无信息,1栋,12户
义桥金属材料市场,(萧山义桥)萧山区义桥镇时代大道义桥金属材料市场,当前网页找不到元素（价格）,暂无信息 ,板楼,1元/平米/月,浙江绿升物业服务有限公司,暂无信息,1栋,64户
戴村人民路78号,(萧山萧山开发区)人民路78号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
阳光水岸度假村,(淳安淳安)阳光水岸度假村,当前网页找不到元素（价格）,暂无信息 ,板楼,1.3至2元/平米/月,浙江开元物业服务有限公司,暂无信息,8栋,342户
解放村2组,(萧山大江东)长沙路,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
石镜街908号,(临安临安)石镜街908号,当前网页找不到元素（价格）,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,11户
