小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
草莓街区,(长沙县万家丽北)万家丽北路与湘龙路交汇处东南角（机电学院旁）,8114,2009年建成 ,塔板结合,1至1.5元/平米/月,长沙馨乐物业管理有限公司,湖南顺安房地产开发有限公司,6栋,1112户
湖南中医学院梨子山宿舍楼,(雨花雨花亭)运动巷湖南中医学院梨子山宿舍楼,8054,1986年建成 ,板楼,0.5元/平米/月,业主自筹物业,无开发商,25栋,751户
望月湖小区二片区,(岳麓溁湾镇)月宫街95号,8741,1990年建成 ,板楼,1.2元/平米/月,业主自筹物业, 重庆汇东房地产开发有限公司,21栋,911户
高桥现代商贸城,(雨花高桥)马王堆南路258号,8276,2008年建成 ,塔板结合,2.5元/平米/月,无物业服务管理,湖南高桥大市场发展有限公司,4栋,1159户
品格家园,(岳麓汽车西站)望新路186号,8709,2006年建成 ,板楼,0.8元/平米/月,无物业服务管理,无开发商,4栋,174户
妹子山巷16号,(雨花桂花村)妹子山巷16号,8296,1980年建成 ,板楼,暂无信息,无物业服务管理,无开发商,3栋,74户
海华嘉园,(雨花东塘)劳动东路37号,8422,2002年建成 ,板楼,0.5至1.5元/平米/月,业主自筹物业,湖南海华房地产开发有限公司,4栋,241户
梨子山小区,(雨花雨花亭)曙光南路184号,8393,1988年建成 ,板楼,暂无信息,无物业服务管理,中元地产,26栋,815户
周南生活园,(开福金霞)芙蓉北路兴联村,8000,2005年建成 ,板楼,0.5元/平米/月,无物业服务管理,无开发商,5栋,181户
君悦星城,(雨花东塘)劳动路东100号,8370,2004年建成 ,板楼,1.6元/平米/月,业主自筹物业,湖南君悦置业有限公司,1栋,128户
嘉盛阳光山庄,(雨花喜盈门)树木岭路15号,8162,2000年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,暂无信息,通用地产长沙有限公司,6栋,149户
怡景民居,(雨花赤岗冲)茶园坡路57号,7952,2002年建成 ,板楼/塔板结合,0.6至1.2元/平米/月,湖南军德物业服务有限公司,长沙潮福房地产开发有限责任公司,12栋,552户
维一宿舍,(雨花雨花亭)王家冲路附7号,7923,2006年建成 ,板楼,0.3元/平米/月,业主自筹物业,湖南湘雅百合置业有限公司,2栋,56户
天心区教师村,"(雨花树木岭)劳动东路146, 园丁街38号",8688,1983年建成 ,塔板结合/平房,0.5元/平米/月,暂无信息,长沙城市建设开发公司,7栋,228户
爱琴海岸,(长沙县松雅湖)灰埠路127号,8360,2011年建成 ,塔板结合,1.5元/平米/月,湖南博隆置业发展有限公司,华润置地,7栋,1389户
赤岗社区,(雨花左家塘)桂花路189号,8718,1987年建成 ,板楼,0.5元/平米/月,无物业服务管理,长沙恒和置业发展有限公司,44栋,1796户
曾家湾13号生活区,(雨花桂花村)曾家湾13号,8362,1992年建成 ,板楼,1元/平米/月,无物业服务管理,无开发商,4栋,335户
品格家园,(岳麓汽车西站)望新路186号,8709,2006年建成 ,板楼,0.8元/平米/月,无物业服务管理,无开发商,4栋,174户
妹子山巷16号,(雨花桂花村)妹子山巷16号,8296,1980年建成 ,板楼,暂无信息,无物业服务管理,无开发商,3栋,74户
海华嘉园,(雨花东塘)劳动东路37号,8422,2002年建成 ,板楼,0.5至1.5元/平米/月,业主自筹物业,湖南海华房地产开发有限公司,4栋,241户
梨子山小区,(雨花雨花亭)曙光南路184号,8393,1988年建成 ,板楼,暂无信息,无物业服务管理,中元地产,26栋,815户
周南生活园,(开福金霞)芙蓉北路兴联村,8000,2005年建成 ,板楼,0.5元/平米/月,无物业服务管理,无开发商,5栋,181户
君悦星城,(雨花东塘)劳动路东100号,8370,2004年建成 ,板楼,1.6元/平米/月,业主自筹物业,湖南君悦置业有限公司,1栋,128户
嘉盛阳光山庄,(雨花喜盈门)树木岭路15号,8162,2000年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,暂无信息,通用地产长沙有限公司,6栋,149户
外国语宿舍,"(雨花桂花村)外国语宿舍, 曾家湾巷31号",7958,1996年建成 ,塔楼/平房,0.5元/平米/月,湖南万厦物业管理有限公司,万业地产,2栋,77户
园丁小区,(岳麓河西大学城)麓山南路822,8130,2003年建成 ,板楼,0.6元/平米/月,无物业服务管理,暂无信息,5栋,159户
怡景民居,(雨花赤岗冲)茶园坡路57号,7952,2002年建成 ,板楼/塔板结合,0.6至1.2元/平米/月,湖南军德物业服务有限公司,长沙潮福房地产开发有限责任公司,12栋,552户
维一宿舍,(雨花雨花亭)王家冲路附7号,7923,2006年建成 ,板楼,0.3元/平米/月,业主自筹物业,湖南湘雅百合置业有限公司,2栋,56户
黄土岭村职工住宅,(天心黄土岭)黄土岭村职工住宅,7844,1980年建成 ,板楼,0.6至1.8元/平米/月,湖南湘腾物业管理有限公司,华南理工大学,12栋,279户
造纸印刷公司宿舍,(雨花东塘)芙蓉中路,7816,2006年建成 ,板楼,0.5元/平米/月,无物业服务管理,暂无信息,2栋,222户
湖南省脑科医院康苑小区,(雨花雨花亭)新建巷52号,8259,1989年建成 ,塔板结合,1.5元/平米/月,业主自筹物业,长沙中江置业有限公司,13栋,352户
城西公寓,(岳麓汽车西站)西二环1538号,8540,2007年建成 ,板楼/塔板结合,1.2元/平米/月,长沙绿岛物业管理有限公司,长沙永鼎房地产开发有限公司,6栋,333户
广厦新苑B区,(岳麓汽车西站)麓山南路626号,8450,2004年建成 ,板楼,0.5至1元/平米/月,长沙市长房物业管理有限公司,长沙市旧城改建开发公司,21栋,891户
中江丽晶苑,(雨花雨花亭)中江丽晶苑,8063,2005年建成 ,塔板结合,0.8至1.8元/平米/月,长沙中江物业有限公司,中江置业有限公司,2栋,99户
长沙轴承厂河西宿舍,(岳麓河西步步高)桐梓坡路200号,8265,1997年建成 ,板楼,暂无信息,无物业服务管理,无开发商,4栋,120户
公交新村,(雨花赤岗冲)曙光中路与桂花路交叉口附近,8332,1988年建成 ,板楼,暂无信息,暂无信息,无,6栋,285户
南苑小区,(雨花喜盈门)万家丽中路76号,8625,2004年建成 ,塔板结合,0.5元/平米/月,无物业服务管理,无开发商,8栋,351户
汇城上筑,(雨花韶山南路)雅塘路258号,8482,1980年建成 ,板楼/塔板结合,0.5至1元/平米/月,业主自筹物业,湖南省汇城置业有限公司,13栋,724户
锻压小区,(雨花赤岗冲)赤岗巷36号,7820,1971年建成 ,塔楼/板楼,暂无信息,无物业服务管理,无开发商,3栋,310户
官塘公寓,(雨花赤岗冲)官塘冲巷46号,8530,2006年建成 ,塔楼,1.1元/平米/月,业主自筹物业,长沙城市公用设施建设开发公司,1栋,90户
佳美紫郡,(长沙县泉塘)小塘路88号,8443,2013年建成 ,塔板结合,1.68元/平米/月,长沙相成物业管理有限公司,湖南星大建设集团有限公司,7栋,2217户
大为时代家园,(雨花万家丽南路)时代阳光大道大为时代家园,8301,2000年建成 ,塔楼/板楼/塔板结合,1.2至1.3元/平米/月,业主自筹物业,无开发商,4栋,444户
物华大院,(雨花窑岭)曙光中路8号,8524,1993年建成 ,板楼,0.5元/平米/月,无物业服务管理,长沙市市政建设开发公司,5栋,144户
省生物药厂宿舍,(雨花左家塘)桂花西路46号,8120,2000年建成 ,塔楼/板楼,暂无信息,无物业服务管理,无开发商,11栋,486户
金玉小区,(雨花赤岗冲)曙光中路金玉小区,8616,2001年建成 ,板楼,暂无信息,无物业服务管理,无开发商,6栋,205户
佳美紫郡,(长沙县泉塘)小塘路88号,8443,2013年建成 ,塔板结合,1.68元/平米/月,长沙相成物业管理有限公司,湖南星大建设集团有限公司,7栋,2217户
大为时代家园,(雨花万家丽南路)时代阳光大道大为时代家园,8301,2000年建成 ,塔楼/板楼/塔板结合,1.2至1.3元/平米/月,业主自筹物业,无开发商,4栋,444户
物华大院,(雨花窑岭)曙光中路8号,8524,1993年建成 ,板楼,0.5元/平米/月,无物业服务管理,长沙市市政建设开发公司,5栋,144户
湖南省机械研究所肖家坡宿舍,(雨花东塘)正大路269,7892,1985年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,4栋,94户
公交新村,(雨花赤岗冲)曙光中路与桂花路交叉口附近,8332,1988年建成 ,板楼,暂无信息,暂无信息,无,6栋,285户
南苑小区,(雨花喜盈门)万家丽中路76号,8625,2004年建成 ,塔板结合,0.5元/平米/月,无物业服务管理,无开发商,8栋,351户
汇城上筑,(雨花韶山南路)雅塘路258号,8482,1980年建成 ,板楼/塔板结合,0.5至1元/平米/月,业主自筹物业,湖南省汇城置业有限公司,13栋,724户
湘樟家园,(雨花韶山南路)香樟路168号,8175,2008年建成 ,板楼,0.6至1.3元/平米/月,长沙市中升物业管理有限责任公司,长沙明辉房地产开发有限公司,13栋,738户
湘瓷宿舍,(开福北辰三角洲)凤舞路湘瓷宿舍,8330,1998年建成 ,平房,0.6至1元/平米/月,万科物业管理公司,无开发商,9栋,275户
雅塘村小区,(雨花韶山南路)南二环线一段179号,8455,1991年建成 ,板楼,0.5元/平米/月,无物业服务管理,长沙汇明昇置业有限公司,33栋,1132户
创远花园,(岳麓银盆岭)魏家坡巷20号,7879,1998年建成 ,板楼,1.2元/平米/月,无物业服务管理,无开发商,5栋,119户
浦沅小区,(雨花雨花亭)芙蓉中路三段575号,8557,2000年建成 ,板楼,0.8元/平米/月,业主自筹物业,无开发商,20栋,757户
湖南省脑科医院康苑小区,(雨花雨花亭)新建巷52号,8259,1989年建成 ,塔板结合,1.5元/平米/月,业主自筹物业,长沙中江置业有限公司,13栋,352户
城西公寓,(岳麓汽车西站)西二环1538号,8540,2007年建成 ,板楼/塔板结合,1.2元/平米/月,长沙绿岛物业管理有限公司,长沙永鼎房地产开发有限公司,6栋,333户
广厦新苑B区,(岳麓汽车西站)麓山南路626号,8450,2004年建成 ,板楼,0.5至1元/平米/月,长沙市长房物业管理有限公司,长沙市旧城改建开发公司,21栋,891户
中江丽晶苑,(雨花雨花亭)中江丽晶苑,8063,2005年建成 ,塔板结合,0.8至1.8元/平米/月,长沙中江物业有限公司,中江置业有限公司,2栋,99户
赤岗社区,(雨花左家塘)桂花路189号,8718,1987年建成 ,板楼,0.5元/平米/月,无物业服务管理,长沙恒和置业发展有限公司,44栋,1796户
曾家湾13号生活区,(雨花桂花村)曾家湾13号,8362,1992年建成 ,板楼,1元/平米/月,无物业服务管理,无开发商,4栋,335户
乔庄巷社区,(芙蓉浏城桥)解放中路82号,8676,1991年建成 ,板楼,0.8元/平米/月,无物业服务管理,无开发商,19栋,597户
天域新都,(芙蓉马王堆)火星镇东二环二段194号,7919,1998年建成 ,板楼,1元/平米/月,无物业服务管理,无开发商,1栋,59户
人民保险公司宿舍,(雨花左家塘)城南东路287号,8188,1987年建成 ,板楼,暂无信息,无物业服务管理, 山西合生帝景建设有限公司,4栋,193户
旺坤家园,(雨花德思勤)杉木冲东路268号,7983,2007年建成 ,塔板结合,0.9元/平米/月,千禧物业管理有限公司,湖南旺坤投资建设集团有限公司,3栋,328户
江滨玫瑰园,(开福湘江世纪城)盛世路248号,8059,2000年建成 ,板楼/平房,0.7至1元/平米/月,长沙金海林物业管理有限公司,长沙金海林置业有限公司,15栋,754户
杜家塘小区,(岳麓溁湾镇)月宫街17号,8241,1988年建成 ,板楼,暂无信息,无物业服务管理,长沙市芙蓉区城市建设开发公司,18栋,647户
桐梓坡小区,(岳麓桐梓坡)桐兴巷82号,7939,1995年建成 ,板楼,0.8元/平米/月,无,无开发商,63栋,2464户
金领公寓,(岳麓麓谷西)桐梓坡西路259号,8485,2008年建成 ,板楼/塔板结合,1.2元/平米/月,长沙金荣物业管理有限公司,湖南金荣企业集团有限公司,3栋,232户
中信公寓,(芙蓉晚报)桑梓巷45号,8417,2000年建成 ,板楼,0.8元/平米/月,业主自筹物业,无开发商,2栋,63户
荷花苑,(芙蓉德政园)荷花路66号,8546,2000年建成 ,板楼/塔板结合,0.7至1.5元/平米/月,无物业服务管理,长沙天辰房地产开发有限公司,22栋,1168户
南天花园,(开福烈士公园)下大垅188号,8352,2000年建成 ,板楼/塔板结合,0.5至1.2元/平米/月,无物业服务管理,恒大地产,4栋,204户
水工小区,(天心书院路)南湖路144号,7901,1984年建成 ,塔板结合,0.5元/平米/月,长沙新里物业服务有限公司,湖南建工集团第六工程公司,11栋,438户
东岸梅园,(芙蓉汽车东站)双杨路1299号,7881,2004年建成 ,板楼,0.5元/平米/月,长沙嘉兴物业管理有限公司,长沙市芙蓉新城置业有限公司,18栋,2094户
学宫街,(开福伍家岭)学宫街64号,8714,1993年建成 ,板楼,0.1至0.5元/平米/月,陡岭社区物业服务中心,无开发商,11栋,493户
长房凤凰苑,(雨花武广新城)官寺冲中路130号,8215,2006年建成 ,板楼,0.8元/平米/月,长房物业管理有限公司,湖南国广置业有限公司,10栋,425户
景园,(开福烈士公园)姚政街,8182,1989年建成 ,板楼,0.5元/平米/月,无物业服务管理,无开发商,4栋,318户
中国建设银行省分行宿舍,(芙蓉浏城桥)芙蓉中路二段65号,8333,1991年建成 ,板楼,暂无信息,无物业服务管理,无开发商,4栋,114户
陈家湖江南苑,(开福北辰三角洲)芙蓉北路468号,8721,1990年建成 ,塔楼/板楼/平房,暂无信息,无物业服务管理,无开发商,6栋,350户
韵景商居,(开福伍家岭)华夏路131号,8400,1999年建成 ,板楼,0.5元/平米/月,无物业服务管理,无开发商,20栋,794户
工农桥社区,(天心东塘)白马庙巷18号,8011,1981年建成 ,板楼,暂无信息,无物业服务管理,无开发商,20栋,454户
中建偶寓,(天心省政府)芙蓉南路二段249号（中建芙蓉和苑旁）,8601,2013年建成 ,塔楼/塔板结合,1.8至1.9元/平米/月,湖南中建物业服务有限公司,湖南中建信和芙蓉置业有限公司,4栋,2767户
四星小区,(雨花韶山南路)木莲中路267号,7872,2016年建成 ,板楼,2.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,8栋,103户
开福区国税局宿舍,(开福四方坪)东风路256号,9444,1998年建成 ,板楼,暂无信息,长沙大业物业管理有限公司,"""温州育英房地产开发有限公司",4栋,204户
湖南公路,(雨花雨花亭)曙光南路132号,8341,1998年建成 ,板楼,暂无信息,暂无信息,暂无信息,2栋,66户
师家老屋,(芙蓉马王堆)万家丽路高架师家老屋,8721,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,2栋,31户
长沙市电信局,(雨花左家塘)赤新路7号,8010,暂无信息 ,板楼,暂无信息,无物业服务管理,暂无信息,1栋,25户
望月公园宿舍,(岳麓桐梓坡)咸嘉湖路望月公园宿舍,8392,1994年建成 ,板楼,暂无信息,无,暂无信息,2栋,48户
中扬大厦,(雨花东塘)劳动西路377号,8753,2000年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,139户
阳光城,(岳麓桐梓坡)桐梓坡路59号,8388,2002年建成 ,塔板结合,1元/平米/月,新花都, 合肥万科瑞翔地产有限公司,2栋,374户
湖南农业机械研究所,(天心铁道学院)青园路10号,8332,1984年建成 ,板楼/平房,0.5至0.7元/平米/月,单位自主物业,单位管理,5栋,25户
鑫园,(天心黄土岭)书院路,8411,2000年建成 ,板楼/平房,0.5元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",4栋,176户
南庭城果,(雨花跳马)环保大道与圭白路交汇处东南角（比亚迪正对面）,8524,2013年建成 ,塔楼/塔板结合,1.8元/平米/月,湖南泰弘物业管理有限公司,湖南南庭投资有限公司,3栋,1002户
望月湖小区五片区,(岳麓溁湾镇)月宫街37号,8653,1988年建成 ,板楼,1.2元/平米/月,业主自筹物业,无开发商,15栋,822户
汇达大厦,(雨花高桥)马王堆南路259号,8074,2012年建成 ,塔楼,2元/平米/月,长沙市紫薇物业管理有限公司,长沙城市建设开发公司,1栋,509户
下民航宿舍,(雨花左家塘)桂花路267号,7895,1988年建成 ,板楼,0.7元/平米/月,无物业服务管理,湖南宏天房地产开发有限公司,5栋,491户
i尚国际,(芙蓉汽车东站)远大一路1172号,8609,2013年建成 ,塔板结合,1.5元/平米/月,湖南元泰物业管理公司,长沙市元泰房地产开发有限公司,1栋,312户
世纪桃花苑之苹果印象,(雨花汽车南站)万家丽南路一段198号,8489,2000年建成 ,塔楼/板楼/塔板结合,1.2元/平米/月,长沙高盛物业管理有限公司,湖南省桃花源置业有限公司  ,10栋,1560户
高桥财富大厦,(雨花高桥)万家丽中路416号,8016,2008年建成 ,塔楼,1.5元/平米/月,湖南省英伦物业管理有限公司,长沙海晨房地产开发有限公司,1栋,337户
星隆国际广场,(长沙县开元路)天华路1号,7627,2014年建成 ,塔板结合,1.8元/平米/月,湖南波隆物业发展有限公司,湖南波隆投资集团股份有限公司,1栋,657户
中粮自然天城,(望城望城区)黄金大道与雷锋大道交汇处西北角,8761,2013年建成 ,塔板结合,2.38至3.6元/平米/月,中粮地产集团深圳物业管理有限公司 ,长沙观音谷房地产开发有限公司,11栋,917户
鑫宇翠庭,(雨花雨花亭)雨花路9号,8699,2001年建成 ,塔楼,1.8元/平米/月,无物业服务管理,长沙市兴威房地产开发有限公司,1栋,98户
江南公寓,(岳麓商学院)桐梓坡路江南公寓,8131,2005年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,武汉江南实业集团房地产开发有限公司,13栋,637户
和园,(岳麓商学院)象嘴路96号,7939,2001年建成 ,塔板结合,暂无信息,无物业服务管理,长沙恒天房地产实业有限公司,8栋,343户
好家园,(岳麓观沙岭)银盆北路682号,7956,2007年建成 ,板楼/塔板结合,0.5元/平米/月,无物业服务管理,长沙安德佳置业有限公司,25栋,1372户
路桥大厦,(雨花韶山南路)韶山南路73号,8373,2008年建成 ,塔板结合,1.5元/平米/月,暂无信息,湖南路桥建设集团有限责任公司,1栋,200户
湘电线材生活小区,(天心新开铺)新开铺路119号,8637,2002年建成 ,板楼,0.5元/平米/月,无物业服务管理,无开发商,22栋,818户
轻工研究院小区,(天心书院路)天剑路231号,8376,1985年建成 ,平房,0.3至0.5元/平米/月,无物业服务管理,无开发商,12栋,421户
兴威名城,(天心黄土岭)芙蓉中路三段418号,8556,2005年建成 ,塔楼/塔板结合,1至1.2元/平米/月,无物业服务管理,无开发商,2栋,222户
长城华都,(天心新开铺)芙蓉南路一段818号,8255,2010年建成 ,塔板结合,1.6元/平米/月,长沙长城物业管理有限公司,湖南天城置业发展有限公司,1栋,671户
省建六公司小区,(天心书院路)劳动西路296号,8561,1988年建成 ,板楼/平房,0.5至20元/平米/月,无,无开发商,16栋,801户
金峰小区北苑,(岳麓河西人人乐)杜鹃路786号,7851,1997年建成 ,板楼,1.2至2.45元/平米/月,长沙岳泰物业管理有限公司,湖南金峰房地产开发有限公司,56栋,1726户
南苑花园,(天心铁道学院)青园路282号,7827,2005年建成 ,塔楼/板楼,0.5元/平米/月,无物业服务管理,无开发商,10栋,322户
盛大泽西城,(岳麓观沙岭)岳麓大道158号,8760,1990年建成 ,塔楼/塔板结合,1.2元/平米/月,深圳中航物业管理公司,湖南盛大投资有限公司,5栋,932户
工美大厦,(开福烈士公园)三一大道156号,8259,2002年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,42户
红星国际,(雨花汽车南站)中意一路605号,8611,2007年建成 ,塔楼/板楼,1.5元/平米/月,长沙红星物业管理有限公司,无,2栋,1967户
远能锦座,(天心黄土岭)书院南路306号,8431,2004年建成 ,塔板结合,1.5元/平米/月,长沙至雅物业管理有限公司,卓远地产,1栋,240户
怡和山庄,(天心省政府)大托镇怡和山庄,8694,2007年建成 ,塔板结合,1.48元/平米/月,长沙健信物业服务有限公司,暂无信息,11栋,312户
天鸿小区,(天心铁道学院)竹塘西路180号,7817,1997年建成 ,板楼,0.5元/平米/月,自聘物业,长沙城市公用设施建设开发公司,13栋,626户
赤岗社区市政宿舍,(雨花左家塘)桂花路赤岗社区市政宿舍,7836,1998年建成 ,板楼,暂无信息,无物业服务管理,暂无信息,3栋,72户
林科院老区,(天心铁道学院)文源街道韶山南路658号,8114,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,12户
都城康欣园,(雨花高桥)朝晖路都城康欣园,8075,1992年建成 ,板楼/平房,1至1.4元/平米/月,业主自筹物业,无开发商,3栋,178户
江山花园,(岳麓银盆岭)铜盆湖路4号,8127,1998年建成 ,板楼,暂无信息,长沙江山物业管理有限公司,无,1栋,48户
联通宿舍,(天心铁道学院)友谊路376号,8389,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,16户
省植物园小区,(雨花汽车南站)天华路省植物园小区,7829,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,3栋,5户
荷晏住宅小区,(芙蓉德政园)恒业巷24号,8628,1996年建成 ,板楼,暂无信息,单位自主物业,物业和度娘都不知道开发商名称,7栋,277户
芙蓉北路一段880号,(开福开福区政府)芙蓉北路1段880号,8023,1990年建成 ,板楼,0.26元/平米/月,暂无信息,暂无信息,2栋,71户
湖南警察学院白云路宿舍区,(岳麓岳麓山北)白云路湖南警察学院白云路宿舍区,8060,1988年建成 ,板楼,0.5元/平米/月,嘉悦物业,万世桥缘（北京）置业有限责任公司,7栋,283户
兴泰公寓,(天心省政府)湘府西路98号,8534,2008年建成 ,板楼,1.8元/平米/月,无物业服务管理,无开发商,2栋,42户
融城小区,(天心暮云)暮云大道融城小区,8342,2007年建成 ,板楼/平房,1.2元/平米/月,长沙和融物业管理有限公司,湖南安祥房地产开发有限公司,3栋,7户
天顶商贸城,(岳麓汽车西站)枫林三路天顶商贸城,8354,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
省林机厂宿舍南院,(雨花韶山南路)竹塘中路403号,8063,1999年建成 ,板楼,0.11至0.8元/平米/月,无物业服务管理,无开发商,7栋,158户
海华嘉园,(雨花东塘)劳动东路37号,8422,2002年建成 ,板楼,0.5至1.5元/平米/月,业主自筹物业,湖南海华房地产开发有限公司,4栋,241户
梨子山小区,(雨花雨花亭)曙光南路184号,8393,1988年建成 ,板楼,暂无信息,无物业服务管理,中元地产,26栋,815户
怡景民居,(雨花赤岗冲)茶园坡路57号,7952,2002年建成 ,板楼/塔板结合,0.6至1.2元/平米/月,湖南军德物业服务有限公司,长沙潮福房地产开发有限责任公司,12栋,552户
维一宿舍,(雨花雨花亭)王家冲路附7号,7923,2006年建成 ,板楼,0.3元/平米/月,业主自筹物业,湖南湘雅百合置业有限公司,2栋,56户
金峰小区北苑,(岳麓河西人人乐)杜鹃路786号,7851,1997年建成 ,板楼,1.2至2.45元/平米/月,长沙岳泰物业管理有限公司,湖南金峰房地产开发有限公司,56栋,1726户
南苑花园,(天心铁道学院)青园路282号,7827,2005年建成 ,塔楼/板楼,0.5元/平米/月,无物业服务管理,无开发商,10栋,322户
盛大泽西城,(岳麓观沙岭)岳麓大道158号,8760,1990年建成 ,塔楼/塔板结合,1.2元/平米/月,深圳中航物业管理公司,湖南盛大投资有限公司,5栋,932户
嘉文苑,(岳麓商学院)桐梓坡路328号,8532,2000年建成 ,板楼,0.5元/平米/月,咸嘉新村物业管理有限公司,长沙咸嘉房地产开发有限公司,9栋,407户
老鸦冲小区,(岳麓滨江新城)银杉路92号,8754,1994年建成 ,板楼,1至2.4元/平米/月,湖南湘郡物业管理有限公司,无开发商,9栋,720户
湘电线材生活小区,(天心新开铺)新开铺路119号,8637,2002年建成 ,板楼,0.5元/平米/月,无物业服务管理,无开发商,22栋,818户
轻工研究院小区,(天心书院路)天剑路231号,8376,1985年建成 ,平房,0.3至0.5元/平米/月,无物业服务管理,无开发商,12栋,421户
兴威名城,(天心黄土岭)芙蓉中路三段418号,8556,2005年建成 ,塔楼/塔板结合,1至1.2元/平米/月,无物业服务管理,无开发商,2栋,222户
长城华都,(天心新开铺)芙蓉南路一段818号,8255,2010年建成 ,塔板结合,1.6元/平米/月,长沙长城物业管理有限公司,湖南天城置业发展有限公司,1栋,671户
省建六公司小区,(天心书院路)劳动西路296号,8561,1988年建成 ,板楼/平房,0.5至20元/平米/月,无,无开发商,16栋,801户
南锦家园,(天心黄土岭)南湖路沙湖新村附45号,7938,2004年建成 ,板楼,0.6元/平米/月,长沙望江公寓物业, 五指山水墨雨林置业有限公司,3栋,154户
馨宇锦园小区,(岳麓麓谷东)麓景路68号,7915,2006年建成 ,板楼,1.5至1.8元/平米/月,无物业服务管理,无开发商,4栋,166户
江南公寓,(岳麓商学院)桐梓坡路江南公寓,8131,2005年建成 ,塔板结合,0.5元/平米/月,街道办事处（委员会）代管物业,武汉江南实业集团房地产开发有限公司,13栋,637户
和园,(岳麓商学院)象嘴路96号,7939,2001年建成 ,塔板结合,暂无信息,无物业服务管理,长沙恒天房地产实业有限公司,8栋,343户
好家园,(岳麓观沙岭)银盆北路682号,7956,2007年建成 ,板楼/塔板结合,0.5元/平米/月,无物业服务管理,长沙安德佳置业有限公司,25栋,1372户
造纸印刷公司宿舍,(雨花东塘)芙蓉中路,7816,2006年建成 ,板楼,0.5元/平米/月,无物业服务管理,暂无信息,2栋,222户
湖南省脑科医院康苑小区,(雨花雨花亭)新建巷52号,8259,1989年建成 ,塔板结合,1.5元/平米/月,业主自筹物业,长沙中江置业有限公司,13栋,352户
城西公寓,(岳麓汽车西站)西二环1538号,8540,2007年建成 ,板楼/塔板结合,1.2元/平米/月,长沙绿岛物业管理有限公司,长沙永鼎房地产开发有限公司,6栋,333户
广厦新苑B区,(岳麓汽车西站)麓山南路626号,8450,2004年建成 ,板楼,0.5至1元/平米/月,长沙市长房物业管理有限公司,长沙市旧城改建开发公司,21栋,891户
中江丽晶苑,(雨花雨花亭)中江丽晶苑,8063,2005年建成 ,塔板结合,0.8至1.8元/平米/月,长沙中江物业有限公司,中江置业有限公司,2栋,99户
赤岗社区,(雨花左家塘)桂花路189号,8718,1987年建成 ,板楼,0.5元/平米/月,无物业服务管理,长沙恒和置业发展有限公司,44栋,1796户
曾家湾13号生活区,(雨花桂花村)曾家湾13号,8362,1992年建成 ,板楼,1元/平米/月,无物业服务管理,无开发商,4栋,335户
南湖嘉园,(天心书院路)雨花仰天湖新村1号,7863,1996年建成 ,塔楼,暂无信息,千禧物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,2栋,126户
涂北新村,(天心黄土岭)黄土岭路33号,8570,1990年建成 ,板楼,0.5至0.6元/平米/月,湖南省思恩物业管理有限公司, 陕西亿润经贸有限公司 ,12栋,385户
新天地,(岳麓银盆岭)银盆岭67号,8682,2000年建成 ,板楼/塔板结合,1.4元/平米/月,无物业服务管理,湖南鑫芙蓉房地产开发有限公司,3栋,352户
路桥大厦,(雨花韶山南路)韶山南路73号,8373,2008年建成 ,塔板结合,1.5元/平米/月,暂无信息,湖南路桥建设集团有限责任公司,1栋,200户
石长华天宿舍,(雨花赤岗冲)桂花路356号,8720,2006年建成 ,塔板结合,暂无信息,无物业服务管理,长沙四海置业有限公司,1栋,96户
脑科医院宿舍,(雨花雨花亭)雨花亭新建西路质量监督局西行100米,8573,2000年建成 ,板楼,22元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,13栋,349户
碧桂园山湖城,(宁乡宁乡县)金洲大道东288号,8604,2000年建成 ,塔楼/板楼/塔板结合/平房,1.58至2.5元/平米/月,暂无信息,长沙市宁乡碧桂园房地产开发有限公司,109栋,1079户
广厦新苑C区,(岳麓汽车西站)广厦路与游园东路交叉口,8359,2009年建成 ,板楼,0.6元/平米/月,长沙市长房物业管理有限公司,长沙市旧城改建开发公司,6栋,257户
工商干校宿舍,"(岳麓溁湾镇)白沙液街84-85号, 月宫街28号",8375,1997年建成 ,板楼,暂无信息,无,无,3栋,47户
丽臣宿舍,(岳麓河西步步高)金星中路383号,8490,2005年建成 ,板楼/平房,暂无信息,无物业服务管理,无开发商,10栋,332户
陈家湖小区,(开福北辰三角洲)芙蓉北路二段168号,8369,1979年建成 ,板楼,0.5元/平米/月,无物业服务管理,长沙市建设综合开发公司,30栋,1646户
