小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
宏达新村,(和平三好街)三好街宏达新村,7666,1990年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,2栋,198户
富甲天下,(铁西艳粉)艳璐街19号,7782,2001年建成 ,板楼,0.65元/平米/月,沈阳市诚达物业管理有限责任公司,沈阳达诚房产开发有限责任公司,2栋,193户
三利和平湾(玉屏一路),(和平砂山)玉屏一路三利和平湾(玉屏一路),7533,1998年建成 ,板楼,1元/平米/月,暂无信息,郫县三利投资有限公司,15栋,534户
中天馨波苑(凯翔三街),(大东黎明)小河沿路中天馨波苑,7213,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,10栋,118户
朝阳社区,(康平县康平县)轻工路34号,7056,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,121户
三利和平湾东区,(和平砂山)河北街三利和平湾东区,7615,1995年建成 ,塔楼/板楼,0.3至12元/平米/月,沈阳三利物业管理有限公司,万科房产,20栋,1265户
玉博苑,(皇姑长客)陵园街29-4号,7590,2003年建成 ,塔板结合,1元/平米/月,沈阳民生物业,沈阳威信产业集团,4栋,88户
皇城公寓,(大东东中街)顺城街59号,7763,暂无信息 ,板楼,0.8元/平米/月,暂无信息,暂无信息,7栋,152户
金居花园,(铁西兴工街)兴工南街72号,7399,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,2栋,336户
景丽官邸,(铁西重工街)北四西路12号,6935,2010年建成 ,板楼,0.8元/平米/月,自主物业,物业和度娘都不知道开发商名称,1栋,35户
社富小区,(铁西工人村)南七西路附近,7574,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,8栋,686户
河北社区,(和平砂山)河北街,7158,1981年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,自持物业,无开发商,13栋,912户
盛达家园,(皇姑北陵)辽河街55巷4附近,7615,1999年建成 ,板楼,暂无信息,暂无信息,暂无信息,15栋,749户
金剑花园,(皇姑长客)崇山东路4-8附近,7761,2000年建成 ,板楼,0.8元/平米/月,社区物业,无开发商,2栋,154户
玲珑小区,(皇姑北陵)燕山路14-3附近,7184,1988年建成 ,板楼/塔板结合,0.2至10元/平米/月,沈阳恒宇房产物业管理有限公司,暂无信息,7栋,796户
白龙社区,(皇姑北陵)白龙江街41附近,7492,1985年建成 ,板楼,0.5元/平米/月,自主物业,暂无信息,30栋,1855户
三宝社区,(皇姑北站北)辽河街31附近,7216,1988年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,13栋,876户
剑苑小区二期,(皇姑长客)鸭绿江街31-1号附近,7296,2000年建成 ,板楼,暂无信息,无物业,无开发商,4栋,356户
长坛花苑,(大东黎明)长坛花苑,7153,1998年建成 ,板楼/平房,0.5元/平米/月,暂无信息,暂无信息,18栋,1113户
建委楼,(大东上园)合作街104-1附近,7645,1990年建成 ,板楼,0.5元/平米/月,自有物业公司,沈阳市城建房地产开发有限公司 ,10栋,1000户
天庆家园,(大东八王寺)机校街7号附近,7567,1995年建成 ,板楼,12元/平米/月,自主物业,无开发商,7栋,190户
嘉禾园,(大东东中街)大东路181号,7517,1990年建成 ,板楼,1至10元/平米/月,沈阳嘉合物业有限公司,暂无信息,23栋,1865户
永兴小区,(大东东中街)津桥天齐一巷8-1附近,7637,1995年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,11栋,627户
魁星社区,(大东东中街)魁星社区,7663,1981年建成 ,板楼/塔板结合,0.5至5元/平米/月,暂无信息,暂无信息,29栋,3139户
砂山新村,(和平砂山)玉屏路7号8门附近,6893,1989年建成 ,板楼/塔板结合,0.3至12元/平米/月,社区物业,无开发商,29栋,3219户
圣春巷社区,(和平南湖)保安寺街,7477,1995年建成 ,塔楼/板楼,0.5元/平米/月,自主物业,无开发商,19栋,1331户
玉温社区,(和平西塔)延边街,7327,1990年建成 ,板楼,0.5元/平米/月,暂无信息,天津开发区裕达房地产开发公司,22栋,1446户
水源地社区,(和平砂山)砂阳路150号,7232,1990年建成 ,塔楼/板楼/塔板结合,0.3至0.8元/平米/月,物业费,无开发商,25栋,2287户
和信家园,(于洪丁香湖)昆山西路,7278,1998年建成 ,板楼,0.5元/平米/月,自主物业,暂无信息,9栋,636户
民贵家园,(大东黎明)东贸路19,7711,1996年建成 ,板楼,0.5元/平米/月,业主自筹物业,佛山市名汇豪景房地产开发有限公司,30栋,1387户
农科院社区,(沈河马关桥)东陵路,7641,1993年建成 ,板楼,0.5至1元/平米/月,沈阳银基物业有限公司,无开发商,22栋,1001户
沈鹰小区,(大东黎明)江东街27-1号,7676,1999年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,15栋,776户
白楼社区,"(皇姑北行)白楼社区, 华山路298号",7342,1985年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,18栋,1471户
向工街,(皇姑塔湾)向工街,7373,1995年建成 ,塔楼/板楼,0.5元/平米/月,辽宁银华物业有限公司,暂无信息,13栋,1026户
龙江小区,(皇姑北站北)松花江街14附近,6949,1990年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,15栋,1049户
社富小区,(铁西工人村)南七西路附近,7574,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,8栋,686户
肇工南街,(铁西工人村)肇工南街,6919,1999年建成 ,板楼,暂无信息,暂无信息,无开发商,34栋,955户
赞工街12-17,(铁西工人村)赞工街12-17,7312,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,17栋,1502户
荣工街,(铁西保工南)荣工街54-66,7100,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,4栋,248户
庐山北小区,(皇姑北站北)庐山路,6974,1995年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,10栋,797户
湘江街,(皇姑北站北)湘江街,7394,1995年建成 ,板楼,0.5元/平米/月,无物业,无开发商,19栋,1167户
天庆家园,(大东八王寺)机校街7号附近,7567,1995年建成 ,板楼,12元/平米/月,自主物业,无开发商,7栋,190户
嘉禾园,(大东东中街)大东路181号,7517,1990年建成 ,板楼,1至10元/平米/月,沈阳嘉合物业有限公司,暂无信息,23栋,1865户
永兴小区,(大东东中街)津桥天齐一巷8-1附近,7637,1995年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,11栋,627户
魁星社区,(大东东中街)魁星社区,7663,1981年建成 ,板楼/塔板结合,0.5至5元/平米/月,暂无信息,暂无信息,29栋,3139户
和信家园,(于洪丁香湖)昆山西路,7278,1998年建成 ,板楼,0.5元/平米/月,自主物业,暂无信息,9栋,636户
河北社区,(和平砂山)河北街,7158,1981年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,自持物业,无开发商,13栋,912户
水源地社区,(和平砂山)砂阳路150号,7232,1990年建成 ,塔楼/板楼/塔板结合,0.3至0.8元/平米/月,物业费,无开发商,25栋,2287户
龙江小区,(皇姑北站北)松花江街14附近,6949,1990年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,15栋,1049户
肇工南街,(铁西工人村)肇工南街,6919,1999年建成 ,板楼,暂无信息,暂无信息,无开发商,34栋,955户
赞工街12-17,(铁西工人村)赞工街12-17,7312,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,17栋,1502户
荣工街,(铁西保工南)荣工街54-66,7100,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,4栋,248户
庐山北小区,(皇姑北站北)庐山路,6974,1995年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,10栋,797户
湘江街,(皇姑北站北)湘江街,7394,1995年建成 ,板楼,0.5元/平米/月,无物业,无开发商,19栋,1167户
新南社区,(皇姑北站北)黄河南大街112巷12-3号,7074,1990年建成 ,板楼,0.5至5元/平米/月,暂无信息,无开发商,9栋,559户
民贵家园,(大东黎明)东贸路19,7711,1996年建成 ,板楼,0.5元/平米/月,业主自筹物业,佛山市名汇豪景房地产开发有限公司,30栋,1387户
农科院社区,(沈河马关桥)东陵路,7641,1993年建成 ,板楼,0.5至1元/平米/月,沈阳银基物业有限公司,无开发商,22栋,1001户
沈鹰小区,(大东黎明)江东街27-1号,7676,1999年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,15栋,776户
友好小区,(沈河金融中心)友好小区,7516,1990年建成 ,塔板结合,0.5至1元/平米/月,业主自筹物业,无开发商,10栋,1128户
乐郊路,(沈河五爱)乐郊路,7081,1989年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,5栋,628户
司法局小区,(大东黎明)万莲路,7302,1986年建成 ,塔板结合,0.5元/平米/月,无物业,无开发商,8栋,638户
河畔花城二期,(苏家屯区中心)香杨路77号,6752,2000年建成 ,板楼,0.6元/平米/月,沈阳喜旺佳合房产物业有限公司,无开发商,68栋,1979户
河畔花城,(苏家屯区中心)香杨路77号,6989,1996年建成 ,板楼/塔板结合,0.5至1元/平米/月,暂无信息,无开发商,63栋,2616户
家乐园,(苏家屯区中心)桂花街311,7167,1999年建成 ,板楼,暂无信息,无物业,无开发商,3栋,192户
勋业三路小区,(铁西西站)勋业三路小区,6874,1990年建成 ,板楼,0.28至1元/平米/月,自主物业,无开发商,22栋,1113户
勋业四路小区,(铁西西站)勋业四路小区,6854,1993年建成 ,板楼/塔板结合,0.5至10元/平米/月,自主物业,无开发商,16栋,657户
东方银座莱茵城,(铁西经济技术开发区)二十七号路330号,7628,2016年建成 ,板楼,1.5元/平米/月,沈阳市东方银座物业管理有限公司,沈阳东方银座莱茵城置业有限公司,13栋,773户
逸景盛熙城,(沈北新区虎石台)银河南街60号,7034,2016年建成 ,板楼,3.5元/平米/月,美国世邦魏理仕,新凯（沈阳）房地产开发有限公司,27栋,99户
北宇红枫庭院,(沈北新区二台子)虎石台南大街22号,7013,2005年建成 ,板楼,0.8至1元/平米/月,德胜物业,沈阳北宇房地产有限公司,16栋,481户
天水e城,(浑南奥体)三义街6-1号,7818,2000年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,1栋,522户
小九路,(铁西铁西广场)小九路,7602,1986年建成 ,板楼,0.5至0.8元/平米/月,暂无信息,无开发商,8栋,562户
紫东苑小区,(铁西张士)沈辽路,6906,2003年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,158户
西工街,(铁西兴工街)西工街,7377,1990年建成 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,184户
牛心屯一路,(铁西重工街)牛心屯一路,7676,1995年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,4栋,357户
精典家园,(铁西滑翔)精典家园,7401,2003年建成 ,板楼,1元/平米/月,业主自筹物业,无开发商,2栋,98户
云星小区,(铁西兴工街)南七东路,7320,1995年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,8栋,309户
紫晖苑,(于洪陵西)长江北街60,7280,2000年建成 ,板楼/塔板结合,0.5至0.8元/平米/月,沈阳紫盛物业管理有限公司,无开发商,6栋,144户
梅江世纪城,(皇姑三台子)亿山路梅江世纪城,7379,2007年建成 ,板楼,0.8元/平米/月,沈阳房天皇姑物业管理有限责任公司,无开发商,13栋,1216户
卫工南街小区,(铁西西站)卫工南街小区,7473,1998年建成 ,板楼,0.5元/平米/月,自持物业,无开发商,4栋,340户
应昌社区,(铁西铁西广场)区安工街,7401,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,24栋,2231户
利生丽园二期,(皇姑三台子)梅江街,7513,2000年建成 ,板楼,1元/平米/月,自主物业,无开发商,4栋,366户
麓林春语,(沈北新区虎石台)沈北路109号,7026,2010年建成 ,板楼,1.2至1.5元/平米/月,沈阳九九物业有限公司,辽宁麓林置业有限公司,28栋,1709户
省二建家属楼,(和平三好街)青年大街334号,7651,1993年建成 ,板楼,暂无信息,无物业公司,暂无信息,2栋,147户
荣华社区,(铁西北一路)光明路,7450,1998年建成 ,板楼,0.5元/平米/月,暂无信息,沈阳荣华置业有限公司,2栋,210户
江山花园,"(于洪陵西)白山路101号, 白山路101甲号",7653,2000年建成 ,板楼,1元/平米/月,自主物业,无开发商,29栋,181户
机段里铁路小区,(铁西霁虹)虹桥路霁虹街2号,6977,1993年建成 ,板楼,10元/平米/月,业主自筹物业,无开发商,5栋,324户
贵和街,(铁西铁西广场)贵和街,7560,2005年建成 ,板楼/塔板结合,0.8至1元/平米/月,暂无信息,无开发商,18栋,1001户
华茂小区,(大东东中街)什东小区,6900,1993年建成 ,板楼,0.5至5元/平米/月,暂无信息,无开发商,30栋,2432户
富强小区,(大东黎明)善邻路94号,7617,1991年建成 ,塔楼/塔板结合,0.5至0.8元/平米/月,沈阳山川物业管理有限公司,无开发商,18栋,1776户
融合家园,(铁西兴工街)建设东路,7744,1996年建成 ,板楼,0.5元/平米/月,暂无信息,无开发商,3栋,322户
建设中路19-25,(铁西铁西广场)建设中路,7818,2000年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,8栋,499户
金厦雁翔阁,(于洪荷兰村)金龙湖街,7260,1996年建成 ,板楼,0.5元/平米/月,自主物业,暂无信息,2栋,74户
百福园,(铁西滑翔)揽军路32号2号8门附近,7668,2000年建成 ,板楼,0.5元/平米/月,沈阳顺天物业有限公司,无开发商,3栋,129户
祖工二街,(铁西云峰)祖工二街,7019,1998年建成 ,板楼,0.5至1元/平米/月,自主物业,无开发商,6栋,354户
城东湖街,(于洪于洪新城)城东湖街,7793,1998年建成 ,塔板结合,1.5元/平米/月,明城物业,无开发商,11栋,379户
牛心屯三路,(铁西重工街)牛心屯三路9,7069,1998年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,2栋,220户
金沙星城,(沈北新区道义)七星大街与蒲南路交汇处,7067,2017年建成 ,板楼/塔板结合,1.8元/平米/月,沈阳金沙城物业管理有限公司,沈阳金沙城置业有限公司,3栋,267户
裕湾豪庭,(沈北新区正良)蒲北中路18号,7452,2017年建成 ,板楼,2元/平米/月,沈阳万科物业管理有限公司,沈阳军辉房地产开发有限公司,8栋,1160户
西塔小区,(和平西塔)西塔街,7169,1980年建成 ,塔楼/塔板结合,0.6元/平米/月,自主物业,沈阳五洲置业投资有限公司沈阳木工机械销售分公司,13栋,1492户
黄海路,(于洪于洪广场)黄海路,7302,1998年建成 ,板楼,0.1至0.5元/平米/月,自主物业,无开发商,9栋,161户
赞工街小区,(铁西西站)赞工街61号附近,6907,2000年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,19栋,2167户
今日阳光B区,(铁西艳粉)红粉路31号,7478,2005年建成 ,板楼,0.5至1元/平米/月,无物业公司,无开发商,6栋,558户
景星南街121,(铁西铁西广场)景星南街121,7730,1988年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,6栋,633户
三八南社区,(沈河金廊)九纬路46号附近,7680,1989年建成 ,板楼,0.5至1元/平米/月,自主物业,无开发商,23栋,2020户
民富一小区,(和平北市)大庆路,7806,1989年建成 ,塔楼/板楼,0.5元/平米/月,自主物业,北京民富房地产开发有限公司,16栋,1618户
如意小区,(大东八王寺)吉祥二路15号,6985,1999年建成 ,板楼,0.1元/平米/月,自有物业公司,无开发商,4栋,406户
金鹰小区,(大东上园)北大营街,7644,2000年建成 ,板楼,0.5至1元/平米/月,自主物业,无开发商,19栋,1164户
皇城公寓,(大东东中街)顺城街59号,7763,暂无信息 ,板楼,0.8元/平米/月,暂无信息,暂无信息,7栋,152户
中天馨波苑(凯翔三街),(大东黎明)小河沿路中天馨波苑,7213,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,10栋,118户
玉博苑,(皇姑长客)陵园街29-4号,7590,2003年建成 ,塔板结合,1元/平米/月,沈阳民生物业,沈阳威信产业集团,4栋,88户
三利和平湾(玉屏一路),(和平砂山)玉屏一路三利和平湾(玉屏一路),7533,1998年建成 ,板楼,1元/平米/月,暂无信息,郫县三利投资有限公司,15栋,534户
三利和平湾东区,(和平砂山)河北街三利和平湾东区,7615,1995年建成 ,塔楼/板楼,0.3至12元/平米/月,沈阳三利物业管理有限公司,万科房产,20栋,1265户
边防小区,(沈北新区正良)正义三路11号,7642,2000年建成 ,板楼,1元/平米/月,自主物业,无开发商,13栋,366户
泰奕桃源,(浑南新市府)全运五路7号,6884,2000年建成 ,塔楼/板楼,1元/平米/月,暂无信息,无开发商,37栋,4302户
金水佳缘,(大东望花)大东望花中街115号,7520,2000年建成 ,板楼,0.5至6.5元/平米/月,暂无信息,南通金水湾置业有限公司,7栋,350户
佳富小区,(铁西保工南)齐贤南街154号,7133,1995年建成 ,板楼,0.5至1.5元/平米/月,辽宁嘉富物业管理有限公司,无开发商,15栋,2149户
青春嘉园,(铁西滑翔)揽军路28-3号,6972,2002年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,5栋,466户
尚盈丽景东区,(浑南新南站)创新路203号,6892,2000年建成 ,板楼,1.8元/平米/月,自主物业,沈阳浑南置业泰莱房产开发有限公司,31栋,4128户
盛世华城,(铁西铁西广场)南六中路19号,7546,2004年建成 ,塔板结合,1元/平米/月,华山物业,无开发商,7栋,799户
兴工南街化工北巷,(铁西兴工街)兴工南街化工北巷,7325,1990年建成 ,塔楼/板楼,0.5元/平米/月,无,暂无信息,9栋,285户
华丽小区,(铁西兴工街)南六东路10-1号,6836,暂无信息 ,未知类型,暂无信息,沈阳城建物业,暂无信息,3栋,101户
城建锦泉蓝湾,(沈北新区新城子)杭州路189号,6862,2018年建成 ,板楼,2.4元/平米/月,沈阳鑫逸物业管理有限公司 ,沈阳锦泉蓝湾房地产开发有限公司,12栋,1806户
亿丰时代广场,(浑南奥体)金卡路16号,7024,2007年建成 ,塔板结合,3元/平米/月,沈阳亿丰商业管理有限公司,沈阳亿丰置业发展有限公司,2栋,953户
中地名都,(大东望花)建新街9号,7717,2000年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,12栋,504户
长安小区,(大东黎明)仁光东巷1号,7372,1990年建成 ,板楼,0.5至3元/平米/月,沈阳嘉伟物业有限公司,暂无信息,21栋,514户
振浩大厦,(大东黎明)沈阳市大东区滂江街81号,8602,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,800户
陶乐新天地,(沈北新区正良)沈北新区蒲昌22号路陶乐新天地,7066,2013年建成 ,板楼,2元/平米/月,暂无信息,暂无信息,1栋,20户
新民小区,(大东黎明)东塔街道204号,7339,1990年建成 ,板楼,0.5至10元/平米/月,无物业,暂无信息,15栋,344户
宁大社区,(和平太原街)市府大路49巷2号,7736,1995年建成 ,板楼,0.5至2元/平米/月,无物业,南通开发区富新房地产开发公司,7栋,303户
黎明里小区,(大东黎明)长安路22号,7804,1996年建成 ,平房,0.5元/平米/月,暂无信息,无开发公司,2栋,287户
兴工南街化工北巷,(铁西兴工街)兴工南街化工北巷,7325,1990年建成 ,塔楼/板楼,0.5元/平米/月,无,暂无信息,9栋,285户
长安小区,(大东黎明)仁光东巷1号,7372,1990年建成 ,板楼,0.5至3元/平米/月,沈阳嘉伟物业有限公司,暂无信息,21栋,514户
中地名都,(大东望花)建新街9号,7717,2000年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,12栋,504户
尚盈丽景东区,(浑南新南站)创新路203号,6892,2000年建成 ,板楼,1.8元/平米/月,自主物业,沈阳浑南置业泰莱房产开发有限公司,31栋,4128户
奥体万达广场,(浑南奥体)营盘西街17号,7334,2000年建成 ,塔楼/板楼,3.5元/平米/月,沈阳万达广场物业管理有限公司,沈阳万达奥体开发有限公司,4栋,2194户
盛世华城,(铁西铁西广场)南六中路19号,7546,2004年建成 ,塔板结合,1元/平米/月,华山物业,无开发商,7栋,799户
城建锦泉蓝湾,(沈北新区新城子)杭州路189号,6862,2018年建成 ,板楼,2.4元/平米/月,沈阳鑫逸物业管理有限公司 ,沈阳锦泉蓝湾房地产开发有限公司,12栋,1806户
华丽小区,(铁西兴工街)南六东路10-1号,6836,暂无信息 ,未知类型,暂无信息,沈阳城建物业,暂无信息,3栋,101户
青春嘉园,(铁西滑翔)揽军路28-3号,6972,2002年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,5栋,466户
重工南街132巷,(铁西西站)重工南街132巷,6945,1996年建成 ,板楼/塔板结合,0.5至5元/平米/月,无物业,无开发公司,10栋,257户
中城大厦,(铁西保工南)景星南街90号,6864,2001年建成 ,板楼,0.5元/平米/月,暂无信息,无开发商,1栋,426户
金马小区,(大东八王寺)如意三路39号,6784,1995年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,6栋,368户
建设中路68号,(铁西保工北)建设中路68号,7408,1995年建成 ,塔楼,暂无信息,自主物业,无开发商,1栋,561户
富民新村,(浑南新南站)沈营大街富民新村,7176,2000年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,6栋,439户
锦工街12号,(铁西保工南)锦工街12号,7436,2000年建成 ,板楼,0.5元/平米/月,自主物业,南京锦来源投资有限公司,1栋,120户
济源大厦,(沈河市府)清真路95号,7475,暂无信息 ,板楼,1元/平米/月,暂无信息,无开发商,1栋,26户
和泰逸青园,(沈河方家栏)长青街129号,7451,1995年建成 ,板楼,1元/平米/月,暂无信息,和泰置业有限公司,5栋,306户
荣富饭店,(铁西霁虹)北二东路17号,7679,2006年建成 ,板楼,3元/平米/月,自主物业,无开发商,1栋,572户
金山小区东区,(皇姑陵东)金山路91号,7064,1990年建成 ,板楼,0.5至0.6元/平米/月,西瓦窑物业,无开发商,21栋,1011户
景星家园,(铁西保工南)小十三路2号,6912,2006年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,1栋,157户
师予庭院,"(沈河泉园)丰乐二街师予庭院, 丰乐二街32号",7625,1996年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,3栋,159户
金丰小区,(沈河泉园)丰乐一街13-2号,7753,1982年建成 ,板楼,0.5元/平米/月,暂无信息,"""温州育英房地产开发有限公司",9栋,527户
北四中路11号,(铁西保工北)北四中路11号,7025,1997年建成 ,塔板结合,0.5元/平米/月,自主物业,无开发商,1栋,91户
砂阳军休家园,(和平砂山)砂山街172号,7023,2000年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,1栋,266户
双鑫家园,(大东八王寺)机校街16号,7557,1996年建成 ,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,102户
音乐学院幸福家园,(和平三好街)五里河街8甲号,7736,2009年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,1栋,75户
朝阳社区,(康平县康平县)轻工路34号,7056,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,121户
祥顺小区,(沈河万柳塘)金觉寺街60号,7668,1994年建成 ,板楼,0.3至0.5元/平米/月,自主物业,无,6栋,207户
龙江家园,(皇姑北站北)黑龙江街23号,6848,2008年建成 ,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,310户
大什字街,(大东东中街)大什字街,6916,1995年建成 ,板楼,0.5至0.8元/平米/月,暂无信息,暂无信息,6栋,281户
河沿社区,(大东东中街)堂子街25号,7261,1990年建成 ,塔楼/板楼,0.5至6元/平米/月,暂无信息,暂无信息,11栋,181户
恒大西江天悦,(于洪造化)文大路435号,7574,2020年建成 ,板楼,3至3.5元/平米/月,金碧物业有限公司,沈阳万盈置业有限公司,18栋,1459户
机床一小区,(铁西保工南)齐贤南街83号,7014,1955年建成 ,板楼,0.8元/平米/月,沈阳物业总公司,暂无信息,7栋,1158户
巴兰河街,(皇姑北行)巴兰河街,7317,1990年建成 ,板楼,暂无信息,暂无信息,暂无信息,4栋,542户
昆山东路,(皇姑北站北)昆山东路12-2甲,7176,1990年建成 ,板楼/塔板结合,0.3至0.5元/平米/月,社区物业,暂无信息,8栋,579户
坤博幸福城,(沈北新区虎石台)沈北路108号,7399,2010年建成 ,板楼,1.2至1.8元/平米/月,沈阳中和房产物业有限公司,暂无信息,47栋,1517户
侨兴小区,(沈河泉园)丰乐二街9-1号,7573,2005年建成 ,塔楼,0.6元/平米/月,暂无信息,暂无信息,1栋,66户
黎明里小区,(大东黎明)长安路22号,7804,1996年建成 ,平房,0.5元/平米/月,暂无信息,无开发公司,2栋,287户
凯翔绿园,(大东黎明)凯翔一街32号,7292,1994年建成 ,塔板结合,1至8元/平米/月,辽宁鹏程物业管理物业公司,龙泉物业物业管理有限责任公司,4栋,172户
贵和街54号,(铁西铁西广场)贵和街54号,7096,1998年建成 ,板楼,0.5元/平米/月,社区,沈阳城发地产置业有限公司,1栋,135户
和睦二区,(大东黎明)和睦路和睦二区,7335,1955年建成 ,塔楼/板楼/塔板结合,0.8至9.5元/平米/月,社区物业,暂无信息,13栋,363户
胜利大厦,(和平新华广场)胜利南街92号,6863,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,540户
华丽小区,(铁西兴工街)南六东路10-1号,6836,暂无信息 ,未知类型,暂无信息,沈阳城建物业,暂无信息,3栋,101户
盛世华城,(铁西铁西广场)南六中路19号,7546,2004年建成 ,塔板结合,1元/平米/月,华山物业,无开发商,7栋,799户
尚盈丽景东区,(浑南新南站)创新路203号,6892,2000年建成 ,板楼,1.8元/平米/月,自主物业,沈阳浑南置业泰莱房产开发有限公司,31栋,4128户
亿丰时代广场,(浑南奥体)金卡路16号,7024,2007年建成 ,塔板结合,3元/平米/月,沈阳亿丰商业管理有限公司,沈阳亿丰置业发展有限公司,2栋,953户
兴工南街化工北巷,(铁西兴工街)兴工南街化工北巷,7325,1990年建成 ,塔楼/板楼,0.5元/平米/月,无,暂无信息,9栋,285户
佳富小区,(铁西保工南)齐贤南街154号,7133,1995年建成 ,板楼,0.5至1.5元/平米/月,辽宁嘉富物业管理有限公司,无开发商,15栋,2149户
恒大盛京世家(一期),(浑南沈抚新区)香缇路199-4号,6825,2017年建成 ,板楼,2.8元/平米/月,暂无信息,恒大集团,6栋,22户
万泉商务中心,(沈河)万柳塘路63号,7277,1998年建成 ,板楼,2.3元/平米/月,沈阳百思特物业管理有限公司,万泉房地产开发有限公司,1栋,7户
教师公寓,(铁西工人村)南十西路56甲,7099,2000年建成 ,未知类型,暂无信息,沈阳城建物业,暂无信息,1栋,134户
张官小区,(浑南长青)文乐街张官小区,7339,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,144户
鑫余华府,(铁西经济技术开发区)丹阜高速鑫余华府,7478,2016年建成 ,塔板结合,1.2元/平米/月,沈阳鑫余泉物业管理有限公司,沈阳鑫余置业有限公司,17栋,814户
西部商务楼,(铁西西站)沈阳市铁西区肇工南街186号,6871,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
辽声水韵,(和平南湖)南京南街143号,7250,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,138户
福运小区,(和平砂山)砂南路,9181,1999年建成 ,未知类型,暂无信息,暂无信息,暂无信息,8栋,260户
华姿国际大厦,(和平北市)市府大路168号,7354,2002年建成 ,塔楼/板楼,2.6元/平米/月,沈阳国瑞嘉合物业管理有限公司,沈阳华姿房地产置业有限公司,4栋,102户
光达大厦,(沈河金融中心)北站路77-1号,7454,2000年建成 ,板楼,3元/平米/月,暂无信息,昆山光达房产开发有限公司,1栋,980户
和泰逸青园,(沈河方家栏)长青街129号,7451,1995年建成 ,板楼,1元/平米/月,暂无信息,和泰置业有限公司,5栋,306户
音乐学院幸福家园,(和平三好街)五里河街8甲号,7736,2009年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,1栋,75户
金杯小区,(沈河方家栏)方家栏路23号,7582,1994年建成 ,塔板结合,0.5元/平米/月,自主物业,沈阳物华置业公司,8栋,466户
盲人大院,(铁西西站)肇工南街176巷,6847,1990年建成 ,板楼,0.5元/平米/月,自主物业,无开发商,5栋,220户
建设中路68号,(铁西保工北)建设中路68号,7408,1995年建成 ,塔楼,暂无信息,自主物业,无开发商,1栋,561户
经编厂大院,(大东八王寺)吉祥四路54号,7314,1993年建成 ,板楼,10元/平米/月,社区物业,暂无信息,2栋,186户
