小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
汇金新城,(常熟辛庄镇)新阳大道78号,15032,暂无信息 ,板楼,1.8元/平米/月,暂无信息,暂无信息,18栋,656户
南丁东园,(太仓城厢)朝阳西路2号,15601,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,5栋,96户
莱茵帝景,(太仓城厢)朝阳西路201号,13863,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,196户
世外桃园,(太仓城厢)桃园路世外桃园,14555,暂无信息 ,塔楼,0.5元/平米/月,苏州久安物业管理有限公司,暂无信息,7栋,174户
福乐园,(太仓城厢)柳州路福乐园,15062,暂无信息 ,塔板结合,2.1元/平米/月,暂无信息,暂无信息,7栋,128户
樊泾村,(太仓城厢)万泾路樊泾村,15478,暂无信息 ,未知类型,1.2元/平米/月,暂无信息,暂无信息,17栋,246户
阳光南苑,(太仓城厢)向阳路阳光南苑,14358,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,9栋,150户
新华东路20号院,(太仓城厢)新华东路20号,15322,暂无信息 ,塔板结合,1.8元/平米/月,暂无信息,暂无信息,3栋,66户
博海滨江尚城,(太仓浏河)郑和大街32号,13911,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,5栋,573户
和青街19号,(吴中临湖)和青街19号,14611,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
农贸北街,(相城黄埭)农贸街15号,15207,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
金鼎世纪购物广场,(吴江汾湖)城司路金鼎世纪购物广场,14055,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,180户
怡景苑小区,(太仓城厢)郑和东路6号,13966,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,4栋,64户
目澜别墅,(吴江盛泽)目澜路740号,13889,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,8栋,8户
贸盛大厦,(常熟招商城)莫城街道招商西路207号 贸盛大厦,15038,暂无信息 ,塔板结合,2元/平米/月,暂无信息,暂无信息,2栋,173户
檀悦花园,(张家港张家港城南)金塘中路檀悦花园,13804,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,8栋,298户
凤凰春晓,(张家港凤凰)映山路2号,15397,暂无信息 ,板楼,1元/平米/月,暂无信息,张家港市金厦置业有限公司,8栋,517户
安定小区四区,(常熟招商城)东湖路安定小区四区,15037,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,10户
广奕天之星,(吴中城南)澄湖路19号,15154,暂无信息 ,塔板结合,3至3.73元/平米/月,台湾安杰物业有限公司,苏州广奕置业开发有限公司,3栋,1385户
江南水庄,(张家港城中心)河西南路江南水庄,14940,暂无信息 ,板楼,0.7元/平米/月,暂无信息,暂无信息,6栋,190户
太平南路3号,(太仓城厢)太平南路3号,14376,暂无信息 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,7栋,48户
加宝花园,(常熟虞山高新区)宁波路加宝花园,当前网页找不到元素（价格）,暂无信息 ,塔板结合,2.36元/平米/月,小区自治,暂无信息,13栋,1152户
新珑湾,(张家港张家港城南)南湖路新珑湾,13841,暂无信息 ,板楼/塔板结合,1元/平米/月,暂无信息,暂无信息,34栋,804户
洋沙二村,(太仓城厢)郑和东路6号,14156,暂无信息 ,塔楼/板楼,0.5元/平米/月,暂无信息,暂无信息,11栋,195户
农贸北街,(相城黄埭)农贸街15号,15207,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
县府西街6号,(太仓城厢)县府西街6号,14107,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
大桥路666号,(昆山周庄)大桥路666号,14155,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,2栋,30户
物资新村,(张家港城中心)暨阳中路208号,15124,暂无信息 ,未知类型,1.5元/平米/月,暂无信息,暂无信息,13栋,281户
怡景湾长江新城二期,(张家港城中心)新市河路90号,13766,暂无信息 ,塔板结合,1.5元/平米/月,暂无信息,暂无信息,13栋,345户
锦绣花苑四期,(张家港城北)长安北路50号,13755,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,6栋,370户
江城源著,(张家港金港)蟠港东路江城源著,13854,暂无信息 ,未知类型,2.3元/平米/月,正荣物业管理有限公司,暂无信息,37栋,602户
曼巴特写字楼,(张家港城中心)河西路88号,14785,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,570户
丽景澜湾,(张家港锦丰)滨江大道,14249,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,42栋,433户
东方瑞景杨园四村,(张家港塘桥)维达路657号,14983,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,6栋,25户
花园城,(张家港城中心)沙洲东路花园城,13999,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,12栋,220户
湾士岸三村,(张家港城中心)梁丰路湾士岸三村,14249,暂无信息 ,板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,100户
振丰新村,(张家港城中心)东环路132号,14416,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,10栋,291户
宏泰新时代,(张家港城中心)杨舍东街26号,15306,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,90户
梁丰教工楼,(张家港城中心)人民东路858号,15514,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,3栋,76户
舜湖中路109号,(吴江盛泽)舜湖中路109号,14481,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,6户
檀悦花园,(张家港张家港城南)金塘中路檀悦花园,13804,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,8栋,298户
园丁新村,(昆山陆家)南粮路14号,15157,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,9栋,121户
汇金新城,(常熟辛庄镇)新阳大道78号,15032,暂无信息 ,板楼,1.8元/平米/月,暂无信息,暂无信息,18栋,656户
东门街,(太仓城厢)东门街,14966,暂无信息 ,塔楼,1.2元/平米/月,暂无信息,暂无信息,7栋,57户
漫悦兰庭,(太仓港区)映雪路漫悦兰庭,13779,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,12栋,622户
茏悦兰庭,(太仓双凤)凤林路18号,14200,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,7栋,210户
橄榄岛花苑,(太仓沙溪)太仓市沙溪镇瑞云路199号橄榄岛花苑,14880,暂无信息 ,板楼,2元/平米/月,暂无信息,暂无信息,8栋,136户
群益弄22号,(相城黄埭)群益弄22号,13984,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
颜港三弄30号小区,(常熟琴湖)里颜港颜港三弄30号小区,15040,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,6栋,111户
张浦增光路21号,(昆山张浦)增光路21号,14991,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
东太湖1号,(吴江横扇)黄沙路28号,14739,暂无信息 ,塔楼/板楼,2至3.8元/平米/月,苏州市禾木物业管理有限公司,玉宏控股,32栋,42户
中山同仁嘉园,(吴江松陵)工农路126号,15253,暂无信息 ,板楼/塔板结合,1元/平米/月,中山同仁嘉园物业,恒基伟业,20栋,384户
中城花园嘉景庭,(昆山花桥)曹浦路中城花园·嘉景庭,14269,暂无信息 ,塔板结合,2.62元/平米/月,中城置地物业公司,中城国际,3栋,526户
枫景苑B区,(昆山玉山城南)柏庐南路801-15号,15342,暂无信息 ,板楼,0.6元/平米/月,暂无信息,苏州七建,45栋,1924户
憧憬新村,"(相城黄埭)春光路, 黄埭青龙街道",14946,暂无信息 ,塔楼/板楼,暂无信息,鑫龙物业,苏州市相城区黄埭房产开发公司,36栋,854户
中凯·城市之光花园,(张家港城北)港城大道600号,15490,暂无信息 ,板楼,3.4元/平米/月,暂无信息,暂无信息,29栋,3773户
怡苑洋房,(昆山玉山城北)环庆路1357号,15378,暂无信息 ,塔楼/板楼,0.8至1元/平米/月,暂无信息,昆山鹿鸣置业有限公司,9栋,390户
鑫湖坊,(昆山千灯)少卿西路440号,15306,暂无信息 ,板楼/塔板结合,2.8元/平米/月,暂无信息,暂无信息,30栋,105户
古宫新村,(相城黄埭)西塘河路古宫新村,15279,暂无信息 ,塔楼/塔板结合/平房,暂无信息,业主自主物业,市政建设,25栋,2467户
金域蓝湾四区,(常熟古里镇)元枫路金域蓝湾四区,15349,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,20栋,1524户
E公馆,(姑苏金阊新城)城北西路与金储街交汇处,14261,暂无信息 ,塔板结合,3.83元/平米/月,苏州车市物业管理有限公司,暂无信息,1栋,350户
新庄花园,(常熟辛庄镇)新阳大道63号,14362,暂无信息 ,塔板结合,0.6至1.7元/平米/月,广东中奥物业管理有限公司苏州分公司,暂无信息,13栋,346户
卜家弄,(吴江松陵)中山北路与永康路步行街交界处,15359,暂无信息 ,板楼,暂无信息,业主自主物业,物业和度娘都不知道开发商名称,10栋,111户
林欣苑,(吴中木渎)藏书镇穹灵路1900号,15096,暂无信息 ,板楼,0.3至0.31元/平米/月,业主自主物业,暂无信息,7栋,101户
长江新城花园,(张家港城中心)新市河路121号,14922,暂无信息 ,塔板结合,0.6元/平米/月,暂无信息,暂无信息,14栋,434户
梅园新村(太仓),(太仓城厢)上海西路43号,14154,暂无信息 ,板楼/塔板结合,1.1至2.2元/平米/月,暂无信息,暂无信息,57栋,926户
沪士小区,(昆山玉山老城区)黑龙江北路沪士小区,13780,暂无信息 ,板楼,0.5元/平米/月,无,暂无信息,6栋,621户
海悦富地中心,(吴江松陵)运东大道997号,13934,暂无信息 ,板楼/塔板结合,2.8元/平米/月,苏州九龙房地产发展有限公司,苏州东方九龙房地产有限公司,4栋,146户
南市下塘街,(吴中甪直)吴中区甪直镇南市下塘街66号,14355,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
茏悦兰庭,(太仓双凤)凤林路18号,14200,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,7栋,210户
北门路259弄,(昆山玉山城北)北门路259弄,15549,暂无信息 ,板楼,0.5元/平米/月,昆山街道,天津振华投资有限公司,2栋,47户
东宸铭筑,(常熟古里镇)文学街555号,14633,暂无信息 ,板楼/塔板结合,1元/平米/月,碧桂园物业发展有限公司,常熟市城东碧桂园房地产开发有限公司,30栋,1784户
樾城花园北区,(昆山玉山老城区)玉山镇杉欣路,15230,暂无信息 ,板楼,暂无信息,昆山市樾城物业管理有限公司,昆山城开锦亭置业有限公司,6栋,195户
童礼苑小区,(太仓浏河)东港路童礼苑小区,14706,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,5栋,368户
裴阳路117号,(相城黄埭)裴阳路117号,14748,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
西门南村,(张家港城中心)沙洲中路西门南村,14491,暂无信息 ,塔板结合,0.8元/平米/月,暂无信息,暂无信息,16栋,392户
新城伟业悦隽平澜府,(吴江震泽)双阳路新城伟业悦隽平澜府,13738,暂无信息 ,板楼,2.3元/平米/月,暂无信息,新城控股集团股份有限公司,41栋,836户
金星花苑（二区）,(相城黄埭)春丰路与中市路交叉口,14140,暂无信息 ,板楼,0.5元/平米/月,春生湖业务处,苏州南山新程房地产开发有限公司,17栋,431户
菊园三村,(昆山玉山城北)娄苑路437号,15441,暂无信息 ,板楼/塔板结合,2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,6栋,159户
龙景花苑六区,(高新生态城)龙康路东侧，龙昌路南北两边,14179,暂无信息 ,板楼,0.81元/平米/月,苏州市龙景物业管理有限公司,苏州龙景房产开发公司,43栋,1030户
华阳公寓,(太仓城厢)南京西路1号,15401,暂无信息 ,塔板结合,0.8至1.6元/平米/月,暂无信息,暂无信息,11栋,563户
宗艺花园,(太仓娄江新城)白云渡路58号,14946,暂无信息 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,9栋,256户
通河桥弄61号,(常熟招商城)通河桥弄61号,15031,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,2栋,16户
假日时光花苑,(太仓浏河)郑和东路34号,15603,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,6栋,391户
人民北路13号,(太仓城厢)人民北路13号,13917,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,3栋,47户
金山苑三区东区,(常熟琴湖)富泰路金山苑三区,14616,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,11栋,228户
琴湖苑,(常熟琴湖)琴湖路101号,14353,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,6栋,167户
阜湖苑,(常熟琴湖)晏清巷南35号,15151,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,14栋,244户
外菱塘路小区,(常熟方塔)外菱塘路外菱塘路小区,15601,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,6栋,65户
和青街19号,(吴中临湖)和青街19号,14611,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
临湖尚园小区,(吴中临湖)浦镇街151号,15231,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
前溪花园,(张家港城中心)新市河路135号,14787,暂无信息 ,塔楼/板楼,0.6至1.83元/平米/月,暂无信息,暂无信息,12栋,448户
太仓依云四季苑,(太仓浏河)南海路8号,14200,暂无信息 ,板楼,2.1元/平米/月,招商局物业管理有限公司,暂无信息,25栋,1721户
藕渠家园,(常熟琴湖)渠中路68号,14468,暂无信息 ,未知类型,2.5元/平米/月,暂无信息,暂无信息,16栋,1600户
兴港蝶湖湾,(张家港城中心)通运路375号,14148,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,5栋,61户
蓬曦园B3区,(昆山蓬朗（开发区）)浣花塘路蓬曦园,13979,暂无信息 ,板楼,0.3元/平米/月,苏苑街道, 重庆汇东房地产开发有限公司,38栋,1103户
达善花园,(高新通安)高新区通安镇达善花园,15585,暂无信息 ,塔楼/板楼,0.5元/平米/月,自持物业,暂无信息,17栋,1987户
长江城市花园,(张家港城中心)沙洲东路20号,14178,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,9栋,246户
龙华一村,(高新浒关)浒墅关镇老街农行南,13800,暂无信息 ,板楼,0.2元/平米/月,苏州深龙城物业管理有限公司,苏州龙城,6栋,106户
中城花园嘉景庭,(昆山花桥)曹浦路中城花园·嘉景庭,14269,暂无信息 ,塔板结合,2.62元/平米/月,中城置地物业公司,中城国际,3栋,526户
丽致星河,"(相城渭塘)渭月街89号, 渭月街与玉盘路交界处",15175,暂无信息 ,板楼,0.6元/平米/月,苏州德鑫房产物业管理有限公司,苏州德鑫房产开发股份有限公司,16栋,472户
中山同仁嘉园,(吴江松陵)工农路126号,15253,暂无信息 ,板楼/塔板结合,1元/平米/月,中山同仁嘉园物业,恒基伟业,20栋,384户
林欣苑,(吴中木渎)藏书镇穹灵路1900号,15096,暂无信息 ,板楼,0.3至0.31元/平米/月,业主自主物业,暂无信息,7栋,101户
沪士小区,(昆山玉山老城区)黑龙江北路沪士小区,13780,暂无信息 ,板楼,0.5元/平米/月,无,暂无信息,6栋,621户
亿立雅苑,(太仓城厢)弇山西路128号,14681,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,3栋,264户
君悦花园,(昆山淀山湖)曙光路19号,14800,暂无信息 ,塔板结合,0.8元/平米/月,苏州市三和物业管理有限公司,绿城集团,17栋,363户
名都花园(昆山市),(昆山玉山城北)水秀路645-1号,14666,暂无信息 ,塔楼/板楼,0.8元/平米/月,暂无信息,江苏振华置业有限公司,9栋,257户
甸桥新村二区,(常熟尚湖风景区)风和路20号,15024,暂无信息 ,塔板结合,1元/平米/月,暂无信息,暂无信息,21栋,487户
花园路,(昆山玉山城北)花园路,15015,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,8栋,112户
长江新城花园,(张家港城中心)新市河路121号,14922,暂无信息 ,塔板结合,0.6元/平米/月,暂无信息,暂无信息,14栋,434户
金山苑一区,(常熟琴湖)金山路金山苑一区,14597,暂无信息 ,板楼,1.8元/平米/月,暂无信息,暂无信息,33栋,748户
南城雅苑,(太仓科教新城)子冈路36号,14376,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,37栋,1790户
娄申商业广场,(太仓娄江新城)郑和中路娄申商业广场,15148,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,17栋,325户
栈泾竹苑,(昆山蓬朗（开发区）)沿沪大道栈泾竹苑,14157,暂无信息 ,板楼/塔板结合,1.4至1.6元/平米/月,暂无信息,暂无信息,23栋,992户
博怡軒,(昆山陆家)南粮路博怡軒,14951,暂无信息 ,塔楼/板楼,0.55至1.15元/平米/月,暂无信息,暂无信息,53栋,1281户
今日家园(张家港市),(张家港城西)国泰中路今日家园,14151,暂无信息 ,板楼,0.3元/平米/月,暂无信息,暂无信息,20栋,667户
蓬曦园C3区娄江新村,(昆山蓬朗（开发区）)宝昆路蓬曦园C3区娄江新村,14754,暂无信息 ,板楼,0.1元/平米/月,暂无信息,暂无信息,27栋,871户
文胥坊,(吴中木渎)江苏省苏州市吴中区木渎文藉路与文胥路交叉口,13741,暂无信息 ,塔板结合,2元/平米/月,暂无信息,暂无信息,7栋,248户
蓬曦园C2区娄江新村,(昆山蓬朗（开发区）)新星路蓬曦园C2区娄江新村,15131,暂无信息 ,板楼,2.5元/平米/月,昆山宝成物业, 重庆汇东房地产开发有限公司,42栋,1304户
美馨嘉园,(昆山玉山老城区)同丰路2号,15590,暂无信息 ,板楼,暂无信息,暂无信息,碧桂园（上海）房地产开发有限公司,7栋,57户
锦庐,(张家港锦丰)华山路锦庐,14196,暂无信息 ,塔板结合,1.75至2.5元/平米/月,暂无信息,暂无信息,24栋,758户
月亮湾大花园,(吴江汾湖)汾湖康力大道588号（汾湖经济开发区联南路88号）,13918,暂无信息 ,板楼/塔板结合,1.8元/平米/月,绿城物业服务有限公司苏州分公司,吴江月亮湾房产有限公司,12栋,2553户
蓬曦园C5区娄江新村,(昆山蓬朗（开发区）)宝昆路蓬曦园C5区娄江新村,14581,暂无信息 ,板楼/塔板结合,1.5至3元/平米/月,暂无信息,暂无信息,47栋,1520户
澜悦华庭,(张家港城东)振兴路澜悦华庭,14775,暂无信息 ,塔楼/塔板结合,1.7至2.6元/平米/月,暂无信息,暂无信息,7栋,965户
名仕雅苑,(张家港城东)东二环路与振兴中路交叉口东侧  名仕雅苑,14575,暂无信息 ,塔楼/塔板结合,2.2至2.3元/平米/月,港中旅物业管理（深圳）有限公司苏州分公司,暂无信息,9栋,1056户
蓬曦园C6区娄江新村,(昆山蓬朗（开发区）)宝昆路蓬曦园C6区娄江新村,13194,暂无信息 ,塔板结合/平房,0.3元/平米/月,暂无信息,暂无信息,30栋,940户
新思家园,(吴中越溪)横泾镇太湖东路,15532,暂无信息 ,板楼,0.8元/平米/月,苏州工业园区娄葑建发房地产有限公司,暂无信息,87栋,1931户
国展中心广场,"(姑苏石路)金门路100-1号（金门路与爱河桥路交汇处）, 金门路100-1号",15365,暂无信息 ,板楼/塔板结合,5.9至9.86元/平米/月,苏州建设房屋开发公司,苏州国展商业广场开发有限公司,5栋,2621户
城建新村,(张家港城中心)西门路城建新村,14350,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,25栋,782户
桃园新村,(太仓城厢)桃园路47号,14429,暂无信息 ,板楼,0.6至1.2元/平米/月,暂无信息,暂无信息,91栋,1410户
黄娄花园三期西区,(吴中甪直)吉家浜路黄娄花园三期,15561,暂无信息 ,板楼,0.8元/平米/月,业主自管,市政建设,16栋,576户
青春雅居二期,(昆山陆家)苏州市昆山市泾沙路665号附近,13799,暂无信息 ,塔楼/板楼,1.2元/平米/月,暂无信息,暂无信息,9栋,732户
洋沙四村,(太仓城厢)太平北路洋沙四村,14777,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,9栋,90户
明日星城星海园,(常熟常福)黄河路西段,14988,暂无信息 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,56栋,848户
新航花苑,(张家港城东)东二环路新航花苑,14077,暂无信息 ,塔板结合,1.1元/平米/月,暂无信息,暂无信息,26栋,1746户
红杨花园,(昆山玉山城西)城北西路辅路红杨花园,13854,暂无信息 ,板楼,0.35元/平米/月,昆山市阳澄湖房产有限责任公司, 陕西亿润经贸有限公司 ,141栋,4268户
金水岸商务广场,(吴江汾湖)甘溪路金水岸商务广场,14044,暂无信息 ,未知类型,暂无信息,暂无信息,圣查尔斯（苏州）置业有限公司,2栋,405户
东景苑,(昆山陆家)孔巷路539号,15371,暂无信息 ,塔楼/板楼/塔板结合/平房,0.5至1.5元/平米/月,暂无信息,暂无信息,30栋,1061户
正荣悦棠湾,(吴江盛泽)盛泽镇南环路与中心大道交汇处,14065,暂无信息 ,塔楼/板楼/塔板结合/平房,2.1元/平米/月,正荣物业管理有限公司,苏州正瑞房地产发展有限公司,22栋,1997户
汇龙新城,(常熟招商城)招商北路118号,14160,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,422户
夏驾园祥苑,(昆山玉山老城区)泯江路夏驾园祥苑,14625,暂无信息 ,塔楼/板楼/塔板结合,0.8元/平米/月,苏州百居顺物业服务有限公司,新城物业,40栋,2061户
象屿珑公馆,(昆山玉山城南)中华园路1555号,13719,暂无信息 ,塔楼/塔板结合,2.98至3.6元/平米/月,西藏新城悦物业服务股份有限公司苏州分公司,晋江新城吾悦发展有限公司,4栋,2019户
新世纪绿树湾,(常熟东南)金门路66号,14445,暂无信息 ,板楼/塔板结合,1.1元/平米/月,上海上房物业,暂无信息,29栋,1496户
城北花苑,(张家港城中心)张杨公路城北花苑,15037,暂无信息 ,塔板结合,暂无信息,苏州今日物业管理有限公司,暂无信息,19栋,1278户
锦荷佳苑,(常熟琴湖)香山南路9号,13698,暂无信息 ,板楼/塔板结合,1.4元/平米/月,暂无信息,暂无信息,115栋,2203户
黄埭中学教工公寓,(相城黄埭)黄埭镇中学教工公寓,当前网页找不到元素（价格）,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,5户
京盛苑,(常熟东南)东南大道京盛苑,14254,暂无信息 ,塔板结合,1.5元/平米/月,暂无信息,暂无信息,10栋,390户
圣雅园,(昆山周市)长江北路399号,13983,暂无信息 ,塔楼/板楼,0.8至1.6元/平米/月,上海大众物业管理有限公司,昆山鹿鸣置业有限公司,27栋,1137户
太仓依云四季苑,(太仓浏河)南海路8号,14200,暂无信息 ,板楼,2.1元/平米/月,招商局物业管理有限公司,暂无信息,25栋,1721户
京润苑,(常熟东南)东南大道111号,13692,暂无信息 ,塔楼/塔板结合,2.1元/平米/月,苏州悦华置合物业服务有限公司,暂无信息,9栋,1024户
亿博青春汇,(姑苏平江新城)江坤路138号,15451,暂无信息 ,板楼/塔板结合,5.28至6.22元/平米/月,苏州物源物业管理有限公司,苏州亿博置业有限公司,3栋,3176户
圆明东村,(昆山玉山老城区)黑龙江南路圆明东村,14682,暂无信息 ,板楼/塔板结合/平房,0.6至30元/平米/月,昆山良元房地产开发有限公司,四川省聚丰房地产开发有限责任公司1,24栋,727户
望族商城,(昆山周市)春晖路718号,14678,暂无信息 ,板楼,0.6元/平米/月,苏州市望亭房地产物业有限公司,昆山市大德置业发展有限公司,6栋,236户
金域蓝湾二区,(常熟古里镇)文学街金域蓝湾二区,14035,暂无信息 ,板楼,2元/平米/月,业主自管,暂无信息,22栋,796户
薇尼诗花园西区,(常熟东南)东南大道33号,13920,暂无信息 ,塔板结合,1元/平米/月,暂无信息,暂无信息,21栋,1651户
君悦豪庭（太仓）,(太仓城厢)新华西路158号,14218,暂无信息 ,塔板结合,10元/平米/月,暂无信息,暂无信息,8栋,649户
观源河畔,(昆山千灯)卫泾路观源河畔,13987,暂无信息 ,板楼,2.75元/平米/月,昆山国瑞物业管理有限公司,昆山国滔置业有限公司,10栋,1132户
海德名筑,(常熟海虞镇)海虞镇府前路7号,13951,暂无信息 ,板楼,1元/平米/月,暂无信息,暂无信息,6栋,194户
景秀苑,(昆山玉山城北)水秀路830号,14092,暂无信息 ,塔楼/板楼/塔板结合,0.3元/平米/月,街道管理处, 陕西亿润经贸有限公司 ,19栋,549户
翡翠公馆,(张家港城东)振兴中路与平安路交汇处往南200米,13931,暂无信息 ,塔楼/板楼/塔板结合,1.5至2.7元/平米/月,江苏新城物业管理有限公司,暂无信息,34栋,4080户
四季阳光东区,(昆山蓬朗（开发区）)天文路56号,14198,暂无信息 ,塔楼/板楼/塔板结合,0.3至1.2元/平米/月,昆山同进物业有限公司,上海四季房产开发有限公司,30栋,872户
果园一村,(太仓城厢)南园西路果园一村,13847,暂无信息 ,塔板结合,2元/平米/月,暂无信息,暂无信息,23栋,459户
好孩子公寓,(昆山陆家)南粮路12号,14711,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,13栋,236户
阿尔法公馆,(吴江太湖新城（吴江）)吴江太湖新城东太湖大道,14385,暂无信息 ,塔板结合,4.2元/平米/月,上海科瑞物业有限公司,暂无信息,2栋,728户
蓬曦园B1区,(昆山蓬朗（开发区）)新星路蓬曦园B1区,14583,暂无信息 ,板楼,0.3元/平米/月,暂无信息,暂无信息,17栋,575户
金柏大厦,(昆山玉山城北)柏庐北路755号,14101,暂无信息 ,板楼,0.6至1.5元/平米/月,小区自治,江苏金柏盛置业有限公司,3栋,130户
蓬曦园C1区娄江新村,(昆山蓬朗（开发区）)景王路蓬曦园C1区娄江新村,15513,暂无信息 ,板楼,1.5元/平米/月,苏州管鑫物业有限公司,物美开发商,30栋,1005户
金邻花苑,(昆山玉山城北)昆太路738号,14767,暂无信息 ,塔板结合,1.5元/平米/月,暂无信息,昆山锦绣蓝湾置业有限公司,3栋,257户
胥口财富广场,(吴中胥口)孙武路619,15362,暂无信息 ,塔楼,2元/平米/月,暂无信息,暂无信息,1栋,29户
胜利新村,(张家港城中心)杨舍西街43号,15512,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,68栋,1173户
明丰花园,(吴江汾湖)浦北路29弄,14048,暂无信息 ,板楼,0.9至1.1元/平米/月,吴江明瀚物业管理有限公司,暂无信息,25栋,838户
惠阳一村,(太仓城厢)惠阳路惠阳一村,15312,暂无信息 ,塔楼/塔板结合,0.6至1元/平米/月,暂无信息,暂无信息,50栋,896户
甫淞苑,(吴中甪直)富江路261号,15199,暂无信息 ,塔板结合,0.5元/平米/月,吴中地产物业管理有限公司,苏州吴中地产,38栋,1767户
惠阳二村西区,(太仓城厢)惠阳路54号,14866,暂无信息 ,塔板结合,0.5元/平米/月,暂无信息,暂无信息,32栋,544户
禾盛花苑,(吴中临湖)银藏路1308号,14808,暂无信息 ,板楼,0.7至1元/平米/月,苏州永诚物业管理有限公司,苏州宏城置地有限公司,11栋,190户
东方丽池,(昆山玉山老城区)庆丰西路298号,15393,暂无信息 ,板楼/塔板结合,1.2至2.2元/平米/月,苏州福万家物业有限公司,新城物业,7栋,1213户
通达银座,(太仓城厢)太平北路55号,15257,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,4栋,121户
锦盛苑（吴江）,(吴江盛泽)中心大道1199号,15462,暂无信息 ,塔板结合/平房,1.58至1.8元/平米/月,暂无信息,暂无信息,31栋,1546户
珠宝苑,"(相城渭塘)玉环路89号, 相城玉环路渭月街交汇处西",14038,暂无信息 ,板楼,1至2.5元/平米/月,业主自主物业,广东海伦堡地产集团有限公司,14栋,269户
苏园,(张家港张家港城南)新泾中路蘇園,14793,暂无信息 ,塔楼/板楼,2至2.1元/平米/月,暂无信息,暂无信息,25栋,403户
湖苑新村二区,(常熟琴湖)琴湖路81号,15347,暂无信息 ,板楼/塔板结合,1元/平米/月,暂无信息,暂无信息,26栋,767户
